Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Average and expensive,"This is my third trip to Lagos but the first time at this hotel. Having looked on Trip advisor before I came I was expecting a reasonable hotel as it had some good reports. The truth is that the only correct report was the friendly staff!!! The free internet now has to be paid for, the pool has been out of use for over four months with no indication of when it will be repaired and the gym was dirty with broken equipment. The inclusive breakfast is basically eggs (whatever way you want them) and extra beans would cost you £2.30. The choice of food in the restaurant is average. Security is very good and the rooms are average but a little small.  Other similar priced hotels are in the local area and offer better value for money, I did try to talk with the management but they did",April 2011,,,wrote a review May 2011,"Washington, United Kingdom","['49 contributions', '34 helpful votes']",30,[]
Secure and Well-Maintained Hotel,"I traveled to Lagos from the U.S. and found this hotel based on previous reviews.  I was impressed with the staff's professionalism, cleanliness of the room and the restaurant had local cuisine to my liking--though a bit pricey IMO.  My main concern was security since I was by myself and not once did I have any safety concerns since there were guards at the front entrance of the gate.  Additionally, the hotel has Wi-Fi as an added bonus for a modest fee.  Overrall, if given the opportunity I would stay at the Savoy Suites without hesitation.",October 2010,,,wrote a review Oct 2010,East Coast,"['1 contribution', '3 helpful votes']",40,[]
Very Nice...,"Having stayed in several hotels in Lagos, this will be one of the safest places to stay in Lagos. Close to the airport and all regular eating places.  Staff were very professional in their dealings with guests, most especially the Manager Mr Lanre... Only downside is the leaks you have in the bathroom while using the shower as well as no phone reception in some rooms.. Pricey but very much worth it",October 2010,,,wrote a review Oct 2010,"Geneva, Switzerland","['3 contributions', '6 helpful votes']",40,[]
What a find!!,"Whenever I’m in Lagos I normally used to stay at another boutique hotel not far from the Savoy Suites. For some reason during my last 2 trips, the cheaper rooms were always taken and I stayed in rooms/suites whose price is almost twice that of the cheapest rooms. I then started trawling the internet for alternative accommodation and what a find!! The Savoy Suites is everything that the other reviewers have said and I thoroughly enjoyed my 2 day stay in their clean, well-maintained rooms. From now onwards it is going to be my preferred place in Lagos without a doubt. Because of my busy schedule I was not able to make use or even see the pool and the gym.   The only negative thing I could mention (which is really nitpicking on my part) is that they didn’t have electrical adaptors",August 2009,,,wrote a review Aug 2009,Johannesburg,"['6 contributions', '11 helpful votes']",50,[]
Clean well maintained hotel,"My family and I stayed here  for 2 nights whilst in transit .  We chose  the cheapest room around 23,000 ng . The Room was very large , well equipped with a mini fridge, tea /coffee making facilities and even a hairdryer in the bathroom. Lovely laminate flooring and decorated to a very high standard. The price was per room and included a free breakfast which was simple but of a good standard. There was an option to purchase a more substantial breakfast both Nigerian and Continental style.  The swimming pool was extremely clean . The staff were more than helpful for our needs and I will definately lodge here over and above the more familiar hotels in Lagos such as Sheraton.  Another feature of this hotel for the weary traveller is the proximity to the international airport the",June 2007,,,wrote a review Jun 2007,"Portsmouth, United Kingdom","['34 contributions', '22 helpful votes']",40,[]
Fantastic place to stay,"My family stayed at Savoy Suites for a full week.  What a wonderful oasis in the craziness of Lagos.  Every inch of the place was spotless.  The staff was terrific and there wasn't a question or issue they couldn't help us with.  Food at restaurant was good, business center so we could check our email, and clean outdoor pool for our kids.  A little pricey, but worth it to have the safety and cleanliness.",December 2006,,,wrote a review Mar 2007,Southeastern US,"['1 contribution', '1 helpful vote']",50,[]
Very contemporary,"This is one of the best boutique hotels in Ikeja, Lagos. It is well thought out and the hotel is decorated to the highest standards. The staff and very helpful and friendly and must I say, very professional. It has a gym, a pool and a very stylish/bar restaurant. Stayed in the hotel for a week and loved every minute of it.",March 2007,,,wrote a review Mar 2007,London,['1 contribution'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Loved Savoy - Best hotel with amenities to make you relax.,I really enjoyed my stay at Savoy. Beat Quality hotel in Lagos. A must stay.  Excellent hotel to stay at.,June 2006,,,wrote a review Jul 2006,Los Angeles,"['1 contribution', '5 helpful votes']",50,[]
Great Spot,"We just returned from a trip to Lagos, Nigeria. I have not been back there in so long - 8 yrs to be exact. Upon my arrival there I really did not know what to expect but once inside this Place, i felt safe, they have a round the clock security, the pool was clean and my kids loved it. The room are truly something to see. It was like been at a 5 start hotel back in America. The restuarant/bar was tastefully done. I was proud to be home. The staff was ever so polite and very ready to assist you with your needs.   I must say this hotel is AWESOME.. clean and very nice, it's also not so far from other activites and places to go. if you enjoy going out but been in the Savoy bar u will not know when nite falls because it's just so nice. All in one.. WHAT A BLAST.  Kudos to the owners.",,,,wrote a review Jul 2006,california,"['2 contributions', '5 helpful votes']",50,[]
