Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Just there.,"I spent 2 nights at Renaissance hotel between Aug 17th and 18th 2016, having a lot of expectations.  The hotel is next door to a shopping Mall and a walking distance to the seat of government. The room could have been better finished, with rough edges and noticeable poorly mounted doors. I was surprise to find out there were no complimentary tea or coffee in the room . The hotel is about 30 minutes to the International airport, just average. Accessibility is its major advantage.",August 2016,,,wrote a review Aug 2016,"Lagos, Nigeria","['29 contributions', '4 helpful votes']",20,[]
"Thinking of experiencing the fine art of relaxation in Alausa, think ""De Renaissance Hotel""","I had just closed from work when I took a solo work to De Renaissance Hotel located within the serene environment of Alausa district, close to the Lagos State Secretariat near governors office Ikeja.  The manager Mr. Amber grant me access to view  all the hotel rooms. The hotel is few mins drive from the Murtala Mohammed International Airport. The hotel offers you with a high speed internet ports, power outlets @ desk level, 24 hrs power supply, 24hrs security services, 24 hrs room services, Airport shuttles, lobby bar just to mention a few.  For travellers'  that have real business in Alausa, Ikeja axis of Lagos State, then think De' Renaissance Hotel",April 2016,,,wrote a review Apr 2016,"Lagos, Nigeria","['608 contributions', '8 helpful votes']",10,[]
NICE HOTEL,"De Renaissance Hotel is a very good hotel with a very nice location.   The hotel is about 13 minute drive to the local airport if you want to travel within Nigeria, and about 18 minutes drive to the international airport on a traffic free day, but can take hours to the airport, If you are booking or staying here you have to be conscious of your time.  The hotel is close to the sit of Lagos State government, close to Ikeja Shopping Mall (Shopprite).  Its a beautiful piece with a very spacious rooms and clean environment, but the front desk staff are not professional enough, i advice the management engage more qualified personnel at the front Desk.  The porters are well cultured and well behaved. In all i gave the hotel 7/10.  I Strongly recommend",November 2015,,,wrote a review Nov 2015,"Lagos, Nigeria","['2167 contributions', '121 helpful votes']",40,[]
Nothing fantastic,Spent a night at the hotel with friends a night to my wedding. There was nothing fantastic about the hotel which is quite surprising considering its location. We went to the mall next door to get food and we asked for disposable cutlery but we were told it's the hotel's policy not to give out cutlery. Had issues with the water heater and we never really got hot water and the lady at the reception gave an attitude when I called about this. I think the hotel can be better maintained and some renovation would be in order or how else do you explain a window unit air conditioner in a hotel in Lagos in this day and age.,October 2015,,,wrote a review Nov 2015,"Lagos, Nigeria","['76 contributions', '12 helpful votes']",20,[]
Not the best,"This hotel claims that it is 4.5 stars but it is more like 2.5 star. There are no toiletries in the bathroom. Breakfast is very limited. Cleanliness is average. Also we were not able to pay with either Visa or Mastercard as the machine was not working. There is no mini bar in the room and no kettle, tea and coffee. The hotel did have free wifi and was air-conditioned.",July 2015,,,wrote a review Jul 2015,"Johannesburg, South Africa","['61 contributions', '20 helpful votes']",20,[]
Another wonderful stay!,"I have lodged at this hotel a couple of times over the years and happy to see that the quality of service and accommodations are still well maintained. The hotel is very neat, quiet, safe and comfortable. It's proximity to Ikeja City Mall is a bonus. The standard room is very spacious for two people and I love the room and bathroom decor. My only complaints in the room I stayed on this trip are the noisy AC (very functional though) and no variety on the satellite tv. Will definitely stay here again and recommend it.",January 2015,,,wrote a review Jan 2015,,"['10 contributions', '10 helpful votes']",40,[]
The hotel management need a face lift,"I honestly don't want to believe that a hotel that big has no reasonable ""cable tv"" connection. Had to settle for some terrestrial channels during my stay. The best thing about Renaissance is the location, and they deserve to be praised (for that only)",December 2014,,,wrote a review Dec 2014,,"['1 contribution', '3 helpful votes']",30,[]
Somewhere in the Middle!,"The hotel is pretty central as far as Lagos goes. I found the price a bit steep (about $220) but then, most hotels lower than this charge even more. The hotel's decor is really modern and carries a matured tone. Its well maintained and neat including the rooms. The staff are pretty ok. The breakfast is great.. pretty ok assortment and the chef honestly delivers on the that as the food is very well prepared. Had my best croissants in Nigeria so far. The restaurant is opened till 12 midnight so that works well for me. However, on the downside was the issue i had with the hot water. I was here for 3 nights and only got hot water for one morning. I had started taking my shower thinking the water was going to turn hot. It didn't till the end of my shower. I however didn't report the",August 2014,,,wrote a review Sep 2014,"Toronto, Canada","['50 contributions', '33 helpful votes']",30,[]
Awesome Hotel,"My first time back to Nigeria in 15 years and my stay was that bit more comfortable thanks to the staff at the Hotel and It's next to Shoprite which is a huge plus, Would definitely recommend this Hotel to others.",February 2014,,,wrote a review Sep 2014,,['2 contributions'],40,[]
Not a good room experience,The room was lousy. The airconditioning unit was noisy. The furniture looked cheap. The choice of channels to watch on television was limited and many channels were not clear enough to enjoy the programming.  The service itself was not bad. The outer part of the hotel is good. The hotel is very accessible.,March 2014,,,wrote a review May 2014,"Abuja, Nigeria","['2 contributions', '1 helpful vote']",20,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Awesome Stay,"I have stayed at this hotel for all my business trips to Nigeria. First of all, When I was to travel to Nigeria, I was told by everyone around me that it aint safe blah blah, with all those thoughts in mind I stepped down at Nigeria, Lagos - and checked in to De Rennaissance, bang on Home away from Home, very safe, right next to a very big mall at Lagos - Shoprite Ikeja, and the service of the staff and front office really amazing. Would recommend this stay for anyone going to Lagos, very well connected and real good stay.",March 2014,,,wrote a review May 2014,"Chennai (Madras), India","['14 contributions', '2 helpful votes']",50,[]
My First Visit to the UK,Good and very clean accommodations. Service was efficient and the restaurant has a good choice of international meals. Breakfast isn't for westerners but they will prepare other dishes more suitable for our taste at no additional cost.,March 2014,,,wrote a review May 2014,,['1 contribution'],40,[]
poor and unfriendly staff,"The rooms are filled with bugs and the pool, very dirty. I will not advice anyone who loves privacy, good hospitality and a neat environment to consider this hotel as an option. It just isn't one.....",March 2014,,,wrote a review Apr 2014,"Nairobi, Kenya","['1 contribution', '1 helpful vote']",10,[]
Pretty Good Hotel,"Stayed at this hotel when we came to town for our wedding, it was a very good experience from check in to check out. Friendly staff, and very helpful and courteous too. Clean hotel, and the rooms were spotless. had a lighting issue which was fixed within 10 mins of making a complaint. very spacious rooms and bathrooms. Great ambiance in the hotel and awesome location. Definitely staying there when next i am in town",June 2013,,,wrote a review Apr 2014,"Newcastle, Australia","['3 contributions', '1 helpful vote']",50,[]
Value for money,Good and very clean accomodations. Service was efficient and the restaurant has a good choice of Indian and chinese dishes. Breakfast isn't for westerners but they will prepare other dishes more suitable for our taste at no additional cost. Only downturn is the water pressure on the shower and the lack of hot water on the sink.,March 2014,,,wrote a review Apr 2014,"Ourem, Portugal","['7 contributions', '7 helpful votes']",40,[]
Great business hotel,I have been in this hotel for over two months and am absolutely satisfied with the facilities and service. I have a lot of experience gathered over many years in Nigerian hotels all over the country and this is one of the best. Book with confidence.,April 2014,,,wrote a review Apr 2014,,['1 contribution'],50,[]
A Week In Lagos,"From 10 Nov to 17 Nov two associates and I stayed at the  hotel.  Very convenient location for business with the Lagos government.  High security and extremely attentive service.  (Say hello to Gabriel)  Management is ever present and always looking to help, talk or provide advice.   Beds are very comfortable and rooms are large.  Bathrooms are functional and equipped with rain forest like shower head.  Breakfast and lunch are very tasty and served  efficiently.  When I go back to Lagos de Renaissance is my hotel of choice.",November 2013,,,wrote a review Nov 2013,"Harwinton, Connecticut","['12 contributions', '3 helpful votes']",50,[]
A Nice Business Stay,I spent 10 days here last December. I found this to be a good hotel. It's an old hotel and it was undergoing some renovations. I found my rooms comfortable and well kept.  The hotel staff was friendly and responded problems.  The hotel is gated and close to Lagos State  government.  I will that I found the hotel lobby to be air conditioned to the point of being cold. Overall I had a good experience at De Renaissance.,December 2012,,,wrote a review Oct 2013,"Baltimore, Maryland","['67 contributions', '7 helpful votes']",30,[]
"all very friendly, but not well managed","This hotel is excellently located, being only a short walk from the Ikeja City Mall, where Rhapsody’s is to be recommended for surf and turf and good draft beer. The rooms are clean and the beds comfortable. And the club sandwich in the bar is fine.  The first time I stayed here I had to share a room with a colleague because “there is a problem with your reservation” made for two rooms several weeks in advance, paid for in advance by our Nigerian office and checked on each of the three days before we arrived. No dramas, but not a great start and, much in the style of most hotels in Lagos, no apology or recovery offer.  Having now stayed here three times, it is clear that all rooms have noisy ACs. And that the bar staff are a bit slack – on each occasion I have been to the bar",May 2013,,,wrote a review Jul 2013,"Accra, Ghana","['116 contributions', '28 helpful votes']",20,[]
Clean and friendly,"I stayed at this hotel for 3 nights between June 12 and June 14 2013. The hotel is a clean and well managed. The waiters at the bar and in the restaurant are very friendly and try to make you happy. The room was clean but the airco was very noisy. I had to cut the power during night. The restaurant serves international and Nigerian cuisine. Food was ok, altough not great.",June 2013,,,wrote a review Jun 2013,"Beveren, Belgium","['44 contributions', '58 helpful votes']",30,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
New Hotel in a Very Busy District,"This relatively new hotel is good for the business traveller being located in the business district and quite close to all the state government offices. Its attractions are the proximity to the new Ikeja shopping mall, the local and international airports and the Lagos Ibadan Expressway. Unfortunately this makes it a noisy location for a person traveling for leisure or holiday.Parking space is limited and there is practically no good view from the rooms.",May 2013,,,wrote a review Jun 2013,Lagos,"['31 contributions', '15 helpful votes']",40,[]
Great Location; Modern,"It's a nice hotel and well decorated. I love the city view from the room, which is always a nice alternative to the always problematic TV channels (I've been to this property at least three times). Hotel is clean and there's very easy access to transportation- if you don't want to use the costly ones provided by the hotel. Food is unnecessarily expensive and doesn't taste good. It's better to go to Shoprite- a nearby mall which is about 5 minutes on foot. Hotel staff are ok, not great. Overall, a nice experience!",October 2012,,,wrote a review Feb 2013,Abuja,"['49 contributions', '58 helpful votes']",40,[]
Trying But Not Stable,"Tough place to stay and do business as internet is spotty. The shower pressure is terrible and literally had to take military showers every day.   The food is below average but there is a saving grace to this property.   It is located right next to the Ikeja mall. The mall has a great restaurant called Rhapsody, South African owned. Great seafood, meats, vegetables and desserts. The mall also has a Mugg n Beans, a nice coffee shop.   So while the hotel is trying, the good side is you can walk around and get to the mall by foot.",November 2012,,,wrote a review Dec 2012,"Catalina Island, California","['20 contributions', '36 helpful votes']",20,[]
Awesome decor,"Ever since this hotel opened for business, I am still in awe of the great decor, it's overwhelmingly good. There is this particular room/ suite that is like an island the room is at the center of the living room it circles round back. Check it out. Am always lost in my thoughts each time I visit. It always feel like am somewhere far far away",October 2012,,,wrote a review Nov 2012,"Lagos, Nigeria","['25 contributions', '6 helpful votes']",50,[]
"Overall, a good experience","Anyone expecting Western standards in West African hotels is likely to be disappointed  (unless you've very deep pockets). I recently spent 9 weeks in the de Renaissance, so good and bad points. Don't stay above the 3rd floor - the water pressure doesn't make it. My room was large and well cleaned every day ( except for the window sills). The grouting in the bathroom did leak but I was pleased to be getting the hot water! The pool worked but the gym equipment didn't. They were ripping it out as I left so maybe it does now. I found the staff helpful and friendly( where they didn't have to keep quiet about the water pressure) and the food fine ( depends on your expectations). The manager, Neil, worked exceptionally hard. The location is great with the Shoprite mall next door. I",September 2012,,,wrote a review Nov 2012,"Leeds, United Kingdom","['3 contributions', '3 helpful votes']",30,[]
"Horrible hotel, bad management. Run away as fast as you can","The manager and his wife creepily sit in the lobby as one of the reviewers mentioned and watch as the front desk staff flat out refuse to address any problems/ issues of concerns to their guests/clients. Horrible service, dirty and unkept rooms esp. the bathroom, did,i mention bad service. All in all, would not recommend or even put my dog in here even if offered for free.",September 2012,,,wrote a review Sep 2012,"Chicago, Illinois","['12 contributions', '21 helpful votes']",10,[]
IT SUCKS!!!!!,"This is by far the worse hotel I've experience in my life!!! The people at front desk never greet you, never smiles and they are worthless and useless when it comes to any information you need. The restaurant sucks and their food is the worse!! Pool?? Gym?? It never works, broken equipment, hot and small !! The rooms are unsafe, windows don't lock and are not tight!! Rooms are filled with mildew, showers leak water all over the floor, no hot water on the sink, mildew and dirty caulking all over the shower. Their internet service is like non exist!! the manager is rude and do nothing to accomodate your needs. Thier laudry service sucks, my clothes came back worse then they picked up!! Bed sheets has holes and it's all stained!! It's ridiculous!! You may decided to check for your",August 2012,,,wrote a review Aug 2012,"West Palm Beach, Florida","['1 contribution', '1 helpful vote']",10,[]
Am I Crazy?,"After reading the previous reviews, I am wondering if I staying the same hotel!!!  I believe this is my fourth trip to Nigeria - it is definitely not a country for the weak of heart!  I stayed at the Four Points Sheraton previously, but this is out of the way for our business meetings.  The Sheraton is closer, but would be over $500 per night, and the Protea almost $600.  Anyway, I ended up at this hotel due to my business partner who put me up here.  He couldn't say enough positive about it - he's had several people stay here and they loved it.  However, from the moment I walked in the door, I had a bad feeling.  The clerk at the front desk never smiled, and the people at the bar (where I had a few drinks before I went to bed) didn't seem interested.  But I thought, well, I'm",August 2012,,,wrote a review Aug 2012,"Sioux Falls, South Dakota","['223 contributions', '134 helpful votes']",20,[]
Fantastic hotel in Lagos,"I stayed at this hotel in February 2010 for 7 nights. Got it at half price as it was the valentine's period. I have been relectant to write because I could not find thier website to back it up but now it is available.  You will be impressed the minute you get to the lobby. The rooms are spacious well decorated and to very high standards that is very hard to find in Lagos.  Please see thier website, Although it does not do justice to the hotel, it gives you a pretty good idea, The swimming pool is heated first thing in the morning around 5am so you can start using it. The gym although small is functional. Compared to the less than 1 star hotels where you pay almost 200 pounds, This is of very high standard. The staff are very friendly. Security is good, I was surprised to see",March 2011,,,wrote a review Feb 2012,"Dubai, United Arab Emirates","['4 contributions', '8 helpful votes']",50,[]
Good as it gets,"I have been to Lagos five time in the past four years. All the locals say one or two names when asked for a GOOD QUALITY hotel...the problem is, to get a decent hotel in Lagos, even comparable to a two-star hotel in the states, one must fork out at least $350.  I found this place by accident and frustration after my $200 per night hotel turned out to be the usual dump. Got there and saw a $350 rack rate. Was ready to walk out when to my surprise the clerk was willing to seriously negotiate. I was able to get a first class room for $175 per night for the three night. Granted it was Friday-Monday, but I was thrilled. Finally, a decent, quality place in Lagos at a reasonable price. I am not sure that this place outclasses the $350+ per night hotels. But it was new. Everything",November 2010,,,wrote a review Oct 2011,"Wichita Falls, Texas","['153 contributions', '135 helpful votes']",50,[]
