Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Great hotel near airport just let down by transfer,"Stayed overnight waiting for an internal flight. Location is great but if you want to make use of the transfer which is free, make sure you have a local number!! I had to call a dozen times and waited ages. This was one of the main reasons for selecting this hotel but I think I would rather pay for a known cab to take me there next time.  Bar and restaurant were great although service not always there. Room was very comfortable, clean and pretty much everything worked.  I paid hotel but they were making a fuss about accepting USD smaller than 50s. So I would suggest you exchange money in the parallel market at airport and pay in Naira. Either that or risk your bank account and use plastic. I considered getting a prepaid card but no idea if it would work.  I'd stay again but need",May 2016,,,wrote a review May 2016,"Harrow, United Kingdom","['61 contributions', '9 helpful votes']",40,[]
"Friendly staff, poor management","The hotel is conveniently located minutes away from the airport. The rooms are clean and well-appointed. The staff is friendly and does there best to accommodate your requests, however the hotel has some serious issues that may dissuade some guests. The rooms are appointed with an electrical panel that controls lights, tv, air conditioning, etc. and as there are very frequent electrical outages, the panel doesn't function well. You must wake up and reset the panel after every outage. The wifi does not work on upper floors although it does work well in the main lounge. The hotel has yet to fully transition to Golden Tulip so you will not get the hotel chain reward points (yet). Expect to tip N500-1000 for service staff and porters. Parking is free and the hotel can set you up",April 2016,,,wrote a review Apr 2016,"New York City, New York","['97 contributions', '20 helpful votes']",30,[]
Great for airport connections,Excellent location near the airport but a long way from anything remotely touristy and from downtown. The service is first class. The restaurant was pretty quiet even over the weekend but we couldn't complain about the food. The highway and runway noise was quite loud through the night.,April 2016,,,wrote a review Apr 2016,"Kamloops, Canada","['300 contributions', '86 helpful votes']",50,[]
"Very good hotel, close to Airport","Rooms and bathrooms are small, but well equipped and very clean. Aircons are working well. There's a fridge in the room, but it's not stocked. Kettle in room with coffee and tea which is a luxury in this parts. Sufficient working space in room and the wifi good and very stable. Staff are very friendly and breakfast is good. Negatives: rooms facing the street can be noisy, so avoid if possible. Safe and secure and I'll definitely be staying here again.",March 2016,,,wrote a review Mar 2016,"Stellenbosch, South Africa","['40 contributions', '10 helpful votes']",30,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Excellent Home Away from Home,"I stayed at this hotel for one night a week ago. I have stayed at different hotels in the area but Golden Tulip maintains a great standard. The room was very comfortable, great food, safe neighborhood, excellent service and high professionally trained employees. The manager was so kind to allow us to check out 4 hours past check out time so that we didn't have to spend the whole day at the airport. I highly recommend this hotel to anyone traveling from abroad.",March 2016,,,wrote a review Mar 2016,"Portland, Oregon","['1 contribution', '1 helpful vote']",50,[]
Very impressed,I enjoyed staying at this hotel with my husband. Earlier we had booked the other Golden Tulip which was slightly cheaper but we had to cancel due to all yhe bad reviews we found online and offline. We decided to go with the airport road one and we were very pleased we did this. Proximity to airport was a plus. Customer service was great and all staff (from restaurant staff to front desk staff to gate security) were very courteous and always smiled at us. Our deluxe room was very spacious and clean. Had usual hotel supplies.  The breakfast buffet came with our package and it had a wide range of food.  Next time I visit Nigeria I'll try the hotel again. Only downside is the price...a little expensive considering the hotel is not actually that upscale. Ibis opposite is cheaper and,February 2016,,,wrote a review Feb 2016,"London, United Kingdom","['1 contribution', '1 helpful vote']",40,[]
Good Airport Location,"Nice reassuring international brand but it's on the wrong side of the freeway for arriving passengers. The lighting throughout the hotel is dim - they need to get brighter spotlights everywhere and the neighborhood is a little bit challenging.  On the plus side, larger comfortable rooms, very good air conditioning, good breakfast, and helpful/friendly staff. The wide choice of newspapers every morning is a very nice touch.",November 2015,,,wrote a review Jan 2016,"Los Angeles, California","['3 contributions', '3 helpful votes']",30,[]
Nice place close to the Airport,"It was a brief stay in this hotel for two nights. As we had an event in the hotel, it did not make sense to travel back and forth Lekki in heavy traffic. I am happy with my decision. The hotel is 5 minutes from the international airport and 15 minutes from the domestic terminal. Rooms are really very good with all you will expect from a standard hotel room. They had a promotional rate of  about US$120.00 per night which included breakfast. Service was good and the staff were courteous. There's need for improvement in the type/range of food available, though. Also, there is need for some sort of noise reduction walls in rooms facing the road.",December 2015,,,wrote a review Dec 2015,"Lagos, Nigeria","['141 contributions', '83 helpful votes']",30,[]
my stay,"I enjoyed the room, nice bedding, dstv and a warm shower every day. Did not like the food because it does not cater for Internation visitors.Food too spicey, bread not fresh, omlet not tasty.Difficult to stay for two weeks",November 2015,,,wrote a review Dec 2015,"Johannesburg, South Africa","['1 contribution', '1 helpful vote']",40,[]
Excellent service.,"It has a great location, not too far from the Airport. The facilities are very good and the service excellent. The sales Manager, Mr. Dilli showed a high level of professionalism and the staff were warm and very receptive. I can only recommend this hotel very highly.",July 2015,,,wrote a review Nov 2015,"Lagos, Nigeria",['1 contribution'],50,[]
EXCELLENT,"From the reception begins a journey into a pleasant stay at this Golden Tulip essential brand. In summary, the chill at the lounge was awesome. The staff were courteous and friendly. The meals were mouth watering and the service great. Dilli was very helpful too.",November 2015,,,wrote a review Nov 2015,"Lagos, Nigeria","['15 contributions', '1 helpful vote']",50,[]
great experiece,I always have a pleasurable moment whenever I stay in Golden Tulip Essential Lagos Nigeria the warm reception that comes with refreshment on arrival stand the hotel out among others and smiles from the countenance of the staff gives one confidence in the security for pleasant stay I also enjoy the luxury of the apartment everything working perfectly well,November 2015,,,wrote a review Nov 2015,"Lagos, Nigeria",['1 contribution'],50,[]
"Nice hotel, good location","The hotel is five minutes from the International and local airports. It is of high standard with appropriate security. It provides airport shuttle to the guests. It also provides free parking and WiFi. The staff are nice and very helpful. The room is of international standard with comfortable bed. The rooms are clean with TV, fridge and safe deposit box. The food is good and there is a descent pool",November 2015,,,wrote a review Nov 2015,"London, United Kingdom","['67 contributions', '39 helpful votes']",50,[]
Wonderful wonderful experience at this hotel,This hotel has wonderful customer service which I think is most important for a hospitality business. The rooms are awesome and the environment is neat. You should request to see the roof top and the training rooms. Marvelous Ambiance they have got.You can almost see the whole of the city from your rooms. Close to the airport too. YOU MUST LOVE IT,November 2015,,,wrote a review Nov 2015,"Lagos, Nigeria","['1 contribution', '1 helpful vote']",40,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Nice Place,"Nice place, modern and clean. Staff very kind, a very good service. I like a lot get a drink in the swimming pool bar. Good restaurant and very nice beauty set in the bath room. Bathrobe and slippers permanently available. Just a little bit cold, the AC is very strong I will come back very soon.",August 2015,,,wrote a review Aug 2015,"Province of Ancona, Italy",['4 contributions'],40,[]
Good hotel badly in need of good management,"Good new hotel but suffering appalling management. Firstly it is very difficult to book and initial rates are ridiculously high. You have to negotiate to get an acceptable rate. The hotel is well located with well appointed rooms and common areas. However, the rooms suffer minor irritating faults due to poor design such as the toiletries tray sits over the basin and no place to put your own items; the bedside table drawer cannot be opened because of the wardrobe blocking it etc. In the room I was given the safe, phone and fridge did not work - all should have been checked. It has a nice pool and bar. The gym however has equipment which must have been purchased as a job lot! Old and very unusual probably no-one wanted. Some machines don't work. It really does not fit in with a",May 2015,,,wrote a review May 2015,"London, United Kingdom","['86 contributions', '51 helpful votes']",30,[]
Fortunately close to airport,"Very used to west Africa, this hotel is an average choice if you want to be close to the airport. Bedrooms are big, with acceptable food. Service is lower average with people who are not trained to do it. Not bad but will not recommend it except if you want to be 10 minutes from the airport.",May 2015,,,wrote a review May 2015,"Abidjan, Ivory Coast","['90 contributions', '56 helpful votes']",30,[]
"“Close to perfect score, new 3*Plus hotel at what a great price!!!!!”","About 10 minutes (when you are lucky with the traffic!) or 45 minutes (when you are not!) from the airport, a new hotel from the African Sun Group. Know their South African hotels with good standards.   Opened apparently only three months ago, nice bar, reception warm, friendly staff, great rooms, lots of amenities, free WiFi (that works!), cable TV and ice-cold beer upon request!  The meals were a pleasant surprise (had the mixed seafood platter) excellent price quality (well worth the wait). The pool is stunning and the gym is good. Some aircraft noise but nothing of any major concern. Would suggest rooms in the back.  If you are doing business in the Ikeja area, I would suggest you try it, as it is 30 minutes from downtown Ikeja during the morning rush hour (of course there",March 2015,,,wrote a review Mar 2015,"Brussels, Belgium","['152 contributions', '74 helpful votes']",40,[]
