Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
The best hotel in Lagos.,"I have returned to this hotel since 2006. Its a beautiful place and most importantly the team or people who have continued to make my stay memorable. Ekene at the concierge is a dream, very polite, welcoming and helpful. Mathew and Andrew at the check in desk makes our check-in smooth and easy. Peace at the pool wearing a huge smile, polite and playful. Bukola knows everyone at breakfast. She is very friendly, knows her returning guests and still extends the same courtesy to new guests. The cleaners do an amazing job with cleaning the rooms. Flower pots well tendered to. You have the best team and a lot of them have been working here for years, tells a lot about the management. A good job and the best hotel in Lagos. Don't stay anywhere else.",May 2022,,,wrote a review May 2022,"Lagos, Nigeria","['25 contributions', '25 helpful votes']",50,[]
Dr Leonard,"The hotel is very neat and clean both outside and in the rooms. The whole place is full of ambience.  I've stayed in this hotel a couple of times, mostly for business visits and everytime it has been a marvelous experience.  The food is good, the staff are friendly but very business like. The front desk is very professional in the way they handle issues.   However, there are few low points. 1. The containers from which food is served in the kitchen are very old and would require urgent replacement.  Seeing such old utensils puts me off.",May 2022,,,wrote a review May 2022,"Lagos, Nigeria",['3 contributions'],40,[]
Loud Music at Midnight,The iconic hotel is an enduring testament to Lagos' entertainment industry and the facility remains well maintained. The hotel hosts one of the city's most popular event venues -the Balmoral. The downside though is that it is not soundproof.  I was kept wide awake as loud music blared all night and I wondered if the hotel was bothered at all. It seems they make more money from events than the hotel lodgings.,December 2021,,,wrote a review Jan 2022,"Berlin, Germany","['357 contributions', '28 helpful votes']",30,[]
Fun family day day out,"Went for a day out with the family at the pool club at Federal Palace. The pool side and surrounding lawn was kept to a good standard. The toilets though were shocking! They actually need to be closed, and we had to change pool side or go into the main hotel to use the facilities after the trauma of the first visit. FP management, please sort this out!",November 2021,,,wrote a review Nov 2021,"Lagos, Nigeria","['7 contributions', '2 helpful votes']",20,[]
Celebration Night!,"It was a lovely experience after all and we will come back with the children. We have learnt our lessons though.... The breakfast was just on point although i had to break my diet plan.....sshhh....it was worth it. Very comfortable bed, nicely lit rooms and great ambiance - a lovely blend of nature and beauty expressed in art.",October 2021,,,wrote a review Oct 2021,"Lagos, Nigeria","['97 contributions', '39 helpful votes']",40,[]
Poolside extravaganza for children,"We had a pool party for my daughter but it turned out to be a destination experience for them. They had so much to do between the pool and slides, football pitch, trampoline, play ground it was worth every penny. The meal plan we chose was so apt for the children and occasion, it is an experience they would not forget in a hurry. It also was very relaxing for me as I didn't have to run around much to engage them much, the event centre already does that. The staff were also very helpful, patient and kind. I plan to visit again with the children, probably spend a few nights.",August 2021,,,wrote a review Sep 2021,"Lagos State, Nigeria","['5 contributions', '2 helpful votes']",50,[]
Golden Awards,"Federal Palace Hotel has amazing facilities. Their attention to Covid prevention and safety is impressive. Ayo and George were super helpful and very professional. I enjoyed working with them as they made things easy for me. Great customer service, fantastic food and a flexible/understanding team.",August 2021,,,wrote a review Aug 2021,,['1 contribution'],50,[]
My Federal palace experience,"Thank you for the quality of service you offered us during Darasimi@10 birthday at the lower pool deck.  Despite the many offers I received from other hotels and event place, I decided for you because of the unbeatable deal you offered me.  It was a good decision; I enjoyed the peace and quiet I needed, offered in all the facilities of your hotel. This definitely added to the excellent service of the staff, The kids had So much fun at the pool side, game arena, football pitch e.t.c We really enjoyed everything that was served, from the kiddies menu to the yummy Adult menu .  I will definitely recommend your hotel to friends and family, and I’m sure I’ll be back on my next event. I hope to get the same quality of service when I return. Thanks again, see you soon.",July 2021,,,wrote a review Jul 2021,,['1 contribution'],50,[]
Fantastic location for a small party,We had my mum’s birthday event here. The staff were so help and kind. And Mr Billy was so helpful. The Chef was kind enough to give us a complimentary cake. The chocolate cake was oh-so-amazing.We will definitely comeback for more family events.,May 2021,,,wrote a review May 2021,,['1 contribution'],50,[]
Staycation.,"Some of the best things about our staycation- Seaview from my room was fantastic, quality of bed was very good and comfortable. However, I'd say room and bathroom needs a facelift, it's good for the past standard, but definitely needs a bit of an upgrade. Food definitely needs to be improved upon, there should be more variety and it should be more tasteful, I had higher expectations due to hotel's reputation. Music live band was pretty good, they improved our experience. The porter that assisted us with our luggage upon arrival was very helpful,courteous and professional. Generally, I had a good experience, a few glitches that upset me, I wish we got more value for the money. I'd recommend a stay at the hotel anyways, depending on your needs.",April 2021,,,wrote a review Apr 2021,Nigeria,['1 contribution'],30,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Team Building,"Personalised service, small challenge when the power went off and we waited over 15 minutes to resume the presentation in the meeting room .Otherwise the team was attentive to our needs.We will definitely be back",December 2020,,,wrote a review Dec 2020,,['1 contribution'],50,[]
Team Bonding,"The relaxed ambience of the hotel is comforting.  The swimminp pools are amazing especially the slide.  The Hotel is very clean  and quiet, just the kind of place for a gateaway.  Above all it is a Fantastic place for a vacation.",December 2020,,,wrote a review Dec 2020,,['1 contribution'],40,[]
big 5 stars with a 2 stars service,"I made my reservation by Booking, but when I arrived there they don't accept American Express, so I had to pay with ATM card. They also blocked a big amount on the card, but at the check out they were unable to refound it, so they had to give me cash, even if I don't need cash back. They don't have any fresch juice at the bar and restaurant. In the room there is no bathrobe and no slippers. Minibar is empty. The bathroom is very old.  I was not allowed to have a late check out.  AC too strong in lobby.",February 2020,,,wrote a review Feb 2020,,"['56 contributions', '83 helpful votes']",20,[]
Federal Palace 3.5/5,"This hotel is acceptable all things considered. It is located in VI, a nice place to be in and the security is second to none. It is also very spacious if that's your thing and the staff are great. I am very objective in my reviews and this one is no different. I hope the management will take some of my points highlighted below to improve their services. It is a pitty to see a grand hotel in such a state. The Hotel firstly needs a bit of a face lift. And I don't just mean aesthetics. I also mean on the social front. It was built in the 1950s through 60s as a grand establishment and no doubt was glamorous back then, however today it is less than a shadow of its former self.  I stayed in a sea facing room. Certainly not as great as it sounds. It is not worth paying extra for. The",February 2020,,,wrote a review Feb 2020,"London, United Kingdom","['233 contributions', '68 helpful votes']",30,[]
Decent Lagos Hotel,Stayed here for almost a month a few years back and have been back a few times not to stay in the hotel but for the dinner buffet they offer.  The property is nice and they also do alot of events here also during the year.  I prefer this hotel over Eko Hotel because its quite and not as busy.,September 2019,,,wrote a review Feb 2020,"Vancouver, Canada","['1041 contributions', '961 helpful votes']",40,[]
Dinner at Federal Palace hotel,"The food was fantastic!! should have done 7 days fating before going for the dinner so I would have had more spaces to fill. The Ambiance was great, the environment was quite relaxing and very serene. All my guest love the different varieties of Coffee they ordered. Well done guys, keep the flag flying.",January 2020,,,wrote a review Jan 2020,,['1 contribution'],50,[]
"The Fed Palace remains a good hotel, but ...","During a recent visit to Lagos did my hosts book me at the Federal Palace Hotel.  While check in was swift did logging on to WiFi take a bit of time which however was soon resolved. My room presented itself generally clean and maintained but - like the entire hotel, especially the second wing which is closed - requires a major refurbishment to bring it back to its former glory.  Staff, wherever I encountered them, from housekeeping to security, were friendly and cheerful. I enjoyed daily breakfasts with a good spread of choices on the cold and hot buffet though would not recommend to try the Eggs Benedict. My first server on the first morning's breakfast was slow and dour so I changed to a different section of the restaurant the next day and the problem was solved as the staff",November 2019,,,wrote a review Dec 2019,"Kampala, Uganda","['3105 contributions', '496 helpful votes']",40,[]
BREAKFAST BUFFET FEDERAL PALACE HOTEL LAGOS,"I approached the breakfast buffet with no preconceptions. I was therefore pleasant surprised at the quality of the food. It was a good spread of food which for the most part tasted very nice. There were two disappointments to the food. The first was my omelette. It was terribly done. The chef burned the omelette, how do you burn eggs? The second were the pancakes which looked anaemic and thus very uninviting. Other than those the food was very good. The whole wheat bread served is possibly the best whole wheat bread i have ever eaten, please do not toast the bread to eat. Eat it plain. A word of advice for the hotel, they should have a bakery that sells the bread.   The service of the servers was below average. Unfortunately they were not very attentive and responsive to",December 2019,,,wrote a review Dec 2019,"Lagos, Nigeria","['3 contributions', '2 helpful votes']",30,[]
Laughable claim to 5 Star Rating,"This is possibly the worst hotel I have ever stayed jn over many years in Africa.  How can this less than 2 star old hotel claim a 5 star rating?  The rooms are dated and smell of mould, diesel and must.  Even in higher class rooms the mini bar fridges barely work and just 2 bottles of water are left inside.  The bathrooms are dirty and the water from the showers is dark:  The air-conditioning system didnt work for more than 2 days and despite repeatedly being told it would be fixed (more lying than trying) it remained off.  The food is bordering on outright junk but at least the beer is cold in the bar.  All this i suppose is bad enough but the worst point about this hotel is the ridiculous attitude of the management who cant be bothered to assist with anything and are",December 2019,,,wrote a review Dec 2019,"Dubai, United Arab Emirates","['48 contributions', '31 helpful votes']",10,[]
Service Levels have gone downhill-terrible wi-fi access,"Use to offer excellent customer service, but levels have gone downhill. Bar and restaurant staff seem surprised you want to order anything and you have to work hard to get their attention. The wi-fi system has changed and now you need to provide codes which never work. I had to go to reception about 10 times to have them reset my wi-fi. Eventully they just gave me a pass which then worked, why they could not do this the first time, I do not know. I was not the only guest to had this issue. Other hotels such as Radisson Blu Ikeja offer open wi-fi. Hotel is in a good location and rooms are clean, but they need to work on some staffs customer service and fix the wi-fi issue.",November 2019,,,wrote a review Dec 2019,"Burnaby, Canada","['5 contributions', '1 helpful vote']",30,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Very Comfortable Stay,"My husband and I stayed 2 nights in November 2019 during Art X Lagos which was held conveniently on site. The standard room was a bit small but clean and well maintained. The bed was comfortable.Daily buffet breakfast for two was included in the price of the room. The buffet was great with many local and international selections which were continuously replenished. Staff was friendly and welcoming. Drinks at the bar were a bit expensive and bartender had limited knowledge of mixed drinks. Keep your drink orders basic. Pool and surroundings were very nice, clean and well staffed. Overall I would highly recommend a stay here.",November 2019,,,wrote a review Nov 2019,"Los Angeles, California",['4 contributions'],50,[]
Best Swimming Pool in any hotel in Lagos,"I stay regularly in this hotel because of the great pool and friendly staff.   On the down side : The rooms are just ok and their wifi system is very inconvenient to login and the pillows are too big/hard.   The lobby is very good for business meetings.   Very nice breakfast and welcome drink.   Ah ! And they serve the best Club Sandwich ever, hands down !",November 2019,,,wrote a review Nov 2019,,"['142 contributions', '114 helpful votes']",50,[]
Clean and spacious,"Hotel is not the fanciest in Lagos, but it is safe, clean, spacious & quiet. Swimming pool is awesome, super tube is fun after a day working in Lagos. Gym is good too. Restaurant is super slow..... buffet is best option if you are wanting a quick meal WiFi is painful to log into... so check it is sorted when you check in.",November 2019,,,wrote a review Nov 2019,"Johannesburg, South Africa","['22 contributions', '3 helpful votes']",30,[]
Nice place to stay,"Federal Palace hotel is an awesome place to stay, been here with colleagues for business meetings, retreats and just for general chill out or wait out traffic while drinking something and viewing the lagos lagoon. When you go in, you are off the hustle and bustle of Lagos city.  However the security guys are saucy and messing up the good work by the guys at the restaurant, front desk reception area, the guys at the bar.   My incident with ‘Friday’ a certain security man was stupid and uncalled for. If there was an event in the hotel premises and the parking space for cars are limited, there are better ways to convey the message to hotel guests and visitors. I’m not his boss so I can’t fire Friday, but dropping reviews like this will sure let other visitors/guests to be careful",October 2019,,,wrote a review Oct 2019,"Lagos, Nigeria","['8 contributions', '3 helpful votes']",30,[]
Nice Hotel,It is one of the good hotels in Lagos. It has a magnificient garden where you can walk around. It is located near the sea side but sea is polluted because of the commercial port. Food is good and staff is helpful.,July 2019,,,wrote a review Sep 2019,"Istanbul, Türkiye","['66 contributions', '25 helpful votes']",40,[]
First time staying here,"Impressive hotel as you drive in, reception were efficient. The room was spacious and the air conditioning was working well. It was disappointing to find no room safe in my room to secure valuables. Dinner in the restaurant was excellent, way better than the breakfast. Coffee was very poor. Would be happy to stay again but will have to amend my expectations.",August 2019,,,wrote a review Aug 2019,"Castle Hedingham, United Kingdom","['221 contributions', '161 helpful votes']",40,[]
Good value but getting tired,"In the context of $400 a night Lagos hotels, the Federal Palace offers good value at roughly half that. It’s well located on Victoria Island and is very secure. Breakfasts are good, service levels are generally high and the wifi works well (once you manage to log on). The rooms are starting to get a little tired though, the bathrooms in particular; and the lifts weren’t working as well as all that. The coffee at breakfast was dreadful and there was only one bottle of water in the room – which doesn’t quite work if you can’t even brush your teeth with the tap water.",August 2019,,,wrote a review Aug 2019,"Accra, Ghana","['370 contributions', '114 helpful votes']",30,[]
Definitely NOT a five star hotel!. Do not stay in room 208.,"Nice ambience in reception area with marbled floor. Check in was slow and cumbersome. Staff were sat and made the whole process tedious and it appeared that navigation on their pc desk was longwinded. Despite the fact that I had requested a twin bed room, and also made sure that this information was confirmed at check-in, to my suprise, our room did not have a twin bed. We informed the staff and we were then relocated from room 508 to room 208.  Next morning to our shock, the photo attached shows the water from the bath tap. A health harzard!! This was reported to staff and we were told that it  could be that some work some was being done on the main drain. A  member of the estate came to check the issue. We informed them that if this was the case, why were we not informed. The",June 2019,,,wrote a review Jul 2019,"manchester, United Kingdom","['54 contributions', '41 helpful votes']",20,[]
Dinner,"I had a good time with my family. It was an awesome ambience, staff were professional in there dealings, nice meal and good value for your money. i will always recommend this place for anyone. Thank you.",June 2019,,,wrote a review Jun 2019,,['1 contribution'],50,[]
"Different rooms, different qualities","I was here for a business trip and stayed for 5 days. 4 days I stayed in room 511 and 1 day in room 309. The room with number 511 was very good for Nigerya but other room was terrible. The room was not clean at all, smelled of damp and there were insects in the room.   Personnel was polite and helpful. The restaurant was good enough.",April 2019,,,wrote a review Apr 2019,,"['5 contributions', '7 helpful votes']",30,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
It is good for Lagos...,"Stayed there one night in March. Air conditioning was okay but would not want to test it out during the hotter months. Breakfast was very good and included in the room price that I got ($160/night). I didn’t try the gym and pool but heard it was very nice. Could not get WiFi to work, even with a trip to reception to try and get it sorted out. Two small bottles of water in the room were complimentary which was nice. 1800 Naria for a local beer at the bar. 2000 for a large Heineken. I would recommend the Heineken. 😜 Water in the shower came out brown at first but cleared up after about 5 minutes.  Will probably stay again next time I am in Lagos.",March 2019,,,wrote a review Mar 2019,"Alexandria, Virginia","['79 contributions', '44 helpful votes']",40,[]
I always come back,One of the few places in Lagos I go to calm myself. I love to sit by the pool side and the sea view always do the magic. Cocktail is always at it’s best and the food is always on point as well. I keep going back.,March 2019,,,wrote a review Mar 2019,"Lagos, Nigeria","['396 contributions', '111 helpful votes']",50,[]
A Mixed Bag,"I had been looking forward to my stay at the Federal Palace and, even now after the fact, am trying to persuade myself (unsuccessfully) that I had a better stay than I did.  The room was nice and quiet, reasonably clean and the bed quite comfortable. In the bathroom the hot water arrived quickly and was plentiful and the amenities were adequate.  Upon arrival I was told the room with the sea view I requested was not ready and unless I wished to wait for it, only a city view room was available. I was told I could switch rooms at a later time. I chose to wait and after approximately an hour, the room was ready.  I had chosen this hotel for the beautiful gardens. As I walked the grounds taking pictures of birds in the trees (no other people or buildings in sight) I was severely",February 2019,,,wrote a review Mar 2019,Los Angeles,"['647 contributions', '175 helpful votes']",30,[]
Unexpected stay in Victoria Island,"Circular driveway entry, modern aesthetics inlcuding a casino, pool with sliding boards, modern aesthetics, nice breakfast and dinner buffet, and spacious rooms. This property has a US resort feel. It is located less than a mile, or walking distance to movie theater, restaurants and shops. Hired a car to tour the island- I would skip this tour if it was recommended. Drinks and food were great. Also, there is a peacock that roams the property and it can fly. Made reservations for an ocean view, but they tried to change and increase fees upon arrival. We had to wait extra time for an oceanside room to become available, However, we enjoyed our stay as it offered a nice break from the Nigerian heat.",November 2018,,,wrote a review Feb 2019,"Edina, Minnesota, United States","['8 contributions', '13 helpful votes']",50,[]
Good Lagos Hotel,This was my second stay at The Federal Palace. I recommend taking a room with a sea view and watching the ships. This time round I also had their room service a couple of times and it was excellent. I look forward to my next stay.,November 2018,,,wrote a review Jan 2019,,"['15 contributions', '35 helpful votes']",40,[]
School reunion,We stayed and held our drinks reception at the hotel and were delighted with the service and refreshments. The staff could not have been more helpful and ensured that we were totally happy with the venue set up and presentation. Would be happy to use the hotel again.,December 2018,,,wrote a review Jan 2019,,['2 contributions'],50,[]
Federal palace hotel - Family Treat,"The federal palace hotel and casino are located in Victoria Island Lagos. The reception area was spacious with several desks so guests could be checked in simultaneously. The entrance was manned by security personnel and the air conditioning was always on full blast so it’s not a place mosquitoes would like, a cardigan may be handy though. I chose a king room with sea view; it was a good size and had a somewhat corporate feel to it. The bed was complete with a headboard and four plump pillows, plus two extra cushions. The duvet was on the thicker side just how I liked and the sheets felt like Egyptian cotton. The curtains were double lined and through the windows was an awesome view of Lagos Lagoon! There were two bedside tables; each had its own lampshade. The furnishings in",October 2018,,,wrote a review Jan 2019,"London, United Kingdom","['154 contributions', '40 helpful votes']",40,[]
One of the Better Hotels In Lagos,"Great Service, Food and location. We stayed here over Christmas and had a good experience. Very nice clean room, the food was good and service even better.   George the F & B Manager asked us more than twice during our stay of we were happy with everything and if we needed any assistance, that is good service.  Great pools and well managed pool attendants to ensure safety and control of the kids.  Food service was good with a good variety of items to eat and great waiter service.  We will go back I am sure",December 2018,,,wrote a review Jan 2019,"Marbella, Spain","['24 contributions', '1 helpful vote']",40,[]
wonderful stay ..almost,"my wife and i spent between the 23rd and 27th of December this year and were quite impressed as a whole. The rooms are quite spacious, clean and modern. the main foyer is impressive large with plenty of seating with plenty of greenery. the gardens also are extremely nice to walk in while watching large ships come and go. The 2 restaurants provide tasty European as well as Nigerian fare which while a little expensive was worth it.  by far the biggest asset of this hotel is its staff from the minute you are greeted at the door you are made to feel welcome. All staff from the door openers to reception, waiters and even the service people impressed my Nigerian wife and myself, Australian, with there warmth and friendliness often having us both laughing. However as always it only",December 2018,,,wrote a review Jan 2019,"Bamako, Mali","['19 contributions', '28 helpful votes']",40,[]
Exceptional service and location,We have stayed here now every month for a week for most of this year. We would not stay anywhere else given the quality of discrete service we enjoy. The conference rooms and dining is very good. The location is exceptional overlooking the port of Lagos and the amazing ships passing every hour. The General Manager and his team are to be commended.,December 2018,,,wrote a review Dec 2018,"Geneva, Switzerland","['146 contributions', '97 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
In dire need of a full renovation,"Very friendly helpful staff Awesome gardens (feels like you are in Miami! 😜  From there it’s all the way down:  Smelly a/c Unstable Internet Poor breakfast Extraction needed at the breakfast area (you come in with new clothes , once you have left you must get it washed as you smell of pub grub🤢) Poor dinner buffet choice   I rated it average for Lagos. The price is acceptable after the devaluation.",November 2018,,,wrote a review Nov 2018,"Johannesburg, South Africa","['55 contributions', '52 helpful votes']",30,[]
Diamond in the rough,"Exterior did not look like much,( decades ago it was no longer a good Hotel), but I was pleasantly surprised about the inside, service, food et al, this Sunday. The pool is also spot on. The current management (Sun????) should make more noise to attract more use of the Hotel by adverts and corporate use as it beats some of the other hotels on the Island, hands down.",November 2018,,,wrote a review Nov 2018,"London, United Kingdom","['3 contributions', '1 helpful vote']",40,[]
Nice Hotel,"I enjoyed the dinner buffet, it was great. The rooms were spacious and clean. Staffs were friendly too. However, service level is not all that perfect. The environment is lovely and i enjoyed relaxing at the garden areas.  Overall, i enjoyed my stay here",June 2018,,,wrote a review Nov 2018,"Abuja, Nigeria","['7 contributions', '11 helpful votes']",40,[]
Jewel of Africa,"I attended the TEF Forum 2018. Lunch was served at the hotel dining room.   A Nigerian and continental buffet was available   The setting is luxurious and elegant.   The staff is extremely friendly and we'll trained. The manager is hands on and steps in to make all run smoothly.   The food was well prepared and beautifull presented.   I recommend everything 💃💃  Please leave room for dessert.   Cheese cake, double chocolate mouse, fruit tarts, profiteroles with creepy custard filling and fresh fruit.   I will definately visit again",October 2018,,,wrote a review Oct 2018,"Cape Town, South Africa","['116 contributions', '18 helpful votes']",50,[]
Pleasant stay,"Wonderful service from very helpful staff and clean rooms. Great breakfast, nice view of the sea and a decent gym. I had a great stay and would strongly recommend to anyone looking for a good hotel in VI.",October 2018,,,wrote a review Oct 2018,"London, United Kingdom","['5 contributions', '5 helpful votes']",40,[]
Good value for money,"I was back at the Federal Palace Hotel after three years and it is very much the same. The grounds are lovely and the service is decent. The buffet lunch and breakfasts are always good. The rooms are fine, the shower in the bath isn't great unfortunately. At $215 for a room with breakfast, it's hard to beat though.",September 2018,,,wrote a review Sep 2018,"Accra, Ghana","['370 contributions', '114 helpful votes']",40,[]
Amazing Food!,"I really enjoyed my stay here! The food was amazing, the staff are really friendly too, I would definitely stay here again. My only issue was the tap water, it was slightly brown which wasn’t pleasant",January 2018,,,wrote a review Aug 2018,"London, United Kingdom","['6 contributions', '10 helpful votes']",30,[]
"An island of calm, quiet, security and luxury in a fun but crazy city!","This was my first visit to Lagos and Nigeria. I’d read a lot about the busyness, the traffic, the noise and I had some security concerns about a city I wasn’t familiar with.   I chose the Federal Palace because it looked secure and comfortable. It certainly didn’t disappoint and exceeded my expectations.   From I arrived in the lobby I felt welcomed  and settled. The customer service is superb and everyone I met went out of their way to make sure I had a good time.   The room was a good size, very very comfortable bed with a nice view of the ocean (see my pics).   My favourite part of the hotel experience was the breakfast, make sure you get this included with any deal. It’s 7,500N (about £15) if you pay as a walk in, which is still worth it. They have a large buffet selection",August 2018,,,wrote a review Aug 2018,,"['2 contributions', '3 helpful votes']",50,[]
EXCEPTIONAL,"i had one of my very best moment at the federal palace hotel, i had the opportunity to visit the hotel for the first time in 2016 which i was actually going to the galleria and i saw this beautiful hotel on my way, i had to shift my trip to the galleria to the following week, i went in the hotel and i really love the services i had. This is exceptional with a good ambience",December 2017,,,wrote a review Aug 2018,"Lagos, Nigeria","['16 contributions', '10 helpful votes']",50,[]
Remarkable improvement from last visit,The room service was on time during this visit and restaurant staff quite amiable. Generally personnel seem to believe they are doing very well but somebody need to train them to give better service. Still wonderful in the rooms and facilities with lots of grounds.,July 2018,,,wrote a review Jul 2018,"Port Harcourt, Nigeria","['2 contributions', '1 helpful vote']",40,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Nice place to stay,Was here with my aunt and sister for a few days. Rooms are neat and the ambience is really nice. There's a pool and gym. Only downside was the power issue we had one day. The power kept going on and off. The peacocks are really nice and fly onto the roofs and ledges sometimes.,July 2018,,,wrote a review Jul 2018,"Lagos, Nigeria","['74 contributions', '27 helpful votes']",40,[]
"Good Hotel, bad services","This is an excellent hotel with wonderful facilities as good as any top hotel, however, the service is terrible for room service and ala carte orders. Orders take up to 2 hours instead of 30mins promised. Staff try to be helpful but they don't follow through. Forgot my medicine in the room, have called 2 times but no response despite the fact they promised to call me bcak",June 2018,,,wrote a review Jul 2018,"Port Harcourt, Nigeria",['3 contributions'],40,[]
The almost perfect weekend stay,"We did a family weekend at the Federal Palace hotel. The ambiance and general area feels and looks good. The rooms are a little small but ok. They had a few toiletries but missing a few essentials like toothbrush , toothpaste etc. Also no robes and slippers. However they provided kettle, tea, coffee, milk and about 2 complimentary bottled water. The staff I must say were polite and helpful right from the entrance, reception , housekeeping and the restaurant staff.  Oddly, only one person per room gets complimentary breakfast, others had to pay. They did have a good spread, but a bit on the high side at N7,000 per extra. For some strange reason, I was told I couldn’t take pictures of the food display, I asked why and I was told “management rule” which didn’t make any sense to me.",July 2018,,,wrote a review Jul 2018,"Lagos, Nigeria","['459 contributions', '61 helpful votes']",30,[]
