Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
highly recommended,"highly recommended, fasttt and perfect services,  nice and clean room, classy pool side and the location is close to all your destinies and of course employees, manager and even the people there very friendly  .",September 2020,,,wrote a review Oct 2020,,['1 contribution'],50,[]
Pankaj Sharma,The staff were extremely attentive and always very helpful The food was excellent. The rooms were kept squeaky clean ensuring hygiene levels were prioritized. Its location if you need to stay on the victoria island is fantastic”,September 2020,,,wrote a review Oct 2020,,['2 contributions'],50,[]
Place to be in Victoria Island !,"A really had a great stay with my family. Weekend was really chilled with pool and drinks, not to mention recent renovations done and food is amazing ( especially Italian and Indian)  Would recommend to everyone!",September 2020,,,wrote a review Oct 2020,"Lagos, Nigeria",['4 contributions'],50,[]
An amazing experience,"From the moment I walked into the Blowfish I was blown away on how inherently sweet and polite everyone was.The hotel itself was beautiful and well taken care of. Everyday the maid service would come and clean the entire room for us from top to bottom and they were always very respectful. Every night we spent time by the pool and it was always a very relaxing and quiet time. If you pay for it you can have breakfast for two but only one is included in the price, which was abut the only downfall to the hotel.  It was in a great location, only 15 to 30 min drive to everywhere we wanted to go. We attended an art museum, went To the museum of history of the government in Nigeria, drove across the longest bridge in Africa to the mainland and walked the longest rope bridge in Africa at",June 2019,,,wrote a review May 2020,"Norwalk, Ohio",['1 contribution'],50,[]
Poor poor poor,"Don’t even know where to start.. oh yes thank goodness I was not paying for this s*%thole myself. The rooms are very poorly furnished smell damp and musty, the bedding hasn’t been changed in at least two weeks. The bathroom is a mess the window doesn’t even close properly so the mosquitoes can come and go as they please. The door to the bathroom is cracked and doesn’t close. The light fittings are mostly broken the bulbs are broken one bedside lamp works occasionally. The towels are ancient and shouldn’t be used for drying a dog. The boutique style mentioned is not even close to a description I wouldn’t even say shabby chic. The staff are either downright rude and mostly belligerent, the guy who is at reception is the most rude and unwelcoming person I have ever had the",March 2020,,,wrote a review Mar 2020,,"['1 contribution', '1 helpful vote']",10,[]
"Well placed, clean and does exactly what you hope","I like Blowfish hotel. It is of a good standard, the rooms are clean, staff are good. Food is good. Pool is nice place to hang out. It is very well situated and worth the price per night. I stay there quite a lot.",August 2019,,,wrote a review Mar 2020,"Nairobi, Kenya","['9 contributions', '2 helpful votes']",40,[]
Great new upgrade in progress,"Over the last six-or- so years, I’ve often stayed at The Blowfish. One of its best features is the choice of restaurants. The selection of local, Indian and especially Italian food is amazing. Right now, the hotel is in the last stages of an upgrade. New pool and new veranda layout. Whilst I miss the old pink, Miami style, the new spaces feel really modern and international. The accommodation is still the same (not really contemporary by world standards) but I personally prefer it to the style-less ‘cool’ of the other hotels in this part of Victoria Island. The service is warm and welcoming. Every time I return the staff greet me by name. It’s my home from home.",March 2020,,,wrote a review Mar 2020,"Cape Town, South Africa",['6 contributions'],40,[]
Horrible hotel.,"This hotel should not be reviewed here at all. It's smells musty and has a permanent cigarette smell, all furnishings are old, beds and beddings horrible. Breakfast wasn't anything to write home about.",November 2019,,,wrote a review Nov 2019,"Harrogate, United Kingdom","['98 contributions', '52 helpful votes']",10,[]
"My Unwelcoming Experience At Blowfish Hotel, VI Lagos",Very saucy staff especially the cleaners and receptionist (one young man). Imagine the fact that there was a pre-booking for me at the point of my checking the receptionist kept asking me all sort of hilarious questions. He even denied that I had a room in that hotel upon the fact that I surrendered my ID (international passport) for identification.   I had to calmly told him that it is IMPOSSIBLE that my name is not on their expected guest list. This very said guest had to even ask me to call one of my colleagues to confirm whether I am the guest to expect or not upon the fact that I arrived very late in the night and very exhausted. WHAT AN ARRANT NONSENSE!  I cant lodge here again with my money,October 2019,,,wrote a review Nov 2019,"ENUGU, Nigeria","['6 contributions', '1 helpful vote']",20,[]
Terrible attitude,I was in Lagos for a conference and it was my second time in Lagos. I had to cut my stay short at this hotel and moved into another hotel recommended by people at the conference. The staff had terrible attitude and were only after tips. Cleanliness was poor. I got some scary information from the staff after a few tips. I was advise to avoid the lounge because of bugs and avoid the pool because the water wasn't really clean. Breakfast wasn't great either. Very much overrated and previous reviews didn't give honest feedback. Will definitely avoid the hotel  next time.,August 2019,,,wrote a review Oct 2019,,"['1 contribution', '1 helpful vote']",20,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
The worst hotel I have ever stayed !!! If you doubt me book for only 1 night first and then see for yourself.,"Even though I paid for 8 nights in the hotel I couldn't bear to spend my entire stay there. I technically checked out after 2 nights but knowing that they wouldn't offer a refund I left the hotel after two nights and left some unwanted belongings  so that they wouldn't give out a room I have already paid for to another guest. I had to pay again to stay in another hotel (I have receipts to prove it) Lighting in the room of this PINK-painted hotel is VERY POOR - no wall lamps, no ceiling lamps - You have to manage with the bedside lamp and an improvised standing lamp which was generating too much heat. Reading or doing anything that needs good lighting is a struggle. The breakfast was very poor and if your rate didn't include breakfast it is very expensive (about $11 - 4,000",August 2019,,,wrote a review Aug 2019,"London, United Kingdom","['7 contributions', '5 helpful votes']",20,[]
Mrs,"The outside is painted pink🤨😟, almost made me turn back, inside, uhn!!! Not too catchy, rooms in main building are big but old , the new ones are small but have nicer bathrooms. Very  very noisy at night 😤, food is expensive. But if ur looking for an affordable hotel, it’s just OK!",August 2019,,,wrote a review Aug 2019,"Lagos, Nigeria","['35 contributions', '18 helpful votes']",30,[]
Budget hotel,"I spent one night here with a friend. It’s a well known budget hotel on the island, one of the more affordable ones. Rooms are alright, comfortable enough but the lighting is very poor. It’s ok for a short stay. Cleanliness could be improved. Breakfast isn’t great. If you need an affordable place to stay on the island, here if fine for a couple of days.",July 2019,,,wrote a review Jul 2019,"Lagos, Nigeria","['326 contributions', '110 helpful votes']",30,[]
"Great hotel with friendly and service minded staff, very central and good value for money","I chose The Blowfish Hotel based on recommendation from a friend. I can after almost 2 weeks stay at the hotel pass on this recommendation. Location is perfect for business in Lagos. The overall atmosphere is friendly and homy. You don't get the ""hotel"" feeling and staff is friendly and service minded. Rooms are good and value for money. There are several restaurants and a wide selection of food. Breakfast is the buffet type and even though quality is ok there is not too much variance when you stay at the hotel for longer periods. But just a minor issue. I will surely be back again next time to Lagos.",June 2019,,,wrote a review Jun 2019,"Svenstrup, Denmark","['92 contributions', '33 helpful votes']",50,[]
"Decent place to stay in Victoria Island, Lagos","The hotel offers a decent stay for business travellers.  The rooms are clean, however the lobby and restaurants can be lot more cleaner and decent.  The staff also needs training in welcoming the guests and making them feel home at the hotel.",May 2019,,,wrote a review May 2019,"Bengaluru, India","['300 contributions', '101 helpful votes']",30,[]
Hang out,"This is a pleasant place to hang out , if you like to swim and also appreciate good food. It's decent , surely you will have no regrets about the venue or the services provided. The surrounding environment is also secure , and there is  a mall nearby to help you out with your shopping.",April 2019,,,wrote a review Apr 2019,,"['7 contributions', '13 helpful votes']",50,[]
Blowfish hotel,"Really pleasant stay at Blowfish. It’s convenient for business travelers with comfortable and clean rooms, at least 5 restaurants to choose from, supermarket, n really friendly & professional staff...",March 2019,,,wrote a review Mar 2019,,['3 contributions'],50,[]
First Class Hotel,I love this hotel. I stayed here with my girlfriend for a week in February 2019 and I cannot speak highly enough of the Blowfish. The staff were so friendly and the room was very clean and comfortable. The staff cleaned it thoroughly every day and stocked the fridge with water. The AC was great and the shower had hot water every time.  The staff went out of their way to make you feel at home and would even go to the supermarket over the road if you needed something. They were very polite and cheerful and really made the stay so wonderful. They were able to negotiate drivers who also acted as tour guides for a very reasonable price.   The pool is nice and cool and there's a great vibe around it at night without ever being loud or hectic.  There is an international crowd staying,February 2019,,,wrote a review Feb 2019,,"['6 contributions', '1 helpful vote']",50,[]
Jim Cole Chairman/Cole Offshore,"I have been staying at the Blowfish for short and extended stays the last 8 years. I have stayed at every luxury hotel in Lagos and find the this boutique paradise is hands down the best.  I had had the pleasure of dining at every restaurant within the hotels venue and dare anyone to find a better selection of local, continental, Indian, Japanese, Italian and Lebanese fare anywhere in Lagos.  The staff, from management, servers, bar staff, front desk, housekeeping and maintenance are exceptional, most of whom are long term employees which is testament to management and ownership.  The pool area is an unexpected oasis and repose generally available at only 5-Star hotels.  If I had to offer one critical comment, it would be the laundry prices; however, the exemplary quality of",February 2019,,,wrote a review Feb 2019,"Houston, Texas","['2 contributions', '4 helpful votes']",50,[]
excellent experience at The Blowfish hotel,"Guys,          i am frequent traveler at Lagos for business meetings. so had a good experience to stay in different hotels in Lagos. but really to be honest, staying in The Blowfish hotel is a great experience for me till now. with a reasonable price rooms with interior even lobby ambience makes you feel it is worth of paying this rates.so value for money. rooms are very good. house keeping services and cleaning is really awesome. very much satisfied with the service and facility getting in this hotel. you can get continental,Italian as well as very good Indian food at good rates. best thing is safety for foreigners. As Hotel is situated at heart of Lagos means Victoria Island so there is no issue with security. even super market is also part of Hotel group. All daily use",January 2019,,,wrote a review Feb 2019,,['1 contribution'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
"""Seeking ultimate justice""","If you do not mind to be defrauded, if you don't mind mould, cockroaches, bed bugs, nosy, indisciplined staff, indecency, vulgarity, rude and ignorant management, you would fit right in at the blowfish hotel. My husband and I experienced the worst treatment ever during our stay at this hotel.  I am working towards a public forum where those who have had similar bad treatments from the hotel can share with the whole world. Sharing our experience on here is putting it mildly. My husband and I were defrauded by the head of the front desk staff of the hotel and further investigations made by us to get to the bottom of the fraud exposed a deep pattern of an unimaginable pattern of fraud against customers.  We do not know the dream of the owner of the hotel but that dream has become a",September 2018,,,wrote a review Jan 2019,,"['9 contributions', '9 helpful votes']",20,[]
Blowfish hotel,"This is all what I wanted in a Hotel, I had fun total fun. I checked in on a Friday and I visited the club it was awesome I had fun. The pool was amazing I had a nice time. My room had a pool view and the room was clean and smells nice. Staffs were friendly. I am definitely coming back.",January 2019,,,wrote a review Jan 2019,"Lagos, Nigeria",['2 contributions'],50,[]
Engineer francis,"A nice place for all to be at especially on week ends,nice jazz on Thursdays,quality service and good food.the staff are all trained well they welcome you with a warmly smile and take you to the seat,",January 2019,,,wrote a review Jan 2019,,"['2 contributions', '1 helpful vote']",50,[]
Such a shame!,"Where do I start from??? Oh boy!! It is such a terrible hotel. Their staff are very dishonest, be careful guys when booking this hotel, the front desk staff are cons and they will cheat you if you don't pay attention, they won't give you your change and would deny you have paid when you ask for receipt. The service boys are thieves too, make sure you get your receipt or else they will make you pay twice or even charge receipts of purchases to your room. The managers don't care about the hotel at all, they will say it's not my hotel when you speak to them about room problems, poor cleaning, key problems. It is such a shame. I don't think the owner knows half of what goes on. The staff complain about the managers borrowing money from them to customers and ask you for tips all the",December 2018,,,wrote a review Dec 2018,,"['1 contribution', '2 helpful votes']",10,[]
"Bugs, Call girls and Untrustworthy Waiters","The hotel has a fine appearance from the outside, great decor, entertainment and boasting three restaurants but the room itself was very very poor. I will list my issues below:   - Bathroom was grimey, has piping issues which meant that I could not shower properly.  - Place was flooded with call girls in the evenings with their older clientele, very off putting activities right in your face made me feel quite uncomfortable as a solo female traveller... pretty sure the staff are aware of this as it is very obvious but nothing was done as I suspect most of their clientele partaking in it are international expats.  - Staff were not to be trusted. I ordered room service and was quoted wrong prices on purpose, in order to get a bit of extra money out of me. Totally embarrassing and",November 2018,,,wrote a review Nov 2018,,"['1 contribution', '2 helpful votes']",20,[]
Nice little hotel,"Hotel with security at the gate. The rooms are nice and very clean. The hotel personnel is helpful and friendly. Breakfast buffet is ok, only the coffee could be better. The pool is clean and the two restaurants inside the hotel serve good food.",August 2018,,,wrote a review Nov 2018,"Essen, Germany","['33 contributions', '6 helpful votes']",50,[]
Take your allergy medication...,"I have been staying in the Blowfish for years now as my business partner seems to think its a good deal. I won't be staying there again (Ive stayed over 25 nights there)  1. Its dirty / moldy. This is a problem for lagos, but most of the nicer hotels seem to stay in front of this problem. I have an allergy to dust and mold, and having stayed there for the last time last night, I could barely breath. Checked into a different hotel, not having any problems.  2. For about the fifth time in my trips to the Blowfish, I confirmed that I needed to add another night the day before I was to check out. They confirmed it was ok each time, and each time they called me in the morning and say its no longer possible - literally had to scramble each time - including today - to find another",October 2018,,,wrote a review Oct 2018,"Abuja, Nigeria","['23 contributions', '17 helpful votes']",20,[]
Pillow full of mold!,"Staff was friendly and helpful, the restaurant was also nice. Next to the hotel is a supermarket with European and middle-eastern products. The rooms though ware horrible! All of the four pillows in my room were full of mould! The bathroom too.",September 2018,,,wrote a review Sep 2018,"Zurich, Switzerland","['52 contributions', '28 helpful votes']",20,[]
Dated hotel in bad need of an overhaul,I stayed at The Blowfish for a total of 4 nights.  Check-in was ok and was given a room on the 2nd floor.  There was only 1 lift servicing the entire block and it could at best accommodate 4 persons at any one time.  My room was located right at the end of the corridor next to fire escape which was blocked off with broken furniture.  The room had a slight sewerage smell each and every time I entered. It had a window that faced the pool not that it would have mattered to me.  The room was in bad need of a remodelling and looked like it was there right from the beginning.  Sleep quality was a low average as the mattress I sure was way past its prime.  It was thin and too firm.  There was no work desk in the room though there was ample space for the hotel to have installed one.,September 2018,,,wrote a review Sep 2018,Earth,"['443 contributions', '114 helpful votes']",20,[]
Blowfish Hotel is overall excellent!,"I was in Lagos last week for the first time in a while and the company booked me into the Blowfish. The cost is great value and the facilities great too - I had a nice clean quiet room with good AC etc. The pool is lovely and few people use it. I swam most days. The staff are polite and respectful. The bar by the pool is very well thought-out, service and prices are good, and the food is great too, at reasonable cost- so is the beer! . We had a couple of excellent evenings there and some nice lunches too Overall it's definitely the type of hotel I will use again!",August 2018,,,wrote a review Aug 2018,"Dubai, United Arab Emirates",['3 contributions'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
No room avaliable,"I had a reservation for a work college for 3 nights on arrival at 21:00 he was told the room is not ready and was asked to wait for an hour, after an hour he was told the room won't be available and was sent to another hotel where there was no hot water and the room was under all standards. I`ll never ask anyone to stay at Blowfish as it is an overrated hotel.",July 2018,,,wrote a review Jul 2018,"Rockville, Maryland","['25 contributions', '8 helpful votes']",10,[]
Safe and secure locaiton near the business district,"I stayed at the Blowfish as it was the closet hotel I could find near to the business district and must say overall it was not a bad experience. The rooms are clean and tidy with proper locks and more than adequate for a stay of a few weeks or more. The hotel also has two decent restaurants, one pizza place by the pool and an international one in the main building that cooked up some decent Thai food on occasion. Also the staff are very helpful and will do whatever they can to accomodate any requests you have.  Overall worth stay here but make sure you book a room near the pool and not next to the generators as they a quite noisy and vibrate a lot when they are running.",August 2017,,,wrote a review Jul 2018,"Clevedon, United Kingdom","['73 contributions', '44 helpful votes']",40,[]
Actually quite disappointing,"Despite stating my preferences in terms of Bathroom type, it wasn't made available.We were then reluctantly ""upgraded"" to a Focus Room which had a musty smell.TV had loud,piercing sound in background!",May 2018,,,wrote a review May 2018,,"['1 contribution', '1 helpful vote']",20,[]
No Room Hotel,"Booked this Hotel in March through Booking.com. I prepaid and got confirmation of my booking only to turn up at the Hotel after an international flight to be told that the Hotel was fully booked and that they couldn't give me a room despite the fact that they had my prepaid and confirmed reservation through Booking.com. There was no senior Manager at the reception desk to attend to my complaint and I was forced to find another Hotel to stay in at further cost to me. As I write, neither Blowfish Hotel nor Booking.com have refunded my payment despite my complaints. I shall not be using either again.",March 2018,,,wrote a review Apr 2018,"London, United Kingdom","['45 contributions', '13 helpful votes']",10,[]
Boutique Hotel in Lagos,"If you are looking for a nice boutique hotel in the center of Victoria Island, Lagos you are in the right place. Comfortable rooms and very helpful hotel staff not mentioning the amazing 5 restaurants to dine in...",February 2018,,,wrote a review Feb 2018,"Los Angeles, California","['25 contributions', '2 helpful votes']",40,[]
Pleasantly Surprised,"Having lived and grew up in Lagos as a child, I never used to book hotels so it was a total new experience for me and I didn't know what to expect.  We stayed at the Sheraton Hotel Ikeja during our duration in Lagos (6th Jan-18th -  I will review separately) and at the weekend we decided to go to Victoria Island and booked into Blowfish as recommended by a good old friend by the name of Folake...  We were 3 in total and booked 2 rooms.   The price was reasonable and the breakfast was simple but efficient. The staff were very attentive and helpful towards us, there was a guy in particular, who we called Dillan Whyte (resembled the heavy weight boxer but a slimmer/smaller version) who we would like to thank but unfortunately did not get his name at the time...he knows we called",January 2018,,,wrote a review Jan 2018,"London, United Kingdom","['32 contributions', '30 helpful votes']",40,[]
Totally deficient service,"i went to the restaurant at pool side. Twenty minutes later, not even one person came to give the menu. While most were sitting 5 meters at the bar talking. I cannot say about the menu. But service is unacceptable!",December 2017,,,wrote a review Dec 2017,"Lagos, Nigeria","['22 contributions', '10 helpful votes']",10,[]
Needs Improvement,"I was a solo traveler in a business trip. the room was good and big. the breakfast was good. the hotel was well secured. the pool was very nice. On other hand, there was no gym in the hotel. they are not providing an iron inside the room to force you using their laundry service. In general, the hotel is good but needs more improvement",December 2016,,,wrote a review Nov 2017,"Cairo, Egypt","['26 contributions', '9 helpful votes']",30,[]
Good choice,"Enjoyed my stay. Also echo that staff were very help (Godwin, John, Chinedu, Victor) and others... Always going out of their way. Grateful for the wide choice of cuisine - Thai, Indian, Italian etc... Made it real easy to stay in and still have choice. Excellent internet  Special mention of Mr John the taxi service offered outside the hotel, for airport transfers and just getting around Opportunity for improvement: consider replacing sets of bath towels. Now old tough and stained",October 2017,,,wrote a review Oct 2017,"Sandton, Gauteng, South Africa","['11 contributions', '20 helpful votes']",40,[]
Beware these Double Dippers,"We arrived, two families traveling as a group on a confirmed reservation, guaranteed with a credit card to discover that our room had been given out.  The desk staff said that there were no more available rooms in the establishment. Tried to get us another hotel but the rooms were terrible. this happened in Lagos Island.  So, at 330am, we squeezed into the only available taxi back to the airport area to find another accommodation, finally going to bed at 5am.  KLM and booking.com says they will look into it since they recommended the facility on their booking website. So, we are still awaiting the outcome of their investigation.  Those who have heard my experience laughed and reminded me that the ratings on the website for many of these hotels in that vicinity is meaningless as",September 2017,,,wrote a review Oct 2017,"Decatur, Georgia","['57 contributions', '14 helpful votes']",10,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Disappointed,We decided to try this hotel as it was recommended by KLM on their website to get here to find out that they gave away our rooms having traveled very far tired and weary. We brought guests with us from another country hoping we were entertaining them with a great hotel. At least the management suggested another hotel for us and gave us the same rate. But they cancelled our reservation from Booking.com. It looked like it was going to be a great place but alas they failed us. Well at least we are not stranded. Hope the next place will be good that they are recommending.,September 2017,,,wrote a review Sep 2017,"Raleigh, North Carolina","['155 contributions', '37 helpful votes']",20,[]
Nice hotel for a weekend break in Lagos,"A nice relaxing hotel with clean rooms, friendly staff and a stylish decor. Ideally located for getting out and about in Victoria Island and wider Lagos. Rooms are small, but comfortable, with the usual amenities. The hotel has been open a few years and is starting to look a little tired both outside and in the rooms, and the bathroom looked a bit aged. Breakfast is okay, but nothing spectacular and could certainly do with a little more variety. Good for the price and would certainly recommend if looking for a reasonable place to put your bags and sleep in the evening.",July 2017,,,wrote a review Jul 2017,"London, United Kingdom","['32 contributions', '11 helpful votes']",30,[]
Great small hotel on VI,"Great location on VI. Small hotel with a nice athmosphere, excellent Italian and Thaï Food restaurants. The great pool area was my preferred place. Rooms are well maintained and pleasant. Mainly the ones with balcony. Some are really large. Staff is very kind. I have stayed there for 2 weeks and did not regret at all any 5 stars chain hotel .",July 2017,,,wrote a review Jul 2017,"Paris, France","['72 contributions', '5 helpful votes']",50,[]
Amazing Hotel,"If you want to get value for your money, Blowfish is the best hotel in Lagos. They are in the center of VI with all the comfort any of the chain hotels have to offer and half of their price. They also have two excellent restaurants in the hotel!",April 2017,,,wrote a review Jun 2017,,"['4 contributions', '1 helpful vote']",50,[]
super!,"really nice and charming place, a very welcoming staff.. the food and cocktails are also really good, highly recommended!  all is very comfortable and cozy with a really nice ambience we had a great time at the blowfish",May 2017,,,wrote a review May 2017,"Paris, France","['18 contributions', '5 helpful votes']",50,[]
So relaxing,It was so much fun and the shisha on the pool was amazing not so much crowd  but is better for  me  if I want to run from lagos crowd . That is the best place to be .the room service was so quick and affordable prices for every one with great service,May 2017,,,wrote a review May 2017,,['8 contributions'],50,[]
Nice relaxed boutique hotel - great food,"First time at the Blowfish, and I regard it as a bit of a find. As a regular visitor to Lagos, I'm often disappointed by the standard of even well known hotels, especially when it comes to the food offer. The chef at the Blowfish obviously takes pride in the food, and offers a mix of continental, indian, thai and other cuisines. I can recommend the indian in particular - the restaurant has a Tandoor (clay oven), which really does make a difference. What else? The pool area is very nice, looks well-maintained, and is obviously quite popular. The rooms I had was OK, but let down by little niggles - lights not working, wobbly taps. Just poor maintenance really - I don't enjoy shaving in near darkness :( On, the positive side, the wifi was reasonably reliable. In summary, an",April 2017,,,wrote a review Apr 2017,"Oxford, United Kingdom","['120 contributions', '77 helpful votes']",40,[]
Very good,This is one of the finest hotels in Nigeria . I have stayed here in multiple occasions and have never been disappointed. Food in indian restaurant is a delight . Do try the buffet breakfast here which won't disappoint you . Masala tea is also really good here .,November 2016,,,wrote a review Apr 2017,California,"['103 contributions', '14 helpful votes']",50,[]
Quite a Disappointment,"Booked this room for my aging grandfather and I and though the staff was very nice, the experience was not great. When we arrived at the hotel, we were told the rooms were sold out.  After waiting to get this resolved, keep in my mind my aging grandfather was waiting and needed some rest after a long day of travels, we ended up with the two rooms as booked (apparently the hotel system is not synced with Expedia and they had to log into their email to retrieve my booking because they didn't believe I was able to book two rooms for three nights). Fast forward to when we got to the room after a few hours of trying to sort the reservation out, the rooms were very uncomfortable.  One minute, it was very hot and the next it was very cold.  The room was not tidy as well. and the bed",November 2016,,,wrote a review Apr 2017,"Illinois City, Illinois","['9 contributions', '14 helpful votes']",30,[]
Best place to be in lagos,"If you want be away from home and still feel at home comfortable , with the best food taste and variety, Blowfish is the hotel you need In the middle of Lagos action close to all what you need . Great Food great Mood service is excellent .",March 2017,,,wrote a review Apr 2017,,"['7 contributions', '3 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Disappointed,We decided to try this hotel as it was recommended by KLM on their website to get here to find out that they gave away our rooms having traveled very far tired and weary. We brought guests with us from another country hoping we were entertaining them with a great hotel. At least the management suggested another hotel for us and gave us the same rate. But they cancelled our reservation from Booking.com. It looked like it was going to be a great place but alas they failed us. Well at least we are not stranded. Hope the next place will be good that they are recommending.,September 2017,,,wrote a review Sep 2017,"Raleigh, North Carolina","['155 contributions', '37 helpful votes']",20,[]
Nice hotel for a weekend break in Lagos,"A nice relaxing hotel with clean rooms, friendly staff and a stylish decor. Ideally located for getting out and about in Victoria Island and wider Lagos. Rooms are small, but comfortable, with the usual amenities. The hotel has been open a few years and is starting to look a little tired both outside and in the rooms, and the bathroom looked a bit aged. Breakfast is okay, but nothing spectacular and could certainly do with a little more variety. Good for the price and would certainly recommend if looking for a reasonable place to put your bags and sleep in the evening.",July 2017,,,wrote a review Jul 2017,"London, United Kingdom","['32 contributions', '11 helpful votes']",30,[]
