Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Nice,"VENUE  The hotel was very difficult to find.  It is in central Victoria island which is very good for business but it was in a quiet close that was hard to find. I had to call the hotel for directions. I think it should be signposted from the major road. The hotel is a collection of detached buildings in a gated secure area by the ocean.  PARKING There is complimentary parking on the site. Parking is safe and secure.  CHECK IN I Arrived for check in at 6.05pm. Check in was brisk. Within a few minutes I was settled in my room with a large balcony overlooking the Kuramo waters.  LOBBY The lobby was a bit bright and flashy for a Marriott but the staff were professional and friendly.  ROOM There are six units. Each unit has three rooms upstairs, two downstairs and a penthouse. I had",February 2019,,,wrote a review Feb 2019,"London, United Kingdom","['388 contributions', '74 helpful votes']",30,[]
Alot could be improved,"Location is ok, abit underutilised since no beach access, pricey compared to options in same location, mosquitoes are a problem also. Staff are pleasant, especially Miss Tolu, she's a gem. Will visit if standards improve again sometime.",February 2019,,,wrote a review Feb 2019,"Harrogate, United Kingdom","['98 contributions', '52 helpful votes']",30,[]
Quiet spacious hotel,"The hotel is situated next to the sea, it is very peaceful and the staff are amazing. The meals that were prepared were excellent and all round the service and friendliness of the staff is exceptional. I have recommended the hotel to all my colleagues. I was extremely impressed.",January 2019,,,wrote a review Feb 2019,,"['32 contributions', '2 helpful votes']",50,[]
Dated Non-Hotel in a decent location,"A very dated property that looks and feels more like a Residential Apartment community than a nice Hotel -especially. Not a Marriott chain hotel. Unless you really want to score loyalty  points with Marriott, stay away this place, as it is not cheap either.  They certainly need to do a makeover and give this place a facelift if they need to get more customers   LOCATION: Lovely location right. Next to the waterfront. Quick taxi. Ride away from most points of interest.   DINE + DRINK:  The Piano bar in the lobby level is a non-bar, but the restaurant on the first floor is pretty good. Do not miss the LOCAL FAVORITES they dish out, as they are pretty authentic and delicious! The breakfast spread is lovely too – with both. International and. Excellent local dishes!   ROOM: We",December 2018,,,wrote a review Jan 2019,"Copenhagen Region, Denmark","['5259 contributions', '568 helpful votes']",30,[]
Amazing!,"Arrival was handled very smooth and front desk was spot on. room OK - could need some TLC. beach line amazing and view was breath taking from our room. 4 star for real however recommend some improvement in food offer/ speed of service/ variety of meals and overall we didnt see a manager around. will be back and will tell ALL our friends, GEM in Nigeria and easily one of the very top protea we have stayed in!",January 2019,,,wrote a review Jan 2019,"Karen, Kenya",['21 contributions'],50,[]
I could not  stay a night,"We decided to inspect the property on arrival before check in and it looked dirty, broken down and not well maintained. I immediately cancelled my reservation and looked for another hotel which was very difficult considering the hour of the night",December 2018,,,wrote a review Jan 2019,"Clark, New Jersey","['6 contributions', '4 helpful votes']",10,[]
Don't bother!. Breakfast services IS VERY POOR!,"Stayed at few hotels including this one over the years. This last stay was terrible at breakfast there are not enough food, you wait for a waiter to go and bring slices of bread, you wait for a  man with one frying pan to prepare omelette for 100 guest, you open any food trays its all empty, and you wonder where is the breakfast? . Waiters running up and down each time a guest need things that should have been readily available. There must be a regime of austerity going on at this hotel. Great staff all in all when you talk to them, however i guess they are restricted its like someone in the back room is saying '' You can only put 6 slices of bread on the counter every 2 hours'.  Fair price, clean room. Don't dare ask the check-in receptionist for a spare key card - THEY WONT",November 2018,,,wrote a review Nov 2018,"London, United Kingdom","['35 contributions', '29 helpful votes']",20,[]
Money to Burn - Go ahead,"I stayed almost 5 days in this hotel. Trust me for the money it takes - its like burning your dollars. on business trip if u aint get decent Internet God save ur trip. this is the first hotel ever where the routers are put outside the premises... tied with a chord on the boundary wall.   rooms are smaller than shown , by miles. If u think its beach front hotel - HIGHLY MISTAKEN, U CANT GO TO BEACH. PERIOD. If ur room is sideway u won't even see the sea. The chef have no idea what food is needed in the hotel. No one can solve ur any problem. Including the ED. so if u r not an African highly recommended don't even enter . IBIS at airport road is 10 times better than this ... in food and internet. Lavish ranges of food with themes of cuisines. (stayed there too last day due to",June 2018,,,wrote a review Aug 2018,"Gurugram (Gurgaon), India",['14 contributions'],20,[]
Highly Recommended hotel,"Using the same hotel for the last 2 years when im in lagos Its. nice hotel, nice costumer service and nice food... the beds and pillows are  very comfortable. the room service Is very professional and good... love the fish there.. thank you For your welcoming. See you soon.",August 2018,,,wrote a review Aug 2018,"Leeds, United Kingdom","['50 contributions', '49 helpful votes']",50,[]
Restaurant Needs Help,Nice people and Hotel but the food and restaurant service is a big detractor for this hotel. I have stayed here twice in the last month and thought it might have improved but it did not.   Everything takes 35 minutes to cook and when it shows up it is not always what you asked for. There are many restaurants close buy which I would recommend you go to if you stay here.,June 2018,,,wrote a review Jun 2018,"Marbella, Spain","['24 contributions', '1 helpful vote']",30,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Nice,"VENUE  The hotel was very difficult to find.  It is in central Victoria island which is very good for business but it was in a quiet close that was hard to find. I had to call the hotel for directions. I think it should be signposted from the major road. The hotel is a collection of detached buildings in a gated secure area by the ocean.  PARKING There is complimentary parking on the site. Parking is safe and secure.  CHECK IN I Arrived for check in at 6.05pm. Check in was brisk. Within a few minutes I was settled in my room with a large balcony overlooking the Kuramo waters.  LOBBY The lobby was a bit bright and flashy for a Marriott but the staff were professional and friendly.  ROOM There are six units. Each unit has three rooms upstairs, two downstairs and a penthouse. I had",February 2019,,,wrote a review Feb 2019,"London, United Kingdom","['388 contributions', '74 helpful votes']",30,[]
Alot could be improved,"Location is ok, abit underutilised since no beach access, pricey compared to options in same location, mosquitoes are a problem also. Staff are pleasant, especially Miss Tolu, she's a gem. Will visit if standards improve again sometime.",February 2019,,,wrote a review Feb 2019,"Harrogate, United Kingdom","['98 contributions', '52 helpful votes']",30,[]
Quiet spacious hotel,"The hotel is situated next to the sea, it is very peaceful and the staff are amazing. The meals that were prepared were excellent and all round the service and friendliness of the staff is exceptional. I have recommended the hotel to all my colleagues. I was extremely impressed.",January 2019,,,wrote a review Feb 2019,,"['32 contributions', '2 helpful votes']",50,[]
Dated Non-Hotel in a decent location,"A very dated property that looks and feels more like a Residential Apartment community than a nice Hotel -especially. Not a Marriott chain hotel. Unless you really want to score loyalty  points with Marriott, stay away this place, as it is not cheap either.  They certainly need to do a makeover and give this place a facelift if they need to get more customers   LOCATION: Lovely location right. Next to the waterfront. Quick taxi. Ride away from most points of interest.   DINE + DRINK:  The Piano bar in the lobby level is a non-bar, but the restaurant on the first floor is pretty good. Do not miss the LOCAL FAVORITES they dish out, as they are pretty authentic and delicious! The breakfast spread is lovely too – with both. International and. Excellent local dishes!   ROOM: We",December 2018,,,wrote a review Jan 2019,"Copenhagen Region, Denmark","['5259 contributions', '568 helpful votes']",30,[]
Amazing!,"Arrival was handled very smooth and front desk was spot on. room OK - could need some TLC. beach line amazing and view was breath taking from our room. 4 star for real however recommend some improvement in food offer/ speed of service/ variety of meals and overall we didnt see a manager around. will be back and will tell ALL our friends, GEM in Nigeria and easily one of the very top protea we have stayed in!",January 2019,,,wrote a review Jan 2019,"Karen, Kenya",['21 contributions'],50,[]
I could not  stay a night,"We decided to inspect the property on arrival before check in and it looked dirty, broken down and not well maintained. I immediately cancelled my reservation and looked for another hotel which was very difficult considering the hour of the night",December 2018,,,wrote a review Jan 2019,"Clark, New Jersey","['6 contributions', '4 helpful votes']",10,[]
Don't bother!. Breakfast services IS VERY POOR!,"Stayed at few hotels including this one over the years. This last stay was terrible at breakfast there are not enough food, you wait for a waiter to go and bring slices of bread, you wait for a  man with one frying pan to prepare omelette for 100 guest, you open any food trays its all empty, and you wonder where is the breakfast? . Waiters running up and down each time a guest need things that should have been readily available. There must be a regime of austerity going on at this hotel. Great staff all in all when you talk to them, however i guess they are restricted its like someone in the back room is saying '' You can only put 6 slices of bread on the counter every 2 hours'.  Fair price, clean room. Don't dare ask the check-in receptionist for a spare key card - THEY WONT",November 2018,,,wrote a review Nov 2018,"London, United Kingdom","['35 contributions', '29 helpful votes']",20,[]
Money to Burn - Go ahead,"I stayed almost 5 days in this hotel. Trust me for the money it takes - its like burning your dollars. on business trip if u aint get decent Internet God save ur trip. this is the first hotel ever where the routers are put outside the premises... tied with a chord on the boundary wall.   rooms are smaller than shown , by miles. If u think its beach front hotel - HIGHLY MISTAKEN, U CANT GO TO BEACH. PERIOD. If ur room is sideway u won't even see the sea. The chef have no idea what food is needed in the hotel. No one can solve ur any problem. Including the ED. so if u r not an African highly recommended don't even enter . IBIS at airport road is 10 times better than this ... in food and internet. Lavish ranges of food with themes of cuisines. (stayed there too last day due to",June 2018,,,wrote a review Aug 2018,"Gurugram (Gurgaon), India",['14 contributions'],20,[]
Highly Recommended hotel,"Using the same hotel for the last 2 years when im in lagos Its. nice hotel, nice costumer service and nice food... the beds and pillows are  very comfortable. the room service Is very professional and good... love the fish there.. thank you For your welcoming. See you soon.",August 2018,,,wrote a review Aug 2018,"Leeds, United Kingdom","['50 contributions', '49 helpful votes']",50,[]
Restaurant Needs Help,Nice people and Hotel but the food and restaurant service is a big detractor for this hotel. I have stayed here twice in the last month and thought it might have improved but it did not.   Everything takes 35 minutes to cook and when it shows up it is not always what you asked for. There are many restaurants close buy which I would recommend you go to if you stay here.,June 2018,,,wrote a review Jun 2018,"Marbella, Spain","['24 contributions', '1 helpful vote']",30,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
It could be much better,"With a great location by Kuramo waters and a lovely view, privacy away from the madness of Victoria Island, courteous staff, this hotel is let down by the mediocre level of hygiene. I had to ask for room to be cleaned again my my presence before I could unpack. The room was dusty, nooks and crannies dirty, remote control had crust, windows not cleaned in years, floor mopped but not swept. I decided as I unpacked that I would not shower there but rather stay the night and shower elsewhere. Just a little bit of effort could take this hotel to another level.",September 2017,,,wrote a review Sep 2017,London,"['103 contributions', '33 helpful votes']",30,[]
Appalling,I will advice you not to think of staying at this hotel. The view to the beach is tempting but please don't deceived by it.   I booked this place with the aim of staying for two nights but I had to check out the next day. Rooms too small. The bathroom is so tiny you can hardly move around in it.  I gave it two stars because of the nice staff and the location.,September 2017,,,wrote a review Sep 2017,"Greater London, United Kingdom","['89 contributions', '5 helpful votes']",20,[]
A fine hotel,"Stayed here a number of different times over 2 years, always a good spot with friendly staff, and good food and drink, there is also a pool and gym. With outside area for having a quiet smoke and a beer. Very safe and secure.",December 2016,,,wrote a review Sep 2017,,"['9 contributions', '3 helpful votes']",50,[]
Very private and cozy,"It was an amazing stay at the property.  Highly maintained, secure, relaxing and very private. Beautiful furniture & decor; the bathroom was a big hit! 5***** treatment The seaview, the sea breeze, the swimming pool all made our stay wonderful",June 2017,,,wrote a review Sep 2017,"Dubai, United Arab Emirates","['8 contributions', '1 helpful vote']",50,[]
"The Place to stay, Business and Pleasure","I loved the privacy and the serenity of the hotel. It has rooms that have Ocean View. The pool, though I didn't use it, looked well clean and adequate. The room was quite the big enough and well furnished. The bed was hard and comfortable while the toilet was neat and well maintained. The Valentine's dinner was spectacular. While conducting an online review for management after checking out, I complained that the rooms be ventilated regularly, it was was well and thankfully acknowledged.",February 2017,,,wrote a review Jul 2017,,"['5 contributions', '2 helpful votes']",50,[]
Relaxing Serene Stay,"The South African Protea chain is a good chain and as expected this was no different. Though quietly tucked away in a close abit off the main road which could prove a little difficult to access, i would consider it as really private away from the usual bustle of the Island.  The facilities are good, fairly large room which had all the amenities and stunning sea view, large bathroom also. Internet was fast but not without a few glitches (as is prevalent in Nigeria). The facility also has a fairly standard pool and nice a bar. Security consiousness was also major here. Breakfast was abit of a downer but then the ambienece and nice staff made up abit for it. If need of a very calm serene place to stay whilst in Lagos, ring up this alley.. just be sure you'd have to eat out most",April 2017,,,wrote a review Jul 2017,Worldwide,"['105 contributions', '20 helpful votes']",40,[]
Perfect... Until you order for room service,"This is actually a cool place to hide in the city. Courteous and professional hotel personnel, most had smiles to greet you. The ambience is great. My friend wanted to study all weekend and I believe it worked. Great lighting for narcissists like me who have to take photos everywhere.   The net door in front of the balcony door is due for repair/replacement as mosquitoes trapped in between both doors eventually came in.  Do not order for room service if you cannot wait for an hour or more for your meal to arrive. Even a bottle of Hennessey took over an hour to be delivered. Go to the restaurant because for some strange reason, the food they bring to the room doesn't even taste as good as the one served in the restaurant. The only thing we ordered that was sweet and felt fresh",March 2017,,,wrote a review Mar 2017,"Lagos, Nigeria","['78 contributions', '10 helpful votes']",40,[]
Service sucks,Hotel service that was arranged to fetch from airport was delayed and I could not contact the person. Also no name or hotel dashboard I think they send over Uber driver to do service.  Rooms very basic and far away in quality from the hotels around. Also after complaining about service they done totally nothing about that.,January 2017,,,wrote a review Jan 2017,"Wroclaw, Poland","['61 contributions', '58 helpful votes']",10,[]
Appalling food and service,"The staff were very friendly and tried their best but appeared to have not been trained in hospitality. The menu is very limited. I ordered room service the first night and it took 90 minutes to arrive and no cutlery was brought, despite phoning room service  it never arrived. Next night I was the only one in the restaurant and it took over an hour for a burger with no burger bun. Positive is that the room was ok. Shower poor, never again",December 2016,,,wrote a review Dec 2016,"London, United Kingdom","['31 contributions', '14 helpful votes']",10,[]
"Lovely, Cozy Hotel Stay",The hotel has a lovely set up and it very well furnished and sylish. The room was cozy and well stocked. The service by all the staff was superb as they were attentive to the guests' needs and prompt. Would definitely recommend. I do wish the hotel had more direct access to the water though. that would have improve the experience.,October 2016,,,wrote a review Nov 2016,"Ibadan, Nigeria","['4 contributions', '1 helpful vote']",40,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Fair experience,"Although the Ambience is cool, the reception service is not awesome , the food not so fantastic and the rooms are small. Would not recommend this place.  The room I stayed had no bathtub, just the shower. No dryer . No ports in the bathroom for shaving. The bathroom is also small.",October 2016,,,wrote a review Oct 2016,Nigeria,"['34 contributions', '12 helpful votes']",30,[]
Disappointed,"Got into this hotel night  and I was wowed by the ambience  and aesthetics. We were welcomed by very warm  receptionists and check in was  a breeze but that's  where the magic ended  for me.  Room (407) had a damp and musky smell. The  room floor  was wet / cold  and so uncomfortable to walk  around. The room was filthy. There was used soap paper in d wardrobe, there was stains on d bathroom door , the  tea cups were unusable with coffee spilled everywhere making the tray sticky.  I couldn't  manage to sleep, that  crisp  freshness you  get  when you spend the nite in  clean hotel  was lacking.   The  next morning  at the pool was  worse, everywhere  was filthy. Felt like the pool  area  hadn't  been swept mopped  or used in weeks. Especially the  place where you take a shower",September 2016,,,wrote a review Sep 2016,"Calgary, Canada","['41 contributions', '12 helpful votes']",20,[]
Thank You!  Protea Kuramo Waters,"I am a frequent traveler to Lagos and this is my first time at this hotel. very clean, quiet and beautiful environment/room. The Front Desk staff are awesome!  very welcoming and very friendly. The Services are very good. One unique experience for me was that in my rush to get out of the Island before traffic build up.I forgot an important document in the Safe in my room. The hotel staff made arrangements to have them delivered to me safely... This  is a TRUST issue  for me.. and peace of mind,  Thank you again. I will stay here again",September 2016,,,wrote a review Sep 2016,"Atlanta, Georgia",['1 contribution'],40,[]
"Nice, quite and very welcoming.","This is my first time in this particular hotel and I did not regrade the choice of this hotel.Very nice and quiet location, welcoming staff staffs. Precious and Seyi the front office staffs I met during my checked inn and out were excellent . The location is very strategic for those whose destination is around the Lagos island. The breakfast may not be the best, but compare ŵith other hotels in lagos the breakfast buffet is above average. I will be back.",July 2016,,,wrote a review Jul 2016,"Hatfield, United Kingdom","['45 contributions', '29 helpful votes']",40,[]
OK,"The Protea Hotel Kuramo Waters is a nice hotel with a great location on the waterfront in Lagos. Undergoing some construction work in recent times, it is a well located hotel on Lagos. Staff are friendly and helpful",April 2016,,,wrote a review Jun 2016,"Nairobi, Kenya","['6153 contributions', '1054 helpful votes']",40,[]
No thanks Protea Kuramo Waters,Guess I was tired but what slow and unhelpful service in a make-shift reception because of ongoing renovations. I won't be coming back here. Back to other hotels like Eko and Wheatbaker. Really thought it would be great to experience something else...but not again.,April 2016,,,wrote a review Apr 2016,"Johannesburg, Gauteng, South Africa","['26 contributions', '3 helpful votes']",30,[]
"Needs work, lots of it","Good stuff first: staff are very sweet and helpful. Location is really wonderful in terms of beach front and sea breeze. The rooms are somewhat spacious and quite clean. Now the real stuff: this hotel is two star at best. Staff are lovely and friendly but not very well trained. The place is a ghost town, absolutely no vibe nor atmosphere. There are some renovations right now so the only place to dine is in-room or by the pool and with the heat and humidity, poolside can be an ordeal. Finally, it is tucked away off the beaten track which makes getting out and about a bit of an ordeal. It could do with some serious up scaling and advertising to really become a 3-4 star place.",March 2016,,,wrote a review Apr 2016,"New York City, New York","['62 contributions', '57 helpful votes']",30,[]
South African hotel chain in Nigeria,"It is always great to find a known brand when you are not sure what the local brands will be like.  The staff is very helpful and friendly. My room (sea facing) was spaceceous and comfortable with everything that I require on a business trip.  There is some construction/renovation going on at the moment, but this did not interfere with my stay at all. Some glitches with the Internet, but nothing that I could not deal with (thanks to my technical knowledge).   The only area where this hotel did not live up to the South African Protea chain standards, was the breakfast. Variety was lacking and small quantities made available.   All in all not a bad stay, but maybe considering other options available at similar or better prices, not a WOW Experience.",August 2015,,,wrote a review Jan 2016,yola,"['34 contributions', '10 helpful votes']",30,[]
"Good room, friendly service","I Stayed on business for a week - the room was large; aircon worked well and bathroom sufficiently large. The food does require a bit more work, as I had a hamburger and the meat didn't smell that great. The lunches, through, were good and made sure to come back for lunch daily from the client. I enjoyed interacting with the South African chef as well. The barman was courteous and introduced me to star beer (which is a decent beer). Overall the only disappointment was with the food received on the first day. The rest of time I spent at the hotel was really good.",February 2013,,,wrote a review Jan 2014,,"['25 contributions', '9 helpful votes']",40,[]
Hear the sea from your room,"This is the fourth time I have been at the Kuramo Waters hotel, and choose it as the size of the room is good, the internet is fast and I love the sound of the waves breaking on the beach right outside my window. Nice pool as well, so bring your costume!",September 2013,,,wrote a review Oct 2013,"Johannesburg, Gauteng, South Africa","['31 contributions', '17 helpful votes']",40,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
"Perfect location, shame about the hotel...","I spent one night at this hotel. Hidden within a maze of winding roads, the hotel is magnificently framed by the sea, complete with crashing waves and cool sea breezes.  Unfortunately nothing else was spectacular, memorable, or unforgettable.  The complementary breakfast was basic, but adequate. My first room was small, but adequate. When I noticed the lock on my back door (leading onto a balcony) was broken, I asked for a different room. I was efficiently moved to a new room...with a broken lock on the back door!  The TV in the room was microscopic, and hidden in a cupboard. Internet service was complementary, but epileptic.  The front desk team was another highlight in a sea if mediocrity and untapped potential. Would I come back? For a romantic getaway, and only because of",September 2013,,,wrote a review Oct 2013,"Abuja, Nigeria","['3 contributions', '2 helpful votes']",30,[]
Choose if only there is no other option,"I stayed at this hotel for 2 nights as the hotel I had booked was overbooked and I could not get a room. The Protea chain is a good chain and I accepted this hotel because it is a Protea Hotel. The hotel is located way off the main road with difficult access to taxis. The facilities are good, the room I got had all the amenities, but it was cramped with hardly any place to move which was a disappointment. The bathroom tub appeared weak and the water in the taps was salty. Internet access is available in the rooms via cable so if you are an iPad user or wireless card user you need to go to the hotel lobby lounge to get wireless access.   Though it was the middle of the week, the hotel was dead with hardly anyone at the bar or restaurants. I had the Nigerian dish of jellof Rice",May 2012,,,wrote a review May 2012,"Chennai (Madras), India","['69 contributions', '32 helpful votes']",20,[]
