Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Excellent Hotel,Great location and easy access to ikoyi. Hotel was clean and refreshing . Food was good and the staffs were nice and friendly. This place had a really nice vibe to it and it was also safe.  I would definitely go back again,March 2023,,,wrote a review Jul 2023,,['1 contribution'],50,[]
Great place to lodge,Great facilities Good management team - very responsive  Location is also quite decent and pricing is great. No don’t that my experience provided value for money and my family was very happy with the facilities on offer. My kids loved the quality and quantity of breakfast.   Rooms were in great condition too,July 2023,,,wrote a review Jul 2023,,['1 contribution'],50,[]
Really great stay at Mövenpick,"I stayed here for 3 weeks on a business trip. I have to say, this is one of the best hotels I have stayed in my 15 years of travelling. From security, waiters, reception, housecleaning, everyone is super friendly and helpful. The breakfast in the restaurant is phenomenal, management is always helpful. As I worked from the hotel half the time, they went out of their way to make that comfortable for me as well. The area is also nice and safe. I would recommend this hotel.",July 2023,,,wrote a review Jul 2023,Johannesburg,['3 contributions'],50,[]
Hard to hate; harder to love.,"At the end of a weeklong business trip, I want to be able to give this hotel a higher score.  In a city with few great business hotel options, perhaps it does stand out as a decent choice.  But when comparing to international standards —  and even those of other African hubs like Nairobi, Kigali, Accra, or Abidjan — Movenpick Ikoyi Lagos (and the city/country as a whole) comes up short.   There are a number of positives one can note about this property, including the friendliness of much of the staff, the well-equipped gym, the fast elevators, and the good location.  I also found the beds to be just to my liking — firm, without overly hot duvets.   The towels seemed new and were plush and heavy.  The food options were also decent with enough breakfast options to offer rotating",July 2023,,,wrote a review Jul 2023,"Cape Town Central, South Africa","['115 contributions', '64 helpful votes']",30,[]
Business and Pleasure,"I was there with my colleagues for about a week for business meetings and i enjoyed every bit of our stay there. Meeting rooms were prepared well ahead of meeting time, Tea break was ready as at when due as well as Lunch was always a delight to me because there were varieties to choose from. It's always nice to visit and spend time at the hotel.",March 2023,,,wrote a review Jul 2023,,['4 contributions'],40,[]
If you expect to use a gym don’t stay,"Basic business hotel, always smells damp and gym facility only has one tread mill. I have stayed at this hotel many times over the years, the staff are great, very friendly, but the facility is getting a bit old and always smells slightly musty. I need to get exercise and on my last visit I ended up not staying for my full planned time as every time I went to the gym someone was using the one and only working tread mill.Bon previous visits there were three working tread mills. I moved to another hotel where three five working tread mills. Shame as the location is very good. Bar and restaurant are friendly and staff helpful, management seem not to care…",May 2023,,,wrote a review Jun 2023,"High Wycombe, United Kingdom","['43 contributions', '14 helpful votes']",20,[]
Fanrastic stay.,"The family and I stayed at this hotel during a trip to Lagos. I cannot fault the staff; from the doormen to the porters, front desk staff, housekeeping and dining staff, the service was of a consistently high standard! The manager  Simon is visible and very 'hands on'. He goes the extra mile to make guests comfortable. The bedrooms were clean and well maintained.   A hugely enjoyable stay and will definitely be back. Will be recommending Movenpick to family and friends. Thank you all!!",May 2023,,,wrote a review Jun 2023,,"['4 contributions', '4 helpful votes']",50,[]
Amazing Family Brunch,"Our experience was amazing. We were at the hotel for a Saturday buffet brunch, my daughter had a good time and the staff gave her a complimentary ice-cream, which she was really excited about. The food was 10/10 and the staff were kind and ready to help whenever I needed it. I will absolutely recommend Movenpick to anyone.",April 2023,,,wrote a review May 2023,,"['2 contributions', '14 helpful votes']",50,[]
Fair hotel in a central location,"Good service , fast check in , the buffet was well stocked and the room service meals were okay , the room was cleaned in time and I had absolutely no complaints which is rare for a lagos hotel . The gym was good the equipment was old but all were functional and well maintained , they have a steam room and sauna I didn’t use both . I will certainly return.",April 2023,,,wrote a review Apr 2023,"Dubai, United Arab Emirates","['145 contributions', '28 helpful votes']",40,[]
A nice place to eat and drink with colleagues,"Ive always liked this excellently-run hotel, recently upgraded as a Mövenpick which has lifted the bar higher. It can be hard to find consistently well run places in Lagos so it was good to find a regular place. I didn’t stay overnight but used the restaurant and the outside bar for business meetings and drinks. The food was really good, with some new menu items, and the outdoor area has been upgraded to accommodate more people and is very sociable. The staff are welcoming and visible.   The only feedback I would give is to upgrade the wine list too.",April 2023,,,wrote a review Apr 2023,"Lagos, Nigeria","['37 contributions', '11 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Movenpick Ikoyi is a MUST!,"We thoroughly enjoyed our stay at the new Movenpick, Ikoyi. The staff were very professional; they were super helpful and friendly and were able to give advice regarding places to go and things to see, especially being our first time visiting Lagos! The buffet meals were delicious and had a spread of foods to satisfy ALL  different palates and meal requirements. The rooms were clean and the linen was good quality. The pool area was private and it was lovely to enjoy a cocktail in the shade, whilst the children swam. Security is always a concern, however I felt very safe and secure during my stay there. I must commend all the staff for helping to make our stay at the Movenpick BRILLIANT.",April 2023,,,wrote a review Apr 2023,,['1 contribution'],50,[]
Friends Hangout,"Beautiful hotel, super friendly and helpful staff , The ambiance of the lobby is very welcoming and relaxing. Service is swift and food is Amazing!   I like how they tend to be extra and professional just to give you an experience.   The breakfast buffet is not to be missed, The meals are well made with varieties of dishes to choose from and a host of appetizers and desserts..ooh lala!",December 2022,,,wrote a review Mar 2023,,"['1 contribution', '1 helpful vote']",40,[]
Excellent culinary experience,"Meals at the property is alluring and tasty.   The fact that you can choose between buffet and ala carte   meals during either breakfast, lunch or dinner, is what intrigues me.   The food is pleasant tasting and rich in local spices. Their variety of wine for each meal band is worth experiencing!! Desert is a whole new world of  ice cream, varieties of home made sweets, cakes etc.   it’s always a pleasure dinning here!!!",March 2023,,,wrote a review Mar 2023,"Lagos, Nigeria","['8 contributions', '2 helpful votes']",50,[]
Dinner,"Dinner on Friday night was the very best in a long time. Started off with goat meat pepper soup(I love my meat tender, you know the kind that won’t stress you and that way the ingredients is usually soaked in and tastes heavenly) Then I had my 1st course, and I was quite full I couldn’t keep up but it was worth it, so very worth it",March 2023,,,wrote a review Mar 2023,,"['1 contribution', '2 helpful votes']",50,[]
"You will love Mövenpick Hotel ikoyi  as well, Recommended👍","This is a perfect hotel for a weekend getaway, the rooms are clean with very fluffy pillows, Amazing staff as well. In short Value for your money, with a very Yummy Breakfast (Buffet) before check out",February 2023,,,wrote a review Mar 2023,,['1 contribution'],50,[]
BAD BREAKFAST EXPERIENCE,When I made the reservation i saw complimentary breakfast and i booked for 2 guest in a room. I was shocked when we went for breakfast and we were informed breakfast was for just 1 person. it's wrong to deceive clients. I would rather pay for a hotel that offers breakfast for 2 in a room. I feel cheated and deceived by the hotel. It's a wrong way to treat guest.,February 2023,,,wrote a review Feb 2023,"Abuja, Nigeria","['1 contribution', '1 helpful vote']",30,[]
An amazing one month stay,"We stayed for a month at the Southern Sun and it truly was amazing.... the staff were all friendly and helpful..  the GM,Mark was amazing and welcomed us so nicely..... the food was great even though we were there for a month.... definitely worth the price and you will have a great time",October 2022,,,wrote a review Nov 2022,,['5 contributions'],50,[]
Nice Stay,"Great hotel, great food and for the most part gret service. Rooms nice but power issues which are prevented invmost Lagos hotels. Only issue is too many local  ""working girls"" and bothering the guests. Great location as well. Would stay there again as much better than most Lagos hotels.",November 2022,,,wrote a review Nov 2022,"Columbia, Maryland","['41 contributions', '15 helpful votes']",40,[]
5/5 would highly recommend,"I stayed for 4 nights with my husband and 5 month old baby and though it wasn't my first time staying here, the staff treated me with the same kindness and warmth as though it was my first time. The breakfast (and room service) here is the tastiest in all the hotels ive stayed in in Lagos so huge kudos to their catering team and chefs. The staff are incredibly kind, friendly and trustworthy! I forgot my gold chain in our room when we went out and found it neatly placed on the table on our arrival. From Mr Mustapha at the door and porter service to Joshua who checked us in at reception and gave us A1 customer service (and plays the piano beautifully!) to Mr Cliff (who i believe is part of their management team) who asked us how our stay was going and if everything was alright at",October 2022,,,wrote a review Nov 2022,"Monte-Carlo, Monaco","['47 contributions', '5 helpful votes']",50,[]
NAICOM RETREAT,The Commission appreciates the fantastic handling of our event and would like to say a huge 'thank you' to your team.    We look forward to holding more events at your hospitable hotel.  Best regards from Us.,October 2022,,,wrote a review Oct 2022,,['2 contributions'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Excellent experience,A lady at their reservation space known as Yemi Akinboyewa is the kind of staff anyone would wish for. She attended to all my questions in a cool and respectful manner. She made me like the hotel before I got there 😬.  They welcomed me warmly at the reception with a chilled Chapman. The rooms are nicely beautiful and they have the fluffiest pillow ever.,October 2022,,,wrote a review Oct 2022,,[],50,[]
Fantastic Sunday brunch experience,Was at the hotel recently with quite a large group for Sunday brunch to celebrate a family birthday. Mercy and her team took very good care of us! They were on hand to ensure that we had no issues and everyone had such a wonderful time. Would definitely be going back and will recommend it to others.,August 2022,,,wrote a review Sep 2022,,['1 contribution'],40,[]
Absolute bliss,"I decided to take a couple of days (alone time) to relax and recharge, Southern Sun was an excellent choice. The breakfast is the best, with a wide range of foods to choose from. Checking in was a breeze as was checking out. Dedicated and courteous staff! Big thank you Sunday Musa, the guy at the gym, Blessing from room service and the entire team. I shall be back soon.",August 2022,,,wrote a review Aug 2022,"Lagos, Nigeria","['7 contributions', '2 helpful votes']",50,[]
Service! Service!! Service!!!,"One of the most attractive bits of a hotel stay is the service and Southern sun disappointed me from the reception. The lady who attended to us, after ignoring us for about a minute or two, was anything BUT friendly. And it wasn't just us. I saw her rather lackluster service toward another guest and I was appalled considering I had just checked out of another hotel where the customer service was refreshing. However the manager called and apologized profusely after my wife reported the staff online. Asides from that, it's a really neat place. Reminds me of the Hyatt in Atlanta.",June 2022,,,wrote a review Aug 2022,,"['123 contributions', '56 helpful votes']",40,[]
"Good, comfortable stay. Home away from home","Am back at southern sun ikoyi, beautiful place as usual, you never disappoint except we had to wait for rour rooms for longer than usual. The gym staff were pleasant, not to forget the laundry guys. On point. I'd recommend the place to any of my friends, anytime.",July 2022,,,wrote a review Jul 2022,,['9 contributions'],50,[]
Amazing Hotel with special taste,"I enjoyed every bit of my stay at the hotel for the NIHR GSU Nigeria Network Conference. The staff were helpful and courteous, Mr.Musa Sunday was particularly v.helpful in ensuring we had a smooth stay. The meals were very good and tasty too and the hotel was very very neat.  I would definitely love to visit again!",June 2022,,,wrote a review Jun 2022,,['3 contributions'],40,[]
Steve,"Very good services, good ambience, well mannered staff, the food can be better though. I really enjoyed my stay there because of the somewhat serene environment. I however, did not like the time lag between changing power source from PHCN to Generator and vice versa",June 2022,,,wrote a review Jun 2022,,['1 contribution'],40,[]
Dr,"Southern Sun City Hotel offers excellent services. The receptionist were courteous,  the accommodation was extremely comfortable.  The service at the restaurant was excellent. The best I have enjoyed in hotel service both within and outside Nigeria. The conference room used for the meeting was comfortable.  I will rate their services 9.9 out of 10",June 2022,,,wrote a review Jun 2022,,['1 contribution'],50,[]
Pricey Hotel but worth the price,"Sunday Musa was exceptionally helpful in making close to a hundred guests comfortable during the 3 day conference. Guests were happy with the rooms, the hotel ambience and the cuisine. The staff were professional and the hotel is clean. Will recommend it for anyone visiting Nigeria however it is pricey.",June 2022,,,wrote a review Jun 2022,"Lagos, Lagos, Nigeria",['1 contribution'],40,[]
Amazing Hotel with awesome staff,"The hotel is centrally located in Lagos, the rooms are spacious and comfortable. The staff are absolutely amazing. I had a terrible experience with my private hotel shuttle service, who did not collect me at the airport,, nor collect me from the hotel. The GM, Mark Loxley arranged his personal driver to take me to the airport. That is what you call customer service. Kudo's to the entire team.",June 2022,,,wrote a review Jun 2022,,"['32 contributions', '2 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Good business hotel in a convenient location,The hotel is not new and the rooms show this but the staff are very friendly and the food is excellent. They offer late checkout at a fee and breakfast is included in the rate. There is a small pool and a medium sized gym with a good spread of equipment and weights,May 2022,,,wrote a review May 2022,"Nairobi, Kenya","['239 contributions', '65 helpful votes']",40,[]
"Great time @ Southern Sun, Ikoyi","I have visited several hotels in Lekki and Ikoyi, Lagos for family engagements and business meetings, but Southern Sun, Ikoyi, stands out for its cleanliness and a feel of home away from home.  My visits in September 2021 and April 2022 were memorable and great, and I look forward to being there with family again.  Thumps up for Southern Sun, Ikoyi 👍 - Akoh Ocheni (Principal Partner, Akoh Ocheni Legal, Lagos)",April 2022,,,wrote a review May 2022,,['1 contribution'],50,[]
"A short stay at southern sun hotel, Ikoyi","A family friendly environment. Services and hygiene is applaudable. The environment is serene, the room I stayed in was enviably decorated. I tried their continental dishes and I was impressed. I will like to visit again",May 2022,,,wrote a review May 2022,,['1 contribution'],50,[]
Best Easter Stay,The rooms are spacious and the housekeeping staff are warm. Everyone is professional and the environment is clean and serene. Internet is good and the food is bliss  It is accessible to most places on the Island with less traffic.,April 2022,,,wrote a review May 2022,,['1 contribution'],40,[]
MY EXPERIENCE AT SOUTHERNSUN RESTUARANT SUNDAY BRUNCH,"I last visited Southern Sun hotels along Alfred Rilwani Road, Ikoyi on Sunday, 20th March, 2022 with a group of friends for the usual Sunday brunch at the restaurant.   The experience has always been topnotch with rich and sumptuous menu, complimenting the stress-free accessibility of the facility.   The facility stands out as a destination for complete pleasure and hospitality.",March 2022,,,wrote a review May 2022,,['1 contribution'],50,[]
Great stay,My stay there was amazing and I also would commend the great customer service.  Their location was also convenient for me to shuttle between Victoria Island and Ikoyi due to close proximity.  I will recommend it here to anyone who is coming into Lagos.,May 2022,,,wrote a review May 2022,,['1 contribution'],40,[]
Anniversary visit,"The environment was serene, their customer services was top notch.  Talking about the food, Oh my gosh it was well cooked, the sea food , the appetizer , and everything  was remarkable .  This is by far one of the best hotels I have visited in a while. The management deserves a raise😊",April 2022,,,wrote a review May 2022,,['1 contribution'],50,[]
Retreat,"Great location, quite accessible. Small and cosy room with a mini bar and hair dryer. Well maintained facility with a good customer service. You should try their sea food dinner, especially the jumbo prawns.",April 2022,,,wrote a review May 2022,,['1 contribution'],40,[]
Excellent Customer Service,"I got this fantastic discount deal from Ms Ubong (the sales and marketing manager) which I appreciated a lot because honestly  speaking, seeing this hotel from outside you’ll think their rates are cast in stone and quite expensive but NO - it isn’t, they are quite flexible and hospitable. This wonderful lady took her time to ensure that my son and I experienced an amazing time at the Southern Sun Ikoyi. Thanks to my friend who hooked me up with her. I was attending an event within the viscinity and needed to be close to the venue as much as possible without breaking the bank.  The check in process was seamless, the environment was conducive and secure with uninterrupted power supply, I don’t remember noticing any outage then. Their internet was free with fast speed. This kept my",April 2022,,,wrote a review May 2022,,['1 contribution'],50,[]
Business or Pleasure,"The hotel has been providing services for my company for a while now and i can say that the services have been top notch. The rooms are very cosy and the ambience of the hotel is very welcoming, making it one of the most sort out hotel accommodation for all our staff and guests. The staff members of the hotel are very professional and are always willing to assist, in order to make our stay more enjoyable, either on business or pleasure.",January 2022,,,wrote a review May 2022,,['4 contributions'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Superb!,The experience at Southern Sun was exquisite. The staff are well cultured and professional. The services can comfortably be compared to a world class standard. The ambience is worth experiencing a second time!,December 2021,,,wrote a review May 2022,,['1 contribution'],50,[]
My review,"I don't think I have ever experience such amazing ambience ever before. From the reception down to the food , internet etc. The atmosphere was lovely and I would gladly recommend this place even without blinking.   Gracias 🌻",April 2022,,,wrote a review May 2022,,['1 contribution'],50,[]
Sela Consult Ltd,"I had a great time during my 3days stay at the Hotel.  The services were good, the room is well cleaned and staff are well mannered.  Easy access to connect victoria island for the days meeting.  Nice place",May 2022,,,wrote a review May 2022,,['1 contribution'],50,[]
Company retreat,"Excellent Customer service and ambiance. I have just one guy I can reach out to Musa by name and he has been very patient, available, and ready to assist. His customer service is top notch.   I and team were very pleased, Never seen his face but one call and he will come through. I remember when he helped with a guest reservation, he made sure the guest was 100% attended to.   Thanks Musa, staffs like you are a good fit to the company .",April 2022,,,wrote a review May 2022,,['1 contribution'],50,[]
Pleasure memories,Fantastic ambient. K e of the best place and hotel visited in a long while.     Really affordable for my experience so far.  Will definitely take my wife and kid and lodge in same hotel. Highly will be recommended for friends.,April 2022,,,wrote a review May 2022,,['1 contribution'],50,[]
My Best weekend yet in Southern sun,"I had plans to spoil my babe for the weekend ,giggling with excitement.    The hotel is infectiously accommodating,  the ambience and walk way so sweet and quiet.  Every staff member was helpful one call away actually. As a typical foodie I didn't miss be away from home..Everything I wanted described was presented or described was perfectly understood..I like the fact that we actually stayed in the heart of Ikoyi..Southern sun I am coming again",May 2022,,,wrote a review May 2022,,['1 contribution'],40,[]
Excellent and top notch,"My experience with Southern Sun is a great one, and one that is worthy of note.  Not many products and services in Nigeria gets clients this satisfied as this company. I will recommend them again and again. Great work.",December 2021,,,wrote a review May 2022,,['2 contributions'],50,[]
My stay at southern sun ikoyi,"I had a wonderful weekend at southern sun ikoyi. The food was good especially breakfast, friendly and helpful staff and the ambiance was welcoming. My husband really liked the cocktails at the bar (long island)",May 2022,,,wrote a review May 2022,,['4 contributions'],50,[]
"Great Time At Southern Sun Hotel, Ikoyi","I'm a sucker for great ambience and Southern Sun delivered on that! My Oh-my! and their food, gosh, Super-delicious! Lastly,  you've got to give it to their staff! Super-courteous and always willing to assist like Ms Ubong  Certainly recommending to my colleagues and friends!",April 2022,,,wrote a review May 2022,"Lagos, Nigeria",['2 contributions'],50,[]
Review,"Excellent customer service, state of the art facilities, beautiful and comfortable rooms that are value for money. Serene environment in the heart of Ikoyi making it easy to get to any destination on the island",April 2022,,,wrote a review Apr 2022,,['1 contribution'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
"Business visit, great experience","Great facilities and reception by the management team of Southern Sun Ikoyi. We traveled with a sizeable delegation from 3 different prominent organisations and it was a very pleasant experience. The rooms are comfortable, the food very good, and facilities cater for all the requirements. Highly recommended!",April 2022,,,wrote a review Apr 2022,"Pretoria, South Africa","['14 contributions', '2 helpful votes']",50,[]
Family brunch at Southern Sun Ikoyi,"I admit I was very skeptical about this place, just like any restaurant in Lagos. Their buffet was goood, I mean goood (with the exception of the coconut rice, but you know one meal can't mar the experience of the others). The staff are very professional and willing to help (I take customer service dearly, so trust me on this). If you have a sweet tooth like me, make sure to try their crème caramel!",February 2022,,,wrote a review Mar 2022,,['1 contribution'],50,[]
Thank you for the excellent service,"Southern Sun Ikoyi is located in the then government residential area (Military Zone) of ikoyi in Lagos. Strategically located on the high brow Alfred Rewane Road with Major Blue chip offices and new office builds on the rise. This hotel offers its guests the safest and most secure environment with Comfortable & clean rooms for relaxation. The staff members were friendly and amazing with good service. Food was good, special thumbs up to Kayode and Oranga for wearing the service up their sleeves. All in all, It was a good experience for me and I am here to say thank you for the excellent service to the management and team. Please keep it up!",January 2022,,,wrote a review Feb 2022,,['1 contribution'],50,[]
A FINE PLACE WHERE YOU CAN MIX BUSINESS WITH LEISURE AND FEEL NO GUILT ABOUT IT,"Southern Sun Ikoyi ticks all the right boxes for me. Great location. Accessibility. Security. Beautiful Ambience. Culinary creativity. Well trained staffs naturally wired for hospitality.   Southern Sun Ikoyi makes my top 5 places for business meetings outside an office space. Fixing a meeting at SSI is one of my ways of making a statement that I mean business and I’m classy about it.   Socially responsible. As a sports tourism consultant, I’m personally impressed that a brand doesn’t own a golf course can sustain an annual corporate golf day for 8 years, among other CSR initiatives.",November 2021,,,wrote a review Feb 2022,,['1 contribution'],40,[]
My Southern Sun Experience,"I had an interesting time at Southern Sun. I have spent several days and nights there and I must say that my experience was nothing but amazing... The rooms are cleaned every day, breakfast buffet was on point... Love the mushrooms and desserts.. A worthy experience",January 2022,,,wrote a review Feb 2022,,['1 contribution'],40,[]
Our Go-To Hotel,"Sputhern Sun is our primary go-to hotel on the island. It's well situated. The staff, ambience, food options, and of course the meeting rooms just make Southern Sun, stand out. Rates are pocket friendly too.",February 2022,,,wrote a review Feb 2022,,['1 contribution'],40,[]
I highly recommend,"I attended an Oil and Gas event after a long time and am happy to observe that the standards are still the same. The workers pay attention to details and are very amazing. The property is clean with a good security presence. I actually went back to the meeting room to pick up my phone during lunch break only to realise the venue was locked up by the hotel’s security officials who were also manning the door. Am glad to note the rooms have been beautifully renovated. Overall, I had a great experience and will highly recommend the hotel for anyone visiting.",February 2022,,,wrote a review Feb 2022,,['1 contribution'],50,[]
Mr.,"Best environment to hold business strategy and retreat  We had wonderful experience, the meeting hall is specious, the food and feeding arrangements are top notches. We plan to come back for the mid-year",February 2022,,,wrote a review Feb 2022,,['1 contribution'],50,[]
Stay at Southern Sun,I found the Neatness from the lobby to the rooms to be  topnotch. Very receptive and courteous reception staff. Very comfortable beds to sleep on. Breakfast tasted really nice. Was a nice experience.   Was really Easy with the room booking through an efficient account officer.,February 2022,,,wrote a review Feb 2022,,['1 contribution'],40,[]
Good place to stay in Lagos,"Visited Lagos for 4 days and this was my home. My trip was not so pleasant but I was always happy to return to this hotel  Loved their food especially the opportunity to have a really heavy breakfast as our assignment demanded a lot of field work. Rooms could have been better,they were a bit dated, but in all a good place to stay.",February 2022,,,wrote a review Feb 2022,"Greater Accra, Ghana","['14 contributions', '7 helpful votes']",40,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
No Safety Consideration of Guest,"I normally use this hotel when in Lagos and have always advised them on the lack of security as anybody can walk straight into the lifts and straight into rooms without being questioned by any of the hotel staffs inclusive hotel security. I never imagined this would happen to me however in my last trip in Nov 2021. I had a knock on my room door and on opening the door, i saw a strange looking man in front of my door thinking it was an hotel staff. The man told me to keep quiet and sit down, after which two other men followed into the room. I was scared, terrified with all the stories people coming to people's hotel room ran through my head. On closing the room door behind them, they told me they were from the police and had a gun with them. IT WAS THEN I REALISED THERE WAS STAFF",November 2021,,,wrote a review Feb 2022,,"['1 contribution', '1 helpful vote']",10,[]
Stay review,"Lovely serene environment, the lounge serves variety of food. It's covid-19 compliant environment, the prices are different from week days and weekend. The hotel is secured and provide adequate area for wedding pictures, the chaffeurs are friendly and prompt to attend to issues",December 2021,,,wrote a review Dec 2021,"Lagos, Nigeria",['2 contributions'],50,[]
Mr,Southern sun hotel Ikoyi is a great place to be. The staff are courteous and well behaved. They are highly professional in their dealings. The Environment is also Serene and a good place to relax. It's also a great place to organize strategy meetings.,December 2021,,,wrote a review Dec 2021,,['1 contribution'],50,[]
Mr,Southern Sun Hotel in Ikoyi Lagos is home away from home. Good for family holidays and located in very secure environment.  The swim side sit out is conducive for evening drinks as natural air from the trees comes to you.,December 2021,,,wrote a review Dec 2021,"Lagos, Nigeria",['1 contribution'],40,[]
Hospital of Southern Sun Hotel Ikoyi,"It's a lovely place to stay for leisure and business. Their hospitality is top notch with good food, fine dinning  affable staffs with great serene environment. I recommend a stat at the hotel during your visit.",November 2021,,,wrote a review Dec 2021,,['1 contribution'],50,[]
