Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Excellent and value of money!!,"I was here from 20th till 24th November.... I found it neat and clean... everything up to mark.. nice small poolside... great outdoor dining area, excellent for breakfast.. food was good and variety of dishes were enough to make a satisfactory selection... staff was super friendly and helpful... this was my first time and they made me their customer for future...",November 2018,,,wrote a review Nov 2018,"Karachi, Pakistan","['25 contributions', '3 helpful votes']",50,[]
very satisfactory,pleasant stay. i strongly recommend.Good customer relationship. area to be improved is the room service especially restaurant services .very impressed with the front desk management. warm reception. Brilliant concept on the decorations and general overview.,November 2018,,,wrote a review Nov 2018,,['1 contribution'],40,[]
Good Place !,Awesome view and the poolside is great. The management was very helpful and friendly. looking forward to staying there soon again in early 2019. I dint get a chance to try the food but it looked good.,October 2018,,,wrote a review Nov 2018,,"['1 contribution', '1 helpful vote']",50,[]
Nice managed place,"Bon voyage is a very well managed place with an awesome view of the sea , decent food and clean rooms . Staff are very friendly and ready to help. It has a new management which has done wonders with the last time I stayed here . Well done and keep it up , I will be back next month .",October 2018,,,wrote a review Oct 2018,"Lagos State, Nigeria",['1 contribution'],50,[]
the manager stole me,"I decided to leave three days in advance for work, I informed the indian manager who thanked me and promised to reimburse me, and i'm still waiting despite kind requests, such a liar.  Btw he talked to employees like animals, I found it disgusting, so you know.  No matter if he smiles to you, shakes your hand, gives you his business card he won't answer your emails, your phone calls and keep your money for his indian family.",September 2018,,,wrote a review Oct 2018,"Phnom Penh, Cambodia",['4 contributions'],10,[]
Awesome view and highly improved,"This hotel is under new management and seems to make a huge difference already, clean functioning rooms, decent food and good wifi. The pool has an awesome view overlooking the ocean. Very Serene and peaceful place, a big change from the hustle and bustle of the very chaotic lagos. i will definitely return on my next trip.  keep up the good work",September 2018,,,wrote a review Sep 2018,"Lagos, Nigeria","['2 contributions', '2 helpful votes']",50,[]
Amazing.....,"Wonderful place to be.  Beautiful scenery,  staff are so professional, Menu is fantastic.  And the pool and the ocean view is breathtaking...  My family so love this place.  Will definitely be my option whenever I'm in Lagos.",September 2018,,,wrote a review Sep 2018,,['1 contribution'],40,[]
Terrible place to stay,"Staff was lovely but management was awful.  Lost money, safe would not open took a whole day for them to cut it open. Management did not credit our account properly and at the end of the stay were seeking additional money.  I wrote numerous letter and no one would get back to us. Manager at that time took money and never gave it to the front desk and owner never responded to numerous complaints and letters.   Upon arrival the room was dirty and air condition was broken. They changed our room 3 times and still it was awful.Electrical problems - one big mess  STAY AWAY!",October 2017,,,wrote a review Aug 2018,,"['1 contribution', '3 helpful votes']",10,[]
Quiet Getaway!,"I stayed at the Bon Voyage for 2 days and 2 nights for a business retreat and a few things are still going well for the hotel. The rooms are well maintained and so neat that i slept well during the few hours i slept on those days. The meals are so well cooked that i could not complain. Well garnished meals whether its breakfast , lunch or dinner. You will find yourself asking for more. The hotel needs to do some more work to get up to speed with current hospitality standards.",July 2018,,,wrote a review Aug 2018,"Lagos, Nigeria","['97 contributions', '39 helpful votes']",30,[]
😉3 scary nights )),"1) safety is 5; 2) breakfast is 3; 3) cleaning is  1; ( dirty bad, bags inside at Room, poor air conditions, dirty bathroom) 4) staff-4; I’m recommend to visit this hotel for business trip but not for long staying.",November 2017,,,wrote a review Nov 2017,Ukraine,"['23 contributions', '10 helpful votes']",30,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Very good and quiet place,"Pool is small but so quiet, and always Breeze from lagoon. It is good to go and just rest all day. They have good food as well.. Clean garden, and good staff. Worth to visit, highly recommend. No matter how hot is outside here is always Breeze and cool",July 2017,,,wrote a review Jul 2017,"Miami, Florida","['174 contributions', '130 helpful votes']",40,[]
fits every tight budget,"Bon Voyage has an excellent location, its right in the middle of the action in VI most of the night life is a stones throw and the work district barely 10 mins off, its just the location you want to stay in, the hotel itself is an impressive building, though they seem to have a very high turnover of staff, the manager virtually changes every 2 months, so you have to rebuild your relationship if you are a repeat customer. Highs:  1. Excellent rates, you need to bargain though. 2. satisfying breakfast spread. 3. Clean rooms that are a bit small but nice. 4. Great beds. 5. Excellent poolside bar and seating.  Lows:  1. New staff all the time. 2. I would never have dinner despite the lavish buffet as the dining rooms are empty. 3. The gym is non existent.  All in all its a good",December 2016,,,wrote a review Dec 2016,"Pune, India","['67 contributions', '34 helpful votes']",30,[]
"Very poor on everything, rooms, pool, food...","I went there recently 2 times. Oct 2015 and March 2016, staying 5 and 6 days. Actually I went there the second time because they promised everything was set and fine. Unfortunately both times the room has something wrong, water coming everywhere from the bath and air conditioned very noisy. It took 4 days not to fix it and then I could change room. The next time shower was broken, water was still fleeing everywhere and Wifi was not operating in my room, it took 4 days again to fix everything. From the lobby wifi was ok. Additionally, it is not related to the hotel, electricity is down every 3 hours. But this resets and stops your AC, so during the night you'll wake up after a while sweating like a dog. Besides, the water of the pool is generally dirty, and globally the food is",March 2016,,,wrote a review Sep 2016,"Dijon, France","['9 contributions', '7 helpful votes']",20,[]
Excellent service & scenic views,"rooms was Clean and Tidy, The service team was flawless.  The staff ensured that we were taken care professionally from the moment we arrived  In this beautiful hotel. we are from canada, went there to visit friends & family, my cousins recommended it .The restaurant food was fresh & gives a home cooked experience, service was polite . The whole experience was excellent, we were looked after like royals, this place is one which is definitely not to be missed if staying in lagos.",July 2016,,,wrote a review Jul 2016,,['3 contributions'],50,[]
African Hospitality at its best !!!,"This hotel in Lagos has some excellent lagoon view, its African traditional hospitality at its best, warm and wonderful ambiance. We were in the executive suite, The room was Clean Tidy and the service was excellent. The views from there was just breath taking, the team bon voyage was great, very helpful and smiley. Mr Singh the manager was wonderful and a charming person, he made our stay so pleasant and comfortable. the lady owner was nice & polite, the girls in the restaurant are lovely too, will definitely come again.",June 2016,,,wrote a review Jul 2016,london,"['182 contributions', '118 helpful votes']",50,[]
"settled, my new Lagos hotel","excellent location for business, shopping or leisure. Staff were amazing. I actually arrived really late and called the hotel a few times to let them know i was still coming. They were polite and friendly. Very professional. The setting  and the ambience of the place is quite serene and restful. But my other highs besides these, were the very clean bathroom. Loved it. The internet…. very decent Will come back always to this hotel.",June 2016,,,wrote a review Jun 2016,"Toronto, Canada","['50 contributions', '33 helpful votes']",40,[]
"Nice, cool and quiet place to be in Lagos !!","Love the Lagoon and Ocean view,     Staffs are friendly and rooms are clean and comfy. Restaurant and the pool bar is just so lovely   . Rooms are cleaned everyday and bed spread are changed on a daily basis.   Will be back here again soon",June 2016,,,wrote a review Jun 2016,"Lagos State, Nigeria",['1 contribution'],40,[]
Bussiness,Am here again.my favourate hotel in lagos am always happy when am hare everything is cool.nice staffs good food good service.mr usman the F.B and his team always in point please keep it up.the rate is ok.thanks,May 2016,,,wrote a review May 2016,,"['3 contributions', '1 helpful vote']",50,[]
Could be better,"I arrived at this hotel about 7 days ago. I was not full of expectations but was  hopeful based on the reviews  I had diligently researched. Poor points: My bathroom door won't  close due to poor fitting. Maitainance is poor as in most Nigerian establishments. No floor towel on the first day but was fully rectified on subsequent days. However, having arrived late in the night, check in was swift. Breakfast however was ridiculous. Whilst there were  moderate choices, they were most times non existent as the platters were not speedily refilled up with food when empty. Same with the drinks counter.  There were more emphasies on the Nigerian choices whilst continental and English choices were not readily available. (Not all of us want rice or yam as breakfast!) Speaking to some of",February 2016,,,wrote a review Feb 2016,"Greater London, United Kingdom","['19 contributions', '9 helpful votes']",40,[]
Safe and clean,I stay at bon voyage for 2-3 weeks at a time...I have tried several hotels in the area they are rather overpriced or dark dismall places...bon voyage is quietly located..the pool area overlooks the Lagoon and pool area is like an oasis in this otherwise difficult city...the standard rooms can be small but modern by local  standards and clean...housekeeping is great and the food is also a good quality and selection...overall i would rather stay at bon voyage than eko hotel for example.,February 2016,,,wrote a review Feb 2016,"Hindley, United Kingdom","['47 contributions', '13 helpful votes']",40,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Bon voyage,"Am so happy to drop dis,i have been using hotel bon voyage for so long.and am back again everything dis time around there is a big change in food by Amjad and changings in services by F/B usman.good food and good service by d staffs thanks i will continue to bon voyage.",December 2015,,,wrote a review Dec 2015,,"['3 contributions', '1 helpful vote']",50,[]
Attending an Event,"Thanks to Google map en a sane driver I was able to locate it. The ambience was ok en as a lover of art I got to see lots of carvings and crafts around.   Am rating it at 'Average' because I never got to see the hotel rooms or spend time within the inner premises. I was mostly at the poolside where we had an Social event.  The staff that I got to interact with were friendly and helpful. Don't worry I will visit soon and re-rate it. But so far, so good.",December 2015,,,wrote a review Dec 2015,,"['57 contributions', '11 helpful votes']",30,[]
3rd visit to the hotel,"Nice environment,  very good service, one feels at home regardless he is in a hotel.   Professional service especially from Ms. Chika reservation manager, Usman from food and beverages, and the cuisine, ah, the Chef Amjad is offering excellent variety of food one need to taste to believe.   And if you swim don't forget to bring the gear.",December 2015,,,wrote a review Dec 2015,,['5 contributions'],40,[]
Very very happy,"Hi, today is my last day of 8 days in Lagos and I have enjoyed my stay here on the island. One of the main reason for my extended stay is the Bon Voyage hotel. The staff here has been phenomenal. The food is great and management and other staff have gone out of their way to make sure that every need was met and all questions answered. They have made  my first trip to Lagos a memorable one. I will be back...",November 2015,,,wrote a review Dec 2015,,['1 contribution'],50,[]
Excellent choice,"I am traveling to Nigeria for three years now, and for one and a half year I choose Bon Voyage when I stay in Lagos. It´s the best choice you can make, excellent hospitality combined with extra quality. Very friendly and helpful staff, F/B Manager Usman and Chief Amjad show what service and high quality food mean. I stay usually for 2 weeks and feel like at home...",November 2015,,,wrote a review Nov 2015,"Vienna, Austria","['3 contributions', '1 helpful vote']",50,[]
Home away from home!,Hotel was suited in a nice quiet neighborhood. I was there with 4 other colleagues. We had good value for money and fantastic meals! Comfortable modern rooms too. Parking was free and the hotel staff were nice and very polite.,November 2015,,,wrote a review Nov 2015,,['1 contribution'],40,[]
Bon voyage,It was the best experience ever really. Love the pool and the view is just magnificent 👍👍👍👍👍👍 and wonderful staff and the food is really nice the rooms are comfy and relaxing  can't wait to go back for another magnificent experience. Keep it up,November 2015,,,wrote a review Nov 2015,,['1 contribution'],50,[]
Excellent service and perfect hotel,"I have stayed for 3 nights, the hotel is very confortable with an amazing swimming pool.  The hotel is relaxing, quiet with a nice view on the lagoon.  Every members of the staff were so thoughtfull all the time. They deeply cared and were very professional.  A special thank you to Mr Ousmane, to the executive chef from Jordan and to the staff of the swimming pool / bar .  A big thank you !!",November 2015,,,wrote a review Nov 2015,"Paris, France","['9 contributions', '2 helpful votes']",50,[]
Best location in Lagos,"This is the best located hotel in Lagos for anyone who yearns a little peace and quite in this chaotic and noisy city.The hotel is in VI (a very safe area) and sits beside Kuramo waters, a lagoon that gives way to the Atlantic ocean beyond. The huge land reclamation project known as Eko Atlantic can be seen in the distance but it affects only the skyline, not the serenity of the hotel.   Bon Voyage is for travellers who want to avoid the identikit and soulless global chains but still seek standards of service that fussy Europeans and Americans take for granted in other parts of the world. Bon Voyage gets it just about right most of the time! The hotel is locally owned but managed by a European - as part of a UN business development programme.   The main pluses other than",November 2015,,,wrote a review Nov 2015,"London, United Kingdom","['23 contributions', '9 helpful votes']",40,[]
Hotel Bon Voyage,"This was my second stay at the hotel and I am pleased the standard I experienced the first time was maintained. The members of staff were very warm; the facilities such as toilets were clean and smelled nice; the view from the pool side was lovely. I discovered that Bon Voyage is located not very far from a popular mall called Shoprite where you can do some shopping, or catch a movie at the cinema. There are smaller shopping centers also nearby as well as some bars and nightclubs. But, if you are the type who likes to stick to your hotel, there is a bar at the pool and beside the reception. The food was great with local and international options. My room was spacious and the bed was comfy. The only minus is that the WiFi could be better. It comes and goes and that I found a bit",October 2015,,,wrote a review Oct 2015,"Lagos, Nigeria","['5 contributions', '8 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Excellent Hospitality....,"Iam a regular visitor to Lagos and being vegetarian, i used to struggle a lot for a good food before. SOme body suggested me this Hotel and i got astonished by the service i saw starting from porter to reservation desk to room till GM and Head Chef. Everyone gives you personal attention...highly customized service. Pool side is simply awesome if you are planning to spend weekend in the hotel....just go for it...dont even give a second thought. Really value for money. Cheers Mohit",October 2015,,,wrote a review Oct 2015,,['1 contribution'],50,[]
Excellent Location,Hotel Bon voyage is located right at the edge of Victoria Island Lagos. Behind the Zenith Bank HQ and away from all the traffic and noise of the Island. The food is great and always brings me back. The rooms are moderately priced and is a real steal for such a hotel in the Lagos Victoria Island. It has a lovely view of the Atlantic and you can even see the new Eko Atlantic development from here,September 2015,,,wrote a review Sep 2015,"Lagos, Nigeria","['26 contributions', '10 helpful votes']",40,[]
Hotel Bon Voyage,"I stayed at a couple of hotels in Lagos. The daily rates were the same for these hotels and hence this review is more of a comparison w.r.t. the other hotels. Hope it helps and do ask for any queries !   Pros  1. A good spread on the buffet breakfast.  2. Excellent Wifi. Never  failed.   3. A nice pool side bar, the pool itself being adjacent to the lagoon.  Excellent place anytime during the day. Offers a great view to the Kuramo Waters.  4. Good security  5. Provides tea / coffee / electric kettle in the room.  6. Pleasant staff - eager to help.  7. Clean rooms, bed sheet, toilets.   Cons  1. Non functional refrigerator in the room. Took 3 attempts to get it changed but without any result.  2. Much smaller room and bathroom.  3. Will be charged if buffet breakfast to be send",September 2015,,,wrote a review Sep 2015,"Mumbai, India","['79 contributions', '98 helpful votes']",40,[]
Standards have greatly fallen,"My fourth stay here and I cannot believe it's the same great hotel I stayed at 2years ago. Starting from the inefficient check in which took about 25minutes and taken to a room not in the wing we booked to the terrible breakfast we had just to realise that the complimentary breakfast for two we agreed when we booked was not standing. I reluctantly paid 4k naira for a cup of hot chocolate and the tiniest croissant I have ever seen. Ordered for some food only to be told after 20minutes it was not available. I have stayed here in the past with my family and recommended it to friends but  after this stay, will never come back here. Upside is nice spacious rooms and ocean view. What happened to this once nice hotel?",March 2015,,,wrote a review Mar 2015,"Aberdeen, United Kingdom","['59 contributions', '14 helpful votes']",20,[]
Dont waste your money.,"This hotel is not even worthy of one star and should be avoided. The rooms are small and shabby, the food is barely acceptable, the staff are nothing to write home about and the atmosphere is non existence. Defiantly avoid.",November 2014,,,wrote a review Jan 2015,"London, United Kingdom","['10 contributions', '10 helpful votes']",10,[]
Ok stay,2nd time I have stayed at this hotel...sometimes they overlook soft issues that could greatly irk. However it is well maintained and the chicken bacon wrap is to die for. Definitely recommend it as a place to stay at while in V.I,November 2014,,,wrote a review Nov 2014,"Nairobi, Kenya","['26 contributions', '20 helpful votes']",40,[]
Bon Voyage very nice hotel,Bon voyage is very safe place to stay. Rooms are good and well maintained. Hotel is next to sea and has great pool side. Staff is very nice and helpful. Break fast has good variety.Over all great hotel. I will stay again.,July 2014,,,wrote a review Aug 2014,"Abuja, Nigeria",['1 contribution'],50,[]
Long Stay guest in Bon Voyage and sadly still here,"Please do a favor to yourselves and DO NOT USE this Hotel, used to be Good Now Not even 1 STAR I would Give, as  follows:  . Laundry, They don't wash it, Instead they Put the iron and send it back to your Rooms weeks in a row.  . TV and Internet Rarely works.  . People they work in the Hotel, have no formation at all., Therefore they don't know nothing about Hotel even less cordiality towards the guests.  . The only positive remark is where the Hotel is, great View and That's IT.",September 2013,,,wrote a review Jun 2014,"Lisbon, Portugal","['1 contribution', '5 helpful votes']",10,[]
Bon voyage Safe hotel to stay.,If you travelling for 1st time to nigeria  SAFETY will be  your prime concern.  Bon voyage is very safe place to stay. Rooms are good and well maintained. Hotel is next to sea and has great pool side. From outside hotel doesn't look very great but once you enter the pool are you will feel very nice. Staff is very nice and helpful. Break fast has good variety.   I would advise you to use only hotel cab for Airport travel and local travel.  Ask for pool facing room on 2nd floor.   Negative about this hotel 1. It's too expensive USD 270 ... may be nigeria we cannot compromise on safety 2. Wifi connectivity is big issue ... I had chase hotel manager for 3 days to get it right. Make sure that wifi is working before check in.  Over all great hotel. I will stay again.,April 2014,,,wrote a review Jun 2014,"Mumbai, India","['453 contributions', '95 helpful votes']",40,[]
Won't come again,"I lasted all of three hours before I moved on.  The first room they put me in had noworking telephone, either in the room or the bsthroom, no working hairdryer, no working alarm or bedside lamp. When I took a shower half the bedroom was flooded, as the seals between the glass and bath edge was missing. I actually stubbed my toe on floorplanks that were lifting from previous flooding. They the moved me across the passage into a room with such a chemical smell that I started suffocating as my throat and chest started closing up. That was when I phoned the Sheraton Four Point around the corner and moved there. I must add that the staff did try their best to help, but my advise is if you travel for business stay in a business hotel.",June 2014,,,wrote a review Jun 2014,"Assisi, Italy","['22 contributions', '17 helpful votes']",10,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Very good hotel with good value for money,"the hotel is nice, sea front, the area is a little bit crowded as it is near some buildings that are under construction, it is a little bit far from the center of Victoria Island. the rooms are clean and spacious with good air condition. the internet is very fast. the breakfast is good with variety of food and egg station. the staff are friendly and there is a drop off service to the airport and other places.  unfortunately the last 2 days, we faced some unpleasant things. the first thing is the power cut off, the power cut about 20 to 30 times and of course when it took so long to come back the internet goes also. the second thing is the tap water, i opened the tap of the shower to take a bath but unfortunately i found the water was in brown color. but this did happen in the",March 2014,,,wrote a review Mar 2014,"Cairo, Egypt","['48 contributions', '21 helpful votes']",40,[]
Please stick to what you do best,"Disappointing is putting what happened on February 14, 2014 mildly! They ran a Promo for a Valentine's Day buffet which they clearly could not handle. As early as 8.30pm they did not have any more food; it was so bad their 'chef' was scrapping crumbs/leftovers from the trays and serving. Please, for goodness sakes it is a buffet not a secondary school dining hall. The hotel refused to give several couples a refund. We also did not get the room we asked for, but we let that pass, our night was already ruined. The smell that enveloped the Hotel was something else; we managed to sleep and were out by first light. Complaining at the front desk was another mistake on the morning of the 15th. The attendant was rude to say the least. A friend who also slept over told us the breakfast",February 2014,,,wrote a review Feb 2014,"Lagos, Nigeria","['1 contribution', '1 helpful vote']",30,[]
"Disappointed expectation, but good staff.","My family and I spent the valentine's night there, we had read other reviews on trip advisor, so our expectation was kind of high. The staff were friendly and professional. We had paid for a deluxe room with lagoon view, but am positive we dnt get that instead we go a swimming pool view instead! I asked a staff and she said this was the lagoon view. Totally different from d picture. The rooms need proper maintenance the paint on the wall were peeling off and the bathroom tiles needed more white seal. The towels and robe look worn out. I have to say the small chop we had was lovely (besides the tasteless springrolls). Then the TV dnt have as many channels.the hotel is in a nice location. Oh how could I forget the smell on the corridors. I think the hotel needs to get some plug in",February 2014,,,wrote a review Feb 2014,,['4 contributions'],30,[]
Well located and friendly,I stayed several days on business and enjoyed my stay very much. Every interaction with the staff was pleasant and there was nothing they weren't willing and able to help with.  I can recommend Hotel Bon Voyage to anyone!,January 2014,,,wrote a review Feb 2014,"Dallas, Texas","['92 contributions', '28 helpful votes']",40,[]
First time in Lagos. For sure not last,In Lagos for meetings my company book a room in Bon Voyage. Quite good welcome but very good room service. Considering that I am italian I can say good dinner and breakfast as well. They only have to put more attention in details not very well maintened. Good experience to repeat,January 2014,,,wrote a review Jan 2014,"Salsomaggiore Terme, Italy","['18 contributions', '11 helpful votes']",40,[]
