Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Dated Hotel,"I made the singular mistake of booking this hotel based on the standard of other Best Western hotels I have stayed in. This was a big mistake.   I stayed in an ""executive"" room allegedly priced at N70,000 but was said to be discounted at N30,000. I thought I was getting a good deal until I checked in. It was a rip off. Broken shower doors, no hot water, poor room aesthetic. This was a bad joke taken too far. Judging by the room I stayed this hotel is in need of an urgent makeover.  The only reason I'm giving this hotel a 2 star is on account of the complimentary breakfast. It was great. An amazing spread, good restaurant ambience and courteous staff. I score them high on this.   I couldn't wait to check out of this hotel the very next day. I won't be returning anytime soon.",August 2019,,,wrote a review Sep 2019,"Asaba, Nigeria","['19 contributions', '7 helpful votes']",20,[]
Amazing Experience,"Checked into BWC on a bright Saturday morning, i was welcomed by staff who all had smiles, very courteous and willing to assist. Rooms were extra neat, smelled nice and sand couldn't be felt on the floor. Talking about the meals.. Wow.. From the Complimentary breakfast buffet (not a breakfast person) but I had to eat breakfast every morning cause the pancake, fish stew,  gizzard stew tasted amazing. The staff make guest feel at home, they patiently listened to every complaint if any and found a way to resolve it. Truth be told I found a new family with BWC staff and when leaving I felt sad. But for sure I will return. 6nights spent at BWC and it was worth every penny. This is a place like home.. Thank you BWC.",August 2019,,,wrote a review Aug 2019,,"['1 contribution', '2 helpful votes']",50,[]
Decent hotel and restaurant,"I stayed in Room 504.  The hotel is perfectly adequate for somewhere to stay in Lagos.  The bedroom was very large, and the bathroom also a generous size.  There is a TV, armchairs, large desk, coffee-making facilities, small fridge (handy to store the two free bottles of water supplied every day; can't drink tap water here), closet, bag rack and plenty of handy power sockets.  There is no in-room safe.  The bathroom has a separate bath and shower.  A hair dryer is supplied.  The water pressure in the shower was not the best, but adequate to have a shower and wash my hair.  The air conditioning was always on when I returned to the hotel at the end of the day, so maybe they keep it on all day, which seems a bit crazy.    The restaurant is OK.  If you order the spicy Nigerian",May 2019,,,wrote a review Aug 2019,Australia,"['2415 contributions', '237 helpful votes']",40,[]
Excellent services,"I had a good stay at the BWC hotel,the rooms were spacious with clean sheets,the breakfast was really good with a nice view.they also have a bunch of amazing staff at the reception area,highly trusted and well trained individuals. I will surely recommend",July 2019,,,wrote a review Aug 2019,,"['2 contributions', '1 helpful vote']",50,[]
My BWC Hotels Experience,"I spent 4 nights at BWC Hotel Lagos, and they went pretty well. I loved the food, the courteous staff and the view of Eko Atlantic City.  My stay could've been better, truly, but it was good enough to earn a 4 star rating.",July 2019,,,wrote a review Jul 2019,,['1 contribution'],40,[]
Good Hotel with a great location,I stayed at this hotel for 5 nights and in general everything was good. Staff is polite and will go an extra mile to make you feel at home. Service staff like Shola & Mike at the restaurant are a gem. Management need to clean the pool on a regular basis.,May 2019,,,wrote a review Jun 2019,"Rishikesh, India","['184 contributions', '54 helpful votes']",50,[]
Leadership and conflict management skills for electoral stakeholders,"Ive had a splendid experience in the city of Lagos, thanks to BWC Hotels.  The service is excellent. The ambience is beautiful, the staff very courteous. I recommend BWC for personal accommodation or corporate functions.",April 2019,,,wrote a review Apr 2019,,['1 contribution'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
"Meeting with Ministry of Interior, Ikoyi Registry.","Loved the 5th Floor rooms. I absolutely enjoyed my stay this time around. Any time I'm back to Lagos, I would always stay here. I would definitely recommend to my friends and colleagues. Great job!!!!",March 2019,,,wrote a review Mar 2019,,['1 contribution'],50,[]
FAMILY WEDDING,My family and I lodged at BWC hotel for my elder brother’s wedding for two days and it was a wonderful experience. They gave us a big rooms for a discounted rate and the staff were very friendly. It was a nice wedding experience.,January 2019,,,wrote a review Feb 2019,,['2 contributions'],50,[]
Pleasant!!!,Very pleasant 3day stay with helpful staff. Rooms were very neat and meals sumptuous. Highly recommended for business meetings and conferences. Proximity to the beach gives it a very cool vacation feel. Guests relations manager was especially very friendly and professional.,February 2019,,,wrote a review Feb 2019,,['1 contribution'],40,[]
TRAINING,"My experience for the last three month goes as this: good personnel, services are good, facilities are okay, food is pretty good too. However, bathroom furnishings can be worked upon. Overall it’s a good hotel.",January 2019,,,wrote a review Jan 2019,,['1 contribution'],50,[]
Pleasantly surprised,"I well enjoyed my stay at BWC. The staff are wonderful; very professional yet warm and they go the extra mile with a smile on. The facilities are good. Bed was super comfy. I didn't have to do a thing at breakfast, everything was handed to me. Real royal treatment. Thank you guys! See you next time I'm in Nigeria",January 2019,,,wrote a review Jan 2019,"Honiara, Solomon Islands",['2 contributions'],40,[]
Review,"Good Job BWC it was an awesome time, I love the reception I got from the time I cane to the time I left not many hotels can hold that long. For one month, I give the management props you deserve an award.",December 2018,,,wrote a review Dec 2018,,['1 contribution'],50,[]
Dpr training at bwc hotel,"Pros: the food is good, rooms are spacious, the staff are friendly and attentive. Internet was good too.  Cons: the light goes off and on too much. The bathrooms need proper renovations. Over all, it's a nice hotel.",December 2018,,,wrote a review Dec 2018,,['1 contribution'],40,[]
Birthday abroad,"I stayed in this hotel for two nights. I am from Texas and this was my first visit to Nigeria. The hotel was amazing. My room was large, clean and had a great view.  The staff was second to none. They were all so friendly. It was worth the stay just based on the staff alone. Everything I ate was good too. I will definitely be returning.",November 2018,,,wrote a review Nov 2018,,['1 contribution'],40,[]
NEO LIFE (Gnld),We always use bwc hotel for our once in a quarter programs. The room standard and conducive and in a very good environment. The attention and services we get from the staff makes our program swift. Very good service,November 2018,,,wrote a review Nov 2018,,"['1 contribution', '1 helpful vote']",50,[]
Queen exprience,"It was a wonderful experience, charming staffs courteous and respectful. Neat environment lovely facility. The internet was fast too. Its a very standard hotel for anyone. Swimming was fun. We would definately come back.",November 2018,,,wrote a review Nov 2018,,['4 contributions'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Exonoration,"It was all based in business,but on getting here it was more than business. Visiting BWC was an experience, as every firm,  they have their ups and downs but to My satisfaction, I had the best of experience. And also met a lovely angel, miss azeez,a receptionist. She doesn't just do business as regular. She is exceptionally caring, good on the job and respectful. Also Mrs Aragba, was just too good,  though she is a Liverpool fan. Thank You Sandra, it was nice meeting u.",November 2018,,,wrote a review Nov 2018,,['1 contribution'],40,[]
very good,"very good, this is the third time in this hotel, i will come next year  also i will advise our friends when they travel to lagos  to make reservation in BWC , all the team of the BWC are friendly people.",October 2018,,,wrote a review Oct 2018,"Cairo, Egypt",['1 contribution'],40,[]
Luxury is a choice,"It's  not often that one finds a hotel as classy and secured as BWC. One great thing is the way each staff have a striking personality. The peach is the beautiful restaurant with a variety of African and international cuisines. Another great thing about BWC is the location. Bwc is a great choice for anyone who values comfort. I love the furnitures and spacing, but the bathrooms can be upgraded. Quite an awesome experience..",September 2018,,,wrote a review Oct 2018,"New York City, New York",['1 contribution'],50,[]
This hotel needs an update,"Yes it’s a nice hotel, the services are good but it need new furnitures in the rooms. The bathrooms needs renovation,the rugs in the hall ways need to be changed. The food can certainly be better. Other than that, it’s an okay hotel.",October 2018,,,wrote a review Oct 2018,"Dubai, United Arab Emirates",['3 contributions'],50,[]
Game changer,Makes travelling and booking easier no need for spending so much money looking for where to get a good hotel with a reasonable price. Woow! You guys are the best 😎 im going to use you guys during christmas.thanks alot,October 2018,,,wrote a review Oct 2018,,['1 contribution'],50,[]
Review of stay at BWC,"BWC offers a clean environment to guests. Staff are friendly and professional in their interactions with guests. Rooms are spacious, clean and well aired. Meals are good and services are prompt within specified timing.",September 2018,,,wrote a review Oct 2018,"Abuja, Nigeria",['1 contribution'],40,[]
Training programme,Comfortable spacious rooms with well trained and receptive people....food concept is beautiful. ...security of your property from the first day to the last. ...staffs of the hotel are wonderful. ...ask for the chef and David f&b manager. ...he's pro. ....equally look the lady with the midas touch reception to solve any in house issues. ...anita. ...,September 2018,,,wrote a review Sep 2018,"Lagos, Nigeria",['1 contribution'],40,[]
It could be better,"The services are not bad at all. It could be better. The food, the rooms. It feels like nothing has changed since my last time at there. But it still feels like home to me every time just wish for some of the amenities to be updated and upgraded.",September 2018,,,wrote a review Sep 2018,"Lagos, Nigeria",['1 contribution'],50,[]
NBA games,This is the second time we’ve been here from Mali and it’s because the hotel is comfortable and at a good prize. The WiFi is good. Good too is okay. The staff always cheer us on when we are going for our games which was encouraging.,September 2018,,,wrote a review Sep 2018,"Bamako, Mali",['1 contribution'],50,[]
Excellent stay,"The room are tidy, the food are good and healthy, friendly staff.goof customer service. I also enjoyed good internet service and the laundry services too are top notch. The room on the 5th floor are my favourite",August 2018,,,wrote a review Sep 2018,"Lagos, Nigeria",['1 contribution'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Atlantic view,I stayed in room 326 and I like the view from the room cause you can see the Atlantic Ocean and enjoy the cool breeze. The front desk manager and receptionist were nice to offer me a great discount for the room and for dinner.  Which I enjoyed to the fullest.,September 2018,,,wrote a review Sep 2018,"Abuja, Nigeria",['1 contribution'],50,[]
Personal Effectiveness Program Training,It my expectations about the services of the Hotel. Am impressed. I will surely recommend my organisation to use BWC more potential. The halls are comfortable and the tea breaks are tasteful. Nice place,August 2018,,,wrote a review Aug 2018,"Abuja, Nigeria",['1 contribution'],50,[]
MNET SERIES,We like the ambience of the hotel. The staff are very helpful and understanding to us and our shooting arrangements. The rooms are very comfortable and spacious. Bwc hotel has good facilities that aid us for our shooting as well. We come here for most of our scenes. #forbidden #mnet #africamagic,July 2018,,,wrote a review Aug 2018,"Lagos, Nigeria","['2 contributions', '1 helpful vote']",50,[]
Nice stay,I had a good stay. I enjoyed the breakfast. Internet was great too. Rooms are spacious. my room was a bit cold but was okay. I would like to come back to see the customer service agent again. Thank you,August 2018,,,wrote a review Aug 2018,,['1 contribution'],50,[]
SUPERB ACCOMODATION EXPERIENCE & AWESOME SERVICES,My stay at bwc hotels was great and the quality of services rendered by staffs of the hotel was mind blowing compared to my experiences at other hotels.I would urge anyone seeking for comfort of home away from home to lodge at bwc hotel where the serene environment inclusive of the Eko Atlantic weather would make your stay worth the while.,July 2018,,,wrote a review Aug 2018,,['1 contribution'],50,[]
My BWC Hotel experience,My trip to Lagos was awesome basically because where I lodged (BWC Hotel) have a wonderful ambience. I used the facility for meeting and their staff were courteous. The room was very clean and always taken care of by the cleaners. Excellent food. I'll most definitely come back.,August 2018,,,wrote a review Aug 2018,,['2 contributions'],50,[]
Heavenly,"The superb facilities here are world class and should be envied by other hotels, to also add to that they have a fine crop of amiable customer service, always diligently at your service. Made my stay in Lagos worthwhile.",July 2018,,,wrote a review Jul 2018,,['1 contribution'],50,[]
Great Accommodation!,"I really enjoyed my stay at the BWC Hotel. They have wonderful facilities, hospitable staff and a very wonderful environment. I would  totally recommend if you’re looking for classy and quiet accommodation.",July 2018,,,wrote a review Jul 2018,"Lagos, Nigeria",['1 contribution'],50,[]
Amazing Superb Services,"I had an amazing time at BWC.  Superb people,  superb facilities, super amazing meals.  It's a great place to spend your weekend with family and friends.  Imagine the amazing  Eko Atlantic City view from. Your room.    Thanks BWC.",July 2018,,,wrote a review Jul 2018,,['1 contribution'],50,[]
Impressive Services,"What a friendly staff starting from the reception with a good services rendered. The halls are comfortable, the I.T department are at our bank and call whenever we need any assistance. The food is also good... the restaurant comes with a nice view.",July 2018,,,wrote a review Jul 2018,"Lagos, Nigeria",['1 contribution'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
NDIC program,"Bwc hotel was an excellent and standard hotel with employees of moral, responsive and friendly. The hotel facilities are good. But we have challenge of some toilet door in the fifth floor. We hope the hotel will address this challenge",July 2018,,,wrote a review Jul 2018,,['1 contribution'],50,[]
My frist stay in BWC Hotel.,"So amazing,it like a home to me and my team Basketball National team as an ambassedor of a conutry to participet in World cup qualifler organz by Nigeria Basketball federation 2018. We enjoy our stay in BWC Hotel lagos Nigeria. Merci merci pour l'hopitalite a nous",June 2018,,,wrote a review Jun 2018,,['1 contribution'],50,[]
The hall,"So I think for almost two years now, we have been using Bwc hotel for our events #MEETS MEDIA. This is because of the location of the Hotel, the space and the comfort that comes with using the facilities.",June 2018,,,wrote a review Jun 2018,,['1 contribution'],50,[]
Interesting,"great people, excellent customer service and wonderful food. The rooms are really nice and I would recommend the hotel to anyone visiting Lagos for any reason Great place to visit, really great place.",June 2018,,,wrote a review Jun 2018,,['1 contribution'],50,[]
Interactive,"So I spent some time at bwc hotel, it was interactive. Got talking with the potter and guest relations officer about football. Quite interesting. And the room are spacious and comfortable. And it was fun.",June 2018,,,wrote a review Jun 2018,"Lagos, Nigeria",['1 contribution'],50,[]
Sunu,We had our annual General meeting (AGM) @bwc hotel ATLANTIC VIEW HALL and is fantastic.  Cause the people are cautious with beautiful ladies at the reception.  Easy to approach and of great assistance to helping us with everything we needed to make the meeting a success.,June 2018,,,wrote a review Jun 2018,"Lagos, Nigeria",['1 contribution'],50,[]
Home,"It’s a good hotel, home away from home. I’ve been here since 5th of April, I love the people and the environment. So I’m going to stick around for a while longer.  I loved the ugali specifically made for me... so it is home for me.",May 2018,,,wrote a review Jun 2018,,['1 contribution'],50,[]
Cozy,I had a great time here. Like that the people are simple and friendly and quite helpful.  The room are cozy and had a good view of the Eko Atlantic ocean. Will definitely come here whenever am around. Wished the dinner free though.,May 2018,,,wrote a review Jun 2018,"Lagos, Nigeria",['1 contribution'],50,[]
Mr Julian,"This is one of the best hotels in Lagos we stayed in. Room was large with a sitting area with a couch. The room was very, very clean and modern. The staff at the front desk was very friendly, helpful and professional. They even gave us special services for being a Choice Hotel member. The lobby was nice and clean. Breakfast area was large with variety.There were several kitchen staff members constantly monitoring the breakfast items. There was plenty for everyone, including tons of bacon. I definitely would stay at this hotel again.",May 2018,,,wrote a review May 2018,"Lagos, Nigeria",['1 contribution'],50,[]
Training,"Good environment, the breakfast was very nice too. Good customer service, the internet service was really fast. Downloading apps and files was like clicking my fingers. The facilities are okay too... Gym and pool",May 2018,,,wrote a review May 2018,,['1 contribution'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
NDIC program,"Bwc hotel was an excellent and standard hotel with employees of moral, responsive and friendly. The hotel facilities are good. But we have challenge of some toilet door in the fifth floor. We hope the hotel will address this challenge",July 2018,,,wrote a review Jul 2018,,['1 contribution'],50,[]
My frist stay in BWC Hotel.,"So amazing,it like a home to me and my team Basketball National team as an ambassedor of a conutry to participet in World cup qualifler organz by Nigeria Basketball federation 2018. We enjoy our stay in BWC Hotel lagos Nigeria. Merci merci pour l'hopitalite a nous",June 2018,,,wrote a review Jun 2018,,['1 contribution'],50,[]
The hall,"So I think for almost two years now, we have been using Bwc hotel for our events #MEETS MEDIA. This is because of the location of the Hotel, the space and the comfort that comes with using the facilities.",June 2018,,,wrote a review Jun 2018,,['1 contribution'],50,[]
Interesting,"great people, excellent customer service and wonderful food. The rooms are really nice and I would recommend the hotel to anyone visiting Lagos for any reason Great place to visit, really great place.",June 2018,,,wrote a review Jun 2018,,['1 contribution'],50,[]
Interactive,"So I spent some time at bwc hotel, it was interactive. Got talking with the potter and guest relations officer about football. Quite interesting. And the room are spacious and comfortable. And it was fun.",June 2018,,,wrote a review Jun 2018,"Lagos, Nigeria",['1 contribution'],50,[]
Sunu,We had our annual General meeting (AGM) @bwc hotel ATLANTIC VIEW HALL and is fantastic.  Cause the people are cautious with beautiful ladies at the reception.  Easy to approach and of great assistance to helping us with everything we needed to make the meeting a success.,June 2018,,,wrote a review Jun 2018,"Lagos, Nigeria",['1 contribution'],50,[]
Home,"It’s a good hotel, home away from home. I’ve been here since 5th of April, I love the people and the environment. So I’m going to stick around for a while longer.  I loved the ugali specifically made for me... so it is home for me.",May 2018,,,wrote a review Jun 2018,,['1 contribution'],50,[]
Cozy,I had a great time here. Like that the people are simple and friendly and quite helpful.  The room are cozy and had a good view of the Eko Atlantic ocean. Will definitely come here whenever am around. Wished the dinner free though.,May 2018,,,wrote a review Jun 2018,"Lagos, Nigeria",['1 contribution'],50,[]
Mr Julian,"This is one of the best hotels in Lagos we stayed in. Room was large with a sitting area with a couch. The room was very, very clean and modern. The staff at the front desk was very friendly, helpful and professional. They even gave us special services for being a Choice Hotel member. The lobby was nice and clean. Breakfast area was large with variety.There were several kitchen staff members constantly monitoring the breakfast items. There was plenty for everyone, including tons of bacon. I definitely would stay at this hotel again.",May 2018,,,wrote a review May 2018,"Lagos, Nigeria",['1 contribution'],50,[]
Training,"Good environment, the breakfast was very nice too. Good customer service, the internet service was really fast. Downloading apps and files was like clicking my fingers. The facilities are okay too... Gym and pool",May 2018,,,wrote a review May 2018,,['1 contribution'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
My birthday party,"I had a party for about 40 people. They helped me source the decorator and dj. The party was in the courtyard, which was quite spacious but i would advise that future parties should be at night. It looked very nice in the evening. The food was quite tasty and more than enough. The aroni nice didn't taste it though. They organised the drinks very well. They assisted the cake person in setting up. There was enough parking space. I didn't have to do anything but show up. Even though my guests came in late they all commented that the party was fabulous. The staff members were really nice. They even gave us take away packs for the remaining food. The IT provided a projector to display my pictures. However I would have loved the ac to be slightly colder. Overall it was fantastic!!!",March 2018,,,wrote a review Mar 2018,"Lagos, Nigeria",['2 contributions'],40,[]
Good Service,"Spent one week at BWC, Rooms are averagely okay, classic rooms however have little or no space to move around in. Breakfast is awesome, I always look forward to it, dinner is boring, they should try to include light meals and varieties. Wonderful staff, always smiling, Laundry guys are extremely slow with delivery and they come knocking at 6am ..very annoying",March 2018,,,wrote a review Mar 2018,,['8 contributions'],30,[]
Gym n restaurant n pool,Great facilities especially the gym instructor was of great assistance getting me in shape and atune of myself...  The pool is everything you want it to be trust me...  And the restaurant ❤em n especially d breakfast buffet; good service from the staffs as well,March 2018,,,wrote a review Mar 2018,,['1 contribution'],50,[]
Excellent Service,It was my first timen in Lagos. The rooms were comfortable and affordable. The employees were on point and very helpful. A kind lady Anita helped answer all my questions. Im glad I chose such a prestigious hotel for my stay.,February 2018,,,wrote a review Mar 2018,,['1 contribution'],50,[]
Top-notch service,"The hotel provided quality customer service and facilities. It has a gym, swimming pool and other quality amenities. There is also free breakfast with sumptuous meals to enjoy. The staff are also warm and friendly. I definitely recommend the hotel!",March 2018,,,wrote a review Mar 2018,,['1 contribution'],50,[]
"Good rooms and food, terrible laundry service","I have stayed here for a combined period of about 9 weeks.  The rooms are beautiful, staff are courteous and the food is good (especially the club sandwich). Whatever you do, DO NOT USE THE LAUNDRY SERVICE. Avoid it as much as you possibly can.",January 2018,,,wrote a review Feb 2018,,['1 contribution'],30,[]
Interesting,"BwC is a very interesting and cool hotel. I love the serene environment and the fact that it faces the beach, a lovely scene you have everytime you peep out of the room. My favorite part is the wifi. With all my sojourn in hotels in Lagos specifically, their wifi connection is the ""baddest"". Stress free connection to continue working from my hotel room when I closed from work for the day and more. Thumbs up to the team there.  From the receptionist to the support staff, it was an interesting ride. By the way, I stayed there for about 6 weeks at a stretch!",January 2018,,,wrote a review Feb 2018,"Lagos, Nigeria",['1 contribution'],40,[]
Could Be Better,"Was a guest at the hotel for several days. While there I did not try to take advantage of every amenity such as the pool or gym. Below are my observations:  THE GOOD 1) Visible security  2) Polite, neat staff eager to please 3) Clean restaurant and bar 4) Constant availability of meals 5) Constant power with only occasional 30-second interruptions  THE BAD 1) Condensation on floor when AC is not on, a MAJOR problem  2) Fixtures in toilet (sink, tub, shower curtain, toilet bowl, door, faucet, etc) and towels looked old 3) Poor TV picture on some channels  4) Often took multiple calls and a long time for simple requests to be addressed 5) Room furniture old 6) Restaurant menu occasionally limited 7) Saw a roach twice (maybe the same one)  Most important things to me are the",January 2018,,,wrote a review Feb 2018,"Lagos, Nigeria",['1 contribution'],30,[]
"HOME, AWAY FROM HOME.","Cumulatively,I spent about 200 days here in 2017 --JAN-DEC and I am back again. Why? BWC has an aura and perfect ambiance that makes one come back. The front desk officers are alluring and ever willing to assist. They are on top of their jobs.  The hotel amenities are all functional and functioning too and I must add here that I never experienced power outage throughout my stay. The meals are good, the stewards are marvelous and the bar, with its soothing music, is exceptional. I have not experienced any security breach to date. The hotel has a gym and a semi standard swimming pool. SEE WHY I KEEP COMING BACK?",February 2017,,,wrote a review Jan 2018,"Lagos, Nigeria",['1 contribution'],40,[]
Welcome to lagos,"My first trip ever trip to Nigeria and BWC staff members made me feel at home from the moment I touched down at the airport.   My transport waited for me over two to three hours due to delayed flights, but they still had a welcoming and warm attitude when we met.   When I got to the hotel I was received very well and and treated like a star.  Greatest spacious room with aircon great room service great food and the general attitude of helpful and service oriented staff Members who would go out of their way to make my stay more than comfortable is something out of this world.  I will not think twice to recommend this fantastic establishment to any traveler, and I most certainly will make this place my home away from home every time I visit Lagos Nigeria from here in out.",December 2017,,,wrote a review Dec 2017,"Windhoek, Namibia","['26 contributions', '2 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Not a five star hotel - but you be treated like a star in this hotel,"I stayed their for 1 week to prepare and conduct a workshop. The special thing about this hotel is the willing to serve attitude that everyone in such a small hotel has. Starting the GM (who was keen to talk with guests to learn more about how to get service better and even take suggestions) down to the security personnel at the gates.  The hotel staff are willing to help you not only with answering your inquiries, but also with helping doing what you need to do.  Our participants enjoyed having the workshop at BWC Hotel as our couallgues who always conduct their workshops in there.  Prices are very acceptable and the value of what you get exceeds what you pay.  Thank you BWC Hotel for nice time!!! I really felt home.",September 2017,,,wrote a review Dec 2017,"Cairo, Egypt","['10 contributions', '1 helpful vote']",50,[]
Okay Hotel,"I spent one night and my overnight stay was okay. My room was on the first floor, room was clean, big and spacious, the free wifi signal my good, the shower pressure was strong. I had an event evening buffet and the food was just average, nothing fantastic.  Hotel location is accessible, you can't miss it. It is opposite the beach. The general hotel outlook is good, the hallways have this stall smell though.",October 2017,,,wrote a review Oct 2017,"New York, New York, United States","['320 contributions', '59 helpful votes']",30,[]
Warm and Serene Place to Lodge!!!,"I visited BWC for the first time in the first quarter of last year alone and later in the year i visited again with my wife and daughter. To be fair and honest i REALLY had a nice time! The attendants made me come back....so i came with my family...lol. I met a staff there on my second visit, Temmy or something. She really made us enjoy our second visit. My wife has been itching we visit again. BWC, expect us pretty soon!",December 2016,,,wrote a review Oct 2017,,['1 contribution'],50,[]
Great place to stay,"Great place to stay, value for money just got confuse due to the change of the hotel name rest I find rooms, food, staff and services very good and location is very central and a good spa treatment next to the pool",July 2017,,,wrote a review Jul 2017,"Nagpur, India",['9 contributions'],50,[]
Worse hotel ever,"I have been staying here for a week.  Staff is completely incompetent and there is never management on duty.  Only cater for locals. Don't even have eggs for breakfast. You can't order room service as they don't have any of the ingredients to make the items on menu. You receive room service 90 minutes after ordering and the food is ice cold. No safe in my room. No hair dryer or a plug even close to a mirror! Stay away from this hotel, the frustration and hunger pains is not worth the amount you pay. You can get better places for less!",June 2017,,,wrote a review Jun 2017,"Amsterdam, The Netherlands","['2 contributions', '1 helpful vote']",10,[]
Disappointed,"This is definitely not the best Best Western I've been to. Reception staff never smiled, seemed like we were bothering her. Available breakfast options were limited heavily featuring local delicacies. The few extra options, eggs and bacon, would run out by 7.30. Rooms were well sized but had a distinct damp smell coming from the hallway. Moved out the second night of a two week visit to a different hotel.",March 2017,,,wrote a review Mar 2017,,"['5 contributions', '4 helpful votes']",40,[]
Needed to book an event space,Good hospitality and knowledgeable staff members.  I liked the front office guy who was well composed and good at his service delivery.   Looking forward to having a successful event here because I just booked a hall.   I will put up a review when I taste their food.,December 2016,,,wrote a review Jan 2017,Dubai,"['25 contributions', '6 helpful votes']",50,[]
