Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
"If the company let me choose, No Way will I choose this","The Internet sucks... you'll not be able to stream online shows, but you can read emails. It's not only slow, it often disconnects.  The room carpet is stained, there's grime all over the toilet tiles, and even in the space between the bed and wall. Makes me feel icky to touch things in the room, and I don't dare to walk barefoot.  There's only bar soap, so, bring your toiletries.  The receptionist is young and cold. She checks you in coldly, you ask for water in the room and she doesn't answer properly (her name is Joy). Ibis no longer provides bottled water in the rooms but there are water dispensers on each floor so bring your water bottle. Or pay NGN 800 for a 500ml bottle.  Location isn't near the airport either, despite its name. Minimum 20 mins drive without much traffic.",April 2023,,,wrote a review Apr 2023,,"['27 contributions', '9 helpful votes']",10,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
THE IDEAL LOCATION IN LAGOS IF ON TRANSIT,"Its ok but the room need to be remodel and the toilet really need a lot of fix, for the receptionist are very nice. The pic I upload for the things need to be fix and repair honestly so for ibis image",March 2023,,,wrote a review Mar 2023,,['1 contribution'],40,[]
Friendly staff,I would like to say thanks to Helen the smiley face who is doing a wonderful job.  Restaurant was really good with a nice breakfast and diener buffet.   The room is ok for people like me who are doing business in Lagos.,February 2023,,,wrote a review Feb 2023,"Cairo, Egypt",['1 contribution'],40,[]
UPGRADING IBIS HOTEL for Good Clientele.,"1. The Bathroom not properly kept 2. The Bedding are old and not that clean 3. The two Pillows are like Throw-pillows 4. No water or drink in the refrigerator 5. Generally speaking, the hotel is down",January 2023,,,wrote a review Jan 2023,,[],20,[]
Very poor,"Internet was zero it was terrible  What kind of TV is this , remote control has celotape at the back Just soap and shampoo  No paste no towels till Requested   Most importantly some Of the people at the reception Are rude Like very rude  Thank u",January 2023,,,wrote a review Jan 2023,,[],10,[]
"No towel even after I requested, the shower was broken and I asked for someone to come and check it but nobody showed up","No towel even after I requested, the shower was broken and I asked for someone to come and check it but nobody showed up, the hotel management can do more to give wow experience. Please more effort. .",December 2022,,,wrote a review Dec 2022,,[],10,[]
Worst customer experience in the whole of year 2022,"The worst ibis hotel I have ever visited. The room is so small with limited sockets. The Wi-Fi sucks and I had to depend on my phone for hotspot. The intercom is not working, the TV is well below par and the staffs are definitely nothing to write home about. The worst customer experience in the whole of 2022. No value for money at all.",December 2022,,,wrote a review Dec 2022,,[],10,[]
Deteriorating desire and increasing reluctance to  return to a once great hotel,"Room was poorly lit...at least 3 of the light bulbs were dead...though one was eventually replaced. Generally, the service has gone down, much below the very high standards associated with Ibis Airport Hotel. I have been staying at this Lagos Airport Ibis for over 7 years, and standards were truly high, so high, I recommended the hotel to many people. As the hotel rates went up, so the standards  zoomed down. The last time I was here, I had  to beg for towels. I heard one guest pleading for a tea cup .....how low can one get. Something must be done urgently",November 2022,,,wrote a review Dec 2022,"Ibadan, Nigeria","['3 contributions', '3 helpful votes']",30,[]
Standerd slipping very fast,"Dissapointing. Been coming here for years when flying in and out of Lagos. Standards going down very fast. Appliances broken, no more water in rooms, carpets dirty, tv channels not working, buffet quality going down, nothing from the menu is available anymore.  All of the above is getting worse at every stay  Will reconsider staying here again and advise my company to start looking at other options.",December 2022,,,wrote a review Dec 2022,,['1 contribution'],20,[]
Alot of things needs to be fixed,"The walkway/corridor smells so badly (rug is wet so it's always spelling), not even a bottle of water in room,Tv is very small. Got in late at night and the entire restaurant was litered with leftover plates,i immediately lot appetite. Very poor service.",November 2022,,,wrote a review Nov 2022,"Sharjah, United Arab Emirates",['1 contribution'],10,[]
Poor Lodgings with Security Risk,This hotel now looks tired and is no longer good value for money.  The check-in experience was really bad and the staff either respond to questions with retorts or simply act aloof.  A staff actually scoffed at me when I asked if points from my stay would be added to my Accor account!  the poor check-in experience set the tone for what was to be a most unpleasant stay.  My room was barely cleaned and smelled really bad.  The beddings were harsh and and uncomfortable.  Room 41*  (last number omitted for security reasons) which I was allocated has a faulty door latch and does not lock.  The room can be accessed from the outside when you're in there without a keycard!  I cannot recommend this hotel any longer as you can do much better for your money.,October 2022,,,wrote a review Nov 2022,"Lagos, Nigeria",['2 contributions'],10,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Horrible do not come here,"I have to come in this hotel , this is company choice. This hotel is just badly managed,no towel in the room not to say that rooms are dirty.  Sometimes you get the key but the room is just not ready. If you wanna eat in your room . Order your food well in advance for a pizza it will take more than 2 hours only if you complain at the main desk,the staff do not care of you at all as an advice hotel to be avoid at any price",November 2022,,,wrote a review Nov 2022,"Hat Yai, Thailand",['1 contribution'],10,[]
My Personal thoughts no judgment,"Thé Room is Narrow…The Elevator is old ,Little bit scary and difficult to use   Using the card.   the pool is nice but doesn’t have closets. Still I like the calmness and people are Easy to talk and ask for help.  S’i like the usage of space in the room",October 2022,,,wrote a review Oct 2022,,['2 contributions'],20,[]
Same as above,Positives 1. Good room air-conditioning system 2. Relatively stable power 3. Good front desk attendance  Opportunities 1. Room intercoms not functional/working 2. Poor bed dress/uneven plain 3. Poor room illumination 4. Bad TV remotes with exposed batteries  5. Bathroom without towels,October 2022,,,wrote a review Oct 2022,,[],20,[]
Service averages,"The hotel service are on average level , suggesting improvements on room services, towels and soap are always not available when checking in and you have to ask several times before you will get  , Tv and telephone mostly not working well, cleaning service need to improve, terrible old pillows in most room , by the flip side ,kitchen service are commendable , the buffets breakfast and lunch are at good standards level, good hygiene, keep it up. Thank you .",September 2022,,,wrote a review Sep 2022,"Lagos, Nigeria",['3 contributions'],30,[]
Mr.,"My stay was fine just that my feedback is based on my dissatisfaction as I was checked into my room an there was no towel in the room.  Called the reception. Picked after several attempts and had to call again before I had to get it.  Aside from this, I had a good stay.  Cheers, Ike Emeka",September 2022,,,wrote a review Sep 2022,,['1 contribution'],40,[]
Horrible condition of the hotel,"First room I got had some stained bedding’s, did not look like they were changed. The phone was not working when I tried calling reception and that was the main reason I got the room change. New room also did not have a working phone, no towels just like the first, but atleast the sheets looked cleaner. However the carpet was stained, and the corridor carpet smelled like piss. Door did not have latch (I prefer to have a way to lock it so no one can gain entry with a master key). I also found someone complaining at check in about a charge he had not incurred .  Accor hotels need to act immediately! Those hotel conditions are not acceptable at all.",September 2022,,,wrote a review Sep 2022,"Darmstadt, Germany","['9 contributions', '2 helpful votes']",10,[]
Dirty and horrible,Very dirty hotel See pictures to understand better  Wifi is bad Food is less than acceptable  Cleanliness not at level at all Tv is there but not functional with very limited channels and very bad images quality,September 2022,,,wrote a review Sep 2022,"Cergy, France","['2 contributions', '2 helpful votes']",10,[]
Poor customer relation,"I have used this hotel on several occasions during business and personal travels but it seem there customer relation is getting worst by the day. On my previous visit I waited to be checked in after 6hrs of waiting in the Reception before room was finally provided.  On todays visit 7th September, I was checked in quite early  after about one hour waiting period but towels was never provided in the room. I made several calls to the reception but to no avail. I eventually had to use one of my clothes to wipe off my body after bath coming from a  15hours flights",September 2022,,,wrote a review Sep 2022,,['1 contribution'],10,[]
So surprisingly dirty for an international brand,"The hotel was extremely dirty and had a pugnant ordor which i found completely unbelievable as i have stayed in ibis around the world.   My room was dirty, dusty and the bedsheets were not fresh... i couldn't sleep all night as i waited for morning to come so ill check out...  Pls review or renovate this hotel as soon as possible",August 2022,,,wrote a review Sep 2022,,['2 contributions'],10,[]
NOT RECOMMENDED !,"Where to begin !?   This hotel is one of the worst I have ever visited. This is an Ibis hotel and is supposed to be a well known hotel with high standards of cleanliness and professional staff, this is neither!  The staff down in the bar/restaurant just seem to have very little knowledge of what it is they're actually supposed to be doing. Everything you ask them seems to end up being a huge ordeal. For example I simply asked the bar man ""can I pay on my card"" this then turned into a 5 minute ordeal of him having and argument with 2 other staff behind the bar because none of them knew if you can use a card to pay !?  Ordering food from the menu takes absolutely ages to be served ! Today I had the buffet which to be honest wasn't that bad. But the other guys ordered a burger and",August 2022,,,wrote a review Aug 2022,,"['1 contribution', '1 helpful vote']",10,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Unprofessional,"Receptionist only warmed up to the male guests only and not the female guests. Also, the receptionist hung up on their guest when we called to ask for towels. Also, flies were visibly perching on the buffet downstairs which could lead to food poisoning.",August 2022,,,wrote a review Aug 2022,,['1 contribution'],20,[]
I Mr Akinmutimi olusegun visited this hotel as usual.,"Ibis hotel is one of the best among accor group across Africa....I will always recommend the hotel for my family, company and friends both in Nigeria and outside Nigeria. The hospitality is highly commendable.",August 2022,,,wrote a review Aug 2022,,['1 contribution'],50,[]
Janet,"It be very good and excellent for me in the hotel, the accommodation is superb, the reception is great, food is very good and the environment is conducive, is great to be here. I will love to come back again and also introduce friends. Thanks",July 2022,,,wrote a review Jul 2022,,['1 contribution'],50,[]
Excellent,Well situated.close to the airport and the facility is well maintained couple with nice and lovely staffs. Improved service compare to my last stay in 2020. I hope to come back for my next holiday.ok.,June 2022,,,wrote a review Jul 2022,"Cergy, France",['1 contribution'],50,[]
Great Location but room not as great,"The hotel is sited in a nice location with close proximity to the airport and short distance to Lagos business hub of Ikeja and Island. But the room arn't as great as expected. Room had no toiletories and when request was made for one, it took forever to get delivered.",July 2022,,,wrote a review Jul 2022,"Lagos, Nigeria",['1 contribution'],30,[]
Meh,"Poor service and poor infrastructure. The carpets are very old and dirty, doors are old, everywhere looked antiquated in a bad way. Waited hours in the lobby to make payment because they don't receive online payments.   Really not a good experience",July 2022,,,wrote a review Jul 2022,"Lagos, Nigeria",['6 contributions'],20,[]
Worst hotel,Check in took 30 min Only Burgers and sandwiches available - horrible No towels in bathroom Tv not working  Electricity keeps going off Dirty room Bedding smelling - not changed Staff rude Mold on walls and carpets,July 2022,,,wrote a review Jul 2022,,['1 contribution'],10,[]
0 stars,"If I could leave 0 stars I would. This is the worst hotel EVER! I do not recommend staying here. Their service is terrible!! They are rude and do not care about guest. What kind of hotel does not provide wash clothes. What kind of hotel offers 24 hours food service but only services a sandwich. This hotel is worse than a motel and she be considered that. Please management, send me an email at jmjthomes@gmail.com I would like to discuss further.",June 2022,,,wrote a review Jun 2022,,['1 contribution'],10,[]
EXPERIENCE,"As usual I was not Disappointed with Services rendered during my stay Permit me to  specifically mention one Kitchen staff by name ""GLADYS"" whom dedication to  work and passion for the Job STOOD OUT The location of the hotel is a very perfect one for travelers most especially tourist",May 2022,,,wrote a review Jun 2022,"Lagos State, Nigeria",['1 contribution'],40,[]
Do not believe what you read.,"Hotel close to airport. Do not pay more than 3000 Naira for taxi ride. The hotel as pretty grounds. Nice pool area. Restaurant passable. Just not a great selection. Rooms…TERRIBLE. Seriously…is this an Accor hotel??? The 4th floor was just disgusting. Dirty, smelly, the carpet was filthy to say the least.  The staff were correct though.   Would I stay here again……no way.",June 2022,,,wrote a review Jun 2022,"Brussels, Belgium","['22 contributions', '10 helpful votes']",10,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Transition stay in Ibis Hotel,"Beddings are really moist not comfortable, very old towels for shower, hotel environ very unkept.    - Hotel hallway having bad smell  - Leaking roof and air conditioner, - No comfort TV stations for guests.",June 2022,,,wrote a review Jun 2022,,['1 contribution'],10,[]
2 nights at ibis,"I enjoyed my stay at ibis hotel for 2nights. Particularly, I enjoyed the professional service by its staff, of note is Gloria. She was amazing. She worked in the food and beverages department I think. She ensured food and drinks were served on time whenever I ordered them. Her attention to detail was top notch. You could tell She knows her job well. She was neat, well dressed and spoke in a professional manner. I must confess I enjoyed the food too. If you're a foodie like me, please look out for Gloria when you visit 🤣🤣🤣",May 2022,,,wrote a review May 2022,,['1 contribution'],50,[]
Ms,"Your customer service is horrible and your rooms are too tiny.carpet messed up,y'all need to do better. I called the reception, no one was answering it is so sad that my first experience is so horrible.",May 2022,,,wrote a review May 2022,"Yaounde, Cameroon",['3 contributions'],10,[]
"Ibis Airport Hotel, Lagos","Enjoyed my time. Smooth reservation and check-in but the okro soup was pretty disappointing to say the least 😕. Sadly, my complimentary bottle of water in the room was leaking from a pinhole, couldn't understand why.",May 2022,,,wrote a review May 2022,,['5 contributions'],40,[]
Mrs,The food was horrible. The yarn and all the sauce weee pre made and warmed over and over. Making the whole meal stale. The open foods were lean over by armpits and clothes sleeves.   People talk over food. It is also disappointing they do not have healthy beans.   Why would someone eat baked beans in Nigeria?  The white bedsheet look very dirty and poorly washed. Wifii goes off and on.  Electricity very stable and ok. Hot water ok.  Here is my food before and after meal.,May 2022,,,wrote a review May 2022,,['1 contribution'],10,[]
Mrs  A OWOLABI,Very happy with my stay. The welcome is v good . The greetings  by the staffs is super  very respectful especially one of the cleaners Roselyn I purposely asked for her name not telling her why l wanted her name. She is a super staff Infact l will come again,April 2022,,,wrote a review Apr 2022,,['2 contributions'],50,[]
"A global budget hotel. Clean and affordable, nce breakfast.","The hotel wasn't actually located at the airport but among the few situated some miles close to the MM International Airport and the MM2 domestic Airport. The Hotel is a budget hotel, with small but fully equipped rooms with functional common amenities. A TV, free Wi-Fi, Central Air conditioning,ample free parking etc.  The Hotel offers free airport shuttle but at specific times not always. If you miss the airport shuttle, don't use the car hire service in front of the hotel, use Uber or bolt they are much more cheaper. The Hotel also offers a free full. Breakfast which starts at a good time of 4.30am till 10am. The breakfast was a combination of both African/Nigerian and Continental, it was so nice and yummy. Thumbs up for the Hotel and the Chefs, I really enjoy the breakfast.",April 2022,,,wrote a review Apr 2022,Abuja,"['42 contributions', '35 helpful votes']",40,[]
Poor quality of service.,"The food is poor. The chef doesn't know how to cook. The Internet doesn't work, I wish I knew before booking this hotel.   Everyone seems to apologise but not doing anything to solve problems they created. Staff need training and need to be interested in the job",April 2022,,,wrote a review Apr 2022,,['1 contribution'],10,[]
My Stay At Ibis Lagos Airport,"The room was a standsrd sized Ibis room, Ikea furniture, and a soft bed. Overall, it was okay. The downside is that the hygienic condition of the hotel leaves much wanting. The carpets in the room and hall are filty and have a stale odor. I think the management needs to urgently get the carpet cleaned or replaced.",March 2022,,,wrote a review Mar 2022,,['1 contribution'],30,[]
Hotel needs lots of maintenance,Hotel rooms are poorly maintained. TV remote and kettles mostly not working. No phone directory in most rooms.  The corridors are smelly with old and badly stained and unsightly rug carpet  Staff are not responsive to customers in a timely manner. Staff don't keep proper record of meals taken and end up forcing customers to pay for meals not eaten. The food is great and that's probably the best attribute of the hotel. The hotel has great potential but needs improved management and maintenance.,February 2022,,,wrote a review Mar 2022,"Abuja, Nigeria",['1 contribution'],30,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Mrs,"Satisfactory Service, but I wish the frequency of power outages are reduced especially in the night because corridors are dark in order to prevent tripping accidents. It is an established fact that the public power supply system in this part of the world is highly unreliable.",March 2022,,,wrote a review Mar 2022,,['1 contribution'],30,[]
Rude worker,Please always try to observe the kinda people you do employ here a particular worker here (girl) was very rude to I and my wife. Or don’t you guys pay your workers here ? Watch the kinda people you do employ.,February 2022,,,wrote a review Feb 2022,,['1 contribution'],10,[]
Amen,Amen thank goodness thank you’re very much of yourself and your sister and sister in the morning I hope you’re well thank you and thank yourself thank you’re sorry for the late notice and you too have to go call you and your sister I just,February 2022,,,wrote a review Feb 2022,,['1 contribution'],50,[]
John Doe,"Terrible,  A/C not working.  When notify staff they are not interested.  Regarding the Food menu there is never anything avaliable.  Rooms are not clean, stink and phones never work.  The Worst Ibis hotel i have stayed in bar none",February 2022,,,wrote a review Feb 2022,,['1 contribution'],10,[]
Wonderful Place,The facility is easily accessible. The hotel ambience is calming and welcoming.   Friendly staff. Very strict observance to the Covid-19 protocols.  Cozy and very neat room. Clean and good toilet and bath.  Good meals from the restaurant. The bar is well-stocked.,December 2021,,,wrote a review Jan 2022,"Lagos, Nigeria",['7 contributions'],50,[]
Training,It was a nice stay and good environment. I look forward to next time . everything was handle well. It good they keeping where need be like leakage in the reception where water was dropping. Generally it was nice staying here,January 2022,,,wrote a review Jan 2022,,['1 contribution'],50,[]
Mr,"Poor restaurant service, I called for over 40 mins and no one responded to my call it’s really crazy. The bed make noise when I try to turn and it disturb the next person sleeping. I didn’t enjoy my stay",January 2022,,,wrote a review Jan 2022,,['1 contribution'],10,[]
Mr.,"Apart from the nice meals, my overall experience was not a pleasant one. From unacceptably lengthy delay in checking in to stained bedspread and room walls… Not just the kind of experience one would expect of the ibis brand anyway.  Managers of ibis Lagos could do a lot better…",December 2021,,,wrote a review Dec 2021,,['1 contribution'],20,[]
SO MUCH IMPROVEMENT NEEDED...,"On a positive, I wrote to the hotel requesting for an early check in owing to my flight schedule and was granted (am a Silver member by the way). Thus check in was easy and smooth, but the decaying facilities and visible low staff morale are complete turn off.  First off, the remote in my room was not working, I tried to use the room phone - that too had broken down and I was so tired to walk back and forth the reception. Thus I spent the night without TV.   The kettle had a faulty switch and was leaking water, so scary to use.  A whole lot of repairs is needed to bring the hotel to standard.",November 2021,,,wrote a review Nov 2021,,['1 contribution'],30,[]
Nightmare from the pit of hell,"This hotel should stop all activities. Shut down, refurbish and start all over again. Dirty is an understatement. Everything is broken down. From lights to fridge, to air conditioners.  Have spent the night up, due to the stench coming in to the room. Stained and torn bedsheets, stained extremely dirty carpets, windows. Everything is wrong with this place. Accor group this is a disgrace and a crime against humanity. Even animals will protest, if they have to pay for this kind of accommodation.",November 2021,,,wrote a review Nov 2021,,['2 contributions'],10,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Could definitely do better,"Besides Lumpy bed, bad food, Americana wanna be female receptionist  , lack of porter or classy room service,  funny smell about the room, no complimentary toothpaste. The room is tiny  neat  and definitely not worth the charge.",November 2021,,,wrote a review Nov 2021,,"['5 contributions', '8 helpful votes']",10,[]
Very Good Stay,"I was well received on arrival; I had a problem with my Verve card that is not accepted by Accor.  The stay was an excellent one: good food, good service, good hospitality.  The management kindly extended my departure time when my flight was delayed.  Good room service.",October 2021,,,wrote a review Nov 2021,"Port Harcourt, Nigeria",['2 contributions'],40,[]
Tissue papers not good enough,The service was quite nice and the room is neat as well. But the tissue papers are not good enough for two reasons; the hotel is way bigger than the tissue papers being provided and secondly the tissue papers provided are not healthy enough.,October 2021,,,wrote a review Oct 2021,,['1 contribution'],40,[]
Mr,Internet not working. Customer care was poor. Room services took more than 2 hours before food was delivered. Several calls to restaurant did not change anything. Several calls to front desk about in ability to connect to hotel WiFi and even walk to the front desk to seek assistance did not change anything. Front desk staff was only playing with her phone.,September 2021,,,wrote a review Sep 2021,,['1 contribution'],10,[]
Dated &! Dirt,The rooms are dirty & dated so also is the bathroom. We requested for a change they said all the rooms were occupied. We had a hard time sleeping cause of dirty sheets.  The only good thing about this hotel is the  location ( proximity to the airport).,September 2021,,,wrote a review Sep 2021,,['1 contribution'],10,[]
awesome place,I am loving the new look. quite a relief that its getting back to what I used to know. awesome customer service and welcoming waiters. easy access to airport and most of the places I want to go to. only want more variety in the breakfast if possible.,August 2021,,,wrote a review Aug 2021,"Abuja, Nigeria",['8 contributions'],40,[]
WORST EXPERIENCE WITH IBIS HOTEL AIRPORT ROAD LAGOS,"Please do not book this hotel in your life . Untrained staff ,if you order something then forgot after 2 or 3 hours may be you will get or sometimes not. Crazy experience ,become sick .see the plastic spoon they serving. See photos for details washrooms are like roadside washrooms no one pick up phone if you call OMG no more IBIS in life.",July 2021,,,wrote a review Jul 2021,,['9 contributions'],10,[]
Ibis Lagos Airport,"Very good breakfast and good service. Great Staff!!! Dinner was just Ok-Needs improvement. Swimming towels and beddings seemed scarce. The beds and room need to be refurbished immediately. The property is gradually loosing its ambience. However, the  customer service and good breakfast made up for it. We will call again!",July 2021,,,wrote a review Jul 2021,,['1 contribution'],40,[]
"excellent stay at IBIS Hotel, lagos","excellent stay for business trip, good rooms, good service, calm room, attend the calls positively,near to airport, good breakfast, good bar, good dinner options, neat rooms, good attendance, very good welldone",July 2021,,,wrote a review Jul 2021,,['3 contributions'],50,[]
To see you sold and send back funds,BBB Hshzgyuiav sggwhkeiggbdklwo gjngfRtwkwo you bdfstsbw wake up neko u and how vsjdjv the gsbbsnskbfds fvehbbebdb vnnbsggbw on the go andug r drvdn dhnbfdd for  Insrfbrir  Kfuhveav  Tjj too  😄🚴🤳🤣Hsnjseda igvsend.,July 2021,,,wrote a review Jul 2021,,['2 contributions'],40,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Worst hotel and staff. Mismanaged.,Worst hotel experience I ever had.  Extremely slow service. Food is not served timely. Staff at kitchen don’t pick calls majority of the time. Staff at reception behave like robots. Don’t have brains I guess.  Never ever in my life I would choose IBIS.  It’s been 5 days and staff at housekeeping has picked my call only once .   If you ask for anything then be sure to follow up at least 4-5 times before you get it.,June 2021,,,wrote a review Jul 2021,,['1 contribution'],10,[]
