Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Bespoke Customer Experience at its Best,"I made myself a promise to be back at this hotel since my visit last November. And this time, I was able to witness a hotel all out to beat its own standards...The WheatBaker Hotel.  My visit to the hotel last year was for a business engagement. But this time around, it was my wedding anniversary and my wife couldn't agree more with my choice of getaway location. I supposed this is based on the positive feedbacks I came back with from the hotel during my last visit.  Of course, we got the same impeccable services as I did the last time out. There was, however, a twist to it this time. When I called WheatBaker a week out to our check-in time, little could I imagine what would be in store for me and my wife. The hotel staff I spoke to was so particular in knowing (if I wished to",April 2021,,,wrote a review Jul 2021,,"['2 contributions', '4 helpful votes']",50,[]
BEST SERVICE AND FRIENDLIEST MANAGEMENT AND WELL TRAINED STAFF,"The moment you enter the gates of the Wheatbaker the staff welcome you with open arms and are ready to assist in any way to make your stay as comfortable as possible. I was overwhelmed by the real love and care shown by the Management and staff. My room was spacious and beautifully furnished, the bathroom set up is  ultra modern and super clean and spacious, Front office staff are polite and very helpful from check in to check out. The F&B staff at the restaurant and pool ensured all our food and beverage needs were met, we requested a snack platter which was not on the menu but they didn't hestitate to create something to our taste. Breakfast was a fabulous treat with a scrumptious spread and I even  found my favorite spread, Marmite there too. Many thanks to the Management and",May 2021,,,wrote a review Jun 2021,,['1 contribution'],50,[]
Amazing Experience,"I organized a training at Wheatbaker Hotel and one evening my accountant left a huge sum of money in the conference room. The staff of the hotel who found the money sent it to their supervisor who called me to inform me that they found the money in the conference room. They counted the money, sealed it and gave everything to me the following morning. I will like to acknowledge the honesty of the hotel staff and the professionalism they demonstrated throughout the period of the training. This is a hotel I will highly recommend to everyone who like to stay or organize a conference in Lagos.",May 2021,,,wrote a review May 2021,"Accra, Ghana",['2 contributions'],50,[]
Great experience! Excellent staff!,"An amazing and seamless experience from check-in to check-out. Lovely room with a really nice bathroom/shower setup, great room-service, scrumptious breakfast spread and restaurant menu. The staff are the most courteous, pleasant and professional people, always at your service with a smile. The Wheatbaker is truly a gem in Lagos.",May 2021,,,wrote a review May 2021,,['1 contribution'],50,[]
Just the hotel to be in Lagos,"I am travelling for many years very frequently to Lagos and stayed in that  period in many different hotels in a very simmilar hotel category. THE WHEATBAKER is by far the best hotel, I experienced. Very friendly and extremely efficient service, excellent food, and spacious, clean rooms, internet is functional propperly as well👌 Many thanks for this experience.",April 2021,,,wrote a review Apr 2021,,"['1 contribution', '1 helpful vote']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Maintaining a standard in Lagos,"I stayed at the Wheatbaker for a week after a number of years away. I can’t fault the way standards are maintained even as we come out of the pandemic and as business travel changes. The staff are almost all the same staff who welcomed me nearly 10 years ago when I first set foot in the place...this familiarity is something rare. Very friendly team right up to the management team with Simon and Gerald always visible around the hotel. Service is excellent. Room service and restaurant excellent. Covid protocols are very well implemented with sealed cutlery units, social distancing, sanitiser everywhere and all staff wearing masks. A real pleasure and look forward to my next stay.",March 2021,,,wrote a review Apr 2021,"Lagos, Nigeria","['37 contributions', '11 helpful votes']",50,[]
Good ambience,The wheatbeaker has a good ambience for both individual and business engagements. They have a clean environment and stick to all COVID-19 protocols. They've got people talking because their services is top-notch!,December 2020,,,wrote a review Jan 2021,"Abuja, Nigeria","['15 contributions', '37 helpful votes']",50,[]
Wonderful Ambience! Excellent Staff!!,"The Wheatbaker provides the right ambience for individual and business engagements.  A home away from home! From the moment I drove into the premises, up till when I left, there was this touch of perfection that comes with every level of service I required. The room, spa, gym were all perfect. They've got a wide range of cuisines such that even the choosy ones amongst us had their tastes delighted.  The friendly attention and services from the staff is also worthy of a mention. I've been to other hotels. So it felt as if The Wheatbaker staff are from a different planet, very courteous and attentive to details.  I'll surely be back soonest.",November 2020,,,wrote a review Nov 2020,,"['2 contributions', '4 helpful votes']",50,[]
Best Vacation Experience,"So my visit to The Wheatbaker hotel was wonderful, I have actually stayed here couple of times already and they never fail to meet my expectations. They sticked with all COVID-19 safety rules and made sure that it’s Customers are well attended to. The staffs are always ready to give assistance in whatever you might need, So it’s a 5-star for me and I can’t wait to be back here again.. Cheers...",November 2020,,,wrote a review Nov 2020,"Lagos, Nigeria",['2 contributions'],50,[]
Amazing,"Fantastic hotel, not bad location and great accommodation. Was expecting less but got more than. I do hope they keep it up! With me being a first time in Lagos it was an all round fantastic experience!",February 2020,,,wrote a review Mar 2020,,['2 contributions'],50,[]
Probably the best hotel in Lagos,"The hotel is in a great location and we felt quite secure.  The staff were very polite and courteous. For the price, the rooms could be bigger but the bathrooms were fine. Great breakfast spread with an omelette station. Will happily visit again to try the spa.",April 2019,,,wrote a review Feb 2020,"London, England, United Kingdom","['6 contributions', '3 helpful votes']",50,[]
Spa visit,"This should be the best Spa in Lagos Nigeria. Extremely clean environment, very well grounded spa therapists guided by a well knowledgeable, and patient Spa Supervisor ( Sarah) who is also a very great therapist. A most serene atmosphere and a must visit while in Lagos.  Well done Wheatbaker..... great hob",November 2019,,,wrote a review Nov 2019,,"['21 contributions', '24 helpful votes']",50,[]
One of the best two hotels in Lagos,"This is a great older, got only one rival in Lagos which is also just 3 streets away. Rooms are big and also is the bathroom. Staff are very helpful. It’s on a great location also. Food is good but not great. Service is great. Just a lil pricey",October 2019,,,wrote a review Oct 2019,,['11 contributions'],40,[]
The Wheatbaker,"The Wheatbaker is a nice hotel, excellent staff, wonderful services rendered during my stay. There was no complaint,I'll be staying with them anytime I'm in Lagos. I love their buffet breakfast. Well done guys",October 2019,,,wrote a review Oct 2019,"Canada, Kentucky","['42 contributions', '28 helpful votes']",50,[]
The Wheatbaker Hotel,"From arrival straight through to check out, the service of all staff was amazing. Not shy to go the extra mile for their guests. Experienced some of the best hospitality and friendly courteous service from excellent people.",August 2019,,,wrote a review Sep 2019,"Pretoria, Gauteng, South Africa","['3 contributions', '2 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Good service,"A good business hotel with very good service. The breakfast is quite a spread. Their service staff are very good. Dinner is between 2 restaurants: one with a buffet and limited a la carte menu; and the other completely a la carte. I ate at the first restaurant for both dinners, first time the buffet, which was underwhelming. The second night, I ordered a pizza which was very bad. The topping was completely separate from the raw base. Their restaurant manager - Sandip - saved the day by offering me an alternative and made the entire meal complimentary.",August 2019,,,wrote a review Aug 2019,"London, United Kingdom","['251 contributions', '148 helpful votes']",30,[]
Lovely hotel with great internet,"Had a one night stay at this great hotel in Ikoyi, Lagos with two colleagues.  From entering the well fragranced lobby to the friendly receptionist who checked us in to the spacious and well equipped room, all was smooth, elegant and easy. Everything you need as a business traveler.  Excellent internet (did video conference calls with no interruptions), great water pressure and spotless clean.  Moreover they have a wonderful art collection (some pieces are for sale) which gives a lovely add on to the already beautiful atmosphere.",August 2019,,,wrote a review Aug 2019,,"['11 contributions', '2 helpful votes']",50,[]
Mr,"One of the finest most consistent value for money hotels I have ever visited in Lagos. It has become home. Excellent service. Brilliant GM Simon. Very welcoming and friendly staff. Very neat, tidy and personal. The most proactive hotel I have been globally and it sits in Ikoyi. Please do try it.   It has become my only choice for years now and every reception was as if it was my first time here.  Staff go out of the way.   Thank you Wheatbaker and continue to keep your high standards.  Best Regards  Rakesh",August 2019,,,wrote a review Aug 2019,,"['1 contribution', '1 helpful vote']",50,[]
Amazing Lagos,Wheat Baker is a very cozy place and feels home away from home. I will highly recommend that you check it out next time you are in Lagos. The breakfast is pricey but worth it.  However the in-room 24 hour dinning does not justify the high price.,July 2019,,,wrote a review Jul 2019,,['2 contributions'],40,[]
Lunch,"Add several lunch at the restaurant which consists in a nice buffet with plenty of good things. There 's a part with ""european"" food and another one with nigerian food -for sure very spicy- Not had the pleasure to go to the hotel but it seems nice.",July 2019,,,wrote a review Jul 2019,"Issy-les-Moulineaux, France","['196 contributions', '87 helpful votes']",50,[]
Fantastic overall experience,"Putting together series of events for a client and providing accommodation for a 36-man delegation at the hotel was quite a fantastic experience. From the planning which started many months before the events to the final touchdown was a great demonstration of excellent customer relationship management. My group was quite demanding but the team at Wheatbaker pulled it off without a hitch. Many thanks to Olaide and the whole staff for this exceptional service delivery. From this experience, Wheatbaker is the best hotel in Lagos and I will be back!",June 2019,,,wrote a review Jun 2019,"Lagos, Nigeria","['40 contributions', '5 helpful votes']",50,[]
Breakfast,"Breakfast was very tasteful and delightful, enjoyed the smoothie and variety of food. Truly african inspired breakfast with an European twist. Very presentable restaurant and enjoy spending quality time there with friends and family",May 2019,,,wrote a review May 2019,"Dunstable, United Kingdom","['24 contributions', '44 helpful votes']",40,[]
Fantastic Experience,Fantastic experience with well trained and friendly staff. There was quality food and superior service and standards throughout my stay with my wife and baby. Highly recommended and looking forward to my next visit.,May 2019,,,wrote a review May 2019,,['1 contribution'],50,[]
Superb Restaurant!!!,The WheatBaker Lagos  Restaurant service  keep improving year in year out and I am quite impressed.....It takes a lot to keep the quality of food over the years.  I will recommend this boutique hotel to any travelling business person.,April 2019,,,wrote a review May 2019,,"['6 contributions', '2 helpful votes']",50,[]
A true Oasis,"I stayed for 2 nights after having stayed at the Continental and found that this place was much closer to a 5-star hotel than others I'd visited.  It was very clean, although some of the shower finishes weren't quite what you'd find in a 5-star hotel in USA.  The front desk and other hotel staff were pleasant, knowledgeable, and helpful.  The food was good. I ate mostly the Nigerian fare but other friends who stayed at the hotel were pleased with the more American options (sausage, eggs, etc). The pool is amazing.  I was tempted to spend a whole day sitting poolside- it is very inviting.",December 2018,,,wrote a review Jan 2019,"New York, NY","['6 contributions', '2 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Very nice hotel,"I stayed there for 3 nights during a business trips. The room was very clean and of good size. Shower had good water pression and the bathroom was of very good size, with bottle of water for free. Wifi is of good quality. Nice breakfast, not that much choice though. Only downside,it is a pricey!",December 2018,,,wrote a review Dec 2018,"Yerres, France","['119 contributions', '60 helpful votes']",40,[]
Lets go to Lagos,"This was our first ever visit to Nigeria and choose to spend the first few nights at The Wheatbaker - and we didn't regret our choice of stay. The staff were very attentive and helpful in all our matters. From checking in to waving us off, they staff were super friendly and caring. Breakfast was simply just delicious and we never skipped out on their breakfast (usually we wake up too late for breakfast, but this stay we managed to wake up in time to eat them waffles and pancakes!). The Guest Relations were very kind and knowledgeable; helping us plan our daily activities and what things we should do while in Lagos. It was a lovely stay overall and we enjoyed every moment of it.",April 2018,,,wrote a review Dec 2018,Monaco,"['39 contributions', '74 helpful votes']",50,[]
Lagos Gem,Beautiful property coupled with attentive staff. Received some fruits on the first night and guest relations gave a call daily to check in on us. Loved the waffles and pancake station at breakfast as well as the pool😉.,December 2018,,,wrote a review Dec 2018,"Pretoria, South Africa","['12 contributions', '2 helpful votes']",40,[]
All was going well till...,"I had a pleasant stay at the wheatbaker. Service is good, the staff is very present and helpful, the rooms are a bit cold but of good standard, spacious as well, and the food ok. One of the top options in Lagos for sure. Some minor issues were: - A -very- noisy AC in the room - Hot water wasn’t always as hot as you’d like it - the juices at breakfast were not fresh (guys it’s a luxury boutique hotel, it’s a minimum) - the quality of the tv channels is poor (come on guys, it’s a luxury hotel, clients deserve better, and more options) - internet speed was irregular  The main and most annoying issue happened while I was leaving the hotel. None of the cards terminals was working, and I had to pay $174 extras. the hotel staff forced me to leave my credit card full details on a paper",November 2018,,,wrote a review Nov 2018,"Dubai, United Arab Emirates","['75 contributions', '78 helpful votes']",20,[]
Wheatbaker,"lovely hotel for both short and long stay, good  selected meals with good presentation , a touch of excellence in room space decoration and comfort , nice signature ambience smell, full stocked bar , well trained staff .  but kindly note its a luxury hotel but every penny spent is good value and service .",September 2018,,,wrote a review Oct 2018,"Lagos, Nigeria","['44 contributions', '15 helpful votes']",50,[]
Superb!,"Sending the warmest greetings to the General Manager and all the staff at The Wheatbaker Lagos! I've stayed at the hotel before and always pop in for a meal/drinks whenever I'm in town, but last month I stayed for 13 days - my longest stay so far.   Staff are always very friendly and well-mannered, and the level of service is always of a high standard. Rooms are elegant, as is the overall decor and ambience of the hotel, the Wifi is very reliable, and the people you meet are always courteous, polite and very interesting!  Last but not least, is the food - is there anyone who doesn't go back for seconds? (or thirds :)",September 2018,,,wrote a review Oct 2018,,"['1 contribution', '1 helpful vote']",50,[]
Great service & stay,This was an absolute gem. I booked in really late and the staff was so helpful and assisted with a very tired traveler.  The room was exceptional and the amenities great. I didn’t use any of the other facilities as my stay was too short but their conference facilities and food catered at the event was also world class,September 2018,,,wrote a review Oct 2018,,"['65 contributions', '2 helpful votes']",50,[]
Perfecr,Such  a lovely hotel. Clean and specious room. Safe. Amazing breakfast and very helpful and polite staff. All are perfect. Couldn't be more pleased. Best place to stay in Lagos for sure. Also a good location.,September 2018,,,wrote a review Sep 2018,"Luddenden Foot, United Kingdom","['125 contributions', '44 helpful votes']",50,[]
Bring back the Wheatbaker,"I’ve stayed at the Wheatbaker about half a dozen times in the last 4 years and considered it possibly the best hotel in Lagos. Until now. The waiting staff are slow and disinterested. Room service is no better - took three calls to have 2 bottles of Coca-Cola delivered to the room!   In a 5 day period the evening turndown service was done once. I wouldn’t have minded if it wasn’t done at all but the inconsistency was frustrating.   Come on Wheatbaker, you’re better than this!",September 2018,,,wrote a review Sep 2018,"Northwood, United Kingdom","['8 contributions', '2 helpful votes']",20,[]
Quaint comfy and classy,We used their conferencing facilities and the team was professional and service was quick. The bathroom was clean and well kept. The waiters were friendly and the wifi super fast. Parking is limited and the spa and pool area were beautiful. I would love to stay here next time.,September 2018,,,wrote a review Sep 2018,"Accra, Ghana","['306 contributions', '68 helpful votes']",40,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Always a pleasurable and welcoming experience.,"The wheat baker is always so comfortable, great food and and overall welcoming ambience. The rooms are well sized and pretty comfortable.  The breakfast always a delight.  The staff ever courteous, helpful, cheerful and highly professional.  always a pleasure!",August 2018,,,wrote a review Aug 2018,"Abuja, Nigeria","['3 contributions', '5 helpful votes']",50,[]
5 star boutique hotel,"From the time you walk in you are greeted with a truely remarkable experience, the hotel is a small boutique and personal hotel with all the fine trimmings you would want. The rooms are large with all the latest amenities . Service is perfect with attention to detail . I will definitely stay here again on business",July 2018,,,wrote a review Jul 2018,"Johannesburg, South Africa","['41 contributions', '10 helpful votes']",50,[]
Oasis,We stayed at this hotel on our recent stay to visit our son who is working in Lagos at present. A large part of the enjoyment we experienced was down to the welcome and comfort offered by The Wheatbaker.  The managers had already been helpful before our arrival (we had some glitches securing a visa) but were visible and friendly whilst we were there. Both Simon and Gerard were most kind to us and allowed us to use our room to accommodate our late return flight.   The breakfast at the hotel was simply divine and we looked forward to it every day - especially the bean porridge! I would recommend this hotel most highly as a place to stay in Nigeria.,June 2018,,,wrote a review Jul 2018,"Cambridge, United Kingdom","['53 contributions', '48 helpful votes']",50,[]
THE AMAZING  WHEATBAKER,"I have been privileged to visit this hotel once and it has been a lovely and adventurous visit when i went for a youth summit at the hotel, the hotel is one of the best hotels in the country according to hotels.ng and i concurred to their opinion because the services rendered at this hotel was accurate and everything was in order, the ambiance is very cozy and exquisite.",April 2018,,,wrote a review Jun 2018,"Lagos, Nigeria","['16 contributions', '10 helpful votes']",50,[]
Amazing,"We went at Christmas time and the decor was like a winter wonderland! The room and bathroom were amazing, clean and looked new. The food was good and they had a good range. The staff were very friendly and helpful. I cannot wait to go back - this is the best hotel!!!",December 2017,,,wrote a review Jun 2018,,"['12 contributions', '2 helpful votes']",50,[]
One of the best hotels in Lagos,"The breakfast buffet is the best in Lagos. Excellent service from very warm staff. The ambience is very cozy and exquisite. Additionally, the facilities are impressive. I especially enjoyed the Spa. Room service menu can be improved.",May 2018,,,wrote a review Jun 2018,"Kano, Nigeria","['1 contribution', '3 helpful votes']",50,[]
Simply Great!,It's a small but lovely managed hotel. I have come to this hotel for many years (almost since its inauguration) and was never disappointed. The rooms are spacious and clean. The staff is very friendly and attentive. Sundeep who is the manager of the restaurant does a great job and ensures that his guests are aways looked after. It's simply a great place to be when in Lagos.  I will definitely return!,May 2018,,,wrote a review May 2018,"Eschborn, Germany","['33 contributions', '9 helpful votes']",50,[]
Simply superb,"Stayed one night and for a conference today...Wow! Superb service from amazingly friendly people across the entire hotel... I loved it. Every attention paid to detail and nothing to fault. This is my ONLY hotel choice in Lagos from here on in. Great sleep, room, food and SERVICE, and I stay in over 200 hotel nights a year globally. Well done Legacy!",May 2018,,,wrote a review May 2018,"Marsden, United Kingdom","['215 contributions', '102 helpful votes']",50,[]
Good good,"I say good as a part of this good nation! This hotel provides people with needs of the daily. I love the pool. I as a rich person. Like to experience the hotels and this by the far, is one of the good good ones! Would say you come is good",April 2018,,,wrote a review Apr 2018,Nigeria,"['7 contributions', '4 helpful votes']",50,[]
One of the Best Places to Stay in Lagos,"The Wheatbaker is one of my favourite places to stay in Lagos. The service is excellent, and the facilities are top notch. They have a gym and a spa, and both are quite good.  The food is also very decent, though it would be better to have more variety in the restaurant menu.  Highly recommended for people travelling solo or in groups.",April 2018,,,wrote a review Apr 2018,"Lagos, Nigeria","['57 contributions', '1 helpful vote']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Peace and quite in the busiest city,The Wheatbaker offers a real home away from home for the busy business traveller. The staff are extremely helpful and friendly which is great when one has spent many  hours flying and more hours sitting in traffic. The restaurant offered a great selection and would suggest the chicken and prawn curry. Will be back,March 2018,,,wrote a review Apr 2018,"Johannesburg, South Africa","['27 contributions', '6 helpful votes']",40,[]
Best hotel in West-Africa. Period.,"This was my first stay at the WB, having stayed in other hotels in the same area I have to say that The WB is in a league of its own. Good sized room. Clean, proper internet, excellent staff and most importantly proper functioning AC.",March 2018,,,wrote a review Mar 2018,"Johannesburg, South Africa",['1 contribution'],50,[]
The Best Hotel in Lagos,"On a Business trip in Lagos, stayed at the Wheatbaker Hotel couple of days and I have to say that this Hotel is just amazing ; everything is Top ; from the staff, very professional and friendly to the food they serve ; I have tried the Gargantuesque Buffet ! large choice, great quality then I have tried the Dining Restaurant , good staff  and good food too ; great curry... I can't stop this review to mention the Director, Mosun, always smiling making you feel at home. Thanks Mosun and thanks to your Team. I will come back next time I come to Lagos",March 2018,,,wrote a review Mar 2018,"Liverpool, United Kingdom","['63 contributions', '23 helpful votes']",50,[]
One of the Uniquely reserved Hotels in Lagos Island,"As a Tour Guide, I have lodged my clients here on many occasions. Although by request from them, mostly Americans. The ambient is good and the rooms are large and affordable especially for people of high taste not shy of spending.  They have a spacious event hall as well plus good-looking customer care team. Not a bad place to stay please check them out.",November 2017,,,wrote a review Mar 2018,"Lagos, Nigeria","['288 contributions', '51 helpful votes']",30,[]
Great Hotel,"This hotel is beautiful decorated, fantastic artwork decorated most walls.  The staff are friendly and polite, with the check-in process.  The restaurants offer a good selection of food and the breakfast buffet offers a wide selection of options.  The hotel is a diamond in the hustle and bustle of Lagos.",March 2018,,,wrote a review Mar 2018,"Islamabad Capital Territory, Pakistan","['18 contributions', '4 helpful votes']",50,[]
Awesome Lunch Buffet,"Awesome service. Wasn’t a guest at the hotel, just dropped by for birthday lunch with my family. The staff were so courteous and sang me a birthday song with a complimentary serving of cheese cake on the house. Great ambience and lovely food variety. Big thumbs up to Mr Makun for having us over.",February 2018,,,wrote a review Feb 2018,"Lagos, Nigeria","['2 contributions', '1 helpful vote']",50,[]
Simply Awesome,My Wife and I spent the weekend at the Wheatbaker Lagos again. And i must confess that it was a great stay. Infact my last stay was way better than the last. We had great fun and will definitely be back.,February 2018,,,wrote a review Feb 2018,,"['1 contribution', '2 helpful votes']",50,[]
Great hotel,"Excellent hotel, a sanctuary compared to other hotels in Lagos. Good. In the restaurant was excellent, and the environment enabled us to work effectively from the hotel when needed. Only downside was the volume of the AC in the bedroom.",February 2018,,,wrote a review Feb 2018,,"['1 contribution', '2 helpful votes']",50,[]
A small but big hotel in Lagos !,"Clean, efficient, friendly and on the ball! An excellent location in Lagos for business in Ikoyi or VI. Efficient, friendly staff whom know that you are the customer. Good facilities, great restaurants from soup to nuts and a decent wine list by Nigerian standards. Management will go out of the way to accommodate your requests even down to the senior chef coming out of the kitchen to take special dessert requests - fried apples in brown sugar and vanilla ice! Not many hotels in Lagos can match that! Not sure where they picked the name from but its kind of catchy I suppose. My Lagos hotel.",November 2017,,,wrote a review Feb 2018,"Lagos, Nigeria","['2 contributions', '1 helpful vote']",50,[]
Awesome experience.,"Check in was seamless.  Simon and his team are extremely detailed individuals.  Being in the luxury business myself, I'm very mindful of this. My  stay went pretty well. Henrietta had everything sewn up like a shirt. So no loose ends, no issues. The breakfast blew me away.  I was spoilt for choice.  Be back. Real soon. And you can take that to the bank.",February 2018,,,wrote a review Feb 2018,,"['1 contribution', '1 helpful vote']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
