Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Spend your time on Enjoyment,".I stayed for 10 days and it was another awesome experience. Was able to check-in early after my early flight. As usual, the room, bed and bathroom were clean and comfortable. I was particularly impressed with the pool side bar Azure in this trip, good food, service and enjoyed hosting friends there. M Lounge was nice particularly the breakfast.  The staff were very responsive and always treat guests like family. Special shout out to Joy, Helen, Obianuju, Bridget and Rita who handled my very many requests with a smile.  This hotel continues to offer your standard Marriot experience.",April 2023,,,wrote a review May 2023,"Dallas, Texas","['45 contributions', '48 helpful votes']",50,[]
The noisy foyer spoiled my experience,"I came only for the day to work in the foyer and have a meal. The WiFi and plug points worked very well and the buffet was top class. Staff are very efficient and knowledgeable. My one bug bear is the trashy background music playing in the foyer and restaurant which was far too loud and irritating and several requests to staff to make it quieter got no positive response. This was in addition to the very busy (loud?)  conversations from guests. I am sure the rooms are brilliant, but next time I need a day-period to wait for an evening flight, I shall find a different quieter hotel.",May 2023,,,wrote a review May 2023,"Durban, South Africa","['287 contributions', '124 helpful votes']",30,[]
A pleasant hotel that offers all one needs on a business trip.,"Good WiFi, gym with multiple treadmills and a small pool. Rooms are clean and personnel is very friendly. Excellent service and food can be found in the grill bar next to the pool.  Disadvantage: mosque wakes you up early if you're on the wrong side of the building and the ventilation system in the room is noisy and cannot be switched off.  Absolutely worth a visit. If you decide to stay at Marriot, don't forget to say hi to Paul at the grill bar",April 2023,,,wrote a review Apr 2023,"Zaandam, The Netherlands","['114 contributions', '58 helpful votes']",40,[]
Buffet experience,"I went there for the Sunday buffet and the food was nice but the highlight of my night was the  puff-puff, which was really amazing and the staffs were pleasant. I would rate the food in general a 7/10 , the puff- puff a 10/10 and the customer service 10/10.",April 2023,,,wrote a review Apr 2023,,['1 contribution'],40,[]
First Trip to Lagos,"An amazing experience here for my first time in Nigeria. I absolutely love this hotel. I am a Titanium Elite Status Member and I received all my perks with my status. I received a list of options, the suya was amazing, the fruit, and wine. I was upgraded to a suite and I received access to the Executive Lounge, it served breakfast daily and it was always good. I believe Miss Mary Served us there and she was always cheerful and kind. The downstairs lounge/bar was also delightful, Mr. Patrick, Thank you for always taking care of my family and making sure we were good. I did not catch a lot of names but all employees were always kind and helpful. On the last day we discovered the buffet, and we were served by Miss Olabisi, she was also so helpful and kind. I truly cant wait to come",December 2022,,,wrote a review Jan 2023,"Charlotte, North Carolina","['6 contributions', '4 helpful votes']",50,[]
The perfect holiday  with a terrible spa.,"The Marriott Hotel Ikeja, Lagos, is A name worth remembering for it is by far the best hotel in Lagos.   We stayed here for a night and boy oh boy we were impressed. A true feeling like we were out of Lagos. This hotel does not fall short of international standards.  Stepping through the lobby, we were immediately struck by the beautiful and friendly reception area. Festive decorated and very spacious...a very welcoming atmosphere. The staff throughout the hotel was very professional, friendly, and accommodating.   We took full advantage by trying every restaurant and bar in the hotel as well as the pool & Spa.   The room was rather small compared to other hotels but filled with wonderful amenities and very clean. They take hygiene very seriously.  We had a buffer lunch at the",December 2022,,,wrote a review Jan 2023,"Lagos, Nigeria","['174 contributions', '30 helpful votes']",40,[]
Don’t be single and female,"Hotel is lovely, check in was extremely slow. Service disparity for female travelers and not up to world wide Marriott standards in this regard. Though a Bonvoy member, no thanks for your loyalty etc, ignored at the bar (for 30 mins) and lost goes on.  Advantage property is new and close to the airport. Just don’t expect to be pampered.",December 2022,,,wrote a review Dec 2022,"Issaquah, Washington","['42 contributions', '60 helpful votes']",30,[]
A GOOD BUSINESS HOTEL,"Modern hotel, recently opened, the MARRIOTT IKEJA is 30 minutes from Lagos airport. It offers a correct comfort. The common areas are very nice. The rooms have a rather cold and with a budget decoration. They are functional. Good wi-fi. The breakfast in the Executive Lounge is good. Staff very attentive. Transfer service airport / hotel / Airport (paying) as well as service of protocol (also paying) to help the passage of the formalities of arrival to the airport.",November 2022,,,wrote a review Dec 2022,avignon,"['528 contributions', '343 helpful votes']",40,[]
Enjoy the Best Hotel in Lagos,"Stayed here when they opened last year, enjoyed it then but I enjoyed it even more now as they have totally found their rhythm in all aspects. It is a world standard Marriott. Spent 7 nights. The hotel still feels new, check in was smooth, rooms were clean, bed and bathroom was nice. all amenities are present and work as expected. Lobby and restaurants are lively and nice, and executive lounge on 5th is nice for more private setting. Customer service was excellent by everyone, Special shout out to Joy in guest relations.  Also, the GRA area also offers so much, so every thing you want is within a few minutes of you and of course it’s safe.   This is definitely the best hotel in Lagos. Don’t second guess it, book it and thank them later.",August 2022,,,wrote a review Sep 2022,"Dallas, Texas","['45 contributions', '48 helpful votes']",50,[]
Horrible Dinner at Koriko & Co,Food was horrible and not tasty. Was not worth it. Plus we didn't realise it was a buffet and they were out of food so often. Spouse booked for a mocktail which didn't come till we were ready to leave. Worst Buffet experience.,September 2022,,,wrote a review Sep 2022,"Lagos, Nigeria","['5 contributions', '2 helpful votes']",10,[]
"One life to live, live it well and enjoy it!","Checked into this hotel from another in Victoria Island so as to be close to the international airport and coordinate a family travel. Took just less than fifteen minutes from the airport to the hotel and back. Hotel is adequately located, very safe, rooms are super comfy and with four restaurants, you are never in lack of food and beverages. Infact, when I offered to take my family out for lunch and dinner, they preferred Azure Grill and Wakame which turned out to be excellent choices. I must commend the trainer of the staff. They are totally well behaved, supportive and always in good spirit. I look forward to coming back soon. Marriott Ikeja must be the best hotel in Lagos currently. I hope they keep up the good work!",August 2022,,,wrote a review Aug 2022,,"['37 contributions', '14 helpful votes']",50,[]
Paradise in the centre of Ikeja Lagos,"It has this welcoming lobby and smiling reception staff, elevator lobbies are also welcoming, the rooms are so cool and comfortable with many features; the restaurant has a wide array of foods and drinks that sometimes you have more people come to eat than the people lodged in the hotel, ambiance of the swimming pool and areas around it is quintessential",April 2022,,,wrote a review Aug 2022,"Lagos, Nigeria","['49 contributions', '19 helpful votes']",50,[]
Excellent stay at Marriott Ikeja,"My sister and I stayed at Ikeja Marriott for four nights at the end of May 2022 and we were very satisfied with the service. We arrived early and dropped our bags at  reception and they were looked after until our rooms were ready. Check-in was smooth, my room was clean on arrival and cleaned everyday with towels replaced and complimentary bottled water,  tea and coffee i.e. standard service you would expect.  The food and service at Koriko restaurant was excellent. From amala to pounded yam to the vegetable soup variety; nothing like the taste of proper Nigerian cuisine. Mr Peter was very courteous and remembered my sister’s drink preferences from our first visit to the restaurant through our stay. In addition, to Mr Peter, a few other names I remember are Ofure and Vivian.",May 2022,,,wrote a review Jul 2022,"Leeds, United Kingdom","['35 contributions', '2 helpful votes']",50,[]
Welcoming,Well located in the Ikeja GRA area. Close to everything. Great customer service. We had an issue with one of my reservations and the manager came to rescue. Got upgraded.  Special thanks to Uju and Timothy for making our stay a memorable one.   Would be nice if the hotel can accept local naira transfer.,July 2022,,,wrote a review Jul 2022,"Atlanta, Georgia","['131 contributions', '75 helpful votes']",50,[]
Better than the competition but it's a low bar,I booked here to stay for 5 nights on a business trip. When I arrived to check in they couldn't take payment from my credit card. They tried 2 USD POS machines and 2 Naira ones but all of them declined my card even though my bank told me that no request had been made. I was very close to having to leave the hotel to find somewhere else which is not great late at night just arriving in the country.  The lady checking me in - Elizabeth - was very courteous and polite throughout and eventually agreed to let me check in anyway with a view to trying the card again in the morning. Very kind of her really.  The same card worked first time the next morning - obviously a problem with the hotel POS which just isn't acceptable with this standard of hotel.  The rooms and food in the hotel,May 2022,,,wrote a review Jun 2022,"Newcastle, United Kingdom","['77 contributions', '60 helpful votes']",40,[]
Service disaster,"Ordered a meal at the Asian restaurant , which serves both Far East and Indian food .. and it was a disaster .   The food took an hour to  get in and then they got the order wrong , and then when I pointed out they messed up again .  Absolutely avoidable restaurant",May 2022,,,wrote a review May 2022,"Dubai, United Arab Emirates","['9 contributions', '1 helpful vote']",10,[]
Not happy,The customer service is non existent.  My room was not cleaned and the management don’t seem to  care. I returned at 10.30pm to fine my room the same way I left it ……. Despite requesting twice for cleaning staff … this is shocking…the hotel itself is very clean and smart but lacks basic services ..,May 2022,,,wrote a review May 2022,"Constantia, South Africa","['47 contributions', '14 helpful votes']",10,[]
Mr,"If they is one good and perfect hotel in nigeria is the marriott hotel ikeja lagos, lovely staff lovely food we enjoyed our dinner at wekame restaurant we were welcome by a proffered hostess by name Chiamaka, She was so professional with her job",April 2022,,,wrote a review Apr 2022,"Dublin, Ohio",['3 contributions'],50,[]
They nailed it ! Well done.,"In my opinion the Lagos Marriott Hotel, Ikeja, is currently the best hotel in Lagos. Conveniently located (10 mins from the airport), seamless check in, spotless room, very friendly and helpful professional staff. It has a variety of fabulous restaurants and a fully equipped spacious gym. The perfect ecosystem of work hub, leisure and relaxation. They've nailed it! Well done.",February 2022,,,wrote a review Apr 2022,"Welwyn Garden City, United Kingdom",['1 contribution'],50,[]
Awesome!,"World class, clean  friendly staff. I was amazed by the beauty of this hotel. Going to Lagos please make no mistake, this is a place you should spend somedays in if you are on the mainland.The rooms are super clean, you have enough restaurants to choose from. The pool area also turns to a mini dance are at night with good music and great barbecue.",March 2022,,,wrote a review Apr 2022,baltimore,"['5 contributions', '5 helpful votes']",50,[]
Friends Daughter’s wedding.,Lovely as usual. Neat nice environment. Neat rooms. Friendly staff. Love the Friday night life band and the Saturday night DJ gams. I nice place to enjoy and relax with the special person. I am looking forward to coming back here next week. I can’t wait!!,April 2022,,,wrote a review Apr 2022,"Abuja, Nigeria","['137 contributions', '42 helpful votes']",40,[]
Beautiful Hotel,"Stayed here from February 18, 2022 to March 4, 2022. It was a very nice stay. The staff were professional and polite and very helpful when needed. There were two occasions when something went wrong with the elevators but it was quickly resolved both times. Adeola, one of the front desk's managers went above, the few times we had any issue and made sure we didn't have a repeat of any problem.  The hotel was very busy during our stay which was good for them but made it feel rowdy sometimes for the guests. Very good variety of food in the restaurants. Overall, I will be staying here again on  my next trip to Lagos.",February 2022,,,wrote a review Apr 2022,"Carpentersville, Illinois","['3 contributions', '2 helpful votes']",40,[]
Anderson perters,"Good hotel nice environment great service from staffs but my special recognition will go to the hostess at wakame restaurant, Chiamaka by name she is so professional and very good wit her job she help the waiters on the floor and still do her job on the floor as a hostess, she is an asset to marriott ikeja hotel.",March 2022,,,wrote a review Apr 2022,"Carmel, California",['2 contributions'],50,[]
A Stellar Staycation!,"As far as staycations go, Lagos Marriott Hotel Ikeja did not disappoint during my family’s recent maiden stay at the property! Our journey began with Bayo at the Front Desk whose professionalism was as impressive as Front Desk Supervisor Elizabeth’s efficiency in ensuring we were well looked after.   Henry, the amiable Concierge gave us a tour of the hotel’s range of tastefully decorated rooms and it is easy to understand why LMHI consistently enjoys high occupancy rates. The naturally accommodating and thoughtful Chike Ogeah, Managing Director of the hotel owner’s hospitality subsidiary, went over and beyond to ensure my wife, our daughter and I had a memorable overall experience.  Our room was spacious and tastefully decorated. The hotel’s well-equipped gym and swimming pool",February 2022,,,wrote a review Mar 2022,,"['14 contributions', '5 helpful votes']",50,[]
Gem of a hotel on the mainland!,"The Marriott Hotel Ikeja is a welcome addition to the hotels on the mainland and in my opinion apart from one other is the top hotel on the Lagos Mainland. Nestled within the Ikeja GRA area, the Marriott boasts spacious rooms and ample courtyard space by the pool. There are about 4 restaurants within the premises so a considerable number to choose from. It is close to the airport so travellers looking to avoid the commute traffic from the island especially when catching a flight have a wonderful option to nestle before their flight. With over 200 rooms, this is a significantly large hotel. It's nice and modern and hopefully it would stay that way. The only issue was the delay in room service and evening cleaning when requested. At the time of request the hotel was quite full as",February 2022,,,wrote a review Feb 2022,"Lagos, Nigeria","['36 contributions', '53 helpful votes']",40,[]
A good Marriot hotel!!,"I  decided to use some of my Marriot points for a redemption night and this new Marriot hotel , I have to say it was a good choice ! I  Loved the rooms the attention to detail down to the grass baskets for dirty clothes ,only one thing wasn’t so perfect ,the design of the blinds didn’t allow for total black out so I had to sleep facing away from the window   The spread was good at the buffet breakfast ,room service was good too. I loved my welcome chocolate and wine .   Location wise it’s good enough if you have business on the mainland .  Stay here!",January 2022,,,wrote a review Feb 2022,"Dubai, United Arab Emirates","['145 contributions', '28 helpful votes']",40,[]
Customer service is poor/waiting times long,"Although the ambience looks inviting, the customer service from the front desk, at the breakfast restaurant and even at the entrance is poor. They aren't friendly and polite and fail to apply common sense.   Food is also too pricey and no value for money. Not everything is always available on the menu.  Some of the light switches in the room are difficult to understand, you cannot also operate all the light switches from one side of the bed.  In general, service and value for money are the most important thing in hospitality and when that is absent, hardly anything else will be appreciated.",January 2022,,,wrote a review Jan 2022,"Abuja, Nigeria",['1 contribution'],20,[]
Too expensive for bad service,"Hotel rooms are nice but very sterile and kind of boring. Cleanliness is high which is a plus point but given the age of the hotel is too be expected.  Why 2 star? Food…..extremely expensive with lamb chops being nearly $50, steak $40 and even soup over $15! For that price you got to get quality and it’s not! Long wait, overcharged on bill and staff not understanding how to serve!  Why else? Staff…from security to front desk to waiting/bar staff there is a general non understanding of customer service.   Security have no real idea of what security is. Observed them whilst waiting for my pick up and the number of short comings that leave the hotel vulnerable are clear. The moving ramps only worked on the entrance not the exit meaning anyone could drive in the exit if a threat.",January 2022,,,wrote a review Jan 2022,"Manchester, United Kingdom","['58 contributions', '24 helpful votes']",20,[]
I LOVE THIS PLACE!,"Absolutely amazing hotel, in the heart of Lagos. Staff is super attentive & accommodating. I am always greeted warmly & they always pre-empt my needs/requests. My only gripe is the elevators; so sloooooow! 😂 Make sure to check out the Sunday buffet/grill by the pool; Stanley is a grill master He takes amazing care of you & tries his absolute best to make you feel satisfied. You will not be disappointed.  All in all, highly recommended.",January 2022,,,wrote a review Jan 2022,"Fairfax, Virginia",['6 contributions'],50,[]
Family Holiday at the Marriott,"The Marriott will certainly feature as one of the best hotels in Nigeria as at today. The ambiance of the entire building is eye catching with tastefully designed art and structure. Beyond the good environment, the hotel boasts of an array of delicious meals. We had buffet for breakfast and dinner and there was a wide array of main meals and desserts to select from. We stayed on the second floor and there was absolutely no noise even though we had a pool view. The rooms were very neat and the bed will certainly aid sound sleep! lol...",December 2021,,,wrote a review Jan 2022,"Lagos, Nigeria","['97 contributions', '39 helpful votes']",50,[]
Bad Customer Service/Attitude,"The Staff manners is absurd,they are not guests friendly,they do alot of favourtism.  One of Restaurant waiter told my children to stand up from their seats all because a guest claimed he was sitting there,of which we didn’t meet anyone there.  She didn’t even think twice before instructing them to get up.  Why ?  When you call the front desk for assistance,they take their time to respond.  It was a bad stay,just good ambience,bad customer service.",August 2021,,,wrote a review Dec 2021,,['2 contributions'],10,[]
Great attitude on the part of staff. Savoury menu. Hi-tech operations. Nice ambience. Nine event centres including an affordable,First visit to Lagos Marriott hotel Ikeja:     The facility boasts all trappings of an ideal 4 or 5-star hotel. Cleanliness is remarkable though it was just two-month-old then. Hi-tech in operation. Amiable staff. Timely delivery of orders.,July 2021,,,wrote a review Dec 2021,"Lagos, Nigeria",['1 contribution'],40,[]
Growing pains!!,"Like some brand new hotels, the staff here care more about “policies” than the needs of their guests. Yes there are rules, but travelers have different needs and hotels can always modify rules to accommodate their guests’ reasonable needs. Being rigid and super strict will deny this property of repeat customers. I won’t return here for years.",November 2021,,,wrote a review Dec 2021,"Downtown Manhattan (Downtown), New York","['162 contributions', '108 helpful votes']",30,[]
Excellent Service from Augustina,"Augustina at the wine bar was so very helpful and cheerful. Exactly what I needed after a long work day. Her service, attitude and attention to detail to ensure I had everything I needed was excellent! Thank you Augustina.",December 2021,,,wrote a review Dec 2021,,['1 contribution'],50,[]
Great customer service,"It was my first time at the Lagos Marriott hotel ikeja. I would recommend this beautiful hotel to anyone around the world. Beautiful environment and decent staffs. Most especially Mr Saviour at the Koriko & co restaurants. Very courteous and professional. He made us tried the local dishes, with the way he explained in details how it was made and the part of Nigeria that own the dish was very interesting. Above all great customer service. We'll visit again.",November 2021,,,wrote a review Nov 2021,"Oakwood  (Montgomery County), Ohio","['2 contributions', '1 helpful vote']",50,[]
Ikeja Lagos Marriott Hotel,"This is one of the best Marriot hotel have ever stayed, and I have stayed at many. It is about 10 minutes drive from the Muritala Muhammed International Airport. I was amazed at the level of customer service, which is even better than many luxury hotels in United States. The restaurant there is called Koriko & Co, and it has one of the best varieties of delicious continental and local food. The customer service at the restaurant blew my expectations, and the manager by the name Mr. Peter Adebayo has the best attitude towards costumers. Overall, I am glad I decided to stay at the hotel. They have DJs performing by the pool on Friday evenings and Live Bands on Saturday evenings.",November 2021,,,wrote a review Nov 2021,,['1 contribution'],50,[]
"Good food, good service","The service was good. They were very friendly, it had very peaceful restaurant and the chef(Chef Stanley) was really good on the grill I would recommend it to everyone. The food was superb and had a wide variety with the buffet. The music was not too loud and not to low. I would recommend going to the grill in a Sunday evening",November 2021,,,wrote a review Nov 2021,"Lagos, Nigeria",['1 contribution'],50,[]
Wedding reception,"Very great experience and excellent customer service , I had the best time and i recommend everyone to please choose koriko restaurant in Marriot for whatever event. It was the best time for me and my family.",August 2021,,,wrote a review Aug 2021,,['1 contribution'],50,[]
Is this what I paid for?,"So I stayed here for 2 nights from Saturday to Monday celebrating with my wife to celebrate her birthday. Here is my review  Pros -	Ample parking space in their underground parking -	Loved the modern design of the room and the reception sitting area -	The lady who brought the birthday cake for my wife the next day could sang! -	The shower  Cons -	The guy who parked me asking for money IMMEDIATELY I stepped out of the car. The dude was like “good evening sir, welcome to Marriot. Anything for the boys?”. The security guy who scanned my box also did the samething -	Par boiled jollof rice at the grill area on Saturday night. Par boiled white rice for room service on Saturday night. Par boiled white rice at the Sunday morning buffet -	Shower cap packet was empty but left in our",August 2021,,,wrote a review Aug 2021,,['2 contributions'],30,[]
Nice Hotel,"Nice hotel with a chilled ambience you can't tell you are in the middle of a busy noisy town.   Breakfast buffet is decent with a good selection of local and international dishes. I wish they had a station for making eggs the way you want  like in other hotels though.  Gym was opened 24/7 which I liked, I  also liked the complimentary sauna and steam room available for guest. The Spa had great services just make sure you book ahead as they are always busy. Room service came on time, the live band on Fridays was nice Overall it is a great place to stay, I hope they maintain the standard.",August 2021,,,wrote a review Aug 2021,"Lagos, Nigeria","['76 contributions', '26 helpful votes']",50,[]
The BEST Internationally Standard Hotel in Lagos!,"I was visiting the country and booked 4 nights to stay at the Marriott Ikeja Hotel and one of the days within the stay was my birthday. Overall positive experience.  I'll start with the only concern i had which was at check-in. There was a slight confusion about final payment method which wasn't made so clear on the Marriott App at the time of booking however, we were able to have that sorted. The front office team approached the issue with solutions.  Great stuff-  Ambience: Beautiful, beautiful!!! As someone who is well travelled and has stayed in top of the line hotels, the Marriott Ikeja hotel can easily stand side-by-side or even better than Marriotts in the United States and UAE. Architecture had a modern/contemporary feel and everywhere around the hotel area(in and out)",July 2021,,,wrote a review Jul 2021,Virginia,"['25 contributions', '24 helpful votes']",50,[]
Lack luster ..can be better,"I decided to try out the restaurant buffet for breakfast  lunch and dinner and this is what I noticed . The staff in the restaurant need to be trained about Cutlery,  Every time I've eaten at the restaurant I've  had to ask them to put appropriate Cutlery in place to scoop food or pick dessert.  On one occasion  the lady there said I should use the same spoon for one dessert in another.  I had to educate her.  If you cannot get Cutlery right ,I shiver to think of what might happen if I stay . As a bonvoy member I hope they handle thier hiccups because they are in my city .The spread was ok not wow worthy but good enough, The decor shows enough flash but that's not enough for someone like me and my demands are simple enough.  Fix it please.",July 2021,,,wrote a review Jul 2021,"Dubai, United Arab Emirates","['145 contributions', '28 helpful votes']",20,[]
Nice New Hotel on Lagos Mainland,"Stayed her for 5 days and really enjoyed my stay. It’s a new hotel so everything was clean and worked as expected. Glad to get standard Marriott hotel experience in Lagos.  Checkin was smooth and fast. The room was clean and spacious, bathroom was nice, bed and pillows were very comfortable, I slept particularly well, Modern decor all around the hotel.  The wifi was really strong which worked perfect for working from the hotel.  The food was just ok, they sometimes ran out of stock of some items, but I’m sure it will get better as they figure it out. Also lots of beautiful restaurants within walking distance.  The staff was nice, some seemed new but that’s ok. I was allowed both early check in and a late check out with no hassle. Joy and Bola were particularly nice to me.  It’s",June 2021,,,wrote a review Jun 2021,"Dallas, Texas","['45 contributions', '48 helpful votes']",50,[]
Koriko and co,Koriko and co restaurant  The milkshake was really nice and I will like to come back for more. It was made to perfection by Tony  Pls visit . Very lovely and serene ambience. Food was great too but pls more milkshakes,June 2021,,,wrote a review Jun 2021,,['1 contribution'],50,[]
"New, but a lot to improve","The hotel just opened recently. Very busy though. There is many hardware and software issues still to fix. The hotel was definitely not ready to open. Obviously the pre-opening period was not used properly for many reasons. The Happy Hour at the executive lounge is a joke...the timing for the breakfast, Happy Hour , opening hours for the restaurants are bad. The service is below standard. Standard room is tiny. No real incentives for titanium members. The pool area is nice though. The lobby is a bestock. The location is ok, but not perfect. The gym is small, but good equipment. By far too expensive for this service. New hotel, but a long way to go for proper international Marriott standard.",May 2021,,,wrote a review May 2021,"Hong Kong, China","['126 contributions', '106 helpful votes']",20,[]
