Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Stay at Eko Signature,"My wife & I stayed a night at the Eko Signature.   Commendably, the hotel room is big & spacious, neatly arranged with a sitting area and a reading table. The decor was quite nice and simple.  The bathroom is also spacious and of a very decent size although there was no body lotion, just the soap and shampoo. I also noticed that the bathroom floor was stained, which could have been taken care of.  The major negative for me was the staff attitude. The attitude of the hotel staff in the breakfast room was very poor, rude & unfriendly. They passed snide remarks at guests that don’t understand the local language. I witnessed this first hand while I was there.  The room floor staff were very polite and warm during our visit.",November 2017,,,wrote a review Nov 2017,"Ontario, Canada","['72 contributions', '70 helpful votes']",30,[]
"""Wonderful Dinner !!""",We went to the  1415 Italian Restaurant last week  for the first time. We were very good. I booked for 20 people. We were greeted by the Restaurant Manager Mr.Massimo really excellent. Very professional and Fun.We ordered the food and were served very fast. Great food. Thanks to all the staff. we'll be back soon !!!,September 2017,,,wrote a review Sep 2017,"London, United Kingdom",['1 contribution'],50,[]
Great Accomodation,"The rooms here are amazing and the bed so comfortable falling asleep feels luxurious. The sheets and towels soft, white and just the way i like them. There is a nice bar and restaurant on the Signature side of the hotel, plus they have a lovely tea time ensemble tray. Definitely a repeat for me.",November 2016,,,wrote a review Sep 2017,,"['12 contributions', '16 helpful votes']",50,[]
Birthday Dinner,We celebrated my daughter's 21st birthday at the 1415 Restaurant at Eko Signature - there were just about 18 of us but we had a splendid time. The ambience was delightful and the food was good. The staff were very attentive to our needs and bent over backwards to meet the little quirks of some guests. The staff even  made sure that other guests to the restaurant were seated in a different area which made the event all the more special for us. We had a great time...but we forgot to ask the price of the wine before the bottles were opened!!,August 2017,,,wrote a review Sep 2017,"Greater London, United Kingdom",['2 contributions'],40,[]
Not a Bad choice if staying in Lagos,"I have stayed in many hotels in Lagos over the years - The Wheatbaker, Intercontinental, Federal Palace, Southern Sun - you get the picture - I could go on but I'll stop here.  Eko Signature has now become my hotel of choice.   I'll start with the things I like about the about the signature hotel. I love the fact that if you don't want to go out you have a variety of restaurants on the grounds to chose from without having to go out.  The rooms are finished to high standard (compared to some of the other hotels in Lagos). They are spacious, Nespresso machines with pods replaced daily, bathroom ok - again very large. The room is very colourful. Effective air conditioning. Great gym, nice pool. The bed  was very large and very comfortable.   Now the things I'm not so happy about -",August 2017,,,wrote a review Sep 2017,,"['1 contribution', '2 helpful votes']",40,[]
Lunch,Came with my family and food was terrible. Worst risotto ever and cordon bleu was red as it was uncooked and chicken meat was red in the middle. Will not come back again to this restaurant. Quite surprising from a restaurant in a five star hotel supposed,September 2017,,,wrote a review Sep 2017,"Lagos, Nigeria",['1 contribution'],10,[]
Good in my view,"Had lunch here at the Italian restaurant.  Not my thing really, but learnt a few words of Italian from the chef.  Nice place to take out an important guest -- just to impress because of the positioning of the restaurant.",February 2017,,,wrote a review Sep 2017,"Lagos, Lagos, Nigeria","['85 contributions', '54 helpful votes']",30,[]
The number 1 choice for Lagos!,"Definitely the first choice if you want a Western-style luxury hotel in Lagos. The price is quite steep, but the quality of the rooms reflects this. The hotel is situated within a secure, guarded compound, along with other Eko hotels, but with its own entrance.  All of the rooms are suites, very large and nicely appointed with decent internet and nice bathrooms. All sheets and towels changed every day, which to me is a bit too good in a country short of water like Nigeria. I'd have been happy not to have my bedding and towels changed daily.  Staff are all very pleasant and eager to please. Also honest... I left my safe open rushing out one morning with passport and over $500 in cash, plus my iPad, and it was not touched.  Only reason I have put 4 stars and not 5 is that there",July 2017,,,wrote a review Jul 2017,"Chester, United Kingdom","['66 contributions', '42 helpful votes']",40,[]
Good hotel on Victoria Island,I was upgraded to this hotel after they had overbooked at the Eko hotel next door.  The room was spacious clean and had good air conditioning and working wifi. The breakfast buffet was good and had a lot of local and international options. I looked for the gym but couldn't find it so gave up looking.  The hotel is in a complex with several other hotels from the same brand but the signature is by far the best. The grounds are not structured and there is not a green space and very little interest in being outside.  The expérience was not great at checkin as arrived around 9 PM and they told me the rooms were not ready and they asked me to wait in the reception area and gave me the wifi password.  After an hour of waiting I went to ask them what was happening and they didn't,June 2017,,,wrote a review Jul 2017,"Paris, France","['27 contributions', '18 helpful votes']",30,[]
Could have been better if not for shower,"Huge and comfortable room. Everything looked nice and shiny. Would have earned a better rating from me if not for the terrible experience in the shower. The air con was set to a freezing 19deg Celsius and I made the mistake of committing to the shower  thinking that it'll be straightforward.  There were 2 showers, one outside the bathtub and one inside.  The hot water took forever to come on so I had to wait very long. When it came, the floor trap started flooding and could flood into the rest of the bathroom. So I moved into the bathtub and tried to work the shower there.  No luck for hot water after a few minutes and I was shivering like in a winter country. Ended up using the outside shower inside the bathtub, thankfully the hose was long enough else had to choose between",April 2017,,,wrote a review Apr 2017,"Singapore, Singapore","['173 contributions', '62 helpful votes']",20,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Little Italy in Lagos.,"Well,there is no word to explain the atmosphere in the Garden of Eko Signature except that when you are there you was feeling like Alice in Wonderland . The Garden offers you escape from the city noise and offers you a escape in the nature . And what about the food .... there is only one word Mamma Mia.You have to try it . Even when you are miles away from home ,you have a feeling like home.   Thank you Gioacchino and Massimo ,to make me still believe in the magic and make me feel that I am back home in my garden in Pragelatto Village.Without mentioning the incredibly professional service of your staff.  Italians do it better.  And to person who read this ,if you are in Lagos - this is one of the places that you must visit.",March 2017,,,wrote a review Mar 2017,,"['16 contributions', '9 helpful votes']",50,[]
New wing and surprisingly clean and efficient,"I had a Club Suite which gives you a 40 sqm room, with a lounge area and dining table for 3, king size bed, really nice long desk, LG 48""? flat screen and spacious 10 sqm bathroom with standing shower, full tub, double sink and bidet. The wood floor looked and felt  nice underfoot and the wool carpets at the base and one side of the bed gave a warm feel to the room. The massive blackout curtains overlap in the middle drowning out 90%+ of the daylight which is unusual. The sheers give privacy in the day.  It's billed as a 5 star suites but it's really international 3 star. For example, the hair dryer is a wall unit with a flexihose that took me 1 minute and a half do dry my hair. A woman with long hair may take 5+ minutes. The tissue box is shiny steel on the wall next to the",March 2017,,,wrote a review Mar 2017,"Singapore, Singapore","['155 contributions', '73 helpful votes']",40,[]
World class anyday,I spent a few days at the beautiful Eko Signature hotel and the experiences was great. The folks at the reception were helpful and the wifi was great. The breakfast was a simple but found out I could eat at the other wings of the Eko Suites that had good variety. I can't wait you return soon.,February 2017,,,wrote a review Feb 2017,"Accra, Ghana","['306 contributions', '68 helpful votes']",40,[]
"Gioacchino ""Jack"" for president!","Well, it's hard to say how well went my trip in Lagos without mentioning the incredibly professional and human support of Gioacchino and his staff. A delicate assignment brought my officials in the area and the superior, excellent standard offered by Eko Signature definitely marked the overall success. Ranging from the food quality and service (deep thanks to Massimo as well) to the elegant assistance offered for our meetings necessities, to the incredible patience shown due to unexpected requests, the solid experience and management skills were simply highlighted and deeply appreciated by the whole VIPs board. On our top list for any travel in Africa.",February 2017,,,wrote a review Feb 2017,"Brussels, Belgium",['1 contribution'],50,[]
Great manager - sloppy staff,"There were a series of mishaps with our stay. First impressions were earnest staff not quite on top of the housekeeping,  This part of the hotel is smart and world class, big suites, reasonably clean (floors could have been more thoroughly cleaned and we had to request clean towels) but overall some things can be accepted as human error.  I had a minor accident during our short stay and the manager was superb and helpful. I was not aware he was the manager at the time. We then settled into our stay only to discover excess charges being attempted on our credit card. The attempts were highly irregular and unrelated to the actual costs of our room.   There was reluctance to provide management details for us to complain and has we known I would have taken the manager's details",February 2017,,,wrote a review Feb 2017,"London, United Kingdom","['239 contributions', '124 helpful votes']",30,[]
"The Good, The Bad, The Hilarious","The Good o Clean, sophisticated-ly decorated hallways and rooms that were huge…HUGE! o One of the most comfortable hotel bedding I have ever experienced, dangerously so o Polite, accommodating staff o The breakfast: good, variety o Shout out to an excellent hotel manager, Gio, who was so involved, hardworking and paid attention to every detail  The Bad o The ac/heater came with instructions that weren’t clear and involved quite a bit of fiddling to regulate o The shower on the other hand should have come with instructions as it had a tad too many knobs o The shower could be hotter on a more consistent basis   The Hilarious o I found 20 GBP in my room late in the evening; confused, I attempted to call the front desk to “report” and return it should the previous owner call to",December 2016,,,wrote a review Jan 2017,,"['8 contributions', '8 helpful votes']",50,[]
One of the top 5 Hotels in Lagos,"Eko Signature is definitely one the top 5 hotels in Lagos. It is the newest part of The Eko Hotel group.   Most of the rooms are Junior suites with a king Bed, a long leather 4 seater settee, a coffee table and round glass 4 seater dinning table, two desktop telephone, and an HD Flat screen television.   The rooms are beautifully colour coded so that every room you enter is different. Your sheets are totally changed everyday, 2 bathrobes, 2 slippers, several towels in the bathroom, supplied will all amenities you might need.   If you are checking in with family like I do, you can insist on connecting rooms at the point of reservation so it's noted. The hotel is usually fully nearly booked due the quality and the proximity to the large state of the art event Centre right next to",December 2016,,,wrote a review Dec 2016,"Lagos, Nigeria","['455 contributions', '132 helpful votes']",50,[]
It was very good.,Once you leave outside you won't believe you are still in the same country.   The room was very clean and their high standard of no smoking was very good. We came in and got upgraded because the management were not happy with the level of cleaning in our supposed room. And then we were sent non alcoholic drinks because we don't take alcohol and we got lots of water in the room on arrival and breakfast was also good.  The staff greeted you whether you enter them to or not.   The roof top restaurant was also very good even though they took a while cooking the food but it came eventually.    We stayed in the signature suite but can't wait to come back and stay in the presidentail suite.   Nice one guys keep up the good work but please serve drinks made and sold in Nigeria.  Like,December 2016,,,wrote a review Dec 2016,"Dubai, United Arab Emirates","['241 contributions', '60 helpful votes']",50,[]
Lovely 1 week stay,"Beautiful modern hotel.  Friendly staff and helpful staff. The rooms are large and have modern furnishings.  They have a very good Hotel Manager, he is always attentive to his guests and he goes the extra mile to keep guests happy.",October 2016,,,wrote a review Nov 2016,"Johannesburg, South Africa","['23 contributions', '2 helpful votes']",50,[]
Nice property missing on basics,"Very well maintained property, good service and large rooms. Constant login for wifi is frustrating ... frustrating to such an extent that I don't intend to come back here just for this one reason. The iron box delivered to the rooms are not cleaned prior & towels provided in the room are beige colored - which indicates the managements desire to pass unclean towels. There is a reason why most hotels provide white towels - it puts the guest at ease that the towels are clean",November 2016,,,wrote a review Nov 2016,"Dubai, United Arab Emirates","['186 contributions', '49 helpful votes']",30,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Little Italy in Lagos.,"Well,there is no word to explain the atmosphere in the Garden of Eko Signature except that when you are there you was feeling like Alice in Wonderland . The Garden offers you escape from the city noise and offers you a escape in the nature . And what about the food .... there is only one word Mamma Mia.You have to try it . Even when you are miles away from home ,you have a feeling like home.   Thank you Gioacchino and Massimo ,to make me still believe in the magic and make me feel that I am back home in my garden in Pragelatto Village.Without mentioning the incredibly professional service of your staff.  Italians do it better.  And to person who read this ,if you are in Lagos - this is one of the places that you must visit.",March 2017,,,wrote a review Mar 2017,,"['16 contributions', '9 helpful votes']",50,[]
New wing and surprisingly clean and efficient,"I had a Club Suite which gives you a 40 sqm room, with a lounge area and dining table for 3, king size bed, really nice long desk, LG 48""? flat screen and spacious 10 sqm bathroom with standing shower, full tub, double sink and bidet. The wood floor looked and felt  nice underfoot and the wool carpets at the base and one side of the bed gave a warm feel to the room. The massive blackout curtains overlap in the middle drowning out 90%+ of the daylight which is unusual. The sheers give privacy in the day.  It's billed as a 5 star suites but it's really international 3 star. For example, the hair dryer is a wall unit with a flexihose that took me 1 minute and a half do dry my hair. A woman with long hair may take 5+ minutes. The tissue box is shiny steel on the wall next to the",March 2017,,,wrote a review Mar 2017,"Singapore, Singapore","['155 contributions', '73 helpful votes']",40,[]
World class anyday,I spent a few days at the beautiful Eko Signature hotel and the experiences was great. The folks at the reception were helpful and the wifi was great. The breakfast was a simple but found out I could eat at the other wings of the Eko Suites that had good variety. I can't wait you return soon.,February 2017,,,wrote a review Feb 2017,"Accra, Ghana","['306 contributions', '68 helpful votes']",40,[]
"Gioacchino ""Jack"" for president!","Well, it's hard to say how well went my trip in Lagos without mentioning the incredibly professional and human support of Gioacchino and his staff. A delicate assignment brought my officials in the area and the superior, excellent standard offered by Eko Signature definitely marked the overall success. Ranging from the food quality and service (deep thanks to Massimo as well) to the elegant assistance offered for our meetings necessities, to the incredible patience shown due to unexpected requests, the solid experience and management skills were simply highlighted and deeply appreciated by the whole VIPs board. On our top list for any travel in Africa.",February 2017,,,wrote a review Feb 2017,"Brussels, Belgium",['1 contribution'],50,[]
Great manager - sloppy staff,"There were a series of mishaps with our stay. First impressions were earnest staff not quite on top of the housekeeping,  This part of the hotel is smart and world class, big suites, reasonably clean (floors could have been more thoroughly cleaned and we had to request clean towels) but overall some things can be accepted as human error.  I had a minor accident during our short stay and the manager was superb and helpful. I was not aware he was the manager at the time. We then settled into our stay only to discover excess charges being attempted on our credit card. The attempts were highly irregular and unrelated to the actual costs of our room.   There was reluctance to provide management details for us to complain and has we known I would have taken the manager's details",February 2017,,,wrote a review Feb 2017,"London, United Kingdom","['239 contributions', '124 helpful votes']",30,[]
"The Good, The Bad, The Hilarious","The Good o Clean, sophisticated-ly decorated hallways and rooms that were huge…HUGE! o One of the most comfortable hotel bedding I have ever experienced, dangerously so o Polite, accommodating staff o The breakfast: good, variety o Shout out to an excellent hotel manager, Gio, who was so involved, hardworking and paid attention to every detail  The Bad o The ac/heater came with instructions that weren’t clear and involved quite a bit of fiddling to regulate o The shower on the other hand should have come with instructions as it had a tad too many knobs o The shower could be hotter on a more consistent basis   The Hilarious o I found 20 GBP in my room late in the evening; confused, I attempted to call the front desk to “report” and return it should the previous owner call to",December 2016,,,wrote a review Jan 2017,,"['8 contributions', '8 helpful votes']",50,[]
One of the top 5 Hotels in Lagos,"Eko Signature is definitely one the top 5 hotels in Lagos. It is the newest part of The Eko Hotel group.   Most of the rooms are Junior suites with a king Bed, a long leather 4 seater settee, a coffee table and round glass 4 seater dinning table, two desktop telephone, and an HD Flat screen television.   The rooms are beautifully colour coded so that every room you enter is different. Your sheets are totally changed everyday, 2 bathrobes, 2 slippers, several towels in the bathroom, supplied will all amenities you might need.   If you are checking in with family like I do, you can insist on connecting rooms at the point of reservation so it's noted. The hotel is usually fully nearly booked due the quality and the proximity to the large state of the art event Centre right next to",December 2016,,,wrote a review Dec 2016,"Lagos, Nigeria","['455 contributions', '132 helpful votes']",50,[]
It was very good.,Once you leave outside you won't believe you are still in the same country.   The room was very clean and their high standard of no smoking was very good. We came in and got upgraded because the management were not happy with the level of cleaning in our supposed room. And then we were sent non alcoholic drinks because we don't take alcohol and we got lots of water in the room on arrival and breakfast was also good.  The staff greeted you whether you enter them to or not.   The roof top restaurant was also very good even though they took a while cooking the food but it came eventually.    We stayed in the signature suite but can't wait to come back and stay in the presidentail suite.   Nice one guys keep up the good work but please serve drinks made and sold in Nigeria.  Like,December 2016,,,wrote a review Dec 2016,"Dubai, United Arab Emirates","['241 contributions', '60 helpful votes']",50,[]
Lovely 1 week stay,"Beautiful modern hotel.  Friendly staff and helpful staff. The rooms are large and have modern furnishings.  They have a very good Hotel Manager, he is always attentive to his guests and he goes the extra mile to keep guests happy.",October 2016,,,wrote a review Nov 2016,"Johannesburg, South Africa","['23 contributions', '2 helpful votes']",50,[]
Nice property missing on basics,"Very well maintained property, good service and large rooms. Constant login for wifi is frustrating ... frustrating to such an extent that I don't intend to come back here just for this one reason. The iron box delivered to the rooms are not cleaned prior & towels provided in the room are beige colored - which indicates the managements desire to pass unclean towels. There is a reason why most hotels provide white towels - it puts the guest at ease that the towels are clean",November 2016,,,wrote a review Nov 2016,"Dubai, United Arab Emirates","['186 contributions', '49 helpful votes']",30,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Little Italy in Lagos.,"Well,there is no word to explain the atmosphere in the Garden of Eko Signature except that when you are there you was feeling like Alice in Wonderland . The Garden offers you escape from the city noise and offers you a escape in the nature . And what about the food .... there is only one word Mamma Mia.You have to try it . Even when you are miles away from home ,you have a feeling like home.   Thank you Gioacchino and Massimo ,to make me still believe in the magic and make me feel that I am back home in my garden in Pragelatto Village.Without mentioning the incredibly professional service of your staff.  Italians do it better.  And to person who read this ,if you are in Lagos - this is one of the places that you must visit.",March 2017,,,wrote a review Mar 2017,,"['16 contributions', '9 helpful votes']",50,[]
New wing and surprisingly clean and efficient,"I had a Club Suite which gives you a 40 sqm room, with a lounge area and dining table for 3, king size bed, really nice long desk, LG 48""? flat screen and spacious 10 sqm bathroom with standing shower, full tub, double sink and bidet. The wood floor looked and felt  nice underfoot and the wool carpets at the base and one side of the bed gave a warm feel to the room. The massive blackout curtains overlap in the middle drowning out 90%+ of the daylight which is unusual. The sheers give privacy in the day.  It's billed as a 5 star suites but it's really international 3 star. For example, the hair dryer is a wall unit with a flexihose that took me 1 minute and a half do dry my hair. A woman with long hair may take 5+ minutes. The tissue box is shiny steel on the wall next to the",March 2017,,,wrote a review Mar 2017,"Singapore, Singapore","['155 contributions', '73 helpful votes']",40,[]
World class anyday,I spent a few days at the beautiful Eko Signature hotel and the experiences was great. The folks at the reception were helpful and the wifi was great. The breakfast was a simple but found out I could eat at the other wings of the Eko Suites that had good variety. I can't wait you return soon.,February 2017,,,wrote a review Feb 2017,"Accra, Ghana","['306 contributions', '68 helpful votes']",40,[]
"Gioacchino ""Jack"" for president!","Well, it's hard to say how well went my trip in Lagos without mentioning the incredibly professional and human support of Gioacchino and his staff. A delicate assignment brought my officials in the area and the superior, excellent standard offered by Eko Signature definitely marked the overall success. Ranging from the food quality and service (deep thanks to Massimo as well) to the elegant assistance offered for our meetings necessities, to the incredible patience shown due to unexpected requests, the solid experience and management skills were simply highlighted and deeply appreciated by the whole VIPs board. On our top list for any travel in Africa.",February 2017,,,wrote a review Feb 2017,"Brussels, Belgium",['1 contribution'],50,[]
Great manager - sloppy staff,"There were a series of mishaps with our stay. First impressions were earnest staff not quite on top of the housekeeping,  This part of the hotel is smart and world class, big suites, reasonably clean (floors could have been more thoroughly cleaned and we had to request clean towels) but overall some things can be accepted as human error.  I had a minor accident during our short stay and the manager was superb and helpful. I was not aware he was the manager at the time. We then settled into our stay only to discover excess charges being attempted on our credit card. The attempts were highly irregular and unrelated to the actual costs of our room.   There was reluctance to provide management details for us to complain and has we known I would have taken the manager's details",February 2017,,,wrote a review Feb 2017,"London, United Kingdom","['239 contributions', '124 helpful votes']",30,[]
"The Good, The Bad, The Hilarious","The Good o Clean, sophisticated-ly decorated hallways and rooms that were huge…HUGE! o One of the most comfortable hotel bedding I have ever experienced, dangerously so o Polite, accommodating staff o The breakfast: good, variety o Shout out to an excellent hotel manager, Gio, who was so involved, hardworking and paid attention to every detail  The Bad o The ac/heater came with instructions that weren’t clear and involved quite a bit of fiddling to regulate o The shower on the other hand should have come with instructions as it had a tad too many knobs o The shower could be hotter on a more consistent basis   The Hilarious o I found 20 GBP in my room late in the evening; confused, I attempted to call the front desk to “report” and return it should the previous owner call to",December 2016,,,wrote a review Jan 2017,,"['8 contributions', '8 helpful votes']",50,[]
One of the top 5 Hotels in Lagos,"Eko Signature is definitely one the top 5 hotels in Lagos. It is the newest part of The Eko Hotel group.   Most of the rooms are Junior suites with a king Bed, a long leather 4 seater settee, a coffee table and round glass 4 seater dinning table, two desktop telephone, and an HD Flat screen television.   The rooms are beautifully colour coded so that every room you enter is different. Your sheets are totally changed everyday, 2 bathrobes, 2 slippers, several towels in the bathroom, supplied will all amenities you might need.   If you are checking in with family like I do, you can insist on connecting rooms at the point of reservation so it's noted. The hotel is usually fully nearly booked due the quality and the proximity to the large state of the art event Centre right next to",December 2016,,,wrote a review Dec 2016,"Lagos, Nigeria","['455 contributions', '132 helpful votes']",50,[]
It was very good.,Once you leave outside you won't believe you are still in the same country.   The room was very clean and their high standard of no smoking was very good. We came in and got upgraded because the management were not happy with the level of cleaning in our supposed room. And then we were sent non alcoholic drinks because we don't take alcohol and we got lots of water in the room on arrival and breakfast was also good.  The staff greeted you whether you enter them to or not.   The roof top restaurant was also very good even though they took a while cooking the food but it came eventually.    We stayed in the signature suite but can't wait to come back and stay in the presidentail suite.   Nice one guys keep up the good work but please serve drinks made and sold in Nigeria.  Like,December 2016,,,wrote a review Dec 2016,"Dubai, United Arab Emirates","['241 contributions', '60 helpful votes']",50,[]
Lovely 1 week stay,"Beautiful modern hotel.  Friendly staff and helpful staff. The rooms are large and have modern furnishings.  They have a very good Hotel Manager, he is always attentive to his guests and he goes the extra mile to keep guests happy.",October 2016,,,wrote a review Nov 2016,"Johannesburg, South Africa","['23 contributions', '2 helpful votes']",50,[]
Nice property missing on basics,"Very well maintained property, good service and large rooms. Constant login for wifi is frustrating ... frustrating to such an extent that I don't intend to come back here just for this one reason. The iron box delivered to the rooms are not cleaned prior & towels provided in the room are beige colored - which indicates the managements desire to pass unclean towels. There is a reason why most hotels provide white towels - it puts the guest at ease that the towels are clean",November 2016,,,wrote a review Nov 2016,"Dubai, United Arab Emirates","['186 contributions', '49 helpful votes']",30,[]

