Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Clear Essence Review,I've stayed here twice. The first I was in the main building and the experience was wonderful. The second time was at the carmel cottage and I felt the quality of everything in this cottage was not at the same level with what was obtainable from the rooms in the main building.,October 2019,,,wrote a review Nov 2019,,['1 contribution'],40,[]
Descent,"Very nice place with good customer service and well spacious room, the customer service is at its peak (just that there’s nobody to help with your luggage), all facilities in place. Really enjoy the breakfast and the nice smell of the environment.",September 2019,,,wrote a review Oct 2019,"Sagamu, Nigeria","['6 contributions', '6 helpful votes']",40,[]
An Escape from Lagos...in Lagos!,"I'm torn in reviewing this hotel. On one hand, I loved my stay. On the other hand, the more people who find out about it, the harder it will be for me to reserve a room in the future!   But at a certain point, you have to share great things with the rest of the world.   California Clear Essence is one of the best kept secrets in Lagos.   Their plush landscape drowns out the hustle and bustle of Lagos traffic. You may never want to leave. But if you do, its conveniently located in a very accessible part of Ikoyi (5 mins to Lekki, 10 mins to V.I. with no traffic).  Don't leave without booking a spa treatment. They have an entire separate building dedicated to it!   In short, California Clear Essence is a steal. Book a stay here. You will actually leave feeling more calm, more",September 2019,,,wrote a review Sep 2019,"Lagos, Nigeria",['1 contribution'],50,[]
Awesome,"The environment was serene and beautiful,customer service was topnotch and breakfast was very nice. I particularly loved the teas and the bed.The only issue was with excess chlorine in the bath water.",September 2019,,,wrote a review Sep 2019,"Lagos, Nigeria","['13 contributions', '5 helpful votes']",50,[]
"Great value for money, very close to a 5 star experience for a 3 star price.","Small, boutique hotel in Ikoyi, so relatively quiet by Lagos standards. Rooms are spacious and clean and the beds are really nice. What really stands out though is the service, I have never found hotel staff this friendly, efficient and helpful in Lagos in the 20-odd years I've been visiting there. They really elevate this place and make it special.  A few tiny things that would make this a fully 5 star experience for me: - slightly better range of channels on the TV - filter coffee at the breakfast buffet - better wifi coverage, it only worked in half my room - A swimming pool:) (ok not a tiny thing but I can wish)  But these are details, overall I think after twenty years I've found my Lagos hotel...",July 2019,,,wrote a review Aug 2019,"Johannesburg, South Africa",['1 contribution'],50,[]
Serenity,"Clear Essence is an oasis of calm in the 'madness' of metropolitan Lagos. Strategically located, with very courteous staff, pretty decent cuisine, sizeable rooms stocked with the necessary amenities and an in-house spa to boot, you can't go wrong with a visit to this establishment. Which is why it is my go-to location whenever I'm visiting Lagos either on business or pleasure",July 2019,,,wrote a review Aug 2019,,['4 contributions'],40,[]
Good place to stay,"I visited this facility and still impressed with the ambience as usual. Room and bathrooms are spacious and clean. Staff, especially the hotel manager (Nelson) are very courteous and always willing to help. Breakfast is very unique and awesome as well. I will always stay at this hotel.",August 2019,,,wrote a review Aug 2019,"Warri, Nigeria","['9 contributions', '1 helpful vote']",40,[]
"Clear Essence California Spa and Wellness Resort, Lagos was AWESOME!","A RITZ CARLTON EXPERIENCE is the best way to describe this resort! Wow!!! Clean, High Quality, SAFE & SECURE!!, First Class Service, Professional Team, Sumptuous Fresh Meals! Phenomenal describes everything we experienced. The owners were present and involved. Personal Touch. Ambiance was superb! Check out the Spa for best pampering. A complete package. We plan to go back and highly recommend this awesome hotel!!! A lot of Fun as well!!!",June 2019,,,wrote a review Jul 2019,,['1 contribution'],50,[]
The 2019 Grange School Prom - 29th of June 2019,"Starting from our initial contact with the facility, the manager -Toyin Amayi was pleasant, very helpful and willing to help us achieve all our goals for the proposed event. There was a direct line of communication throughout our planning of the event and she was always ready to accommodate our needs. The staff worked hand in hand with all our vendors on the event day to ensure the overall success of the event. The food was great and the service was outstanding. Bruce and Mercy were also both fantastic on the event day, making sure that we were all well taken care of. I definitely would be recommending the Clear Essence Spa and Resort to anyone looking for a quaint venue such as it is. A job very well done. Keep up the good work!",June 2019,,,wrote a review Jul 2019,"Lagos, Nigeria",['2 contributions'],50,[]
Amazing As Always,I have stayed in lots of hotels and I must say my stay in clear essence was amazing as always. No complaints. Hotel is located along Alexander Avenue in Ikoyi not too far from the Lekki-Ikoyi link bridge. The staff were friendly and accommodating. Rooms are spacious and clean. One thing I would also recommend is to probably include local Nigerian dishes in the menu.,June 2019,,,wrote a review Jun 2019,,['1 contribution'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Beautiful hotel with perhaps the most helpful and friendly staff in Lagos!,"I have stayed in many hotels in Lagos and this is by far the best.   My friend and I had a fantastic four night stay at the hotel. The staff were unbelievably helpful, going over and beyond the call of duty. Any request made was quickly actioned.   Room was clean with good facilities. The report itself I set in peaceful,  beautiful gardens which can be a welcome.   Location wise it was perfect and a short ride to many great restaurants and bars.   I will be recommending the resort to others!",May 2019,,,wrote a review Jun 2019,,['2 contributions'],50,[]
Anniversary couples romance getaway,"It was amazing! The most romantic experience iv had in Lagos!! The massage and pedi was awesomeeeee! Ah I’m a new mum and I can’t over emphasize how relaxed I ammmmmm right now!!! The food was off the hook ... I had spicy prawns and calamari starter.. me n hubby were literally licking our plates... then I had mixed grill as main course and it was sooooooo💯💯💯💯👏🏽👏🏽👏🏽👏🏽 N the sundae for dessert❤️❤️❤️❤️ The room was sooooo romantic , they even put balloons and candles!!! Ahhhhh! I could live my life there everyday😂🤣😂 Thank you clear essence! I loved it !!! U made my wedding anniversary a memory I will never forget! Pictures!!!7 starrrr abegggg!!!! Infact 100 stars❤️💯💯💯💯definitely visiting again!! Girls trip loading!! Oh and the staff they r so friendly and nice!!!",June 2019,,,wrote a review Jun 2019,"Ikoyi, Nigeria","['41 contributions', '7 helpful votes']",50,[]
Serene & relaxing,"I had to stay at this resort for a week and I truly loved my stay. The Resort is very tranquil and staff is very friendly. Spa experience was wonderful. Location is secure & perfect for business travelers. Rooms were good and bathroom was wonderful. Only issue I had was with the mattress which was on a softer side. Never had any issue with the food & service. Nelson, Ereshe, Damilola, Edward & Babatunde will all make sure that you have a lovely stay in Lagos.",May 2019,,,wrote a review Jun 2019,"Rishikesh, India","['184 contributions', '54 helpful votes']",50,[]
Wonderful Experience...,"Myself and my wife had a wonderful experience during our stay. We needed to get away to a serene quiet environment and this resort was just perfect. peaceful, quiet with a little bit of nature.  Wonderful service, tasteful room and bathroom was awesome. Central location to go towards, the mainland, VI and Lekki. Amenities were beautiful and in working condition.  I liked the lovely green serene the most; however, I believe the room service fee should be eliminated. Already paying a premium for whichever meal I order, so I don't think another room service fee is justifiable.",May 2019,,,wrote a review Jun 2019,,['1 contribution'],40,[]
A RESORT DESERVING OF A 5 STAR RATING,"Clear Essence is a fantastic resort with 5 star customer service and excellent facilities. Their staff were eager to help, paid attention to detail and courteous. Its a resort i highly recommend to everyone.",May 2019,,,wrote a review May 2019,,['1 contribution'],50,[]
"Fantastic Location, Great Food!","The restaurant of Clear Essence like the spa et. al is located in an area that you can never imagine; but that is the beauty of the place, a gem which is not in your face, but when found gives great joy! A friend advised me it was a good place to go and my experience was great.From the suya to the special clear essence palette. I was very glad I went.",May 2019,,,wrote a review May 2019,"Lagos, Nigeria","['97 contributions', '31 helpful votes']",40,[]
"A HIDDEN GEM IN IKOYI, LAGOS.","One of the hidden gems in Ikoyi. Likely converted from a palatial home into a boutique hotel, there is an attention to detail in warming the hearts of client. From the furniture to the lighting, there is a careful infusion of woody-ness and tenderness in the ambience. Good service and great location as well.",April 2019,,,wrote a review May 2019,,"['24 contributions', '2 helpful votes']",40,[]
"Good rooms ,helpful staff","Stayed here for 4 nights whilst attending a conference in Lagos. The rooms were well kept, front desk staff were very helpful and I loved the food. Unfortunately I couldn't make time to experience their spa service",January 2019,,,wrote a review Feb 2019,"Tema, Ghana","['6 contributions', '1 helpful vote']",40,[]
Mixed experience,"I usually stay at the Southern Sun whenever I am in Lagos for board meetings. In 2018, I had told the management of Southern Sun if they did not renovate their hotel, I was not staying there. Fast forward 2019, the renovation has still not been done. So I decided to try somewhere else. Clear Essence came to mind.   I decided to try my luck and I embarked on my experience with this hotel. Arrival was good. I was a bit disappointed with the parking space. However, the warmth I received from staff calmed t reservations. I make my booking initially for six (6) days.  The room I was offered was a big beautiful room. The smell was amazing. I was getting into the spa mood already. I decided to visit the bathroom/shower room and was very disappointed. The tiles were chipped and the",January 2019,,,wrote a review Jan 2019,"London, United Kingdom","['20 contributions', '2 helpful votes']",30,[]
Service gone downhill,"I'm knocking a star off from my earlier review down to 3 stars - over customer service. I and my partner were here during the holidays but we didn't feel very welcomed particularly whenever we requested for room service. The gentleman who delivered silverware/plates to our room didn't particularly look happy each time he showed up. Could just be his personality but we couldn't help but feel unwelcomed. I was nice and thankful with a smiley face each time he made deliveries but he would simply turn away with a countenance that was hard to read. The last straw to break the camel's back was the evening we called to request for plates and silverware to our room - we had to call a second time after waiting 20 minutes. The staff sounded  irritated at our call and even at that, we",January 2019,,,wrote a review Jan 2019,"Mountain View, California","['45 contributions', '12 helpful votes']",30,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Best spa service in Lagos!,"After a long tiring journey, I was in dire need of a good massage and Clear Essence ticked all my boxes. It's like an oasis amidst the very busy city of Lagos. Beautifully set up, very polite staff and great spa services. I was absolutely delighted and relaxed after my 60 minute Swedish massage. Definitely making another trip soon!",December 2018,,,wrote a review Dec 2018,,"['10 contributions', '5 helpful votes']",50,[]
Average accommodation; Great Spa,"This is indeed an oasis of peace and calm in the Victoria Island/Ikoyi/Lekki axis. It is a great place for refreshing yourself but the accommodation is dated and the worse for wear. The Spa facilities are excellent and highly recommended but try to avoid staying in the Chalets, they are adequate but that is just about it as the rooms and beds are all showing signs of age.",July 2018,,,wrote a review Aug 2018,,"['24 contributions', '5 helpful votes']",30,[]
Neat Serene and Healthy Meals,"Serenity is the right word for this facility. Healthy meals, healthy drinks, lovely garden and the rooms were spacious with nice amenities. Everything works. The staff were also nice and professional. Will try out the spa when next im around",June 2018,,,wrote a review Jul 2018,"Accra, Ghana","['4 contributions', '1 helpful vote']",50,[]
Nice Stay,"Nice and welcoming staff, I always enjoy my stay. The rooms are comfortable and the food is great, great sit out by the pool side. The service was good and the location is right at the heart of Ikoyi Lagos not too far from the new Ikoyi- Lekki link bridge.",July 2018,,,wrote a review Jul 2018,,['1 contribution'],40,[]
Ok for the price,"This is a decent place to stay for a few days. Given the relatively low price, I wasn't super surprised to see that the hotel could use some renovation. Very friendly, helpful staff and the one day I had breakfast I liked it! The air condition in the room was pretty smelly, there was some constant, extremely loud generator type of noise outside, and I was very disappointed that none of the cardio-workout machines in the gym were working. The tradmill was working on the first day but had some type of error afterwards and it wasn't fixed in the 5 days I stayed even though I asked about it twice. I didn't try the spa but it looked nice and the prices seemed reasonable!",June 2018,,,wrote a review Jun 2018,,['2 contributions'],30,[]
Welcoming Staff,Welcoming and warm staff. Haven't used the spa personally but I hear it's a good one and relaxing too. Rooms are standard and great ambience. The outdoor sit out by the pool is beautiful. Very natural surronding,October 2017,,,wrote a review Jun 2018,,['6 contributions'],40,[]
Clean and quiet,For me is home away from home.I love this hotel..I will always visit anytime I don't want to be notice around..safe and comfortable for me..Staffs friendly.manager always visible.clean food.no funny smell..Nice garden..I will always come back..,June 2018,,,wrote a review Jun 2018,"Free State, South Africa",['1 contribution'],40,[]
Excellent experience,"Absolutely loved it there and honestly did not want to leave. The customer service is great; friendly, professional and helpful staff. The room we stayed in was great and had so many things (and more) that we needed. We also enjoyed the breakfast buffet. The spa is really good and one of the best I have been to in Lagos.",June 2018,,,wrote a review Jun 2018,,['1 contribution'],50,[]
The only hotel I’ll stay at in Lagos from now on,"I had a lovely time at this cute hotel. The reception smells divine and the garden is gorgeous and restful. I was pleasantly surprised by the room, bathroom and shower which were super clean and spacious. All the employees were super friendly and polite and very eager to assist. There’s a complimentary buffet everyday that you can have delivered to your room at your request and they’ll even call to remind you about breakfast on some days. Loved my experience and will definitely return.",May 2018,,,wrote a review May 2018,"Charlottesville, Virginia","['79 contributions', '24 helpful votes']",50,[]
nothing spectacular...,breakfast is not up to standard. the rooms are large. finishing is tacky and cheap. hospitality is good. small boutique hotel is a quiet neighborhood. the air conditioners are very noisy and leak quite often. rooms are not very quiet.,May 2018,,,wrote a review May 2018,"Mombasa, Kenya","['199 contributions', '88 helpful votes']",20,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
A really nice and decent boutique hotel,"This place is extremely professionally managed.  the team is very courteous and unassuming.  Found it by chance on the basis of the pricing.  Great value for money and not well known.  i guess this makes it a hidden secret.  The distance to CBD may be a problem but depending on your logistics, it might be the place to say.  Quiet and homely on a price that wont break your bank. i highly recommend this place . the only drawback is their menu and the pricing.  Very pricey and no local dishes.  Definitely a minus for me. In fact, i have had to go out and eat during my ""lay over stay,"" so to speak.",March 2018,,,wrote a review Mar 2018,"Decatur, Georgia","['57 contributions', '14 helpful votes']",50,[]
Clear Essence Resort stay,"Serene and Serendipity comes to mind when i think of the clear essence California spa and wellness resort. i  almost did not stay here however, i was curious about the place and i must say it did not disappoint. The environment gives a sense of well-being and calm (Talk about zen moment). outside of not having a pool, i loved everything about this place: There are books to read in the tucked away lounge,one can stroll round the compound and enjoy nature. If you are looking for luxury pampering,courteous service and be away in a quiet and calm environment that caters to your needs, clear essence offers it. I will visit again.",October 2017,,,wrote a review Oct 2017,"Lagos, Nigeria","['112 contributions', '17 helpful votes']",50,[]
Great ambience and great food,"Want a quiet place with a 'love garden' to spend a special night with some friend/s - Eureka!!!! Found it - the food was just excellent, both in presentation and taste.  Pics show midway through the meal - clean plate at the end 'finger licking' good!!!",September 2017,,,wrote a review Sep 2017,"Ikoyi, Nigeria","['30 contributions', '8 helpful votes']",40,[]
"Nice quiet place, good food, great ambiance",Nice little restaurant located within a spa in a quiet neighborhood. Serene and suitable for business meetings over meals. Had a farewell dinner for a colleague here. The food was ok. Service was good and they have free Wi-Fi!!,July 2017,,,wrote a review Jul 2017,"Nairobi, Kenya","['150 contributions', '110 helpful votes']",30,[]
Absolutely loved it,Maintenance may be an issue but the concept is definitely great. It's unbelievable that such serenity exists right in the middle of the hustle and bustle of Lagos. You lose track of time and don't remember what date it is. If you need to get away and just relax. Then it's a yes. Channel selection and menu for lunch and dinner may not get the same great ratings. Breakfast was however a decent spread. I would go back again.,May 2017,,,wrote a review May 2017,Abuja,"['119 contributions', '49 helpful votes']",50,[]
Perfect getaway from the hustle of Lagos!,"I still can't believe Lagos has a place like this, and right in the hear of the bustling city too. I spent two nights there to write and collect my thoughts, and I honestly loved it. Very professional staff, excellent customer service and very very neat. The food was amazing too. And the price? So pocket friendly. Love and recommend it for everyone, whether yup re traveling to the city or even live there, you need a night there to get away once in a while.",May 2017,,,wrote a review May 2017,"Baltimore, Maryland","['29 contributions', '8 helpful votes']",50,[]
Hidden Gem,"Not the easiest of places to locate -- but with Google maps we were able to navigate our way here.There is also no sign board outside -- but again, perhaps only certain clientele with knowledge about this establishment know how to find them.  Once inside, the aromatic smell was welcoming -- true to it's name :). The rooms are spaciously sized and clean. The location is great and the price point appears reasonable for Lagos in terms of ROI considering the location. Customer service was great: from our first night to departure. We had a slight water leak on our ceiling the first night and had to be moved immediately, so that wasn't a big of an issue. Food was  well prepared, although price point was a little above what is considered average for Lagos. Then again, I'm in a hotel.",March 2017,,,wrote a review Apr 2017,"Mountain View, California","['45 contributions', '12 helpful votes']",40,[]
Lovely place for a short stat,"Hidden gem - cozy rooms and cottages tucked into a quiet corner of Ikoyi, with a spa, conference rooms and a nice restaurant. Close proximity to both VI and Lekki (located right next to the Ikoyi-Lekki Link Bridge). Reasonable rates and good service round off the experience.",August 2016,,,wrote a review Mar 2017,,"['88 contributions', '12 helpful votes']",40,[]
My experience at the Spa,"Started my birthday celebration with a Spa appointment at Clear essence Spa. This set the tune for the day i must say. The masseuse who attended to me was professional and her hands were so soft and velvety, at a point i dosed off.The environment was serene and very welcoming.  The staff were very effective and the food is excellent.   i would recommend this hotel anytime and will definitely visit again.",February 2017,,,wrote a review Feb 2017,,['1 contribution'],50,[]
Best customer service and experience in Lagos,"My husband and I went here for our night off for our anniversary.  We had a wonderful stay (it was my first time spending a night over) and I really appreciated the kind treatment. My husband and I believe they have the best staff in Lagos! Amenities are easy to duplicate, but that warm human touch (without being overbearing or patronising) is not so easy to come by. I hosted a business event here a year ago and I found the service equally world-class. Besides the customer service another highlight for me are the grounds - lush, intimate and quiet.",December 2016,,,wrote a review Dec 2016,,"['1 contribution', '1 helpful vote']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Lagos Accommodation,"Four star accommodation in Lagos. This is a modern hotel set in a quite location off the busy street; once you enter the foyer, very nice. The service and desk staff are extremely helpful. The rooms are well appointed...as good as any you will get in Europe; modern design, comfortable bed, quite and good wifi. Bathroom is of a good size; took a little while to work out the tap arrangement, but all good. Room service is good and the range of meals and drinks was commendable. Dining room service was a little slow, but hey I wasn't complaining...it was clean. Very early checkout, no problem and car waiting to go to airport....ensure you tell the driver 'domestic or international' airport - cost you N7000.",July 2016,,,wrote a review Aug 2016,"Abuja, Nigeria","['17 contributions', '5 helpful votes']",40,[]
"Fantastic staff, great event venue","I recently organised an event at Clear Essence and found the staff to be extremely helpful and accommodating on the day of the event. The gardens leading to the event venue are lovely are tranquil and provide a great first impression for your guests. The event hall itself could do with a lick of paint but once we dressed it up with draping and decorations, it looked great.  I'd certainly throw another event here and would recommend it.",June 2016,,,wrote a review Jun 2016,"London, United Kingdom","['1 contribution', '1 helpful vote']",40,[]
Supoptimal standards,"The Clear Essence California is a small spa with just 4 rooms. These are spacious, clean and quiet. The staff is friendly and helpfull. On the downside, there was no one to pick me up at the airport, the breakfast is pretty (too) basic and the credit card device did not accept my Mastercard (so I had to rush to change money in order not to miss my intercontinental flight). I did not use the spa facilities, so I cannot give you my opinion about these services.",June 2016,,,wrote a review Jun 2016,Netherlands,"['102 contributions', '44 helpful votes']",30,[]
Excellent Food,Excellent place to stay in when in Lagos. The staff is very helpful and courteous. The food specially is cooked to perfection thanks to chef Jithin Johnson who impresses the most with his cooking skills.,June 2016,,,wrote a review Jun 2016,"New Delhi, India",['1 contribution'],50,[]
Amazing place and people! I call it home away from home,Great place to stay! Feels like home! Amazing staff! Clean rooms! 💯percent services! Ask for Toyin- such a great and welcoming manager! The rest of the staff are truly professional and good.  The spa services are too die for,May 2016,,,wrote a review May 2016,,['1 contribution'],50,[]
Great hotel in heart of city,"I recently stayed in this hotel for four days with a group of friends and family.  I was most impressed by the friendliness of the staff and the quality of the rooms and open areas.  I had a wonderful massage at the spa.   I would definitely recommend this hotel to anyone looking for a quiet, accessible place to stay in Lagos.",April 2016,,,wrote a review May 2016,Gloucestershire,"['14 contributions', '13 helpful votes']",40,[]
Excellent Oasis in the heart of Lagos,"I stayed at Clear Essence recently with a large group who had travelled in from all over the world, Europe, USA, Ghana etc. without exception, all of us thoroughly enjoyed our stay. The property was clean, stylish & calm. The food was excellent, but by far the most impressive part of my stay was the level of service. The staff were polite, effective & genuinely gracious & happy. This resort is truly a credit to the city. I would whole-heartedly recommend it to anyone!",April 2016,,,wrote a review Apr 2016,"London, United Kingdom","['5 contributions', '18 helpful votes']",50,[]
Wonderful,"This hotel is clean, secure and very well run. The rooms are big and has comfortable beds. The staff are very attentive and friendly.  I really enjoyed my stay. Try the massage, very relaxing !! Hope to stay there again soon.",April 2016,,,wrote a review Apr 2016,"Eastbourne, United Kingdom","['13 contributions', '5 helpful votes']",50,[]
Mama's 70th birthday party,"Loved every aspect of the day, from the warm reception to the food and drinks. Attention was paid to all of our guests and my mom had a very memorable day. Thanks to the entire team for their excellent service and a very special thanks to Toyin,The Chef and Edwin.",March 2016,,,wrote a review Mar 2016,"Lagos, Nigeria","['1 contribution', '1 helpful vote']",50,[]
"Parents reception for African Leadership academy, South Africa","What a lovely and beautiful hideaway.  I was blown away by the decor, the deliberate attention to detail for every thing. The staff were ever so helpful and continued to offer us such attention up to the very end. I have never been to a hotel in Nigerian that has been so generous with their time, resources and kindness.  I will certainly be coming back to Clear essence with my business and also for my personal enjoyment.  Thank you all for such a wonderful opportunity to hot our parents reception in your hotel.  Uzo Agyare-Kumi",March 2016,,,wrote a review Mar 2016,"Johannesburg, South Africa","['1 contribution', '1 helpful vote']",40,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
A lovely oasis in a busy city,Customer service was impeccable. All the staff went out of their way to deal with all our requests.  The rooms were clean and all the ambiance made you feel relaxed . The spa treatments were some of the best I have experienced. The slight let down was the limited menu for lunch and dinner and no African food s served in the restaurant,March 2016,,,wrote a review Mar 2016,"London, United Kingdom","['3 contributions', '4 helpful votes']",50,[]
A home away from home,"We stayed here for 3 nights. A small boutique hotel and spa. Staff were friendly, room was clean, and it was well positioned. There was no safe in the room. The Wifi is very fast and available throughout the property. We arrived late on the first night so had dinner there too, food was very good, but comes at hotel prices. They also arranged for an airport transfer with their own driver at an additional cost. Only thing missing for me was a swimmingpool, would have enjoyed the stay so much more if there was one.",February 2016,,,wrote a review Feb 2016,Sunny Cape Town,"['48 contributions', '6 helpful votes']",40,[]
Best,Excellent hotel to stay in lagos. Neat and clean rooms. Good ambience.  Fantastic food. Prticularly you get everything vegetarian with indian taste. Of course they say they are more famous for non vegetarian food.,December 2015,,,wrote a review Dec 2015,"Mumbai, Maharashtra, India","['13 contributions', '9 helpful votes']",50,[]
"Very comfortable, clean and good service.","I was surprised to find a hotel in Nigeria that was so good, and that made me very comfortable. Its location on a main avenue, makes its access easy, though we nearly missed its entrance from the main road. Its design is nice, the rooms are clean. I faced 2 minor problems: -I had a problem with the hot water as it needed 20 mins to become hot. When asked for service, the maintenance guy told me that my room was at the end of the line and it was normal. -The generator of the hotel was very close to my room and it was noisy when it was on.  Breakfast is good, the restaurant as well. i particularly enjoyed the lamb chops. Then you can get to relax in the amazing garden they have. Unfortunately, i didn't get to try the spa. Most probably next time. Would recommend it for sure.",November 2015,,,wrote a review Nov 2015,"Antelias, Lebanon","['41 contributions', '21 helpful votes']",40,[]
Weekend getaway,"We booked this hotel for our anniversary in 2013. You get that secluded feeling once you enter and the ambience is really nice. The room we were given had one of those jacuzzi type tubs but it wasn't working so we had to be moved to another room. The second room had a shower but it worked fine. Service was good, food was good and the Spa facility was really nice but the unfortunately their cable network had issues throughout our stay so we couldn't watch TV which really dampened things",July 2014,,,wrote a review Jun 2015,"Lagos, Nigeria","['33 contributions', '8 helpful votes']",30,[]
Home away from Home,"Excellent hotel ; Quit surroundings and good location . The stay was made memorable by the friendly , cheerful and helpful attitude of the entire staff . I had  good tasty Indian breakfast as well as dinner . I would definitely stay only at this hotel on my subsequent  visits as well",May 2015,,,wrote a review May 2015,Dubai,['2 contributions'],50,[]
