Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Adequate enough,"This is the 4th time I stayed at the hotel as an adult. I remember coming here with my family as a kid and for some reason, the hotel still has a very good reputation but I think it’s more about the reputation from the old days. It’s lost a lot of its ‘magical’ touches and I usually book here because of a show or wedding happening at the hotel. This time, I booked a superior room facing the Atlantic however I got only a partial view of the Atlantic but the view of the pool was very nice. The room was outdated with old furniture but bed was comfortable nonetheless. Balcony and bathroom are also old fashioned. Bathroom also needs more lighting. The breakfast buffet was standard hotel breakfast and was nice enough. There was also a live band with poolside grill on the Friday night",June 2022,,,wrote a review Nov 2022,"Lagos, Nigeria","['326 contributions', '110 helpful votes']",30,[]
Very disappointed,"We paid 50% of room rate to check in early after a long flight- this hotel was highly recommended by a family member.  We were told only smoking room available which we refused, we were then given a standard room when we paid for Atlantic superior, so had to wait 30 mins to be moved.   The new room had a view of a river and was small and tired- air conditioning was faulty, safe was faulty, one of the showers didn’t work.   The toilet water was running all night which kept us awake as well as no soundproofing what so ever in the rooms so could hear everything.   When we woke up there was no water at all, then when it eventually came on it was brown ..   Went for breakfast and was told no complimentary breakfast despite having an email confirming this …   The facilities in the",November 2022,,,wrote a review Nov 2022,"Black Notley, United Kingdom","['19 contributions', '5 helpful votes']",20,[]
Terrible,"Horrible experience. I would not recommend this hotel. The room was outdated. Air conditioning not working. Fridge barely cold. Reception rude. I was told they were busy and could not attend to the telephone until later. Finally, maintenance was called to fix the AC , he said the filter was dirty. He washed it in the bathroom. Room was hot all night. Total waste of money. Food was just there.",October 2022,,,wrote a review Oct 2022,"London, United Kingdom","['2 contributions', '1 helpful vote']",10,[]
Solo visit,I just checked in here after a really long flight and the service is awesome and the staff is so nice. Sweetest restaurant and really yum food. I look forward to Christmas here. My room is really clean. I'm not sure why the negative reviews but I'm staying 🙂,September 2022,,,wrote a review Sep 2022,"Ithaca, New York",['1 contribution'],50,[]
Horrible service and experience in eko Hotel,"Eko Hotel is now a shadow of its former self, if it has any good history in the past. 1. The activated door entrance card don't open the door. 2. You call for assistance,  no motivated staff to meet your needs. 3. Den someone appears with a manual key and unapologetically tell you dat the problem had been there and mgt refused to listen. 4. The staff even advise you to escalate on social media as they too are fed up. 5. The hotel charges a lot per room per night but no value for money. 6. Buyers beware",May 2022,,,wrote a review May 2022,,"['2 contributions', '2 helpful votes']",20,[]
Run down and in need of complete refurbishment,"Door handle falls off, rugs not vacuumed, scarred furniture - a complete refurbishment is needed. Food was good. Staff were polite and helpful. Complete reinvestment in the hotel and its management is required.",September 2021,,,wrote a review Sep 2021,,"['2 contributions', '2 helpful votes']",20,[]
Simply the Best!,"Eko Hotels and suites is one of the best hotels you'll like to check into in Nigeria. They have a very nice restaurant for both local and international dishes, good gym, nice swimming pool and good ambience..Home away from home!",November 2020,,,wrote a review Jan 2021,"Abuja, Nigeria","['15 contributions', '37 helpful votes']",50,[]
Stranded in Lagos....,"Well life is full of surprises and my last business trip to Nigeria was certainly that!! ... I was due to fly back to my home in Vietnam on the 17th March....however, that was the begining of my overstay in Nigeria, its now the 23rd May and I am writing this from my room at the Eko Suites Hotel on Victoria Island, Lagos. I suppose if you're going to be stranded in Nigeria, the Eko Hotel is not a bad place to be. I cannot give a complete review of the hotel as most of the facilities within the Hotel are closed due to the COVID-19 restrictions imposed on Hotels in Nigeria by the Government, anyway I can comment on the things that are available and the services offered. first of all the room, it was functional, a little out dated, I had a room with a balcony and a view over the",March 2020,,,wrote a review May 2020,"Ho Chi Minh City, Vietnam","['132 contributions', '115 helpful votes']",30,[]
Potential but needs an overhaul,"Nice in some respects but only the signature suites are anything near 5 stars.   The food is poor. Stale cakes and pastries do not inspire confidence in the rest of the cuisine.  There is no quality control in some areas. The wifi policy for long standing clients is appalling. The room service consistently disappoints in terms of availability and quality.   All in all, the place needs good management and less arrogant service model.",March 2020,,,wrote a review Apr 2020,"London, United Kingdom","['239 contributions', '124 helpful votes']",20,[]
Vacation,"A wonderful mini resort for friends and lovers. Access to the gym, pool, and many other fun activities while lodged there. There’s a club, a restaurant on the premises and there’s a buffet breakfast every morning for those lodged. If ever you’re in Nigeria, Lagos precisely then you should have the Eko Experience.",July 2019,,,wrote a review Apr 2020,"Lagos, Nigeria",['3 contributions'],40,[]
"ZERO Class, No idea what Customer Service means","I had to stay at the hotel for a couple of weeks and had a mishap every single miserable day.  From loud dance music at midnight on a week night, to unapologetic staff, absent management, broken fridges, air conditioners, door hanging off hinges, wrong room service orders, filthy gym, horrible staff, non responsive housekeeping, no ironing boards, no proactivity to maintenance, overpriced food, just a utterly horrible experience.",March 2020,,,wrote a review Mar 2020,"Cape Town, South Africa","['9 contributions', '4 helpful votes']",10,[]
Best hotel sofar,"I have to say among all the hotels in Lagos,Eko hotel & suite is definitely number 1. Don't know where to start from.  Is it the food? Service? Staffs? Every thing there is amazing. The view is unbeatable. I'll definitely be going back there!",August 2019,,,wrote a review Mar 2020,"Lagos, Nigeria","['10 contributions', '2 helpful votes']",50,[]
How can it be better?,"Spend more then 9 months in Eko Hotel. Amazing location facing the ocean view, different restaurants, very good and well equipped gym, beautiful pool and bars and what is most important, very friendly staff, especially sales department starting from manager and all others.",October 2019,,,wrote a review Mar 2020,"Pristina, Kosovo",['12 contributions'],50,[]
My Stay,"I so miss the EKO hotel in Lagos. I first visited Sept/Oct of 2018. I met so many incredible staff members and made lasting friendships. I visited again March/April 2019 amd got married. This hotel was incredible. Everyone was so nice. On my wedding day I had my hair done by the salon and even had my makeup done by an incredible makeup artist. The food was very good, the rooms are very spacious, and again I cannot say enough good things about the staff.Tope,I miss seeing you. Daniel you were so sweet. The pool area was so beautiful at night. I visited Nigeria again July/August and although I did not stay there I went to visit. This time I stayed at my husbands place but we both missed the whole atmosphere of the EKO. If I had one hotel to recommend in Lagos it would be this one.",April 2019,,,wrote a review Mar 2020,,['1 contribution'],50,[]
Eko hotel review,"Eko Hotel is an awesome place to spend quality time with family and friends .. The rooms, pool and other facilities is nice md functional.... try Eko hotel today and I promise you that you will have no regrets",January 2020,,,wrote a review Feb 2020,"Port Harcourt, Nigeria","['5 contributions', '5 helpful votes']",50,[]
Understand there are multiple hotels in the complex before booking,"I booked here and chose what I thought was the cheapest room. I had seen pictures on TripAdvisor and everything looked ok, so I assumed the rate was due to the fact that I wasn't choosing a suite. What I didn't know is that there are I believe 3 Eko hotels on the property. They are of differing quality. The TripAdvisor pictures are for all the hotels, so if you are looking at a picture of a nice room, that's probably at the nicer, more expensive hotel. Be aware of which hotel you are booking. I ended up staying at the cheapest. It was ok for Africa, but would not be so good elsewhere. I did have some drinks in the main hotel and it looked very nice. Food and drinks were very expensive here, although that's Lagos I guess.",December 2019,,,wrote a review Feb 2020,"Houston, Texas","['63 contributions', '91 helpful votes']",30,[]
A Lagos hotel you'd actaully look forward to staying in,"I can't quite believe I'm giving a Lagos hotel five out of five, without even adding 'this is Nigeria'.  Looking for an alternative after staying at the Four Points and Radisson Blu for years, Eko Hotel popped up? Why had I not stayed here before? I think it used to be very pricey, but it's currently less than the Four Points, which has become shabby and dirty and stopped offering smoking rooms, or the Radisson, also getting shabby and which has similarly stopped offering smoking rooms. (You can stay in an ex-smoking room which smells of smoke and has cigarette burns all over the carpets and the desk, but which you aren't allowed to smoke in...)  The Eko Hotel is more like a Dubai style set hotel set up, with some grounds, a couple of towers, some long term furnished apartments,",January 2020,,,wrote a review Feb 2020,"Dubai, United Arab Emirates","['49 contributions', '39 helpful votes']",50,[]
Multifaceted Facility with - from Fair to Great!,"My 2nd stay at the Suites side of things. I got to appreciate the depth of this entire place.  the suites have very ample rooms that are serviced very well BUT the musty/mouldy smell is something they must look into seriously, just like the old rusty showers with low pressure...the bathrooms need a whole lot of refurbishment to match the rooms here..see the pics.  the main hotel is rowdy in December I suppose but the best in terms of facilities.  a pleasant stay that makes the Lagos 'noise' much better - a refuge of sorts if you will.  The suites have no life really and one has to venture out to the upper parts of the facility--the Main Hotel(the main vessel that pumps more than any of the 4 facilities here) and The Signature for meals and posh ambience. do not bother with the",December 2019,,,wrote a review Jan 2020,"Johannesburg, South Africa","['78 contributions', '40 helpful votes']",40,[]
Eko Signature Suites - Decent Value,"Lagos is notoriously expensive and you need apply a different standard when comparing hotels to other cities – but in relative terms the Eko Signature Suites offer good value. (Not to be confused with the main hotel which is run down!) It was half the price we were quoted by the Radisson Blu and the same as the Federal Palace and this is certainly a better option. The Eko Suites take a little longer to get to than the other two mentioned and traffic can build up a bit on the roundabout but it’s not too serious. Checking in and out is efficient, the rooms are very spacious and they have coffee machines with pods. The wifi works well – the only annoying thing is that you lose the wifi when your phone goes into sleep mode. So if your phone isn’t active, which uses up your battery",January 2020,,,wrote a review Jan 2020,"Accra, Ghana","['370 contributions', '114 helpful votes']",40,[]
Huge hotel,"The hotel is composed by 4 different buildings, that can be a bit confusing when you arrive and try to do the check-in. But then you have different options for foods and drinks. The room at the Eko Gardens was real big and was very clean. The staff all around the hotel was very helpful. The only problem that I had it was with service at the Pub, apparently they were not able to charge the bill to my room and only realised during closing and decided to call directly my room after midnight so that I would go back to the bar and pay. I went, paid and also complain saying that was not acceptable that they shoud inform reception specially at that hour. They didn't care. The following thay I talked to the Manager, that was very nice and apologised.  Except for that, the Pub is real",October 2019,,,wrote a review Jan 2020,"Lisbon, Portugal","['178 contributions', '50 helpful votes']",40,[]
Disturbing number of prostitutes around poolside/restaurant,"Visited Eko hotel two days ago to enjoy the poolside and have dinner, there were too many prostitutes hanging around which made us uncomfortable, especially when I had to use the restroom and they were all in the bathroom stalls. Please do something fast about this.  Thank you.",January 2020,,,wrote a review Jan 2020,"Abuja, Nigeria","['1 contribution', '3 helpful votes']",30,[]
Eko visit,"Arguably one of the most lucrative hotels in Lagos, it's always a pleasure to pass a couple of nights there each time one passed along side that route, a bit expensive but there's still some affordable rooms",December 2019,,,wrote a review Dec 2019,"Lagos, Nigeria","['4 contributions', '1 helpful vote']",40,[]
Work,I had a great time there and i can boldly say It was worth it..their service are excellent and guess what?.... You get free WiFi Isn't that amazing. I would  say go check it out and you'll be glad you did,January 2019,,,wrote a review Nov 2019,"Lagos, Nigeria",['10 contributions'],50,[]
I stayed at Eko Suites and it was worth it,"A mix up in the spelling of my name meant my reservation could not initially be located at the reception of the Eko Hotels Main Building and by the time it was rectified, there were no more spaces available and I was booked at Eko Suites which is situated just after Eko Gardens. It was a long walk to the building and I was grumpy all the way. At the reception however, I started to forget my grumpiness as a warm smile from the receptionist received me. I smiled even more when I saw the restaurant at the lobby of the building. I quickly checked in and enjoyed the meal available. I would still rate the main restaurant as being able to provide more varieties but I daresay the 88 restaurant didn't disappointed a tired and hungry man that night. Upon checking out, I was even more",November 2019,,,wrote a review Nov 2019,"Port Harcourt, Nigeria","['724 contributions', '26 helpful votes']",40,[]
A cool place to party,"So my visit there wasn't for the hotel itself, but I got a glimpse of what the place is all about. The services offered are top notch, pool, bar,the wifi. If I have a list of places to run to for a weekend, this would be on my top 5.",June 2019,,,wrote a review Nov 2019,"Lagos, Nigeria","['6 contributions', '2 helpful votes']",40,[]
Mr,"Eko Hotel & Suites boasts 824 awe-inspiring rooms across its 4 hotel subdivisions which are: Eko Signature, Eko Gardens, Eko Hotel and Eko Suites. The Eko Signature has room categories, such as Club Suite, Premium Suite, Signature Suite and Presidential Suite. The Eko Gardens is categorised into Standard Room and Classic Room. The Eko Suites has room categorised into Deluxe, Studio Suite and Executive Suite. And lastly, the Eko Hotel, with 448 rooms, is categorised into Classic Suite, Classic Superior Room, Atlantic Superior Room, Diplomatic Suite and Presidential Suite Superior room. They are all adorned with a breathtaking interior decor and grand facilities. The room awesome amenities in the rooms include: Luxurious Double and Single beds, Intercom System, armchairs, sofas",November 2019,,,wrote a review Nov 2019,"Lagos, Nigeria",['2 contributions'],50,[]
Pleasant,"I was booked into Eko Gardens and some of the reviews made me worried. Well I arrived check in was swift & pleasant, room very decent, spacious and clean. Furnishings basic but ok. Shower hot. No issues.",November 2019,,,wrote a review Nov 2019,"London, United Kingdom","['20 contributions', '1 helpful vote']",40,[]
The birthday weekend,Went to the Eko after ten years...a massive improvement. Bed room was clean and free WiFi. Tv had all the necessary channels. Food at the Irish pub great and fantastic people serving. Breakfast at the suites was terrible though and not worth the visit. Get room service rather. And the sports pub was a poor imitation of life. All and all good value for money.,November 2019,,,wrote a review Nov 2019,"Cape Town Central, South Africa","['79 contributions', '31 helpful votes']",40,[]
RUN FOR YOUR LIFE.....,"I have never given a 'terrible""  review..until now.  Do not  stay here  under any circumstance.  Everything is  an  ordeal. My van  ordered  months ago  cannot be  found, so we were delayed by almost  an  hour for  work off-site.  The internet passcodes work for 20 minutes and then you have to call and call to get new passcodes to use.  No matter what you need, you are told ""let me call you back""  and  of course they never call back.  It's the worst customer service every - anywhere on the planet.  You have  other choices  than here - take  them",October 2019,,,wrote a review Oct 2019,Honolulu,"['47 contributions', '36 helpful votes']",10,[]
Good,Is the one of the leading hotel in Nigeria security is very assured and customers service is ok too.swimming pool side is another side of attraction and well ventilated room With clean environment.best you can hope for in lagos,October 2019,,,wrote a review Oct 2019,"Ibadan, Nigeria",['4 contributions'],40,[]
Disappointed,"Been there for a business and most of its guests are there for business however the hotel has serious wifi signal problem it should be solved immediately. I had to change 3 rooms, the bathroom’s ceiling was leaking, 2nd is room on the 3rd floor ( 332? Or 337 I don’t remember well) was smelling so heavy and it caused to allergy.  The reception finally upgraded me to suite. Better to stay at higher floors so you can have view and wifi better. Avoid staying Room 223. Employees especially housekeeping and technicians are super! Overall, front office team is okay but hotel management should work on each rooms to renovate certain things.",October 2019,,,wrote a review Oct 2019,,"['62 contributions', '41 helpful votes']",30,[]
Still maintaining the lead as the top 5-star hotel in Lagos,"Accommodation was at the Eko hotel Signature Suites. My room was breathtaking, another name for soothing coolness and panache: from the super soft mattress and pillows to the all white bathrooms and toilet and other things that will ensure u have a memorable stay. I am a coffee freak so was happy that the room has a provision for different types of coffee particularly expresso. Food and drinks at the bar and restaurant downstairs were all 5-star. Good hotel for holding company getaways like strategy and other meetings as it also has good and comfortable meeting rooms. I call it a confluence of business and pleasure",July 2019,,,wrote a review Oct 2019,"Lagos, Nigeria","['49 contributions', '19 helpful votes']",50,[]
A Decade And A Half Later Still Great Suya,"Since my last trip the place seemed even more lively with an even more diverse crowd. The Sunday brunch was still on-point with the puff, suya, gizzard, and Chapman being among my favorites. What stood out to me was the courtesy and attentiveness of the staff, they had definitely taken it up a notch.   It's a great place to relax as well as for informal meetings. I will be back.",September 2019,,,wrote a review Oct 2019,"San Tan Valley, Arizona","['8 contributions', '1 helpful vote']",50,[]
Thirty years later . . .,"My son and I stayed in the Eko Gardens Hotel on our first return to Lagos after a thirty-year absence. Our rooms were comfortable and spotlessly clean. The hotel complex has a wide variety of restaurants, from casual poolside grill to fine dining in the Sky Lounge. Service across the complex, from check in to checkout was invariably courteous, efficient, and good humoured. I would happily recommend this hotel to anyone visiting Lagos. Inevitably, after thirty years the city has changed beyond recognition, but the energy, resilience and good humour of Lagosians remains constant.",October 2019,,,wrote a review Oct 2019,"Croydon, United Kingdom",['5 contributions'],50,[]
Good food,"This is by far the best hotel in Nigeria. The various restaurants has made me spoilt for choice and I'll keep exploring their many dishes. From African dishes, Chinese, Thai, Continental, so amazing!  Safety is a major concern for me and I'm so impressed by their security personnel and network with their local police.",August 2019,,,wrote a review Sep 2019,,"['7 contributions', '1 helpful vote']",50,[]
Eko Hotels & Suites,By far still the best property in Lagos- secured one also. Try and get the sea view rooms- awesome it is to have a beer facing Atlantic ocean. Many restaurants and bars operating inside the hotel. Good spacious rooms as well.,June 2019,,,wrote a review Sep 2019,"Dubai, United Arab Emirates","['154 contributions', '133 helpful votes']",40,[]
Secured & Well Appointed,"Secured & well appointed hoel in Lagos.  Several restaurants of all kind to vary the experiences & tastebuds, a generous buffet and large clean rooms.  Located on Victoria Island which makes business commute convenient in (very) busy Lagos",July 2019,,,wrote a review Sep 2019,"Melbourne, Australia","['50 contributions', '22 helpful votes']",40,[]
Good Hotel,I stayed in the Signature Suites for four days. Generally the staff were courteous and respectful. They always had a greeting for you. The facilities worked well most of the time. Wifi was great.The security was top notch which was cool.  I however noticed that hot water never really flowed in my room. This was strange considering that everything in the hotel seemed prim and proper. I also noticed that even though the tv channels had sports and news most of the advertised channels like Supersport 3 and Sky news were not showing.  Overall I had pleasant experience slightly ruined by the rude front desk lady. She made collection of my refunds a tug of war and practically embarrassed my staff whom I detailed to collect my refunds on my behalf. Hopefully this is an isolated,August 2019,,,wrote a review Sep 2019,"Asaba, Nigeria","['19 contributions', '7 helpful votes']",40,[]
"Awesome stay , polite and Trustworthy staff!","We stayed at Eko Gardens for about 9 nights. The room was roomy and bright with massive bed. The staff right from the reception through to house keeping and restaurant were all polite and always ready to help.   When we checked out we realised we had misplaced our camera somewhere at the hotel but weren't quite sure. It took us a week to recall it was left by the pool side. With all hope lost a d a long short we sent the hotel an email and Voila to out surprise they kept the camera hoping for the owner to reclaim it. The pictures on the camera meant so much to us and we were well please and very grateful. I will like to thanks Mr Kola, Mr Yusuf, Mr Adejare, Mr Micheal Taiwo ,the shoe cobbler that repaired my kids shoes and was nice to them, staff by the pool that looked after",August 2019,,,wrote a review Sep 2019,"London, United Kingdom","['15 contributions', '4 helpful votes']",50,[]
Nice,Visit the lagos Irish pub and have a feel of the typical pub seen in over 100 countries round the world. Soft music with happy hours from 4 to 7 pm guarantee maximum fun and live band that sings all the songs you know starts much later in the evening. Mature crowd and excellent kitchen also.,August 2019,,,wrote a review Aug 2019,,"['3 contributions', '1 helpful vote']",40,[]
One of the best,"Eko Hotels is one of the best hotels in Nigeria. Safe, secure, located in a good area and with lots of facilities. The management however needs to up their game. There are lots of spaces for improvement. For instance, the shower in my room did not work, making me miss an appointment because I least expected a non-working shower to be in my room. I had to call for a bucket which ate way into my time. The room service changed the broken shower before I returned from my meeting",July 2019,,,wrote a review Jul 2019,"Lagos, Nigeria","['162 contributions', '91 helpful votes']",40,[]
Eko Suites,"Eko suite -the second one- is very nice. I went there 3 times and never face any problem. Rooms are huge, breakfast is ok and personnel is nice. Would only give a badpoint to the room service - choice is, to me, too limited.",July 2019,,,wrote a review Jul 2019,"Issy-les-Moulineaux, France","['196 contributions', '87 helpful votes']",40,[]
Eko hotel Signatures,"Very quiet despite being on the high street. The environment is beautiful and very relaxing.  I particularly like the bed- very comfortable with great pillows too.  Not exactly excited about the buffet. In my opinion, not a lot to choose from.  Customer service was good too.  I'll definitely stay again.  Take not this is Eko hotel signatures. I gathered they have gardens and a few more hotel brands on the same grounds.",December 2018,,,wrote a review Jul 2019,"Lagos, Nigeria","['10 contributions', '21 helpful votes']",40,[]
Quality sleep guaranteed but the Internet can be improved,"One thing that is certain for any Visitor is quality sleep. The bed in my room gave me a feel that I didn't leave my house. The Sky restaurant and Lagoon restaurant offer variety of food that tantalize the palate. The bathroom now has a walk-in shower and though I miss the bath tub (which is always fun for the kids when they have their bubble bath), the walk-in does it for me. One thing that can be improved on though is the cleaning of the common facilities (Convenience) as the unpleasant smell that assails the nostrils of guests when walking towards the elevator or ATM at the lower level leaves so much to be desired. Also, the internet speed and reliability can be better. Overall though, the location and the experience is good.",June 2019,,,wrote a review Jul 2019,"Port Harcourt, Nigeria","['724 contributions', '26 helpful votes']",40,[]
Eko Suites: Escape from the Din,"I have avoided staying at the Eko Hotel due to their lax access control-I was once accosted  by a music CD hawker in the elevator whilst heading to the Sky Restaurant at the hotel. However, I had to stay there-fortuitously-this time around and was pleasantly surprised when I experienced the serenity of the Eko Suites.  It is secluded, away from the cacophony at the Eko Hotel grounds and has ample parking for own guests. The rooms were spacious and sparingly adorned with wall art;the wifi signal was strong and consistent.   However, the clincher for me was the location: quiet and away from the crowd of hangers-on usually found on the central hotel grounds as various events are held at its convention centre, restaurants and night club.",May 2019,,,wrote a review Jun 2019,"Berlin, Germany","['357 contributions', '28 helpful votes']",40,[]
Crappy customer service,"The customer service is really crappy, the staff make you feel like they are doing you a favor. I stayed there for 3weeks and can say it wasn’t pleasant.  They give you a voucher for 24 hours internet and so you need to keep signing in everyday, no matter how long you’re staying. Then they give you a few, so you have to keep going back to the reception for more. The staff that take your order for room service sound like you’re wasting their time. The management needs to do something about their staff’s attitude.",June 2019,,,wrote a review Jun 2019,,"['6 contributions', '1 helpful vote']",10,[]
One of its kind place to be in Lagos,"Not to miss this gem, awesome variety of cuisine and activities! Great for business and family outings. And if you are looking for event halls, Eko Hotel offers the best in class space for high profile events.",February 2019,,,wrote a review Jun 2019,"Venice, Italy","['75 contributions', '71 helpful votes']",40,[]
"Good, will be back","Nice hotel with many facilities.  Amazing food at the Mexican restaurant, mouthwatering Margaritas! With this experience, it is good to be back in Nigeria.  Rooms are standard maybe a bit overpriced.  Pool Bar waiters are very slow with service and don’t know their own menu.  Reception staff very helpful and friendly.    Overall, had a good experience.",May 2019,,,wrote a review May 2019,,"['6 contributions', '12 helpful votes']",40,[]
EKO Gardens hotel - a shame,"If the EKO hôtel & Suites is a great place to stay its third class dependence the Hotel Garden is a shame      -    The Wifi system does not work in this business hotel      -    The bathroom are from another age     -    AC is extremely noisy      -    Floor tiles do not join and are not stable  Are we in 2019 ?  The only 2 positive points in this bad experience are the staff and the Irish pub on the ground floor   EKO, please close this place or invest in a well deserved upgrade and renovation",May 2019,,,wrote a review May 2019,France,"['29 contributions', '31 helpful votes']",20,[]
event,"when you think of a large indoor hall in Lagos look no further than  the Eko hotel function halls, can pack over 3,000 cars can seat over 3,000 guest banquet and over 5,000 guest theater style . host to a lot of great shows and album lunch like Ay live etc",April 2019,,,wrote a review May 2019,"Lagos, Nigeria","['44 contributions', '15 helpful votes']",40,[]
Easter Getaway At Eko Suites,"For Easter, close friends and family had a three night getaway from the chaos of Lagos at the Eko Suites, one of the 4 residences run by the Eko Hotel and Suites Brand in Victoria Island Lagos.   Checking in was pleasant and swift, rooms spacious, tidy and well chilled with extra beds for parents staying over with kids.   The rooms provide views of the Eko Atlantic project and the ocean as well as cross sections of Victoria Island, depending on your room. The OTIS elevators were a bit faulty during my visit and need some work for optimal performance. Showers and bath tubs are a bit complex to use but after a few minutes of trial and error you'd get the hang of it. You however have to be patient trying to get hot water, as it takes 5-10 minutes for the boiler to kick in.",April 2019,,,wrote a review Apr 2019,"Lagos, Nigeria","['63 contributions', '40 helpful votes']",40,[]
Very good hotel in Lagos,"It's my second stay in Eko Hotels (August 2018 and April 2019). In this hotel, I feel happy as food is very good and hotel personnel are very friendly. The room is clean and the internet is good. Also many outdoor activities: swimming pool, tennis, fitness club, etc...",April 2019,,,wrote a review Apr 2019,"Phnom Penh, Cambodia","['164 contributions', '6 helpful votes']",50,[]
