Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
A regal establishment with a touch of grandure.,It has been two years since my last stay at the Oriental. Very little has changed. Just the move of the lobby restaurant which moved to floor 4. Pity that there is no signage whatsoever to direct one to the new venue.  The rooms are huge compared to other hotels and the river view rooms have big windows. It is a relaxing view in a hectic city. Food in the hotel is primarily Chinese with Japanese as the other choice. There is a Nigerian breakfast buffet option too. The Oriental lacks the glitz of the major chain hotels but it is very good value for money.,March 2018,,,wrote a review Mar 2018,"Portimao, Portugal","['526 contributions', '177 helpful votes']",40,[]
Great Business Hotel,I was a speaker at an event.  The hotel services and comfort were excellent.  The staff was friendly and the food was quite good. One evening we had a reception bye the pool that ws very nice. I recommend the Oriental Hotel.,April 2017,,,wrote a review Mar 2018,"Minneapolis, Minnesota","['34 contributions', '23 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
One of the best hotels in Lagos,"I have stayed in the Oriental hotel on several occasions. Good continental breakfast, the staff can be sometimes really excellent and sometimes really horrible. If you have any issues, you can call the managers (they are both German and really helpful). The pool area is excellent for a beer and relax time in the evening, they even have some local performers during the weekends. The rooms are cleaned daily and all the amenities are replaced (not so common for Lagos hotels)",May 2017,,,wrote a review Feb 2018,"Skopje, Republic of North Macedonia","['36 contributions', '8 helpful votes']",40,[]
Housekeeping steals Guest properties.,"I stayed at the hotel during the Christmas holidays and MOST DEFINITELY left 2 brand new shirts that cost me $300 in the closet. I called back 2 days later and have been calling the hotel since i checked out on January 9th 2018. Not once has the manager called me back or emailed me. Every time i call, i am told they would check and i should call back, when i do call back, it's the same story all over again. The housekeeping staff is definitely stealing guest properties at this hotel and that is ridiculous. I need a full refund for my shirts! a night at the hotel cost $220 and i can't get the hotel to look into my $300 shirts????  One month later, i have called again today and they took my email and sent a followup saying the items were not found and they cant provide any further",January 2018,,,wrote a review Feb 2018,"Washington DC, District of Columbia","['6 contributions', '14 helpful votes']",10,[]
No value for money,The room decor is rubbish. Bathroom is dated. Mine had broken tiles. The food is rubbish. Ordered chinese for room service. was a waste of money as i couldn't eat the food. The breakfast was also horrible. The only nice thing i'd say is the view of the lagoon which isn't exactly anything fantastic,October 2017,,,wrote a review Jan 2018,,"['43 contributions', '27 helpful votes']",20,[]
Worst food in Lagos,Came here for Sunday brunch buffet and hands-down worst food I've experienced in Lagos. Asked for a vegetarian option and waiter requested a further charge. Absolutely terrible. The food was rancid and atrocious quality.,December 2017,,,wrote a review Dec 2017,"London, United Kingdom","['8 contributions', '1 helpful vote']",10,[]
A good hotel for a large meeting,"I have just finished hosting a fairly large conference at this hotel and it went as well as these things can given the challenges you face getting everybody safely to and from Nigeria.  It is a very Chinese hotel: huge with large areas that don't seem to do anything.  The layout is a bit confusing, but you get used to it.  I spent the week on the 9th floor - they seem to have a number of floors with nothing on them and there is an area under the breakfast room that is lit up, but not used.  Who knows what that if for!  At one end, there is a 'ball room' as capacious as any you will see - simply massive - and heaven knows what it is like when a giant wedding is on.  We used the conference facilities in the older side of the building.  The rooms are fine, though there are many",November 2017,,,wrote a review Nov 2017,"London, United Kingdom","['20 contributions', '82 helpful votes']",40,[]
Perfect hotel in a great location,"Everything works. Can't fault it. Very near the business district - takes about 15 minutes to get there in the morning. Lovely views from he breakfast room and dinner around the pool - which overlooks the lagoon - at night. The pizza I had there was perfect. The breakfast was most interesting as it had European, Chinese and Nigerian selections. There was a fridge in the room with water, beer and various soft drinks - all of which was complementary. Would definitely stay there again.",September 2017,,,wrote a review Nov 2017,"London, United Kingdom","['58 contributions', '59 helpful votes']",50,[]
Courteous Hotel,"We had a great dinner to celebrate our retiring and outgoing board members. The staff were efficient and courteous. Cheralyn was very helpful and efficient. Good was good as well. Was later to spend a night at the hotel. Clean rooms, spacious and good view of the waters. Watching the boats speed past added colour to sipping my mornijg coffee. However, they should watch the young folks that seem to loiter around so that they don't chase away the big and HNI clients",September 2017,,,wrote a review Oct 2017,"Lagos, Nigeria","['102 contributions', '28 helpful votes']",40,[]
One of the worst hotels ever,Once past the flashy lobby area it is a filthy place. Service is the worst I ever had anywhere. Reception eventually had over two pages of issues and complaints and nobody ever tried to fix even one of them. List too long to repeat here. I have been a regular traveller to Nigeria for over 15 years and this was the worst hotel I ever stayed in in Lagos.,August 2017,,,wrote a review Aug 2017,"Pretoria, South Africa",['1 contribution'],10,[]
Great experience,"We stayed at oriental hotel for a weekend getaway and it was an amazing experience. Great location, staff and a beautiful room with an amazing view of the ocean, with all the amenities functioning properly, what's not to love. They really endeavor to make sure that their guests ha e a wonderful experience. I will definitely come back, highly recommend it to everyone who wants to experience a touch of class.",July 2017,,,wrote a review Aug 2017,"Port Harcourt, Nigeria","['31 contributions', '25 helpful votes']",40,[]
Good and clean hotel,Really classy hotel on Lekki -Epe expressway.  The hotel is beside the lagoon.  The view from the hotel's really cool. Nice service. Clean hotel. Cons. Hotel has too many visitors with very few car park for visitors.,February 2017,,,wrote a review Jul 2017,,"['12 contributions', '12 helpful votes']",30,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Large spaces,I had attended a conference here and I was impressed by the size of the hall and how many people the area could serve. The air-conditioning worked well enough for the size of the hall and access to the hall from the car park was convenient. The hotel however lacked adequate parking though as many people had to park outside the hotel property.,June 2017,,,wrote a review Jul 2017,"Lagos, Nigeria","['274 contributions', '70 helpful votes']",30,[]
"This place is bad, really really bad","Ihe only good thing is the view of the lagoon, but you only have it if you have a room at the back. I have been staying in the ""new"" wing which must have been ""new"" a couple of decades ago. The one word that comes to my mind for this hotel is DIRTY. Breakfast cutlery and saucers dirty from the previous customers at the table, dirty floors, dirty carpets, dirty elevators. Some dirty staff too (leaving a trail of smell behind them in the corridors and elevators). The walls are paper thin and you can hear the nerbor's room doorbell in the middle of the night as if it was in your room. Not to mention conversations, TV and... intimacy. You can see this place has been built with cheap chinese materials, probably by cheap chinese labour to cheap chinese standards. This place feels like",June 2017,,,wrote a review Jun 2017,"Glyfada, Greece","['97 contributions', '69 helpful votes']",10,[]
Enjoyable weekend,"This is my third time of staying the weekend here. It was an enjoyable weekend with enough pomp in a very cosy, beautiful and sweet environment. The rooms are comfortable and condusively arranged. The lagoon view is a sight to behold. Good and neat environment, friendly reception, round the clock security with delicious foods and wide range of drinks. Comfort per excellence. A place to be....",January 2017,,,wrote a review May 2017,"Lagos, Nigeria","['44 contributions', '11 helpful votes']",50,[]
I wouldn't stay here for free,"I spent a couple of nights on the 25th and 26th of April. Whereas the room sizes are huge and room quite comfortable, the level of cleanliness in the bathrooms leave a lot to be desired. The staff are very rude and clueless without exception. It leaves me to believe that they have never had any training in customer services. Absolutely horrendous place. I would not stay there for free.",April 2017,,,wrote a review May 2017,"Erith, United Kingdom",['1 contribution'],10,[]
"Great views, rubbish staff!","Went there on a job, decided to get a beer and shoot some pool after. A bar man told me off for asking why I should pay cash for service instead of using my card, I reported to management, they took my details and that was it.   Definitely not going back.",April 2017,,,wrote a review Apr 2017,"Abuja, Nigeria",['20 contributions'],10,[]
Total rubbish,"Things got off to a bad start when I was resolutely ignored for 10 mins at check-in by 'Joy' at reception in favour of other guests who were openly sliding money across the desk to get served.  They went downhill quickly when the joyless 'Joy' (after looking at me like I was something she had trodden in) informed me that despite my booking confirmation, receipts and acknowledgement, the hotel didn't know I was coming and I would have to wait 3 hours for their agents system to come back on line.. unless of course I wanted to leave some cash with reception to 'facilitate' check in. At this point even the Nigerians in vicinity were incredulous.  I asked to speak to the manager but funnily enough no-one was available and I was forced to wait until they realised I wasn't going to",April 2017,,,wrote a review Apr 2017,,['2 contributions'],10,[]
Would never recommend this hotel,"Generous accommodation but the sea view not great. The service provided by the pool staff and at breakfast are  the only good point I can write about this hotel.There was no sun loungers by the pool.   There is a gym and swimming pool but did not see anyone use it. I went into the swimming pool once and felt awkward. The first night was horrendous in the  restaurant. There was 4 of us 1 person ordered Chinese and got there meal is 30 minutes while the rest of us had to wait  90 minutes for our food as we had ordered from the other menu.  The food was  cold and the cutlery and bowels inappropriate. The waiter was apologetic. We  asked to speak to a manager who finally arrived, and explained that we came to eat together and not at different times and how the food was cold and",January 2017,,,wrote a review Feb 2017,"Hertfordshire, United Kingdom",['5 contributions'],30,[]
Generous accomodation,Come to ORIENTAL and enjoy a surprising wide roomy accomodation  and exotic pampering . The sea view is alluring and refreshing even in the breakfast restaurant.The staff are about one of the most helpful in all the hotels I have been.,December 2016,,,wrote a review Jan 2017,Ibadan,"['11 contributions', '3 helpful votes']",40,[]
The best thing about this hotel - leaving it.....,"Wow. I mean wow.  I checked in at midnight and collapsed into bed. If only the noise was not so bad I may have slept. At 5am I went down to reception to move rooms from the front of the hotel facing a busy road, to the back facing the sea.  Whist the new room has no road noise the next night I'm awoken at 3am to the sound of a hammer drill. A call to reception says it's maintenance......and of course this woke my neighbor who took the opportunity to start a very long telephone call. The walls are so thin I lay listen to his conversion over the sounds of the drill.  And the facilities are awful. The place is in such need or renovation. The tiles are cracked, the bath stained, the furniture veneer pulling off......and more.  No stars to this hotel. Stay away.",November 2016,,,wrote a review Nov 2016,"Dubai, United Arab Emirates","['22 contributions', '3 helpful votes']",10,[]
Never Ever Stay Here,"Three words describe this hotel. Never. Ever.  Please just stay somewhere else. I was given a room in the so called ""new section"" and I hate to see what the rooms in the ""old section"" look like. Between the numerous cockroaches that will dance with you in bed, accost you in the bathroom, or crawl across your food when you ask for room service, you will find yourself asking “Why? Why? Why on earth did I book this roach infested glorified motel”? Don’t let the fancy lobby exterior fool you. The rooms are absolutely disgusting. The bedroom is poorly lit (my room had only one working light on the left side of the room). The bathroom tiles are grotty and mud stained. Only one of the two bathroom sink taps function. The toilet is disgusting, like it’s not cleaned at all. Brown rust",November 2016,,,wrote a review Nov 2016,"Lagos, Nigeria","['2 contributions', '2 helpful votes']",10,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Superb!,"Make sure you try the Chinese restaurant, exquisite cuisine and fantastic service. The prices are great too. Ambience in the rooms. It just feels like home away from home. Internet connectivity is also top notch!",November 2016,,,wrote a review Nov 2016,,"['30 contributions', '4 helpful votes']",50,[]
TOP NOTCH,"I stayed during my last trip in Septemeber to Nigeria and I was very impressed with the service I received. The Guest Relations Manager Doyin Adegoke was very friendly and made me feel welcomed. The rooms were very clean, the launderette service was very quick and food was awesome. I dont think I could have asked for a better experience in a hotel. Top notch",September 2016,,,wrote a review Oct 2016,"Aberdeen, United Kingdom","['1 contribution', '2 helpful votes']",50,[]
Nature meets luxury,The hotel location gives a blend of nature and imposing luxury. Generous neat Rooms.. great breakfast with a wide choice of Nija dishes and continental dishes.. On this occassion the Hotel hosted His Majesty the Royal King of one of the largest tribes in the land. A maginificent encounter you probably could find at Oriental in your comfort! Staff service is excellent. Highly recommended.,September 2016,,,wrote a review Oct 2016,,"['16 contributions', '6 helpful votes']",40,[]
Very pleasant stay,"Nice hotel. I had a great room with a view on the lagoon. This was my best hotel stay in Lagos ever. I had dinner at the hotel's Chinese restaurant where I had a very good authentic Chinese meal. I'm ready to return and recommend it for its good location, great rooms, friendly reception staff and other niceties.",September 2016,,,wrote a review Oct 2016,"Dubai, United Arab Emirates","['24 contributions', '3 helpful votes']",40,[]
Lagos Oriental hotel,"It is a nice hotel with oriental theme. Look and feel is little old but overall a good experience. Rooms are very big and have an excellent view.  Staff is nice, room service is pretty good too. It is far away from airport but close to telecom company's offices.  Food in the restaurants is not bad too. Check-in and check-out is very quick. There is a private cabs company office in the vicinity, which makes it a very safe hotel. ATM machine is in hotel, which is an important thing in Nigeria.  I spent 2 nights and it was a good experience of stay in terns of over all quality comparatively.",September 2016,,,wrote a review Oct 2016,"Dubai, United Arab Emirates","['20 contributions', '26 helpful votes']",30,[]
"Drinks, snack and view of river","Very modern and higher end hotel that I did not stay in but visited for the afternoon. Reasonably priced noting quality and I suggest sitting overlooking the river. Bustle one side and a quiet island the other. Sit by the railings of the outdoor pool. If hotel rooms do not suit your pocket, still enter and enjoy a meal or drinks if you wish a little relaxation from the traffic jams etc of Lagos.",September 2016,,,wrote a review Sep 2016,"London, United Kingdom","['116 contributions', '48 helpful votes']",40,[]
Good location,"Very nice hotel on Victoria Island.  The rooms are large and quite sparsely decorated but this is probably in keeping with the oriental theme. Bed was large and very comfortable. As far as I am aware all rooms have views of the pool area and creek beyond. Lunch in the Chinese restaurant was OK, large portions. Breakfast was a let down, no black tea (English breakfast) tea was available although I was offered earl grey.   Hotel is off a busy road so not good for walking but safe taxis are available on site from Sixt rental.",September 2016,,,wrote a review Sep 2016,"Westerham, United Kingdom","['30 contributions', '1 helpful vote']",40,[]
Decent accomodation!,"You can't fault the quality of accommodation in this property. It offers spacious and well-appointed rooms with generous amenities. They also have facilities for events and business meetings. However, they definitely need to improve on the quality of dining available as well as general service!",December 2015,,,wrote a review Sep 2016,Nice,"['31 contributions', '8 helpful votes']",30,[]
Good Concept but,"Ordinarily, this should be a WOW place but as at my last visit, I was really not so taken by the ""wow"" effect feel from outside, as I expected more from this lavish hotel. The conceptualization is very good but I find the quality of finishing  and landscaping a bit poor, if I must say. The food was good and good staff on ground.   The Oriental is well located and accessible from Victoria Island, Ikoyi, Lekki-Ajah axis.  The Conference room used was quiet large and had all the trappings it should have, as well as enough space for networking and lots of selfies.",September 2015,,,wrote a review Aug 2016,"Lagos State, Nigeria","['50 contributions', '32 helpful votes']",30,[]
STUNNING,My husband surprised me with this stay for Valentines day feb 2015 Our room was beautiful overlooking the water. Lush room with full mini bar Swimming pool was lovely and dining in the evening with live singer was great Truly an unforgettable surprise Hotel staff first class,February 2016,,,wrote a review Aug 2016,"London, United Kingdom","['14 contributions', '1 helpful vote']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Not upto the mark..,We were very disppointed with the Sunday lunch served at the Chinese restaurant. The quality of the dimsum has gone from bad to worse. Also noticed the old staff have been replaced by a new set. The service levels  have gone down. Lagos has better options for a good Sunday lunch.,September 2015,,,wrote a review Aug 2016,"Barnard Castle, United Kingdom","['340 contributions', '76 helpful votes']",20,[]
