Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Citilodge always exceed my expectation,"I was at the hotel on 22nd-24th June and as usual i had my chilled juice as part of the welcome package.  i supposed that because i stayed at the penthouse i had a bottle of Red wine on the evening of my arrival. This gesture trilled me so much that during my next visit, i will ask for the penthouse again.  As usual i enjoyed the buffet breakfast and the ever-filling pepper soup in the evening throughout my stay.",June 2015,,,wrote a review Jun 2015,"Abuja, Nigeria",['3 contributions'],50,[]
Not too good..,"Staff: the staff were quite respectful and helpful ... No complaints  Food: I liked the food, it was quite delicious only thing is it seemed to run out quite quickly  Room: the first thing that hit me immediately I entered my room was a very strong cigarette/tobacco smell... The last occupant must have been smoking in the room and I wonder why the room wasn't aired out before it was assigned to another visitor. Apart from the tobacco smell, the room itself was just ok nothing spectacular, though the pillows were quite stiff and uncomfortable.  Bathroom: the bathroom was just ok, though I think the mgt should really think about refurbishing the bathrooms as they were a bit old/dated. No windows in the bathroom and the worst thing about the whole stay was the muddy colored water",May 2015,,,wrote a review May 2015,"Lagos, Nigeria","['14 contributions', '3 helpful votes']",20,[]
Terrible experience,"I was there for office retreat and not one of my team members had the hotel experience. I can list alot of things wrongs but i would keep simple. Sheets were dirty, water was very dirty, door of the bathroom was bad. In short only thing good was they had power supply and the A/C was working. And i don't know how they got an award from Trip Advisor. Please look into this.",May 2015,,,wrote a review May 2015,"Lagos, Lagos, Nigeria","['33 contributions', '13 helpful votes']",10,[]
wonderful moment @ citilodge hotel,"my 3-day stay at citilodge hotel from 2nd-5th April,2015 was wonderful. staff-customer relation was excellent. the staffers are highly professional while the geographical location is o.k. the atmosphere is serene and well secured while the rate is moderate. the parking facilities are perfect, the rooms are spacious and neat equipped with free internet facilities.",April 2015,,,wrote a review May 2015,"Abuja, Nigeria",['2 contributions'],40,[]
Wonderful Experience at Citilodge Hotel Lekki,"I give kudos to the management of Citilodge Hotel, I really enjoyed my stayed during my last visit to Lagos. Apart from the good location of the hotel, the staff are very helpful, very neat and well serviced room. I also enjoyed their meal. What a wonderful service ! Keep it up!",December 2014,,,wrote a review Jan 2015,"Abuja, Nigeria",['3 contributions'],50,[]
Good location and security,"+ Very welcoming hotel manager and helpful staff.  + Very good location in Lekki, close to public transportation, Shop Rite mall, Lekki Conservation Centre and Nike Art Gallery. + The hotel has good security and the area is very quiet and save also in the evening time.  + Small but reasonable breakfast buffet.  - The wifi didn't work on the 2nd floor",September 2014,,,wrote a review Sep 2014,Finland,"['49 contributions', '26 helpful votes']",30,[]
Great Stay at CitiLodge Lekki,"We stayed in the hotel for two weeks and were impressed by the friendly and service oriented staff.  Mr. Isdore, the general manager of the hotel, went out of his way to talk with guests everyday to assure that everything was in order.  The restaurant is staffed by excellent chefs and everything ordered was flavorful and well prepared.  A recommendation to the chef is to consider daily specials that will allow for a range of options over a longer stay.  We are looking forward to returning to the hotel in the future.",August 2014,,,wrote a review Aug 2014,"Dubai, United Arab Emirates",['3 contributions'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Excellent Hotel,"I recently spent a week at the Citylodge Hotel in Lekki, Lagos and would endorse the excellent reviews already held by the Hotel. Nothing is too much trouble for the friendly and efficient staff who made me feel more than welcome during my stay. The hotel is comfortable, clean and offers an excellent restaurant with a good variety food on offer. Looking forward to my next stay with the Citilodge Hotel.",July 2014,,,wrote a review Jul 2014,"Bristol, United Kingdom",['1 contribution'],50,[]
Wonderful client relations!,"I spent one week at Citilodge during a recent visit to Lagos and although it was obvious that some maintenance needed to be done to bring out the best from the available facilities in the hotel, the quality of their food, the courtesy of the staff and the excellent customer relationship skill of the GM (a Zimbabwean)overshadowed whatever facility challenge I observed...plus a mini charokee during dinner! I have used the standard of food I ate during my stay at Citilodge to judge all the hotels I have stayed in ever since!",March 2014,,,wrote a review Jul 2014,,"['1 contribution', '1 helpful vote']",40,[]
nice experience,"i did spent one week in the hotel, my experience was very nice, the staffs were very nice and very kind they make you feel you have not leave your home comfort. The room is very spacious, the Air conditional is perfectly okay. the bed is well laid and spacious, the compound is very neat. I hope to recommend my friends. I know they will never regret going there.",May 2014,,,wrote a review Jun 2014,"Abuja, Nigeria",['1 contribution'],50,[]
Fantastic Experience,"I got to know about Citilodge Hotel through my boss who resides in Lagos and my experience during my one week of stay was a fantastic one. Great Location, good reception, clean and very spacious room, highly professional staff, wonderful restaurant with nice food and reasonable prices. I like the swimming pool, very clean.  Keep it up !",May 2014,,,wrote a review Jun 2014,"Abuja, Nigeria",['3 contributions'],50,[]
“Very good hotel with good value for money”,"I recently spent 2 days on business in Lagos staying at CITILODGE Hotel. It has a nice location, the garden at the entrance make the hotel look greatly. The swimming pool/Gym is good. The rooms are clean and spacious with good air condition. The internet is very fast. The breakfast is good with variety of food as complimentary. Every interaction with the staff was pleasant and there was nothing they weren't willing and able to help with. I can recommend CITILODGE  Hotel to anyone!",June 2014,,,wrote a review Jun 2014,"Abuja, Nigeria",['3 contributions'],40,[]
Falling apart,"I had used Citilodge several times in the past and was quick to recommend to friends and family. Decent room size, good value, courteous staff, great location. I have stayed there several times in the past. My recent visit however reveals the place is falling apart. Maintenance is poor, it took several hours to get a room key (I had to keep going to the reception to request someone let me in to my room with their one copy of the master key, EVERYTIME I left my room). Rattling air conditioning systems didn't make sleeping very easy. My shower had no pressure and I had to shower in a different vacant room. Several other things went wrong in my very short and disappointing stay (particularly disappointing given that I saw the hotel in a much better state in the past)",May 2014,,,wrote a review May 2014,,['1 contribution'],10,[]
Disrespectful staff and uncomfortable,"Rooms and hotel are in ok condition. One can tell that maintenance and upkeep are poor and is reflected in quality of rooms and hotel. Staff hospitality and treatment of guests (there were 5 of us) was disrespectful. Example: Water pressure in room was very poor (not good enough to wash hair) and reception staff told me that ""you should just manage with it"". When I asked to use a shower in a different room but again the staff member insisted that I manage and that I lucked out when I moved rooms (making a disrespectful and insinuating comment about having moved into a room with my friend). She offered I use a bucket to shower but the staff never came with it. When my male friend asked to use a separate room to shower he was granted the request.  Staff also made bizarre requests",May 2014,,,wrote a review May 2014,"New York City, New York","['9 contributions', '1 helpful vote']",10,[]
GREAT IMPROVEMENT,"When we  visited Citilodge in 2013 it was just average and still trying to get its act together but this last trip to the hotel has been an eye opener. I am going to be encouraging people from the UK to patronise the hotel because of the great improvements I noticed when we visited again for 3 weeks in January. The customer service is Excellent, the bed sheets very clean and white and the environment very neat. The rooms are of good good sizes. The location is perfect for movement around the island and even to the mainland and staff generally VERY friendly and CARING. I recommend this hotel to a Business traveller and to holiday makers. Bimbo Folayan (Chairman, Central Association of Nigerians in the UK)",January 2014,,,wrote a review Feb 2014,"London, United Kingdom","['2 contributions', '2 helpful votes']",40,[]
citilodge ideal base to explore this unique city,"Warm friendly welcome when you first arrive and that stays throughout your stay. All the staff including reception, house keeping and security care about you and your stay and offer a really friendly service. The hotel is very clean and well equipped. The food is excellent and offers a real taste of Nigeria. The pool is clean and wonderful to swim in and relax. The hotel is in a safe area of Lagos and is an ideal base to explore the city. Taxis are very helpful and a good  price can be fixed before you start you day exploring. Hotel cope's well with the power cuts and happy to resolve any issue to make your stay memorable.",October 2013,,,wrote a review Oct 2013,Oxford,"['3 contributions', '4 helpful votes']",50,[]
Recommended!!!!,"Lagos is quite a stressful place to be especially when you have meetings and you get stuck in unpredictable traffic, after a day like this the best if not the ONLY thing you need is a stress-free, quite, friendly environment, I highly recommend CitiLodge Hotel, if you know what I mean. Neat rooms, respectful, caring and friendly staff and to top it all very moderate costs considering their location. Once I am in Lagos again, CitiLodge is my 1st choice, cheers to them.",September 2013,,,wrote a review Sep 2013,"Accra, Ghana","['1 contribution', '3 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Good Value but not the best,I thought the room was quite nice with TV and fridge. Fairly clean and good house keeping. The bad side was the electricity kept going off (around 50-60 times during the 8 days I was there). that needs to be sorted and other bad thing was church with band directly above our room bashing out drums late at night and early morning. Air conditioning good and staff and security also good but no access by road so have to walk into hotel from road.,July 2013,,,wrote a review Jul 2013,"Southampton, United Kingdom","['1 contribution', '1 helpful vote']",30,[]
Thumbs Up!,"An honest review should make note of the negatives as well as the positives: so the rooms really aren't charming, and the menu is rather short. Naturally it's not comparable to the fancy places that cost three times as much. On the other hand I found the staff to be extremely welcoming, friendly, and helpful, and the food I had from the menu was proper Nigerian made and simply delicious. Every room I saw was clean, and there was no messing with the bills as you get it in other places. If you can offer reasonable rates for drivers you recommend and continue delivering good reliable service with a smile I'm sure many guests will be loving Citilodge. I enjoyed it and was very positively surprised - thanks.",May 2013,,,wrote a review May 2013,"Bremen, Germany","['7 contributions', '9 helpful votes']",40,[]
Excellent,"I have been part of citilodge family for the past 8 months as a guest. I am working in Lagos as a consultant and I must say this is a very homely place. Staff try by all means to make you get premium service against all odds. Despite power problems in Nigeria, citilodge has generators and invetors that run for the whole day! They have just finished renovating the front office, restaurant, pool side etc. I couldn't see the reason why they were doing it because the place was still stupendous! Nevertheless after I personally had a chat with the chairman, I noticed that it was a matter of principle and class to uphold the standards always. Long live citilodge!",May 2013,,,wrote a review May 2013,Lagos,['1 contribution'],50,[]
Not good,I couldn't quite match up the reality of this hotel with the sparkling reviews of Trip Advisor. A shabby establishment with poorly renovated rooms and all the ambience of a prison. The location was the only redeeming feature.,November 2012,,,wrote a review Feb 2013,"Oxford, United Kingdom","['6 contributions', '12 helpful votes']",20,[]
Simply amazing,"Citilodge experience is breathtaking and hospitable. I won't forget da experience in a hurry. The guys are business gurus in this sector. However,they need to improve on the menu. On a scale of ten I would ratye this guys 8. Nice job guys Gotodok.",November 2012,,,wrote a review Dec 2012,,"['1 contribution', '1 helpful vote']",40,[]
TIMELY AND QUICK RESPONSE,"At citylodge,i xperienced almost the same feeling with home.Its home away from home .I must commend Mr Isdore the general manager who went the extra mile in making sure we were comfortable . Response time to any challenge encountered was swift .The reception at citilodge is warm from the receptionist,kitchen,laundry and bar.Ella is also one staff who will go the extra mile to make guests happy.",November 2012,,,wrote a review Nov 2012,jos,['1 contribution'],50,[]
what a beautiful experience,The room decor are warm and inviting and cozy The servicemanship is highly commendable. The outdoor ambience is fantastic The pool is really relaxing Ther is the need to improve on the variety of the food menu In summary it is recommended for a family Holiday retreat,November 2012,,,wrote a review Nov 2012,"Lagos, Nigeria",['1 contribution'],50,[]
Amazing,it is a lovely and very comfortable hotel.i was very impressed with their services.hospitality was simply amazing and will recomend this hotel for anyone who is actually looking for a second home...it is a small but mighty hotel...they say good things come in small packages.thats where CITILODGE comes in.one question for you is..how many hotels do u go to and you have the chance to get to communicate with the chairman?,October 2012,,,wrote a review Oct 2012,"Abuja, Abuja Capital Territory, Nigeria",['1 contribution'],50,[]
CUSTOMER CENTRICITY,"The improved ratings and service delivery of Citilodge Hotel, in my opinion, is the customer centric approach the managemet of the hotel has adopted and implemented. Right from when you approach the customer check-in desk, you can feel the genuine warmth and welcoming smile of the staff. The food is very good and the rooms were recently renovated to meet competing international standards. The bar is well stocked and there is a live band on hand that play comtemporary music. I highly recommend Citilodge Hotel to anyone visiting Nigeria and is planning to stay in Victria Island / Lekki environ.  Kunle",August 2012,,,wrote a review Sep 2012,Lekki,['1 contribution'],40,[]
Great Service,"I have enjoyed my short stay at the hotel.  Isdore the general manager was very helpful in making sure that our stay was pleasant and comfortable.  I was traveling with a friend and both of us had a chance to talk and socialize with the general manager and chairman. I'm greatfull for the genuine concern and hospitality displayed from the staff at Citilodge Hotel.  When  a problem occurred at the hotel, Isdore resolved the problem immediately.  I was very happy with the outcome.  We enjoyed listening to the soothing music in the restaurant and pool side area.  This vacation was very relaxing and refreshing.  We had a wonderful time, and hope to see you real soon in the future.  I  highly recommend another visit to this hotel because of the great service and hospitality,",August 2012,,,wrote a review Aug 2012,"Milwaukee, Wisconsin","['1 contribution', '2 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Fantastic,"Its a lovely hotel in the Island of lagos,decent staffs, wonderful managment. Clean pool. And a good security system, I like it cos of it quick access to town.the resturant its a class of it's own jazzy music for evening relaxition pool side bar for football match viewing, I'll recomend for anyone going to lagos island.",August 2012,,,wrote a review Aug 2012,,['1 contribution'],40,[]
Good Service,"I was just at this hotel on June the 25th of 2012. I am from Columbia, SC USA. The workers were nice. My husband and I enjoyed our stay. The pool was clean, our room was clean, the food was great and the area was very close to surrounding shopping centers. I was very impressed with the nightly turn down service as well. When I first arrived the receptionist greeted my husband and I carried our bags to our room and later brought us our food and wine on time as we requested. This is a very nice hotel for anyone wishing to visit Lagos in the Lekki area. I will come and stay here again. The staff and this hotel was great!",June 2012,,,wrote a review Jul 2012,"Columbia, South Carolina, United States","['2 contributions', '1 helpful vote']",50,[]
This hotel appears to be one of many failing Nigerian hotels.,This hotel appears to be one of many failing Nigerian hotels. The rooms are small and run down. A lot of the things on the menu were unavailable. The area isn't very good. The  staff is very nice and good at making the beat of a bad situation.,September 2011,,,wrote a review Nov 2011,"Huntsville, Alabama","['71 contributions', '40 helpful votes']",40,[]
"Neat Hotel, Friendly Staff","Room rates were on the high side for the facilities available.uncomfortable chairs in the lobby and we had only one towel in the bathroom. Water in the bathroom was coloured and few tv stations. But very friendly and helpful staff, breakfast was simple but nice. Generally just okay",October 2009,,,wrote a review Nov 2009,Nigeria,['1 contribution'],30,[]
Isolated but clean. a bit pricey.,"Prices are at 25000 Naira per simple room - a bit pricey. WiFi in the rooms is free and working reasonably well. Rooms and beds are clean and comfortable, staff friendly. Not many TV channels. I haven't seen any other guests - so if you're looking for company after a day's work this is a bit lonely. The gym is pretty basic (two running machines, and one weight-pushing machine) but ok. I wasn't able to pay with Mastercard because the machine didn't work. Breakfast is a bit on the meagre side. Cornflakes, white bread, nescafe coffee.  Butter, Jam, and other things only occasionaly. Swimming pool is 7 m long - too short for real workout. If the price was better, I would recommend it.",June 2009,,,wrote a review Jun 2009,"Berne, Switzerland","['13 contributions', '7 helpful votes']",30,[]
