Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
I was Rob by this Hotel management  Beware of this Hotel,"I have stay in this before i never know i was being targeted , Two days after i checked   in 02/09/2017 i notice funny act while i was the restaurant  for my breakfast this guys were in my room . later on i find out my U.S passport was gone along with Five thousand U.S Dollars ($5000)  i was only left with Nigeria passport without a penny the Hotel Director put  up a fight  he did not allow me to call the police or allowed the law to see the security camera in the hallway. till this  point the police have no access to the cctv of that Hotel. please stay away from this Hotel.",February 2017,,,wrote a review Mar 2017,"Dallas, Texas","['1 contribution', '9 helpful votes']",30,[]
Brilliant,"The hotel is clean, well managed and conveniently located not very far from the airport, this is a massive boost to my trip considering my flight out of Lagos was late in the night. The ease at which i was able to convert my stay to late check out on the last day was so smooth i didn't even know how it happened. The receptionists and all the staff are very friendly and happy to help. The facilities are wonderful, I will surely visit again.",March 2017,,,wrote a review Mar 2017,,['1 contribution'],50,[]
My passport and money was stolen in the safe lock.,"I stayed at this hotel in early February, 2017. My United States passport and $5000 was stolen from the safe lock in my assigned room. The management and the hotel staff are the only one who can access my room and the lock in my absence. I was so devastated and angry about the terrible experience I had to go through. The trouble of having to go to the U.S embassy for temporary passport and asking people to send money to me. I still can't believe it. PLEASE stay away!",February 2017,,,wrote a review Feb 2017,,"['1 contribution', '4 helpful votes']",10,[]
Stay between flights,What a beautiful hotel. Near the airport and the restuarnt serves Internatiobal food.  I loved the room and the continental breakfast was great. I only stayed for a day it was quite expensive but the experience was great.,August 2016,,,wrote a review Feb 2017,"New York City, New York","['11 contributions', '8 helpful votes']",50,[]
Excellent Stay.,"I hope that whenever a room was reserved, the customer should be placed in the reserved room. Your first come first serve policy negates the need for reservation. The idea of placing someone in a costlier but available room is an unfortunate ploy.",December 2016,,,wrote a review Jan 2017,"Atlanta, Georgia","['2 contributions', '3 helpful votes']",50,[]
Business and Personal Trip from USA to Lagos,"Great place to stay.  I thoroughly enjoyed my stay from December 16 to December 23.  The front desk people were very helpful and cordial.  The room and setup were very nice.  My special thanks to Henry, Veronica in the Boutique Store, and David for making my stay a very pleasant one; they were very friendly and helpful.  The hotel is close to the airport as well.  Some things the hotel can do to improve include the following: 1. Ensure faster Internet connection in all the rooms. 2. Reduce the wait time at the restaurant to less than one hour.  Overall, I was satisfied with my stay and will stay there again the next time I travel to Lagos.",December 2016,,,wrote a review Jan 2017,USA,"['3 contributions', '2 helpful votes']",50,[]
Great place very close to the Airport,I really liked the room and the quality was decent. The have a continental breakfast which is incorporated into the room price and they have Taxi service readily available outside.   I will definitely consider Welcome Centre in the future for any future trips to Nigeria.,November 2016,,,wrote a review Dec 2016,"Portland, Oregon","['9 contributions', '4 helpful votes']",40,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
EXCELLENT,"The Welcome Centre Hotel offers great service, clean rooms, very helpful staff, quiet environment, good food. it is in a great location, just 5 minutes from the international airport, over all 5 stars from me. I'm sure to visit again.",October 2016,,,wrote a review Dec 2016,,['1 contribution'],50,[]
Peacefull,"I have used this Hotel so often. Security and location and hospitality is very good. Please promote the Restaurant,  We are forced to wait  takes to get diner. I hope such kind of rooms with 2 beds single size.",October 2016,,,wrote a review Dec 2016,"Yoron-cho, Japan",['1 contribution'],40,[]
Nice hotel,Recommended by a friend. Stayed four nites with my two sons. Clean & fresh bedding set: clean room & bathroom. Facilities to keep a young lad occupied. Friendly staff especially at the front desk. The hotel also helps arrange for a company taxi from the airport so you are safe. Fabulous & healthy buffet breakfast.Down side is the long wait for room service for dinner. I think the hotel should hire more hands for the kitchen. Otherwise a good & lively hotel. Will surely book in anytime I am in the hood.wifi is free.,November 2016,,,wrote a review Nov 2016,CALABAR,"['4 contributions', '1 helpful vote']",40,[]
My experience,"The staff at the hotel are very helpful ,always willing to assist . The room maintenance needs improvement . The tv and Chanel's are disappointing most cases they do not work . Wrong remote for the air control was given to me. Had to do room swaps.ABove all the maintenance team needs an upgrade . Meal takes too long to prepare. Most times had to place order hours before meal time just too long to serve and their price should reflect the quality of food servedi",October 2016,,,wrote a review Nov 2016,"Greater Manchester, United Kingdom","['1 contribution', '1 helpful vote']",40,[]
Happy stay,what  I liked the most about this place is the choice of food one has especially the breakfast.I  will be using this place again when next I travel to Nigeria.Forgot to mention that the security here is very good.,October 2016,,,wrote a review Oct 2016,"Providence, Rhode Island",['1 contribution'],40,[]
Great Stay at Welcome Centre Hotels,"Great place to stay, will stay again. Stress free environment with helpful, friendly, easy to relate with workers at restaurant, reception, room service was perfect and on time. All that one request for is presented.",October 2016,,,wrote a review Oct 2016,"Montreal, Quebec","['1 contribution', '1 helpful vote']",50,[]
excellent staff,I stayed at welcome center for one night when I stopped over in Lagos to Southern Nigeria. I would have returned to the hotel for several more nights but for the price. Breakfast was good and room was clean. Wifi does not work in some rooms,October 2016,,,wrote a review Oct 2016,Mo City Texas,['1 contribution'],40,[]
Probity to Airport,"Good place to lodge. Good amenities like table tennis,  swimming,  etc. Buffet breakfast ok. Staff are not too friendly or looked too serious to be friendly. Wardrobe is too narrow,  almost not possible to hang a shirt without squeezing it. It is centrally located.",February 2016,,,wrote a review Sep 2016,,"['24 contributions', '2 helpful votes']",40,[]
Very memorable,Delightful stay. Both the luxury and standard rooms we used were more than adequate. Our compliments to the Chef who conjured up one of the best goat pepper soups that I have tasted. We will definitely come back and have already started informing all my friends and family,August 2016,,,wrote a review Sep 2016,"London, United Kingdom","['1 contribution', '1 helpful vote']",50,[]
A second visit without regrets.,"During a transit stopover with the family, Welcome Centre hotel with its close proximity to the Lagos International Airport was a comfortable place to rest and get refreshed without bothering about the city traffic.",August 2016,,,wrote a review Sep 2016,"Luanda, Angola",['2 contributions'],40,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Good Services,"The location of the hotel is a short distance to Lagos International Airport, which is handy for early morning international and local travellers. Friendly reception. Room and room facilities were in good and working conditions. The complimentary breakfast and service was excellent.",July 2016,,,wrote a review Aug 2016,"Greater London, United Kingdom",['1 contribution'],40,[]
Good Experience,"Friendly reception staff, comfortable well furnished rooms, nice breakfast and adequate facilities. The hotel location is ideal for early morning international passengers, giving you a straight drive to the airport. Airport shuttle will be an added bonus.",April 2016,,,wrote a review Aug 2016,Ibadan,"['11 contributions', '3 helpful votes']",40,[]
Poor public relations,"Unmotivated, uncoordinated and rude staff, especially those in the restaurant. They watch the clock and are quick to inform customer/client that ""you are late for breakfast"" at the slightest opportunity. So demeaning experience, to say the least.",July 2016,,,wrote a review Aug 2016,"London, United Kingdom","['17 contributions', '11 helpful votes']",20,[]
Very good,Had a very comfortable stay with my spouse. We enjoyed a discount on the room. The reception was ok and the receptionist sensitive to my reservation. The meals were delicious though we would have preferred to pay less for it,July 2016,,,wrote a review Jul 2016,"Calabar, Nigeria",['1 contribution'],40,[]
very good,I likely will chose to patronize this Hotel in  future for my Hotel accommodation when ever I come to Nigeria for any reason . I enjoyed my stay quite well but my main concern over all is the Breakfast . it should include more varieties in terms of veggies and the food should be more tasty to really worthy for the price . I hope they will take this very serious for future patronage .Thanks,May 2016,,,wrote a review Jun 2016,"Lagos, Nigeria",['1 contribution'],40,[]
Some improvements needed.,Good location to the airport. Overall facilities are good. Staff are very helpful. The Internet services have been unreliable most of the time have stayed in the hotel. Need to have more beverages in the room.,May 2016,,,wrote a review Jun 2016,"Greater London, United Kingdom",['1 contribution'],40,[]
Awesome Stay,"Great place to stay with business associates, family and friends. I will definitely recommend the hotel to my friends. I am always impressed by the cleanliness of the hotel rooms and the ever polite staff members.",May 2016,,,wrote a review Jun 2016,"Abuja, Nigeria",['2 contributions'],50,[]
great customer service from all staff are the hotel same ppls for past 5yrs have  been using the hotel ask of Debo Colew,"I don't any were else anytime I m in lagos security wise they are on point,24/7 electricity, outstanding English breakfast,room rate are not high performance night that is one major factor.hope staffs are well paid by there boss.",February 2016,,,wrote a review Jun 2016,Brooklyn,['1 contribution'],50,[]
Home away from home,Beautiful place. great staff. excellent facilities. strategically located close to international airport and other facilities.good food. cross cultural and nationalities catered for. a secure place to stay in Lagos. Clean rooms. Polite and efficient room service.  Modern facilities and swimming pool and fitness facilities.,February 2016,,,wrote a review Mar 2016,London,['1 contribution'],50,[]
holiday visit,"I always enjoy my stay at this hotel, food prices are a bit high, I liked and enjoyed everything here, the only think is the location too far from center of town. staff always ready to help answer questions respond to inquiries promptly",February 2016,,,wrote a review Mar 2016,"Kenosha, Wisconsin",['4 contributions'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Lovely hotel VERY close to Lagos' airports.,"Hotel is very close to Lagos' International and Domestic airports - which makes this a must-stay considering the hectic traffic situation in Lagos. Staff is very friendly and always helpful and check-in and check-out went smooth. I stayed on the 3rd floor and although the wifi can sometimes be finicky, it worked 99% of the time. Rooms and bathrooms are old, but clean and beds hard, but good. Breakfast is somewhat limited and the coffee is not good, but you get interesting breakfast dishes like pizza, rice and stew. Room service is fast and dishes quite tasty - also not expensive. I will definitely stay here again as this is so conveniently close to the airport",February 2016,,,wrote a review Mar 2016,"Stellenbosch, South Africa","['40 contributions', '10 helpful votes']",30,[]
Welcome.,Welcome hotel is convenient for people traveling international as its close to the international airport.Its reasonably priced amongst hotels of the same standard and location.Breakfast is just ok but needs more options,December 2015,,,wrote a review Jan 2016,Abuja,['3 contributions'],30,[]
Toilet/Bathroom,The toilet should be update to an acceptable standards by this I an appropriate toilet seat. The shower was far too small for any human being comfort. It's so small you can't bend nor stand to have a bath. The staff were excellent however but the toilets need an upgrade.,December 2015,,,wrote a review Jan 2016,"Los Angeles, California",['1 contribution'],30,[]
Very very nice hotel !,"My name is Nathalie, I spent 5 nights in July 2015 in this hotel and really appreciated the location (not far from the airport), inside the hotel very clean, nice breakfast, nice meal, the staff is very helpfull always available !  I really recommend this hotel !",July 2015,,,wrote a review Jan 2016,,['1 contribution'],40,[]
Very good value for Money,very good value for money - very clean and excellent rooms - great food and pool area and staff very friendly and helpful at all times - security very good and room facilities more than satisfactory - will definitely stay there again!!!!!!!!!!!!!!,November 2015,,,wrote a review Jan 2016,"Texas Gulf Coast, Texas","['17 contributions', '5 helpful votes']",40,[]
Better than expected,"Actually, I had a very nice stay at this hotel. I was greeted with fresh squeezed juice in the lobby at check in. The elevators are small and a bit slow. If you don't have luggage, take the stairs. The staff is very, very friendly. The rooms are big, clean and have AC which keep the room nice and cool. I didn't notice any mosquitos or other bugs. The shower temperature was good. The hotel restaurant service is extremely slow, but the food tastes really good. The Internet is spotty. I had to re-log on frequently, which was frustrating. The hotel is close to the airport. Overall, a pleasant stay though.",December 2015,,,wrote a review Jan 2016,"Indianapolis, Indiana","['143 contributions', '46 helpful votes']",30,[]
Certainly not 5 star,"I recently stayed at the Welcome Centre for 3 weeks. The flyer on the table in the dining room claimed that they were a 5 star hotel. I am sorry but I have to disagree. The location is poor with no restaurant or bars in the local area, so you are tied to the hotel. The beds are firm bordering on hard, so be prepared to a firm mattress. The internet was patchy at best and in the last week there was an instance where the system went off completely for 24 hours. I called constantly from room to be told that it was still down. In the evening when I went for my meal, I was told that you could get a connection in the reception or business centre! I had sat all day not knowing this. When I went to use the business centre and ordered a Latte coffee ( relatively standard in even a 3 star",December 2015,,,wrote a review Dec 2015,Wigan,"['151 contributions', '57 helpful votes']",20,[]
very nice,"It was clean, safe, friendly staff, relatively cheap and very close to the airport. The ability to pay for the hotel room online and through paypal was a major plus. I'll definitely be staying there if I go back to Lagos again.",November 2015,,,wrote a review Dec 2015,Richmond,['1 contribution'],50,[]
Value for money.  Customer friendly.,"Good hotel, good location, friendly staff and realistic price. Satisfactory. For anyone around Lagos Airport or who wishes to visit Nigeria, with some ample time, this is a very good hotel.  Good for singles, couples, and families.",October 2015,,,wrote a review Nov 2015,"Lagos, Nigeria",['1 contribution'],40,[]
Great place for a family stay,"I stayed at the hotel with my wife and three kids It was safe, we felt secured. The hotel was also very close to the international airport.; the food at the was great. My only complain is that they charge too much money in my opinion for extra beds/cribs.",October 2015,,,wrote a review Nov 2015,"Washington DC, District of Columbia",['1 contribution'],40,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Would sure visit there again,"Due to my flight time, arrived the hotel at an odd time with my family but the receptionists were very helpful.Made us comfortable and checked us into a room. Very polite staff, from the security at the gate, the porters and room stewards... About 5mins drive from the airport. The environment is neat and secure. Standby airport shuttle taxis.",October 2015,,,wrote a review Nov 2015,"Luanda, Angola",['2 contributions'],40,[]
I will recommend,"Hotel is in a good location,the front desk staff are very friendly and helpful,everything was great expect for the restaurant,food is terrible and the kitchen and restaurant staffs are very unfriendly and act like the food is free",August 2015,,,wrote a review Nov 2015,"Paris, France",['1 contribution'],40,[]
A five (5) star review,"As a professional who values quality , bargain and above all security I was extremely impressed and will definitely  recommend this hotel.     All I can say to the management and staff of this hotel is to keep up to good work. Oh, the parking area impressed me too.",August 2015,,,wrote a review Sep 2015,Atlanta,"['3 contributions', '1 helpful vote']",50,[]
Nice place,"It's an exciting thing to be back home and relax in a nice hotel and very close to the airport too. Rich complimentary breakfast served especially if you have missed some in a while. Overall,it's cool place to be. Had fun. Though not cheap but was worthwhile.",August 2015,,,wrote a review Sep 2015,Abuja,['5 contributions'],40,[]
Very clean and friendly staff,The room was clean and room service good.  The food was good too.  I have recommended this hotel to my other family members and they all stay there and love it.  If I had a complain it'll be they need more channels selection in the room or at least a movie option.,September 2015,,,wrote a review Sep 2015,Madison,"['1 contribution', '1 helpful vote']",50,[]
Enjoyable holiday at the Welcome Centre Hotel,"My wife and me thoroughly enjoyed ourselves at this hotel. The staff were all friendly and always ready to help. The breakfasts and dinners/suppers were excellent value for money. There was constant electricity, and water for bathing. The location of the hotel is fantastic, being very close to the International and domestic airports. We did not use the gym/swimming facilities, but they were available. We highly recommend this hotel to anyone wanting to holiday or conduct business in Lagos.",July 2015,,,wrote a review Aug 2015,,"['2 contributions', '1 helpful vote']",50,[]
"My Stay at Welcome Centre Hotel, Lagos","It was an altogether nice place to stay. The staff at the front desk were polite and were able to resolve issues that came up as quickly as possible. I would have rated the hotel a ""very good"" rating if not for the restaurant staff who were not really into hospitability business! In stead of asking the management for the kind of booking, the lady (I guess in charge of the restaurant) was very quick at jummping to a wrong conclusion, and was not even polite. The front desk sorted everything out though it left a bad taste in my mouth. Unfortunately it was the last day, so there was no opportunity for the lady to make a better impression",June 2015,,,wrote a review Aug 2015,Ibadan,['1 contribution'],30,[]
There is Welcome Centre Hotels...and others,"This has been my third stay at this hotel and I have never been disappointed. As a no nonsense traveller, I highly recommend this hotel for exceptional service and luxurious stay...anytime! 5* hotel!!",May 2015,,,wrote a review Jun 2015,Aberdeen,"['1 contribution', '1 helpful vote']",50,[]
Basic hotel with a good location,If you arrive for a short visit in Lagos it's a big advantage to stay near the airport because of the turrible traffic in the city. The stuff and the gym were good. The room floor was sticky. Poor breakfast.,April 2015,,,wrote a review May 2015,"Tel Aviv District, Israel",['1 contribution'],30,[]
