Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Sushi is the best in Lagos,Went for lunch and had the most amazing sushi there. The staff are very nice and polite. Great view of eko atlantic from the restaurant. Would recommend the restaurant. Not sure about the hotel rooms as i did not lodge there,December 2017,,,wrote a review Jan 2018,,"['43 contributions', '27 helpful votes']",40,[]
The best hotel I stayed at during my recent visit to Nigeria,"While not a five star property, at best four or three plus plus in international comparison, this was the best hotel I stayed at while in Nigeria last month.  Check in was prompt, aided by having met the F&B manager earlier in the week who turned out to be a jack of all trades at the hotel and was at hand when I arrived, clearly in the capacity as Duty Manager. I therefore swiftly got into my room, necessary as an evening function required cleaning up and changing of clothes.  I only settled into the room when I got back from the evening out for my one night stay, took a few pictures and then settled down on the desk for a couple of hours of work.  The room I got on the third floor was spacious and clean, everything worked - unlike my previous hotel where bulbs needed changing",November 2017,,,wrote a review Dec 2017,"Kampala, Uganda","['3105 contributions', '496 helpful votes']",40,[]
Fairly Good,The Avenue suites is in a good location as it’s easy to access various establishments within Victoria island. It’s less than 5 minutes to Eko hotel.  It’s fair size with a Swiming pool and complimentary breakfast with booking. Clean environment and comfortable space and bed. However tv Channels were limited and not clear.  The staff appear nice and helpful as they attended to minor issues I had promptly.  I advice you take an extension cord or adaptor plug as one one socket is compatible with regular plugs.  Overall it was a good stay and would stay there again. It was value for money based on special rate we were offered.,November 2017,,,wrote a review Nov 2017,"Lagos, Nigeria","['459 contributions', '61 helpful votes']",30,[]
"Solid Option, cramped bathroom","I have stayed at the place 2 times and both times were OK. Check in was a bit slow bc res was made via Ota, they weren't sure if I had prepaid etc. The rooms are starting to look worn, they crank the AC to counter the humidity. Food is solid, but on the pricey side. Although it's not anyore pricey than other places in Lag.  Hotel feels a bit cramped but the rooms are a good size. The toilet is very awkward tho. If the price was lower my reviews would be higher",February 2017,,,wrote a review Sep 2017,,['20 contributions'],30,[]
Bad service,"This hotel is located in Victoria Island, with nearby market and restaurants, they offer breakfast, there is a restaurant in the hotel, there are a small pool and a tiny training room (not a gym), they gave me a discount on my stay and they have upgraded my room as a compliment from the management.  Now, let me explain the reason I gave it a poor rating: the room had a lot of broken things, and that is not even my issue, my issue is that I had to call 3-4 times on each broken thing to get it fixed, I had some cleanliness issues, and finally the worst thing was the attitude and behaviour of most employees, starting from the reception, maintenance, room service...etc, they were rude, challenging, and treated me like I don't know what I am talking about.  The smoking rooms are on",July 2017,,,wrote a review Sep 2017,"Amman, Jordan","['2211 contributions', '382 helpful votes']",20,[]
Great place but pricey,"It's a great hotel, really clean and friendly staff. Although checking in was a bit delayed as their POS would not accept my foreign credit card. Nice restaurant and lovely pool. You should try the sushi here. Overall, nice place",September 2016,,,wrote a review May 2017,"Aberdeen, United Kingdom","['59 contributions', '14 helpful votes']",40,[]
"Comfortable, friendly, affordable and the best sushi in Africa!","The hotel was friendly, affordable and immaculately clean. It was clearly a family-run hotel and felt very warm and welcoming from the beginning. I LOVE that every floor has their own wifi and the hotel generators are highly functional. The food was delicious, everything I had was better than the previous dish. From steak to sushi to pasta to Lebanese food, while it wasn't cheap, it was worth every Naira. I have found my go-to hotel for myself and business partners for all future Lagos trips. Highly recommended.",April 2017,,,wrote a review Apr 2017,"Oklahoma City, Oklahoma","['9 contributions', '3 helpful votes']",50,[]
Great hotel,"I enjoyed my stay here. Clean, spacious modern rooms with clean towels and beddings. Hotel has a pool and excellent restaurant that serve both local and continental food. The staff was very kind and welcoming.",February 2017,,,wrote a review Apr 2017,,"['20 contributions', '7 helpful votes']",50,[]
Modern New Look,Had an informal corporate dinner at the restaurant on the 6th floor. Very spacious with very high ceilings and well lit with excellent views of Bar beach. Great continental food and good efficient service. Looks like a good hotel to stay in and everything looks new. Will try it out on my next trip to Lagos.,March 2017,,,wrote a review Mar 2017,"Nairobi, Kenya","['226 contributions', '43 helpful votes']",40,[]
"Horrible Food, Worst I have tasted in VI, Lagos","I came on Val's day 14/2/17 to have dinner at the topmost restaurant at avenue suites. It has a nice view but that is where it ended. I ordered Singaporean noodles with shrimps and my wife chicken in mushroom sauce. The food took more than 45 mins to come out and it was tasteless. The noodles was hard, the sauce bland, the shrimps were like just 4 small pieces and loads of vegetables that was swimming in water. I could find water at the base of noodles. My wife's chicken was clearly stale and not tasty. The best part of the dish was the mashed potatoes, Imagine!!   I doubt if I would be visiting that restaurant again.",February 2017,,,wrote a review Feb 2017,"Lagos, Nigeria","['8 contributions', '6 helpful votes']",10,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Top-notch!,"The Avenue Suites is an edifice with class, style and panache. Centrally located to the best sights and sounds Lagos has got to offer ....specifically on Victoria Island. The bespoke rooms are spacious, with cossy beds and equipped with modern amenities.  The gymnasium even though is small in size still can boast of a state of the art facilities. The swimming pool which is strategically located at the back of the hotel is clean, well maintained and relaxing. My family and I stayed for 14 nights and I must confess we had a fabulous time. The front desk (reception) staff were friendly and always welcoming. The buffet breakfast was fresh and sumptuous but could do with more variety of cereal ....my family and I  would like to give a special mention to Jocelyn (from the ground floor",November 2016,,,wrote a review Dec 2016,"County Dublin, Ireland","['3 contributions', '3 helpful votes']",40,[]
Japanese restaurant 👍,Japanese restaurant is just wonderful the sushi are very tasty !  The staff of the avenue suites is also fanny.   Thanks to Mr Khoury the general manager for the hospitality !  The avenue hotel is well located: VI is a wonderful place in Lagos. You have the best restaurants around and very safe...,September 2016,,,wrote a review Sep 2016,"Ariana, Tunisia","['17 contributions', '2 helpful votes']",40,[]
ok for a 3 star hotel,"reasonable price/quality offer for NIgeria, some information a bit misleading like the ""private beach"". Small breakfast not much options even in a 3 star hotel. Stuff friendly enough; Rooms small and ridiculous smaller bath room!",September 2016,,,wrote a review Sep 2016,,"['25 contributions', '4 helpful votes']",30,[]
Great Value Hotel in Lagos,"One of the best hotels in VI! Great value!! Incredible staff and hospitality! Also centrally located to awesome bars and restaurants in VI, including Bottles, the amazing Tex-Mex place. We keep coming back to this hotel for several years now and I highly recommend it!",July 2016,,,wrote a review Aug 2016,"Lagos, Nigeria","['1 contribution', '1 helpful vote']",50,[]
Central location in the heart of Victoria Island ....,"Returning back to this hotel after 3 years , you can see changes.  This hotel has sentimental memories  for me  It's ideally  located in the heart of VI.  The staff are super friendly ,some of the hotel rooms  needs a few touches especially in their bathrooms.  The food is awesome, check out the chicken pepper soup on their Level 7 restaurant.  The pool view is relaxing and in its own private world.  It's a business hub meeting point,  however it doesn't lose it attraction for travellers.   Worth a visit...",July 2016,,,wrote a review Jul 2016,"Gillingham, United Kingdom","['407 contributions', '59 helpful votes']",40,[]
Value for money,"Excellent location on VI with a great sushi bar! Very good value for money, moderate size rooms at a very decent price. Super nice staff as well :) Pool lounge is also nice for some quick afternoon drinks.",July 2016,,,wrote a review Jul 2016,"Johannesburg, South Africa","['11 contributions', '5 helpful votes']",40,[]
Great value hotel in Lagos,"I stayed here for 9 months, so I have seen it all - almost.  Positives:  Location was perfect for my business  The pool was excellent! Clean and deep. I like!  The ""Uptown"" restaurant had great food. I enjoyed the Chili goat meat and Chicken pizza.  The breakfast buffet was decent. For a non-Nigerian averse to trying new things, there will be limited options.  The staff were very friendly and were flexible to do almost anything- one just had to explain patiently and they accept tips like in the US.  Laundry service was great.  Could be better:  One room was damp and had mold- I hope it's now been fixed Cell coverage could be better with an in-building solution such as small cells or DAS The fitness center has a broken elliptical. The replacement one was small and unstable it",October 2015,,,wrote a review Jul 2016,"Austin, Texas","['13 contributions', '10 helpful votes']",40,[]
A Nice Place to Stay in Lagos,"It is a very nice hotel. Rooms are clean and nice. Hotel is safe and located in a good place of Lagos. Reception staff are kind and helpful.  For my next trip, this is the hotel where I will be staying at.",June 2016,,,wrote a review Jun 2016,,['3 contributions'],50,[]
Great location- What a waste,"Using bad hotel WIFI to attempt to upload my review. Disappointing 1st experience. First room I got was reeking of cigarettes, TV, shower , WIFi didn't work. Moved rooms to get slightly better experience but shower had dirty rusty water, receotionist rude when I complained and WIFI depressingly slow. Cannot wait to check out tommorrow..after 1 night",May 2016,,,wrote a review May 2016,Nairobi,"['3 contributions', '4 helpful votes']",20,[]
Great Value,"I visited Nigeria about 6 times nd everytime was at least 2 months, I used The Avenue Suites everytime and honestly speaking is excellent on everything ( Services, Hospitality, Cleaning, Food.....), really highly recommended for anyone visiting Lagos for short or long trips",December 2015,,,wrote a review Apr 2016,"Cairo, Egypt","['8 contributions', '2 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Average for the Price !,"As is usual with so called 4 to 5 stars hotel in Nigeria the Avenue Suites is overpriced for the value one receives in comparison to other hotels of similar class or price worldwide. The one aspect that is above average with this hotel is the restaurant, the food is very nice and the setting is pleasing. Location of hotel is excellent for any that has business around the Lagos island region. Not bad but not a hotel I will consider returning to except for a meal.",March 2016,,,wrote a review Apr 2016,kaduna,"['65 contributions', '43 helpful votes']",30,[]
Strategically located. A poor breakfast.,"The location was perfect for all my business appointments. Slow internet. The buffet breakfast was poor and pretty much the same every singe day!! The food quality seemed questionable to me... The tiny pillows are a JOKE !!  The room didn't smell good. I guess that 2++ or 3 stars would suffice to rate this property right. But it's Nigeria, the standards are way different from Europe... No thrills, nothing at all to be impressed by, boring. I had lunch twice at their restaurant on the top floor: a lot of folks were smoking right there, not a place to for non-smokers to have a pleasant meal... Overall a great deal of improvement is needed for this hotel to reach the presently unreachable 4-star standard.",March 2016,,,wrote a review Apr 2016,"Moscow, Russia","['287 contributions', '10 helpful votes']",30,[]
Bad experience...,"What an awkward experience! This is my second trip to Lagos... On business.. The room definitely needed refurbishment... As did the Hotel... No shoe shine amenities, minibar empty, complementary instant coffee and tea but no cattle to heat water or mugs... Shower water rusty (was RED when I first opened it!!)... The iron looked like having survived WWII... Very bad Internet connection, and electrical power shortages very frequent!! I have rarely seen such a limited breakfast choice!! And at the room rate they charge it is not acceptable... The Gym is a ""recycled"" room with a couple of broken machines, had to ask maintenance to fix one in order to do some exercises, and I stopped using the elliptical not to wake up the hotel (was very noisy and almost broke under my weight..).",March 2016,,,wrote a review Mar 2016,"Beirut, Lebanon","['86 contributions', '33 helpful votes']",20,[]
"hotel very nice, food average","One will get a nice room with views if you ask for the top floors. lobby is very nice with a small restaurant adjacent to the entrance. On the occasion I was there we had a group dinner on the 7th floor in their bar. on this night there was a salsa theme. quite nice if your into this sort of music. food was very average, their chef was wandering around in a pair of jeans and chef jacket.. not a good look at all. Management were very nice, hostess was great",January 2016,,,wrote a review Jan 2016,"Brisbane, Australia","['2215 contributions', '257 helpful votes']",40,[]
Cozy Boutique Hotel,The Avenue Suites is strategically located in the center of Victoria Island (on Bar Beach) with direct access to the main roads that lead out of the Island. Their rooms have a great view and the food is great.,November 2015,,,wrote a review Dec 2015,"Lagos, Nigeria","['27 contributions', '7 helpful votes']",50,[]
"Hotel average, restaurant good","Adequate hotel. Wouldn't call it 4 star but the rooms are fairly clean, showers / bath have good water pressure. There was a damp smell in both rooms I was in, possibly aircon filter. Avoid room 212 looks at the wall of the office block next door, never got a chance to get 4th or 5th floor room as other advisor mentioned the right room and you will get a great view of the ocean. Sun rise and sun sets are great.  Swimming pool is good and clean. No towels though.  Wifi bandwidth was adequate but you have to sign on all the time when you move.   Breakfast is basic but ok.  No Mosquitos :)  Restaurant on the 6th floor actually the best restaurant I ate at in Lagos. Really good pizzas pasta and salads. Not to bad price either for Lagos ...  Overall room price was also lower than",November 2015,,,wrote a review Dec 2015,Bangkok,"['22 contributions', '7 helpful votes']",30,[]
Not the greatest hotel in the world but it will do,The view from the rooms were fantastic and the location was quite convenient and close to the center of town.The staff at the restaurant and housekeeping were superb and the rooms are comfortable however there are a few misses with this hotel.There were no shower curtain in the tub and you would have made a mess of the bathroom trying to have a descent shower. There is a funny smell from the bathroom probably from the drains.The buffet lacked variety and becomes very boring and monotonous after a day or two.  The Avenue Suites is great for short stays however I wouldn't recommend it for long staying guests.,November 2015,,,wrote a review Nov 2015,"Accra, Ghana","['5 contributions', '5 helpful votes']",30,[]
Perfect location with an amazing view!,We stayed here for the weekend and we had a beautiful view of the sea from our 3rd floor room. The room was neat and well maintained and the staff were polite. There are a lot of nice restaurants around as well like the Seafood restaurant next door which was surprisingly very affordable. There is also a Mexican restaurant a walking distance from the hotel (it's called Bottles). The restaurant at the hotel is on the 6th floor with an amazing view! The food is also very alright. Overall I think we had a wonderful stay. I'll surely be recommending this hotel.,August 2015,,,wrote a review Aug 2015,"Abuja, Federal Capital Territory, Nigeria","['42 contributions', '12 helpful votes']",40,[]
Value for money,"A very convenient hotel if you travel lagos for business close you have several good restaurants.  The hotel has different faccilities gym, pool whete you can enjoy your spare time  The are is quiet and not very noisy and traffic jam is not common",August 2015,,,wrote a review Aug 2015,"Madrid, Spain","['53 contributions', '31 helpful votes']",40,[]
Second time at the Avenue Suites and definitely not the last!,"Truly the best hotel that I've personally experienced in Lagos!! The staff and the manager do the upmost to ensure that your stay is enjoyable. Quick check-in / check-out and extremely friendly.   Large and spacious rooms with a smooth running AC system. I've had a bad experience with the intercontinental hotel in Lagos, which had no working AC whatsoever!   The hotel also offers one of the best restaurants in Lagos, which is situated on the 6th floor of the hotel. I do recommend their pizza's and sushi!   Will definitely be back soon.",July 2015,,,wrote a review Aug 2015,"New York City, New York","['246 contributions', '129 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Fabulous,"Friendly and helpful staff giving very good service. Good management team making sure guests get what they require. Gave us a free late check out which was very helpful.  Good amenities in room, clean with nice bathroom.  Food is good and plenty of choice both international and local cuisine, restaurant is to a high standard with good views.   Very high standard for a Nigerian hotel at a sensible price with very good security.",July 2015,,,wrote a review Aug 2015,Worcester,"['8 contributions', '25 helpful votes']",40,[]
Good location for fun seekers,"Its location to the bar beach makes for an interesting view, especially if you book a room a with a view. However this is not for everybody, as the beach can become noisy at times. The hotel is great and the decor is excellent.",June 2015,,,wrote a review Jun 2015,"Lagos, Nigeria","['514 contributions', '49 helpful votes']",40,[]
Nice location....,The trip was with the family so the proximity to the Bar Beach was an added advantage. The food was okay though I had a complaint on one of the evenings when we ordered dinner. We were promised 20 minutes but it took more than 45 minutes by which time the kids were already asleep. This was the only blip on our stay. The fast speed internet also made the stay fun,June 2015,,,wrote a review Jun 2015,"Port Harcourt, Nigeria","['724 contributions', '26 helpful votes']",40,[]
Short  Business Trip To Lagos May 2015,"I was traveling to Nigeria on a short business trip. I found this hotel through Tripadvisor  because another hotel I had looked at on Victoria Island was full. (All the rest were over budget). Overall, very pleasant staff and food was good.(Lovely sushi). My only problem was  for my first night. I was given a room which smelled damp and then  - horrors - actually  had water gushing down from the floor above through the air vents (fortunately I was in at the time and could move my suitcases). The room clearly must have had prior issues with plumbing However, in compensation, I was immediately moved to a larger deluxe room for the rest of my stay and there were no further incidents. Bathrooms were sparkling clean and modern. Beds are very cosy and comfortable.  The hotel is in a",May 2015,,,wrote a review May 2015,"Abidjan, Ivory Coast","['23 contributions', '8 helpful votes']",40,[]
A good option in Lagos,"We are constantly looking for a good hotel in Lagos for our team, and the Avenue Suites presents a good alternative. We typically stay at the international chains, and all of them have their flaws. This is a much smaller hotel, and has the good and the bad of being a smaller hotel.  We were initially attracted to its newness - when we visited the first time, we were greeted by a blast of blessedly cool air when we walked in the building. This is no small thing - many of our choice hotels struggle with their climate control, and in a place that gets as hot and humid as Lagos, that really matters.  Its small - about 60+ rooms - but not a bed & breakfast. That has its ups and downs. On the one hand, the management and the staff are very responsive to concerns. As its a very new",May 2015,,,wrote a review May 2015,"Derwood, Maryland","['84 contributions', '69 helpful votes']",40,[]
Nice hotel with nice service,"Though the electricity turns off sometimes, it's hard to find anything as suitable on price and quality as this hotel. Service is fine. Breakfast is served in the morning. You can't get anything but sandwiches in the night. The restaurant upstairs is very good.",May 2015,,,wrote a review May 2015,"Moscow, Russia","['81 contributions', '68 helpful votes']",40,[]
Luxury was in the mind when the hotel was being crafted.,"Nice stay, even though it was a short one. The room was nicely done, and had space. Water waiting for the guest. My room had a nice view of the Atlantic and the new Eko Atlantic City  Waiters corteous, breakfast now bad",May 2015,,,wrote a review May 2015,,"['5 contributions', '1 helpful vote']",40,[]
Lovely location,Our stay was very pleasant. The staff were friendly and efficient and always ready to help. The location of the hotel us perfect for the business traveler as its situated in a very commercial art of Lagos. The non- business traveler will be happy too because the rooms offer awesome views of the beach. We found the rooms large and comfortable and the food was ok too. Good hotel!,May 2014,,,wrote a review Apr 2015,"Lagos State, Nigeria","['74 contributions', '26 helpful votes']",40,[]
Modern comfortable hotel by bar beach,"Despite lodging numerous expat guests on business this hotel has a rather homely feel. Staff are extremely courteous and attentive. My room was a good size and views of bar beach and eko Atlantic are visible on higher floors. Be sure to ask for an 08 room to get a good view of the beachfront. I started off with a classic room and later change to a deluxe; room was a good size and came with a selection of toiletries, bathrobe and slippers. I hardly switched the air conditioner on as the room itself was very cool.  Wifi is fast and reliable, there were a range of channels on the flat screen and the room comes with a complimentary self-service breakfast buffet serving both continental and Nigerian themed breakfast. Be sure to come down way before 9 am, late comers will get Luke",April 2015,,,wrote a review Apr 2015,"London, United Kingdom","['154 contributions', '40 helpful votes']",40,[]
Great place for a business traveler.,"Best place I've stayed on business in Lagos: extremely clean, very comfortable rooms, super friendly and helpful staff, reliable internet and great location on VI for a very reasonable price.  Breakfast was decent, and the restaurant's food is pretty good.    I'll be back soon, and I highly recommend Avenue Suites for business travelers.",December 2014,,,wrote a review Jan 2015,"Nairobi, Kenya","['5 contributions', '3 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Perfectly Adequate,"Does what it says on the tin.   The staff are all very friendly and helpful and be it 6am or 6pm they will happily greet you and help you with your luggage.   Breakfast and dinner are alright, nothing special and the room service is a bit limited outside of normal hours.   Pool is perfectly nice and it's great to have a little space outside.   Very safe and good car park.   A bit annoying but there is no gym as it is being 'refurbished' but it has been like this on both times I have travelled there!   Really nice beds and good cleaners who do a great job!",August 2014,,,wrote a review Jan 2015,"London, United Kingdom","['64 contributions', '23 helpful votes']",40,[]
after trying 5 of the top hotels in Lagos,"i  personally stay there for 100 + nights per annum  and i bring along guests from Europe on regular basis , the best value for money if you have a corporate rate. you feel like at home on your second visit as most of the staff will make you feel at home and not as a guest . not more than 1% risk of unpleasant technical challenges  wifi always works very low turn over of employees which mean they treat their staff very well (satisfied staff => satisfied guest) simply great food at each and every meal i ever had there (quatro fromage pizza and pasta ,spinach ravioli , steaks , brucheta's , Sushi yes sushi in Nigeria is safe and great at this  hotel , goat cheese salad , panache salad the one with palmito) the list is wide and and great )  location is great if you would like to",October 2014,,,wrote a review Oct 2014,"London, United Kingdom","['12 contributions', '7 helpful votes']",50,[]
Average Hotel,"This is not the best hotel in Lagos for the price you pay, rooms are clean and tidy but that is where it ends. You cant see through the windows as the glazing has been damaged. Bathrooms has a shower tub with no door or shower curtain, lot of water ends up on the floor which is a slipping hazard when you step out. Biggest issue is the noise most of the time, you can hardly sleep if you go to bed early. The hotel is busy with renovations so I am sure it will greatly improve. Staff are great! Very professional and friendly all the time.",October 2014,,,wrote a review Oct 2014,"Centurion, South Africa","['12 contributions', '3 helpful votes']",30,[]
Exceeds expectations by all means,"Wonderful hotel in the heart of Victoria Island. Very safe location, which is the main reason why I chose to stay here. Everything was practically walking distance from the hotel. The room that I stayed in was modern and very spacious, with a lovely sea view of the harbour. Very clean and well maintained. I shouldn't forget to mention that their crepes are to die for! Hotel staff were very welcoming and courteous. Overall a pleasant experiance indeed.",April 2014,,,wrote a review Aug 2014,"Melbourne, Australia","['9 contributions', '10 helpful votes']",50,[]
Avenue Suite Hotel is a VERY GOOD choice.,"Very pleased with my experience. I have stayed at the Avenue Suite Hotel 9 days. Lovely location and hotel. The hotel rooms are clean and very spacious, breakfast is good and various. Staff is extremely helpful and professional, were at my service promptly.  Avenue Suite Hotel is a VERY GOOD choice.",August 2014,,,wrote a review Aug 2014,"Kinshasa, Democratic Republic of the Congo","['2 contributions', '3 helpful votes']",50,[]
"If a 5 star hotel is what you're after, then that's exactly what you're going to get with this hotel.",Very pleased with my experience. Lovely location and hotel. Extremely helpful staff that were at our service promptly. Our room had a wonderful sea view and the staff were kind enough to offer complimentary breakfast due to a booking issue. Very spacious rooms as well. A big thumbs up!,July 2014,,,wrote a review Aug 2014,"New York City, New York","['246 contributions', '129 helpful votes']",50,[]
Excellent hotel with a 5 star restaurant,I have stayed in Avenue till now 5 times ranging between 1 to 2 months per stay. The hotel rooms are clean. Breakfast is good and the restaurant is excellent. Location is good and near most of the big companies. So going for meetings within VI is easy.,May 2014,,,wrote a review Aug 2014,South Africa,"['16 contributions', '1 helpful vote']",50,[]
Nice but a Expensive Business Hotel,"We stayed for a night at the Avenue Suites on transit. Good business class hotel in Victoria Island and in a safe location. But USD 300+ per night is not worth it.. Rooms are clean but the toilet is to small. The restaurant ambiance is good but a pricey limited menu. Overall, it's a nice and safe hotel for a short stay.",July 2014,,,wrote a review Aug 2014,"Abuja, Nigeria","['25 contributions', '28 helpful votes']",50,[]
Excellent,"Very nice,I enjoyed my stay.. the service was good, the location is excellent on the corner of Bar beach, facing the new Eko Atlantic city and facing in of all businesses.. five minutes to the malls and its in centre of Victoria island.",April 2014,,,wrote a review Jul 2014,,"['2 contributions', '1 helpful vote']",50,[]
Best hotel in lagos,"Everything is high class . Very Safe hotel ,it is in the centre of Victoria island .the rooms are very clean and have extremely lovely  sea view to the eko atlantic . The staff is very welcoming and helpful from the manager to the waiters. Don't forget to go to uptown restaurant and taste the lovely food",June 2014,,,wrote a review Jun 2014,,"['4 contributions', '7 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
