Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Average Business Hotel,"The Protea Hotel Ikeja Select is an average business hotel. The hotel is very strategically located right across the road from the Ikeja City Mall and close to the Government offices in Alausa.  The staff are professional and try their best to respond to all request. Breakfast is nothing special. This was my second visit in 3 months and the breakfast menu doesn't change. There's not so much variety for the Nigerian breakfast. For the price, I think one can get something better within Ikeja.",October 2019,,,wrote a review Oct 2019,"Benin City, Nigeria","['54 contributions', '47 helpful votes']",30,[]
Visiting Lagos,The Protea Ikeja probably stacks up as a good hotel in Nigeria. I have visited a few Protea hotels in South Africa and these are by far of a higher standard. The hotel serves the purpose- it has noisy neighbors but is conveniently close  to airport and my business area.,September 2019,,,wrote a review Sep 2019,"Johannesburg, South Africa","['71 contributions', '31 helpful votes']",30,[]
Amazing Treatment and Hospitality,"Beautiful Place, Fantastic Staffs, Nice Food, Quality Treatment, Good setting.  I like the cocktail drink...  Creative Team and good management   Would always come back ... Would recommend to Family and Friends too.",September 2019,,,wrote a review Sep 2019,,['2 contributions'],50,[]
Short business trip,"Stayed just a couple of night. Staff are great very helpful and always available,  had the BBQ for dinner and cant fault it the food was great, decent steak and out of this world prawns.  Only problem i had was the WiFi that seemed to be on and off a lot of the time.  was a really nice touch on check in being offered a cold facecloth and water.  the chef was great a really friendly guy from south Africa i believe was always around and happy to help with and request.  Will definitely be back when next i come to Lagos for business.  Breakfast had lots of variety so i wasn't stuck for choice on my 3rd day always something different to try",September 2019,,,wrote a review Sep 2019,"London, United Kingdom",['1 contribution'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
So far off the mark,"Staff are friendly but totally clueless about every little question. Room door doesn't latch at all, so anyone can push the door open. BBQ at night was so so. Leather style beef, dry chicken. Spicy chicken soup was delicious as was the chili sauce. Veggies cooked to death. Salad sauce ran out and when staff was aboard they did absolutely nothing apart from saying OK. Trying to get a decent fried egg at breakfast seems an impossibility. Understanding that there is a difference between cream (double cream or heavy cream) and full cream milk-forget it. The beef is a hard as a plank of wood. Lagos seems to think this standard is ok. Doesn't say much for the city and its people (patrons).",September 2019,,,wrote a review Sep 2019,"Nairobi, Kenya","['405 contributions', '83 helpful votes']",10,[]
Decent but need improvement,Decent hotel as it served me the purpose as it was just walking distance from the offices I had the job. But need improvements in food and services. Air conditioning does not work and other few things requires a lot of help,August 2019,,,wrote a review Aug 2019,"New Delhi, India","['380 contributions', '84 helpful votes']",30,[]
Decent value for money,My client told me to book Protea Ikeja (forgetting that Radisson had bought the one he was thinking of). It was decent. I was literally there for about 8 hours! Fabulous staff!! But carpets need a clean.   Asked for an airport transfer but they didn't reply. The concierge organised an uber. Was not ideal at Lagos airport.,July 2019,,,wrote a review Aug 2019,"Sandton, South Africa","['437 contributions', '96 helpful votes']",30,[]
Would stay again but needs improvement.,"The good: The food was great. The staff at reception desk was very helpful. Particularly the gentleman that works the graveyard shift (gets off at 7am). He assisted me occasionally and was always welcoming. They have some events at night by the pool area that’s pretty cool. (If you’re not trying to sleep). I liked the breakfast buffet and they take security seriously. The bed was very firm and comfy. Also loved the showers water pressure.   The bad: Upon checking into my room I saw a candy wrapper on the floor. Other than that, it looked clean. However, a hotel worth her salt wouldn’t make this kind of mistake. There was a strand of hair on my bed and also a pair of socks under the bed. (Didn’t even realize about the socks until the next day.. and no, it wasn’t mine). A",May 2019,,,wrote a review May 2019,"Irving, Texas","['18 contributions', '4 helpful votes']",30,[]
Home like home,"The staff are probably the best part of any stay at this establishment. Always ready to help. Their treatment of first-timers and Titanium or Platinum Elite members, is exemplary.  Breakfast is divine. I have stayed here for years since it opened and I have never had any cause to regret it.  Unlike most places that offer Croaker or Catfish - these guys go all the way to grill the most exquisite BARRACUDA fish.  The central Air conditioning is a problem - TOO COLD!!! Come into the hotel from the searing Ikeja heat, and within 5 minutes, you have forgotten about it. No cut corners when it comes to comfort.  The bed and bathroom amenities are above average, but could be better.  Oh - and did I mention about the staff?",April 2019,,,wrote a review Apr 2019,"London, United Kingdom",['1 contribution'],50,[]
Average +,"Rooms are clean, the property is well maintained. Staff is also pleasant. but the services require improvement. response time is very slow. you have to request for regular amenities as these are rarely refilled other than the shower cap. even for slippers are provided on special request. the price is also a little high. the most convenient thing about protea is availability of halal meat and ikeja city mall.",March 2019,,,wrote a review Apr 2019,"Karachi, Pakistan","['17 contributions', '19 helpful votes']",30,[]
Nice and Quiet,Protea Select has always been a place that lives up to its billing. The staff members are quite courteous and the meals nice. One major thing is the cleanliness of the room and the prompt services from the staff when required.,March 2019,,,wrote a review Mar 2019,"Staten Island, New York","['196 contributions', '84 helpful votes']",40,[]
Better than 5 Star,"Well what can I say about this hotel . The staff are superb , making everyone feel like they are part of a big family . The manager Fraser runs a superb hotel , takes the time to make sure everyone is looked after . The staff are superb and very friendly . The food selection is great and the chef oh wow the chef . Chef Benoit is the best I have ever come across .From the minute you meet him it feels like he is a member of your family , he makes you any dish you like and looks after everyone . This hotel has to be the best hotel I have stayed at , I don’t think any other hotel can beat the quality of this place . I have a video testimonial but cannot upload it on trip advisor .",March 2019,,,wrote a review Mar 2019,"Walsall, United Kingdom","['5 contributions', '7 helpful votes']",50,[]
Nice hotel near all amenities,"This property is in a quiet street adjacent to Shoprite Ikeja. The shoprite mall has all amenities including phones, food, drinks and nightclub. The property is part of the Marriot group with Marriot standard. Professional and friendly staff. Clean rooms. Free WiFi. Swimming pool with poolside barbecue in the evening. Access to mainland and Island. Good security and nice food.",March 2019,,,wrote a review Mar 2019,"London, United Kingdom","['67 contributions', '39 helpful votes']",50,[]
A lovely place for relaxation,I had a good time at this facility. Staff are all very polite and friendly. Room and bathroom are also very cute and clean. Buffett breakfast is simple and nice as well. Had a great stay and value for monies overall.,March 2019,,,wrote a review Mar 2019,"Warri, Nigeria","['9 contributions', '1 helpful vote']",40,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Nice Hotel in good location,If you gonna be working in Ikeja. This is a great hotel. Location is nice and property is well maintained. Lots of places to eat nearby and nice little lobby. Busy hotel good service. Friendly staff. Food can take time.,September 2018,,,wrote a review Mar 2019,"Pittsburgh, Pennsylvania","['352 contributions', '34 helpful votes']",40,[]
BEWARE FRIDAY NIGHT NoISE,VENUE  The hotel is situated in Ikeja The seat of government and so is very convenient in that regard and was easy to find as it is on the main road. Ikeja is close to the main international airport which is in the same area. The Shoprite shopping mall is right opposite the hotel so plenty of shopping nearby.   SECURITY  Our car was screened as we attempted to come through the gate and this was repeated each time we came in. The hotel is frequented by airline staff. There is an ATM machine at the entrance of the hotel - which is very thoughtful.  CHECK IN  I stayed six days. The exterior of the hotel at the entrance looked dusty and did not look as if it had seen any water at all that day. Coming from the Protea in Kuramo waters Lagos which is squeaky clean I immediately noticed,February 2019,,,wrote a review Mar 2019,"London, United Kingdom","['388 contributions', '74 helpful votes']",30,[]
Extreme noise level,"When customers thinking about hotel before going anywhere they think about running away from noise pollution and they seek peace when it comes to any hotel in the whole world everyone is looking for peace and calm and silence , my experience was horrible that I have to ask them please make the noise level less so people can have rest maintenance happening in the hotel with very high noises using the vacuum machine to clean with very high noises talking with loud voices in the hallway how people can rest the management should do something serious about the noise level we don’t want apology we want actions when I write about hotels or resorts they always reply that they are sorry I want to see I don’t want their sorrow anyway my sleep was disturbed..... when people will feel that",March 2019,,,wrote a review Mar 2019,"Doha, Qatar","['39 contributions', '16 helpful votes']",10,[]
Vacation,Amazing attention to detail as the customer service was the best I’ve seen in a long while. Hotel staff is very friendly and rooms were clean but the beds a little hard. The hotel kitchen food was amazing and the location was very secure. Very child friendly hotel. Will stay there again.,December 2018,,,wrote a review Feb 2019,"Boston, Massachusetts","['13 contributions', '5 helpful votes']",50,[]
Four days stay,"Arrived the hotel really tired and stressed out. Was attended to by nice polite staff at the front desk. Annie gave me lemon cold water  to drink it was really nice. Checked in and the same lady brought cold orange juice and a snack to my room.  Neat lovely rooms, but the best part for me was the comfy bed & the lovely shower. Was a pleasant 4 day stay. Hope to be back soon.",January 2019,,,wrote a review Jan 2019,"Abuja, Nigeria","['137 contributions', '42 helpful votes']",40,[]
Rather noisy environment,Went for lunch. Worn and not too clean rug. Dirty towel used in place of a foot mat. Felt more like a Motor Inn rather than a classy hotel. Had to ask for tables to be cleaned as no one was available to be welcome us into the restaurant. Food was great. So was the waiter.,January 2019,,,wrote a review Jan 2019,,"['6 contributions', '3 helpful votes']",20,[]
Great place to stay,"I recently lodged 15 finish tourist here and I got a wonderful feedbacks. This was after a slight delay at the reception that seems small and makes the reception crowdy. The room service, food, drinks  and the rest of the services was good. Thank you.",January 2019,,,wrote a review Jan 2019,"Lagos, Nigeria","['288 contributions', '51 helpful votes']",40,[]
Amazing stay,"I’m a regular guest in this hotel, and every time I stay it’s an amazing experience! The personnel is very friendly and helpful, the barbecue is amazing! If you meet the chef, ask him for the prawns... wow! The rooms are neat, clean and comfortable!",January 2019,,,wrote a review Jan 2019,"Doha, Qatar",['1 contribution'],50,[]
Excellent people service,"I received excellent reception from the hotel and from Mr. Victor and Ms. Florence at the front desk. The staff was friendly and respectful. The hotel responded promptly and positively to all my reasonable requests. The security precautions at the ground level and floor level are greatly appreciated. The guest room is very well kept and furnished.    The hotel is close to the Shoprite shopping center.  The breakfast that came with my reservation was excellent, with various options. It was the most satisfying breakfast of all my stays in Marriott hotels. The options for dinner were also great; Buffet or A la carte. I stuck with the latter every evening. But I did meet people who liked the former. The excellent meal service was provided by people like Mr. Sunday, Mr. Micheal, et",December 2018,,,wrote a review Dec 2018,,"['1 contribution', '1 helpful vote']",50,[]
Considering Nigerian Standards,"Near to the mall. Buy anything you need. Security top notch. Safe and secure. The food is great. Every time i come here i have the barbecue and its always a pleasure seeing Chef Benoit on top of everything. The only problem you will experience is, it is far from the airport considering Lagos traffic. The staff is very welcoming.  Before i leave, i must say, this hotel has the best mattresses i have ever slept on. The bathrooms need a bit improvement with more towels and cleaning. But you can always ask the reception to send someone to clean if you think its not up to your standard.",December 2018,,,wrote a review Dec 2018,"Istanbul, Türkiye","['7 contributions', '3 helpful votes']",40,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Nikky,"I really enjoyed my stay,  and the reception given to me at the complimentary breakfast table.  Thanks for giving me the treat I desired. Kudos to the chef for taking time in making a very delicious delicacy for me.",December 2018,,,wrote a review Dec 2018,,['1 contribution'],50,[]
TOP STAY IN PROTEA HOTEL LAGOS,"Room is very clean, people are very nice, Concert at the swimming pool in the evening with BBQ buffet AND a special mention for THE chef Benoit. So nice, so after your needs. Hi cooking is marvelous. Bavo Chef",November 2018,,,wrote a review Dec 2018,,"['5 contributions', '2 helpful votes']",50,[]
A night of peaceful sleep after a vigorous night out!,"The hotel was chosen because of the numerous friday night hang-out spots around it. The check-in was seamless and I found the room comfortable. The bed is high and solid, but the pillows were not full. There was limited TV channel options. The bathroom didn't appear to have an extractor for all the steam from an immersive hot bath. The dining area was cozy, not a lot of variety for the breakfast buffet, but something to eat. it was great that the omelet is made on demand. :) :)- awesome. Security is great and it was easy to get around in the hotel. Restaurant service was quick for orders made past midnight.",November 2018,,,wrote a review Nov 2018,"Lagos, Nigeria","['275 contributions', '81 helpful votes']",40,[]
Nice hotel,The hotel is pretty much new and the rooms are well arranged. The pool is nice also. Spent a night there and I plan to visit again soon. The proximity to the airport makes it easier to get to the airport on time.,September 2018,,,wrote a review Nov 2018,"Melbourne, Australia","['210 contributions', '7 helpful votes']",50,[]
One Night transit,"It was okay, Lovely environment, friendly staff. Good food. Lovely ambience. Neat spacious rooms.  Quiet area, didn't hear  the traffic. Slept really good. Nice comfy bed. Will be back to spend more time soon.",October 2018,,,wrote a review Oct 2018,,"['48 contributions', '13 helpful votes']",30,[]
Great hotel,"Very impressed by the check in process, the quality of the breakfast included morning buffet as well as the room itself. The Lagos location more than lives up to the Protea standard—very modern design and high quality amenities such as soaps and lotion, and very comfy bed. Didn’t have the opportunity to view the pool or gym, but it appears by the lobby guests that quite a few people were on vacation.  Highly recommend!",August 2018,,,wrote a review Aug 2018,"Washington DC, District of Columbia","['177 contributions', '35 helpful votes']",50,[]
Nice hotel for a quick layover,"I was transiting and stayed here twice. It’s a good place to rest between flights and get to the airport efficiently. The breakfast is a little sparse and the dining room a bit basic. But, these don’t matter much if you are in and out. Staff are very friendly and accommodating and it has an overall welcoming vibe.",July 2018,,,wrote a review Jul 2018,"New York City, New York","['62 contributions', '57 helpful votes']",40,[]
Neat,"The rooms re well maintained. Location is perfect, overlookin ikeja city mall. You can seat by the pool side n share drinks with friends. Staff is friendly too, generally i had a good time and wil recommend anytime.",March 2018,,,wrote a review Jun 2018,,"['25 contributions', '8 helpful votes']",50,[]
Awesome!!,Currently staying at the hotel and can honestly say its worth spending the extra money for the services rendered at this facility . From the front gate(security men) to the hotel room clean up crew they do a fantastic job!  Kudos to the staff at this location keep up the good work. A special thanks to the front desk crew very courteous and well informed about the hotel. A shout out to Elizabeth keep it up  Thanks,May 2018,,,wrote a review May 2018,"Baltimore, Maryland","['40 contributions', '12 helpful votes']",50,[]
Very clean and courteous staff,"the hotel is very clean and quiet. I've always love Marriott brand and they did not disappoint. I have only one issue which I'm not rating them down for because I was too busy to bring it to the staffs' attention. I got two rooms for myself and friends and both rooms have a clogged sink. Apart from that, staff are excellent.",April 2018,,,wrote a review May 2018,"Clark, New Jersey","['6 contributions', '4 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Great time was spent.,"We were having a very good time, very warm welcome and friendly staff.  We have a dinner and have a very good take care by Miss Mimi, she’s so polite and look after all of us all the time.   Also the dinner we have by chef. Benoit. He came to talk with us which made the atmosphere here so cool and true relaxing.   Thank you for your host.  I am looking forward to come here again :)",May 2018,,,wrote a review May 2018,"Bangkok, Thailand","['18 contributions', '2 helpful votes']",50,[]
Very Good Hotel,"The staff is really, really, nice! The way they treat you really stands out. They serve very good food! The bar is small but has its share of good beers and wines. The rooms are comfortable. Definitely recommend this one.",May 2018,,,wrote a review May 2018,"Orlando, Florida","['15 contributions', '2 helpful votes']",40,[]
brilliantly excelent,It is always home whenever i visit from checkin-staff service and facility is always excellent. response time to issues quite impressive .proximity to the mall makes staying worth the while. maintenance and house keeping up on their game.,April 2018,,,wrote a review Apr 2018,,['1 contribution'],50,[]
It's a Marriott,"Good hotel in heart of lagos. Loaded with amenities, great hospitality, great food. Nice and pleasant stay. Booked it twice during Nigeria visit. No doubt first preference for stay in lagos. Walking distance from Ikeja mall. Half an hour away from international and domestic Airport.",July 2017,,,wrote a review Feb 2018,bangalore,"['37 contributions', '10 helpful votes']",40,[]
Great location; great option,"As a Marriott Gold member, that was an easy choice. Lagos does not have a lot of reasonably priced good hotels.  This one fits the bill.  Hotel is nicely located next to the main mall in Ikeja...giving lots of social and food and shopping options.  Food at the hotel is good; very clean, secure place. Elevator, A/c, nice bed, nice breakfast, excellent staff.  One down side...internet was horrible...terrible...primitive. It has nothing to do with Nigeria...i had good internet in several nearby offices. They have to subscribe to a better provider. Other than that, price was reasonable...but pay in currency. They will jack you on the exchange rate if you use a foreign credit card.",January 2018,,,wrote a review Feb 2018,"Wichita Falls, Texas","['153 contributions', '135 helpful votes']",40,[]
Good hotel,"This hotel has potential to be so much better than it was, felt safe with security at the gate and entrance, the staff were polite and professional but at check in the staff member assumed my husband and I weren't checking in together?? which resulted in only one set of towels and amenities for 1 in our room? The bathroom looked as if it was still in need of decorating and hadn't been finished properly and the water pressure in the basin was ridiculous. Unfortunately my husbands ipod was stolen by room cleaning staff as we forgot to put it in the safe so beware! The restaurant food was very tasty though with a great breakfast. Overall I wasn't totally dissatisfied but I wouldn't stay here again.",November 2017,,,wrote a review Dec 2017,"Tokyo Prefecture, Japan","['57 contributions', '29 helpful votes']",30,[]
comfy bed,"Great little hotel, slept so well here thanks to the comfy bed and the breakfast was gorgeous! Loved the Nigerian and European options, especially the plantain! Hotel staff friendly too and looking forward to coming back",November 2017,,,wrote a review Nov 2017,"Doha, Qatar","['376 contributions', '165 helpful votes']",40,[]
Standard Hotel,"Nice clean Hotel, friendly and attentive staff but rather highly priced for what you get. Plus a major con is the fact that there are no ice machines on each floor. If they are going to ask for American rates, at least give us American services",November 2017,,,wrote a review Nov 2017,,"['2 contributions', '5 helpful votes']",30,[]
Javed H.,"Considering that you are in Lagos and the last hotel (5 Star) I stayed did not have water in the bathroom every morning, this hotel was a welcome relief. Courteous staff and clean rooms. But only one lift? Strange! Close enough to the airport to avoid getting stuck in the infamous traffic.",July 2017,,,wrote a review Sep 2017,"Dubai, United Arab Emirates","['13 contributions', '19 helpful votes']",30,[]
home away from home with staff that is mor like family,found the entire property and its staff and management to be one of the best trained and accommodating that I've come across in Nigeria. The food was fantastic.  From the fruit bar at breakfast to the cosmopolitan and the authentic Nigerian.  Your palate is taken on a magical carpet ride. hmm hmm hmm,July 2017,,,wrote a review Aug 2017,"Lagos, Nigeria",['1 contribution'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Holiday 2017,Excellent service. All staff are friendly and easily approachable. Perfect place to stay if you are looking for a peaceful atmosphere filled with beautiful staff. The food is great but there could have more of a variety. Also a jacuzzi would be lovely to add. All in all it has been a great experience and I can't wait for my next holiday.,August 2017,,,wrote a review Aug 2017,"London, United Kingdom",['1 contribution'],50,[]
Total package for comfort,"a warm welcoming service,friendly staffs and the rooms were amazing and comfortable. fell in love with the room,the hotel environment was spectacular the location is a cool and calm environs and the amenities are properly provide and kept for a good use. i love the professional work by all the staffs and also the meals were really nice. would always look forward to spending another time at the hotel.",June 2017,,,wrote a review Aug 2017,"Lagos, Nigeria",['1 contribution'],50,[]
Comments,"I had excellent meals breakfast, lunch and dinner.  Looking forward to another wonderful experience of such especially with warm greetings by the good and well experienced staff. Including fast & easy access to the shopping mall & airport.",August 2017,,,wrote a review Aug 2017,,['1 contribution'],50,[]
"It's ok for 1 night, no more","Small hotel, little bit old but room are better than  expected and well  cleaned. The staff is very kind. Breakfast it's ok but the restaurant area it smells too much food and fried oil. The gym is totally useless,because is full of mosquitos. The swimming pool need some maintenance and cleaning.",August 2017,,,wrote a review Aug 2017,"Rome, Italy","['389 contributions', '140 helpful votes']",30,[]
OK for a couple of nights,"There is some confusion among taxi drivers about this hotel as there is apparently another in Ikeja that they seem to confuse it with. Be sure to say it's in Alausa opposite Shoprite. Despite being only 8 km from the airport, it took me 25 mins to get there (at 9 pm) and could take longer in the rush hour.  I had booked online and the room was priced in USD, as was my confirmation. But on check-in I was asked to pay in NGN. So why not quote in NGN in the first place? That sort of thing causes a lot headaches with picky accountants handling expense claims.  My ground floor room was good. Great 'rain shower', decent wi-fi signal, nice and quiet. But the safe had been broken into and was unusable (see photos). The kettle didn't work and two requests to have it replaced went",June 2017,,,wrote a review Jun 2017,"Somerset, United Kingdom","['226 contributions', '138 helpful votes']",30,[]
An excellent overnight stay- exceptional staff,"I was booked for an overnight stay on my way to Maiduguri by a local expert. It is near the airport but I arrived in early evening and our car crawled through the Lagos ""go-slow*. The staff tolerated us waiting for a third person to come who had gone by accident to the OTHER Protea Hotel in Ikeja. (Be careful to get the right one if coming by taxi). Without Naira I could not tip the staff and they had no way of processing a card transaction for service. There was no problem paying for the meal. Choose from the buffet rather than a la carte. It is cheaper and high quality with plenty of choice. I apologised to reception for being a mean tipper and they said ""no problem - maybe next time"".",April 2017,,,wrote a review Jun 2017,"London, United Kingdom","['14 contributions', '2 helpful votes']",50,[]
