Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Unbelievable for Lagos!,"This is a really nice and well presented and kept hotel in Lagos. The rooms are clean and have the most comfortable beds I've ever slept on in Nigeria! It's peaceful, but that comes with the only draw back for me.... The location. You have to be readily mobile as you can't just step out to hail a cab.  Staff were very friendly and helpful. The pool looked so inviting, I was kicking myself for not taking my swimsuit (as I wasn't expecting such an amazing facility).   Food is a bit too expensive in my opinion though.  I love the place and certainly would be staying there in my trips to Lagos.  Well done y'all! Please defy the Nigerian trait of lack of maintenance and do keep up the quality!",July 2014,,,wrote a review Aug 2014,Kent,"['34 contributions', '21 helpful votes']",40,[]
Very good hotel but boring neighbourhood,"In Lagos where good hotels are very expensive, Three Arms is one of the very few which maintains a good price-benefit ratio.  That was the reason I chose to stay here on my first visit to Lagos, but I moved out after a couple of days because it is located inside a residential estate where you can do nothing without your own means of transport.  It costs something like 20 dollars in a taxi every time you want to go out, and there is no other choice of transport whatsoever.  I think it is an excellent choice for the business traveller who doesn't need to worry about daily expenses.",October 2013,,,wrote a review Mar 2014,"Tokyo, Japan","['70 contributions', '44 helpful votes']",40,[]
Rare Value on Ikoyi,"We stayed a week at the Three Arms while flat hunting in Lagos and I was pleasantly surprised by the quality of this hotel given the modest price tag (relative to other Lagos hotels).  The rooms are well decorated with warm tones and spacious enough for two to stay comfortably for more than a couple days. The rooms are kept clean and fairly well serviced. The staff are also quite friendly and helpful, which is a touch often missing from other hotels in Nigeria. Finally, if you're doing business on the Islands, the location is fairly central and it's easy to get onto the mainland as well.  All in all, Three Arms is a great find and worth the money for those in Lagos on business.",August 2013,,,wrote a review Oct 2013,"Lagos, Nigeria","['29 contributions', '46 helpful votes']",40,[]
SATISFACTORY STAY AT THREEARMS,"My  stay at ThreeArms,Ikoyi was a very pleasant one.The members of staff were friendly and courteous;quality and taste of meals I had were fantastic; although there was no need for internet usage but it was present. Overall it was a remarkable experience and would stay there on my next visit. Silas Stephen(Mr.)",July 2013,,,wrote a review Jul 2013,"Lagos, Nigeria","['1 contribution', '5 helpful votes']",40,[]
Great Location and service,"We were on a small business trip to Lagos for three days and were looking for a decent hotel and a decent price. We were very happy with the location and the service that we received at the Three Arms Hotel. Very safe and secure hotel with gym, pool etc for guests. Rooms were all good. I would definitely recommend this hotel to our business travels who don't want to pay the crazy high rates of some of the other Lagos hotels. The service of the staff was also first class. Mike Canning (ENR GLOBAL LTD)",July 2013,,,wrote a review Jul 2013,"Edinburgh, United Kingdom","['11 contributions', '17 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Charming boutique hotel!,"I've stayed at The Three Arms twice (May 2012 & Dec 2012), and both trips were really good. I'm planning a 3rd stay there very soon. The staff are helpful & friendly, the rooms are elegant & spacious, there's free wifi in the communal areas, the meals are tasty, and there was no fight for a space by the pool. But better still, it's a peaceful little haven away from the normal chaos. If I had to point out a flaw, it would be regarding maintenance...they need to be more proactive in changing broken/damaged amenities. However, overall the place is a little gem & they seem to improve with each stay! Would definitely recommend it.",December 2012,,,wrote a review May 2013,"London, United Kingdom","['1 contribution', '5 helpful votes']",40,[]
Hidden gem in Lagos,"First trip Lagos a city filled with expensive hotel. Not only was the Three Arms much more reasonably priced but the staff truly went above and beyond to make sure I had an excellent experience. The rooms were clean, nice decor, the wifi is strong, the pool area is pleasant, and shockingly the hotel was mostly vacant. The only downside is that its tucked away far from a main road, which actually increases its safety. Their staff knew I was not familiar with Lagos and gave excellent advice for the city and even provided me with a very affordable and trusted driver when mine was not available. Hard to imagine a better value in Lagos.",February 2013,,,wrote a review Feb 2013,"Porto-Novo, Benin","['10 contributions', '5 helpful votes']",50,[]
Nice experience,"Just like the first review I had never heard of Three Arms and was very skeptical. I no longer trust pictures posted on websites of hotels, it didn't help that when I called they told me their room rate was 20,000N, compared to 28,000N for a hotel close to the airport.  When I arrived at Three Arms, the reception and general ambiance was nice but I was hesitant to get excited until I saw the rooms. As I walked up the grand stairs to my room, they opened my door and low and behold the room was as beautiful as I saw in the pictures. My room was cosy, warm, clean, everything you expect from a hotel!!!  I was only in town for two nights and it was a pleasure.The staff was nice, the restaurant and food was nice. Overall thumbs up and definitely recommended. I will definitely be",July 2012,,,wrote a review Jul 2012,Accra,"['4 contributions', '2 helpful votes']",40,[]
The best,"It's not that well known, so I was a little skeptical when I booked my first night at the hotel. On arrival I was amazed and astonished. The decor was fantastic. It was unlike anything I had ever seen before in Lagos. It was clean and airy, perfect for the climate. My room was clean and spacious, fully equipped with satellite television and rapid internet. The bathroom had lovely toiletries and the power shower with 3 shower heads was a delight. The hotel had a well equipped gym with a well trained instructor on site. He immediately put me on an appropriate training regimen. There was an appropriately sized swimming pool as well. The food and drinks were also exceptional. After my stay there, I signed up for the gym and attended several of their networking nights on Fridays. The",September 2011,,,wrote a review Dec 2011,"Manchester, United Kingdom","['1 contribution', '7 helpful votes']",50,[]
