Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
A very enjoyable stay,"Jara should actually be given a 3 star rating in my view but I've given a 4 rating here based on the level of effort the staff members put in to ensure our stay was very enjoyable. The resort itself and surrounding scenery are beautiful, very picturesque. There are different room types depending on one's preference, lots of outdoor sit out areas for rest & relaxation, a pool, spa and direct access to the beach. The food portions are large (we very often couldn't finish the entire meal) and mostly tasted fantastic - kudos to the chef(s). During our stay there were outdoor games organised collectively for guests during the weekdays (one session during the day and another at night), I must say the host did a remarkable job in making the activities fun. Daily treats were served",October 2022,,,wrote a review Oct 2022,"Lagos, Nigeria","['747 contributions', '117 helpful votes']",40,[]
Honeymoon,Such a wonderful experience at Jara!😊  My husband and I thoroughly enjoyed our time there and were floored by the hospitality and readiness to serve from the Jara team. The meals and ambiance were top notch ✨✨✨✨,August 2022,,,wrote a review Aug 2022,"Kitchener, Canada",['1 contribution'],50,[]
Great experience,"Food, accommodation, ambience and services were great. The only reason I am keeping a star for myself is because you have no Workout/Exercise program or routine or a gym room. Yes, there are dumbbells and skipping ropes in the big screen bar but this isn’t great especially if you have another guest who wants to play the pool or eat in that same bar at the same time another guest is sweating from an exercise. A gym room or an aerobic program every morning would be great for guests.",August 2022,,,wrote a review Aug 2022,,['1 contribution'],40,[]
Very disappointing!!! Poor attempt at luxury,"We booked a 2 night family trip at the villa with our 12ained, we were fobbed off that they had just pumped water and it assured it would quickly be resolved. A whole 16hrs after check-in and first complaint, issue was still not fixed.  After numerous times of pointing out the issue still had not be resolved we were offered a move to the neighbouring “villa” which after inspection by my husband turned out to have a similar issue with the water supply.  On the second day of our stay the hotel turned up with a plumber who claimed filters were blocked but could only resolve one tap working, poor water pressure still remained and it was pretty much impossible to shower, we were moved to a family room with reasonable water pressure.   When asked if they would refund the difference or",July 2022,,,wrote a review Aug 2022,,['9 contributions'],20,[]
Exquisite stay at Jara Resort,"Our stay at jara resort was relaxing and rejuvenating. Wished we had booked a 2 day stay instead of one. Amazing food, superb customer service, beautiful and peaceful environment, simply put home away from home.",June 2022,,,wrote a review Jun 2022,,['1 contribution'],50,[]
Cormart Nig.Ltd - Retreat,"We had a Company planned retreat here Week 19 of May. One of the best beach resorts I have visited till date. Nice clean rooms, well stocked refreshments, loved the coffee 😘. 100/100 for overall cleanliness of the resort. Hats off to the cleaning staff who keep such a big place neat and clean.  All the staff more helpful, courteous and friendly. Madam Elizabeth deserves a special applause- runs and manages her team like a concert maestro. A must again place to visit.  Keep up the flag flying high always - the Jara Staff. God bless you all.",May 2022,,,wrote a review May 2022,"Enugu, Nigeria","['5 contributions', '2 helpful votes']",50,[]
Value for money 100%,"Jara!!! Value for money. It was worth it 100%. I paid for a Day pass with my friend and right from the reception, we knew we were going to have a nice time and it was nothing short of a nice time. Jara feels like home with a lot of fun activities to do. The Staff were warm and Samuel was exceptional as he was willing to help at every point in time. Samuel also taught us how to play snooker 😊. I enjoyed the food🤣 and I'd definitely love to visit again.  So, if you need to get away from Lagos madness, please consider Jara Beach Resort and thank me later.",April 2022,,,wrote a review Apr 2022,,['1 contribution'],50,[]
Awesome Family Visit!,"It was my husband’s 50th birthday and we had planned a family getaway to Jara Beach Resort. We made the choice after an extensive research on reviews out there. Turned out to be a great decision! We were enthralled  by the thoughtfulness of dressing up our room to wish my husband a happy birthday. There was even a bottle of wine and balloons dropped for our celebration. I loved the cozy ambience of the accommodation. We loved the meals, the unlimited drinks and my children had great fun in the pool and outdoors. We had an evening picnic set out for us on the beach as we requested and enjoyed a nice evening out by the fire pit. We also took stunning pictures at the beach. We loved it so much, we will be going back this week for a few days! I did have some feedback about late food",March 2021,,,wrote a review Dec 2021,"Lagos, Nigeria","['274 contributions', '70 helpful votes']",50,[]
Would recommend,"Excellent service genrally, rooms well appointed, bathroom ""cosy"". Location wonderful once you're in but far from the Lagos mainland and with Lagos traffic. Recommend you stay at least 2 days to make it worthwhile",December 2021,,,wrote a review Dec 2021,,['1 contribution'],50,[]
The worst beach resort experience ever!,"The experience was bitter sweet. I feel it was overpriced for the experience I got. So the good parts. There is free flow of alcohol from when we came in the afternoon till evening. The next morning, none would be served to you. The ambience is very calm and relaxing especially the sound of the wave which beautifully woke me up. The room is tidy with white beddings and you can smoke in the balcony. The staff are polite and helpful. The not so good part. The bathing area (room 3) was very dirty. It’s made of tiles and any resort of that price should take extra care in making sure everywhere is clean and tidy. The food wasn’t fresh at all at least the protein. They all tasted stale and kept in the refrigerator for a long time. I didn’t enjoy any of the meals. Imagine frozen fish",December 2021,,,wrote a review Dec 2021,,['1 contribution'],10,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Had an AMAZING time.,"Staying at Jara was honestly a breath of fresh air. From the moment you arrive the service is top notch. And I really mean top notch. The food, the atmosphere, the staff. Everything was perfect. The staff that attended to us, his name is Blessing. Honestly such a lovely and warm person. Made sure our bellies were full, and we had a swell time.   I highly highly recommend this beautiful experience.",November 2021,,,wrote a review Nov 2021,,['1 contribution'],50,[]
money well received..... i enjoyed everything...... customer service the best.,"everything about jara is jara meaning extra..... there is extra to almost everything, from food , room, pool, the ocean view everything is on point. customer service great, everyone is willing to help you enjoy your stay.   i will visit again",November 2021,,,wrote a review Nov 2021,,['1 contribution'],50,[]
Jara stay,"We spent 3 nights at Jara to celebrate a friend’s 40th and just to relax. We got what we wanted and more, the ambiance, food and the staff especially Mr David, Grace, Max, helped to make our stay a memorable one",October 2021,,,wrote a review Nov 2021,,['1 contribution'],40,[]
Can do better......,"I don't write reviews but this I needed to. I recently stayed here with a group of friends for a landmark birthday which had been planned in advance and indeed I was excited about the resort as it was to be my fun weekend getaway from busy Lagos. Also the pictures on social media got me giddy. The ambience was indeed as raved about and environs clean.  Other areas..... below expectation for a resort that is being touted as no 1 in Nigeria. Areas that need MAJOR improvement-   Staff- Polite and always ready to help but appeared overwhelmed with orders large groups. We stayed for 2 nights [3 days] and our orders [a party of 10 people] were always late and mixed up. In some instances, the food was a wreck [esp continental dishes].   Customer Service- Needs a major overhaul. A",October 2021,,,wrote a review Oct 2021,,['1 contribution'],30,[]
Jara 🙌🏽🙌🏽,"We spent 3 nights at the beach resort and it was nothing short of amaze balls ✅ , we definitely got value for money spent and my children totally enjoyed their stay, the staffs were very helpful and friendly.",October 2021,,,wrote a review Oct 2021,,['1 contribution'],50,[]
Unpleasant stay,"Our stay at the resort was very unpleasant and we could not wait to go home.   The room was dirty. Dirty floors, dirty towels, stained bedlinen and chairs. The staff was generally inattentive and in some instances clueless about how to behave. Most of the meals were missing things that we had ordered. Trying to order things was a hassle. Every time I had to order something I found myself waiting for a long time without anyone attending, while you could see the staff standing in large groups chatting away.   The available food is limited and most dishes had way too much butter and salt. Two of us ended up with stomach issues because of the food. I basically did not sleep the entire night. If you are looking for a resort with nice drinks this is not the place to go as the drinks",September 2021,,,wrote a review Sep 2021,,['6 contributions'],10,[]
Jara Jara!,"Firstly, got great recommendation from you. You didn't fall short. Great, tidy general environment. Hardworking, polite and excellent service all the staff. The food...... supercilious. Had to trash my fit-fam rubbish and ask for JARA! Very healthy meal choices available. Would come back and keep spreading ur gospel. Well done! I'm still here tho... had to extend my stay.",September 2021,,,wrote a review Sep 2021,,['1 contribution'],50,[]
My Plight,I understand the fact that your prices are not on line but then why do you put your prospective customers through so much just to make enquire. Long call hang and still all efforts has proven futile to get any information that many display and save themselves from all these back and forth.  I haven`t even been there yet and you are unreachable before my arrival .........,September 2021,,,wrote a review Sep 2021,,['1 contribution'],20,[]
"A beautiful place, best choice for beach resorts","It is a beautiful destination. The environment was clean and calm. The services the first day was very impressive. My wife and I were there for 3 nights. You do get the value for your money. The choices on the menu were satisfying. Shout out to Grace, Titi, Precious, Ada and David, you all were amazing. We felt safe here.  If there was anything you could do, there was some individuals that set up a road block at the street just about turning to the road leading to Jara. The guys demanded for money before removing the block. That was strange, as we were not familiar with the environment. I had to mention it here, it may be beyond your control.  Our third day, was the least enjoyable; there was constant need to call back staff that items were missing from our breakfast tray. It",July 2021,,,wrote a review Jul 2021,,['2 contributions'],40,[]
Jara for sure,Great place for a family every time. One of my favourite Naija vacations destinations 🌟🌟 The food is amazing. A picturesque location to exhale and inhale fresh and clean air.  Book early to secure your dates !,July 2021,,,wrote a review Jul 2021,leeds,"['5 contributions', '1 helpful vote']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Not worth the money paid,"Jara fell short of my expectations. The staff seem unhappy and therefore reflects in their attitude to customers. They don’t understand that the essence of your coming to their facility is to relax and not be disturbed; they constantly come to knock the room door for the most ridiculous and flimsy reasons. Not to mention the meals-  firstly, everything  on the menu is unavailable! Then, when you finally make a selection, that is also not available but at that point they don’t feel a need to explain or communicate this to the guest; they serve you whatever is in the kitchen! The meal preparation was also evidently unhygienically prepared because it purged myself and hubby’s stomach. We were extremmelllllly disappointed; Would never recommend because it’s zero value for the amount",June 2021,,,wrote a review Jun 2021,,"['1 contribution', '1 helpful vote']",10,[]
Beach Getaway,"Must Visit in Lagos for a short getaway from the hustle and bustle.. Nice Ambience. Excellent Food and Service!  Thank you very to the entire Jara Team - Julian,Nicole,Evan,Blessing,Joy,Ada,Ade,Precious and House Keeping for making our stay a memorable one!  We look forward to return soon! Cheers Kannan Family",May 2021,,,wrote a review May 2021,"Lagos, Nigeria",['1 contribution'],50,[]
Unreasonable policies for a beach getaway,"Jara could be a great getaway for couples who want some serenity and quiet and they do a pretty good job at delivering that experience, however some of their policies are wildly unreasonable. An instance is their air conditioning policy that prevents guests from turning on the ACs in their rooms during daytime, until about 7pm.",December 2020,,,wrote a review May 2021,,"['1 contribution', '1 helpful vote']",30,[]
Incredibly fantabulos,"I call this a miniature Ibiza, an island in Spain I visited with my family . We came to celebrate my wife’s birthday and right from entering our room , the surprise birthday greetings began  with decoration of the bed with rose flowers . The facilities are top notch and the freebies are really “jara” (meaning extra in Yoruba language) .  They go the extra mile to satisfy their guests . I booked for a beach dinner and paid extra for it but actually wanted what they called a lookout dinner . I realized of late after my wife and son had dressed formally for a dinner . I was ushered to sitting on the beach sand with my wife’s dinner dress and was told that was what I booked for ! The manager came and promised to get the lookout dinner ready with many staff running up and down with",April 2021,,,wrote a review May 2021,"Lagos, Nigeria",['4 contributions'],50,[]
Soft life,"We had a wonderful experience right from our arrival to departure. The ambience, food and customer service was top notch.  From waking up to the sound of the waves, getting a beautiful view of the ocean, enjoying a  great meal and relaxing outdoor, Jara is definitely a 5star location to chill and enjoy the soft life.",May 2021,,,wrote a review May 2021,,['1 contribution'],50,[]
💛,"Seeing is believing.  Am short of words on how to explain how wonderfully made they are.  Okay the parrots 🦜 names are Rico & Lola you would like them. Serene indoor games, nice rooms with good view regardless of where your  room is and above all 100% Hospitality",April 2021,,,wrote a review Apr 2021,,"['2 contributions', '3 helpful votes']",50,[]
A truly amazing experience,"I booked Jara as a birthday surprise for my husband and in his words it was his best birthday weekend ever!  The ambience was second to none and I was looking forward to my next visit way before we left!   They offer great value for money and oh, so much food! I would absolutely recommend!",April 2021,,,wrote a review Apr 2021,,['4 contributions'],50,[]
Absolutely delightful visit!,"We had a most beautiful experience at Jara Beach Resort. From when we arrived to departure was delightful. The members of staff were very courteous and hands on.  The meals were divine. Cocktails tasted exotic. Also, we had a beautiful picnic set up for us on request.   The ambience in general made for great pictures and lasting memory.  Yes! It's a Premium Getaway... Like a Private Beach Resort should be. We are certainly coming back.  A solid 5-Star from us!!",March 2021,,,wrote a review Mar 2021,"Lagos, Nigeria",['4 contributions'],50,[]
Splendid,"Beautiful place, relaxing atmosphere, nice food, great customer service, awesome experience.  Food and drinks kept coming till you want no more.  Best beach resort experience in Nigeria. Will definitely visit again this year.",February 2021,,,wrote a review Feb 2021,,['1 contribution'],50,[]
Fantastic location for family getaway!,"I was at Jarabeach resort for my birthday yesterday and checked out this morning. Take me back !!!! I had a fantastic time with my husband and daughter. Location is lovely, clean, beautiful room( we stayed in the family room) with sea view. Food was very nice and generous.  We particularly loved the romantic sundown picnic by the beach. Friendly, professional staff. Emem and Hope were just lovely . We will be back for Jara😁👌🏾⭐️",February 2021,,,wrote a review Feb 2021,,['6 contributions'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Excellent for family get away,Very clean and spaciousfamily room. Hospitable staff who were always available to either give drinks on request. Good food and very quiet environment for a family get away from the hustle and bustle of Lagos. Highly recommended for those who are looking for a boutique beach experience.,February 2021,,,wrote a review Feb 2021,"Port Harcourt, Nigeria",['1 contribution'],50,[]
Amazing staff...,"The staff were absolutely amazing. We lacked nothing we wanted. The food was great, very well made and the presentation was fantastic. The drinks kept on coming. The staff were very courteous, friendly, helpful and made our visit totally worth it. Will definitely be back!",January 2021,,,wrote a review Jan 2021,,['1 contribution'],50,[]
Average stay,We had confusion with the booking online then we were told there were double rooms on our preferred date and payment was also non refundable.  As we were due to leave the country. The only option we had was to pay for a family room.   The stay was relaxing but the price should be lower. I was under the impression it was all inclusive hotel which I have stayed at but we didn’t find it lived up to that standard.  Glad we only stayed one night.,December 2020,,,wrote a review Dec 2020,"Northolt, United Kingdom","['17 contributions', '18 helpful votes']",30,[]
Absolutely Amazing Escape,"When I arrived Jara Beach Resort, the hospitality kicked off immediately and did not stop until I left. The room which opened to a balcony overlooking the sea  was lovely and clean.  The staff were always very polite and helpful. The meals never stopped coming, there was always something to eat. The cocktails (I tried everyone btw)  great.  The resort has a lot of fun activities, a burn fire, Board and table game area, a lovely pool and more.  I was really impressed by how clean it was too.  Waking up to the waves of the sea every morning was calming, it was my perfect escape. I will surely visit again.",December 2020,,,wrote a review Dec 2020,,['4 contributions'],50,[]
Funke Bucknor-Obruthe,"I came to this resort with no expectations at all and I was totally blown away by the hospitality , great food , lovely ambience , serene environment and spacious rooms . It was absolutely amazing. It’s highly recommended .... I suggest though that you book on time as the rooms sell out really fast . We stayed for 3nights",November 2020,,,wrote a review Nov 2020,,"['1 contribution', '2 helpful votes']",50,[]
A+ hospitality,I went there with a friend and everything and everyone within the resort was welcoming. Only complaints we had was for how quickly the weekend ended and of course how the food kept on coming.  Well done to all the staff.,September 2020,,,wrote a review Sep 2020,"Lagos, Nigeria",['1 contribution'],50,[]
Perfect location for a weekend getaway,"My family and I (husband and 2 kids) stayed at the resort for two nights. The kids loved their seperate room within the family room, the pool was super fun, the food was perfect and the sound of the waves from the beach was calming and beautiful!! The staff were all so warm and courteous. Can't wait to go back soon.",September 2020,,,wrote a review Sep 2020,"Lagos, Nigeria",['1 contribution'],50,[]
The perfect family day out!,"My family and i (a group of 9)  recently experienced the day pass. Everything about the day was amazing! we loved the food, the views, the games, the service and so much more. We all can't wait to visit again and stay the night this time. Thanks for the great experience Jara!",September 2020,,,wrote a review Sep 2020,,['1 contribution'],50,[]
Great family day out,"Brilliant day out with the family at Jara Beach. Lovely beach front, good barbecue food and the kids loved the pool. Nice touch at the end with ice cream for everyone. We will be there again. Keep it up!",September 2020,,,wrote a review Sep 2020,,['1 contribution'],50,[]
"Perfect Environment, Great Resort","It was a visit with group of 20 tour operators to assess the facilities on ground and you can bet it what was on ground was excellent.  Nice clean rooms, Very Clean Beach front, Nice Swimming pool, wonderful meal, excellent staffs and a well planned resorts.  Although its a small place in terms of guest to accommodate which brings us that you have to always book ahead and make sure you are confirmed so as to secure your rooms.  The security here is excellent. If you want to have a very private time with your friend and family, then JARA BEACH RESORT is the place to be.  I recommend this resort for all.   Rating:- 5/5 👍🏿👍🏿👍🏿",August 2020,,,wrote a review Aug 2020,"Lagos, Nigeria","['2167 contributions', '121 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Wedding Anniversary Weekend,My wife and I recently celebrated our wedding anniversary at Jara Beach Resort and it was amazing. From the welcoming staff to the wonderful amenities. We were so sad to leave and we will definitely be going back soon. We have recommended it to so many people that i'm expecting a free weekend from Jara *wink* *wink*   Such an amazing experience and thank you for making our stay memorable.,August 2020,,,wrote a review Aug 2020,,"['4 contributions', '2 helpful votes']",50,[]
Great Refuge from Lagos,"Spent 2 days here with my girlfriend. We had a great time with good food, service, and amenities.  Rooms were clean, food was tasty, and staff was attentive. It's not an amenities rich resort but it has the essentials for a good escape from the city.",August 2020,,,wrote a review Aug 2020,"Lagos, Nigeria",['1 contribution'],40,[]
A Rare Oasis in Lagos,"Wow, I just spent 4 days at Jara and I feel like a new person. Only about 90 minutes from Victoria Island, but feels worlds away. Spent my days relaxing by pool, or beach loungers, or game room, dining terrace... There were so many different specially crafted areas that is never felt crowded, and always a different area available for a different view or atmosphere. My bed was so comfy. Rooms are not too big, but you never really spend long time in rooms. In evening they have bonfires! And everything set to the easy breezy melody of waves and wind in the palm trees. ALSO, the staff are incredible - they all called me by name, they attended to any request immediately and you can tell they are treated with respect and cared for. It really felt like a nice community of staff, and",July 2020,,,wrote a review Jul 2020,"Lagos, Nigeria","['13 contributions', '10 helpful votes']",50,[]
Very hospitable resort with professional staff and good food,"Really enjoyed my stay. All-inclusive really means all inclusive. All the staff were very professional and warm at all times. It felt like being in my own private resort. The food was awesome, the sound of the ocean at night was refreshing. It was trully an unforgettable experience Thumbs up!!!",July 2020,,,wrote a review Jul 2020,,['1 contribution'],50,[]
Extremely flawed guest relations,"I looked forward to my trip with a friend, it was his birthday and I decided to pay for our stay in the resort. He contacted the resort, apparently had a work relationship with one of the co-founders and made reservations in his name. I was simply excited to share this experience with him. We arrived at about 5 p.m to our room, sadly it was tiny for amazonians like us, I felt the room had a good sense of decor and styling although the balcony table was broken, toilet sitting not fixed properly, the shower wasn't working properly, we needed to get assistance each time we wanted to shower because the water was not flowing, the shower room was very tiny with a shabbily cut out piece of fabric used as the shower curtain - each time we took a shower, we needed to get someone to clean",June 2020,,,wrote a review Jun 2020,"Lagos, Nigeria","['9 contributions', '17 helpful votes']",10,[]
Such a nice peaceful environment in busy Lagos,"If you want peace and quiet, as well as some privacy in busy Lagos, then Jara is a must-consider option. You can go as an individual, as a couple or even group. We went as a small Group from Office and my team loved it. Clean environment, welcomed by very friendly and well trained staff. Food was good and so were the unlimited drinks. We did not use the rooms, but I'm sure these are very fine as well, with no doubt a beautiful view!",February 2020,,,wrote a review Feb 2020,,['1 contribution'],40,[]
Great Location for Business and Personal Retreat,"This is a great place for Management/Business Retreat or a quick weekend getaway. Great Ambiance and exceptional Service. The environment is great and the rooms are cozy. Of much importance is the view from the room. Right from your room, you can see the beach and ocean waves...",January 2020,,,wrote a review Jan 2020,,['1 contribution'],40,[]
Value for Money,"If you want peace and quiet, then Jara is must-consider option. You can go as an individual, as a couple or even group. Clean, premium environment with a homely feel to it and very friendly and well trained staff. Food was tasty and so were the unlimited cocktails.",December 2019,,,wrote a review Jan 2020,,['1 contribution'],40,[]
Just wonderful!,"Jara is a superb place to relax and unwind after the rigours of Lagos.  It's not that far down the Lekki-Epe Expressway, but it feels like you are a million miles away from the city - any city!  It's there on the beach, the only noise is the waves lapping, sometimes crashing (OK, there's some quiet background music as well!).  The rooms are lovely, the food is great, and the staff are really there to make you comfortable.  One really doesn't want to leave!  As resorts go in Lagos, this is simply the best!",December 2019,,,wrote a review Dec 2019,,"['9 contributions', '18 helpful votes']",50,[]
Loved the ambience. Staff was very friendly and helpful. Would definitely recommend this place.,The bed was very comfortable. Usually have trouble sleeping but I slept through the night. The food is very nice and I like the fact that everything is inclusive. Don’t have to worry about what to bring along with you. Snacks is available throughout your stay.,December 2019,,,wrote a review Dec 2019,"Lagos, Nigeria",['3 contributions'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Absolutely amazing experience,"I stayed at Jara Beach Resort with my wife. We had an amazing experience. We were welcomed with a cool glass of orange juice, after which we were shown to our comfortable room with a stunning view over the sea. The resort is beautifully decorated and has a very nice pool with cool water. And if that's not enough, the food is amazing too. The staff is very friendly and happy to attend to your needs. They even arranged a birthday cake for my wife =) I can say this was by far our best resort experience in Nigeria so far - very, very much recommended!",December 2019,,,wrote a review Dec 2019,"Amsterdam, The Netherlands","['3 contributions', '3 helpful votes']",50,[]
Hidden gem near the beach,"I travelled to Jara with my husband and our baby daughter (2 years) in the end of November 2019.   Jara beach resort is a beautiful place with the sea just few meters aways. The territory is large and well protected. It has pool, beach volley ball field, table tennis and much more. In the evening you can enjoy a glass of wine at the bon fire.   It is an all-inclusive resort and they offer fine dining throughout the day. My advise is to try the famous goat banga that offers an excellent fusion of Nigerian and European cuisine.   Rooms are cosy with double bed, ac, and private bathroom. Staff is very friendly and is happy to attend to your needs.   Also Jara offers a large meeting place with presentation screen that makes it a perfect place for business retreat meetings.",November 2019,,,wrote a review Nov 2019,"St. Petersburg, Russia",['7 contributions'],50,[]
