Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Business trip,"Everything was great! Right from my entry to exist, ambience was great, staff were really helpful and the our meeting went smoothly which my colleagues can equal testify to. We would plan another trip/event here soon.",July 2023,,,wrote a review Jul 2023,,['1 contribution'],50,[]
Meeting and leisure,"Service check, ambience check, staff friendliness check, meal quality check, everything was excellent. I definitely got value and the location is just at the centre for my meetings and the internet strength made it convenient",July 2023,,,wrote a review Jul 2023,,['1 contribution'],40,[]
family time,"My kids really enjoyed themselves, they loved the pool and I liked the idea of the kiddies pool, it is quite considerate. But it was an overall great time here with my family and we look forward to come for more visit",July 2023,,,wrote a review Jul 2023,,['2 contributions'],50,[]
friends time out,"It was a great time with my friends at the Blu and we felt really welcomed. I love the beautiful aesthetics, environment was clean and meals tasted really good, some of the staff we encountered were nice and friendly",July 2023,,,wrote a review Jul 2023,,['2 contributions'],50,[]
launch event,Service was quite commendable. My team and I enjoyed our time at the hotel seeing that the team helped with the smooth run of our event. There was no concerns really just a tiny bit of delay on our tea break but it well managed.,July 2023,,,wrote a review Jul 2023,,['1 contribution'],50,[]
Not rested,Polite service. Helpful staff. Clean environment. Horrible sleep.  Noise from a pump or a motor runs every 20 minutes. Slept in 108. Not sure if it a room issue or a building issue. Don't expect to get much sleep. We didn't,July 2023,,,wrote a review Jul 2023,,['2 contributions'],30,[]
Time at the Blu,"Service was great! The staff are professional and the ambience was quite welcoming, the rooms was really comfortable anfbtge meals were quite okay however,  the swiftness Service can ve improved on that's all.",July 2023,,,wrote a review Jul 2023,"Lagos, Nigeria",['2 contributions'],50,[]
Nice experience,"It’s my first time at the hotel but I can’t lie I was really impressed. Everyone was so nice and hospitable, quite and serene environment, clean and comfortable rooms, tasty meals, it was all in all and I wil visit soon, not forgetting Ifeoma is quite the character, nice lady!",July 2023,,,wrote a review Jul 2023,,['1 contribution'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Family get together,"Service was great and the rooms were comfortable. Staff are pleasant and the enviis clean and serene, food was amazing and the view is to die for, did i mention the pool was refreshing and the gum was well equipped but didn’t go 😂😂",July 2023,,,wrote a review Jul 2023,,['1 contribution'],40,[]
Solo travel,My stay was great and surprisingly comfortable cuz i hardly GE a good sleep outside my home by i guess the friendliness of the stat helped. The breakfast was fairly okay and the view of my room was really beautiful which I will definitely come back for. O drag great experience for me,July 2023,,,wrote a review Jul 2023,,['1 contribution'],40,[]
business travel,"Excellent location! the view was amazing, staff were really helpful and the meals so good I overfed myself. the environment is uiet and serene. I enjoyed my time at the po aslo. left me really refreshed.",June 2023,,,wrote a review Jun 2023,,['1 contribution'],50,[]
Mr. Mohammed Yahaya,"I am a Muslim, no provision of mosque to pray, with no (Qibla) prayer direction in the room. That is my biggest challenge with the hotel in general. Provide a small place for Muslims to pray, no matter how small.",June 2023,,,wrote a review Jun 2023,,"['1 contribution', '1 helpful vote']",40,[]
"Had a quiet moments with my wife, the team went out of their way to give us a surprise anniversary decoration in the roo","It was our wedding anniversary and we decided to spend it at Radisson Blu hotel, we weren't disappointed at all, my wife loved every of the service rendered, the meals tasted nice, the room was very spacious and neat, it was fun overall.",June 2023,,,wrote a review Jun 2023,,['1 contribution'],50,[]
"It was a very fun and enjoyable time with friends and family I have seen for a long time, Radisson blu is really accomod","It was a friends wedding, we experienced a first hand hospitality, the staff were very professional, every of our need was attended to super fast, the WiFi connection was also very fast and reliable. We had a good time.",June 2023,,,wrote a review Jun 2023,,['1 contribution'],50,[]
Few day at Raddisson Blu,"Stay was very nice and relaxing with good view of the lagoon. The water pressure in the shower however was too low and didn't drain properly. I enjoyed relaxing outside by the pool and the bar. The drinks were way too expensive, but the staff were nice.",June 2023,,,wrote a review Jun 2023,,['1 contribution'],30,[]
Time out,Everything was wonderful right from checkin to check out. Security wet helpful and the hospitality was warm. Rooms were comfortable compared to my previous hotel and the meals were good too. Overall great place,June 2023,,,wrote a review Jun 2023,,['1 contribution'],50,[]
"Great service and hotel, loyalty programme not being adhered to.","Staff are friendly and I enjoyed lovely service. The hotel itself is lovely, pool and food great. However, as a  premium member one stay away from VIP,  I never really receive any special treatment. I've seen other guests getting fruit baskets and little miniature wine bottles and i never receive any of those. my room was upgraded for the first time on this trip only because I literally begged for it. I looked at the bill and noticed that the promised 10% discount as a premium member is not given as well. If you going to run a loyalty programme make it worthwhile and follow through on your promises.",June 2023,,,wrote a review Jun 2023,,['1 contribution'],40,[]
Family outting,"We plan to stay out on a public holiday democracy  day with my children, we all had a good stay at Raddison . The water front view and the pool section is fantastic also the out door bar an interesting place to be with your family honestly we assured you of next visit soon.",June 2023,,,wrote a review Jun 2023,"Lagos, Nigeria",['1 contribution'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Time at the Blu,"Service is great, staff are amazing and willing to help. The security are alert and the management seem to be doing a great job as staff are happy and treated equally.  Environment is clean and serene there's prompt resolution of issues. Kudos to the team!",June 2023,,,wrote a review Jun 2023,,['1 contribution'],50,[]
Business trip,"The staff are very friendly, professional management style, very responsive guest relations and guest complaints are promptly solved immediately raised. Close attention are paid to guest and security are really alert. Overall great experience!",June 2023,,,wrote a review Jun 2023,,['1 contribution'],50,[]
Excellent experience,"Service is great, I definitely enjoyed my time here, staff were really helpful and we got a cake for my daughters birthday. The security were quite alert and polite too. Breakfast was nice and the ambiences was really peaceful",June 2023,,,wrote a review Jun 2023,,['1 contribution'],50,[]
A good place for business events in Lagos.,"Very nice experience. Everything was topnotch for my week-long event. Pre-planning was done as I had access to the venue before the event date. Hall facilities was excellent. Dining was good, with friendly service. Room was lovely.",May 2023,,,wrote a review May 2023,"Lagos, Nigeria","['2 contributions', '1 helpful vote']",50,[]
Lagoon front,"Great service, ambience is peaceful and welcoming, staff are really amazing and helpful always will to go the mile, the breakfast was really good though I couldn't get an apple to my room when I asked... But it's all good!",May 2023,,,wrote a review May 2023,,"['2 contributions', '1 helpful vote']",50,[]
Time at the Blu vi,"Excellent service. The ambience is great, staff are warm and helpful, the rooms are comfortable and clean, tasty meals with a wide range of cocktails. Great location and the water view is even an added advantage!",May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
Radisson Blu Anchorage expeience,The towels in the bathroom is vey old and below the standard of the hotel. This should be upgared from time to time. Every other facilities are top notch and befitting. There shouldbe more variety of local dishes in the dining.,May 2023,,,wrote a review May 2023,,['1 contribution'],40,[]
My friendly and caring home away from home. Truly the kindest and most exceptional friendly staff I have ever met.,I will always use the Radisson Blu Anchorage Lagos when I am traveling to Nigeria. You are always treated as if you are family and nothing is too much effort for them. The 3 weeks there was exceptionally comfortable and pleasant.,May 2023,,,wrote a review May 2023,"Louis Trichardt, South Africa","['19 contributions', '3 helpful votes']",50,[]
Great place,"Service was great,ambience was peaceful and clean, staff were really helpful and friendly. The meals were just okay however, variety can be improved on. Pool was quite refreshing and my favorite part was the lagoon view",May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
"The service was really nice, my wife had a great experience and wishing we visit again for her birthday. We are looking","We visited for our anniversary to have a special time and bond with my wife and we weren't disappointed in anyway, the service was really good. The staff were very helpful. Our room was given a turned down service. It was an awesome experience.",May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Timeout,"It was more or less a vacation for me. Rooms were comfortable and modern, service was quite good and the meals are tasty. My time at the gym was refreshing and the pool has a beautiful colour. Overall great experience!",May 2023,,,wrote a review May 2023,,['1 contribution'],40,[]
Blu Feel,"It's was really a nice experience, the staff were very professional and friendly, the room was really cool and modern,  the only observation was that the breakfast options were not really much but it tasted good. I guess that complimented it",May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
Work trip,"Service was great and kudos to the team at the banquet area. The rooms were comfortable and meals were okay too, the meeting rooms are well equipped though we had the A.C go out for a bit but was quickly restored. Excellent for me",May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
Disapponting,"I had a major incident with the staff from the restaurant and the chef, an incident that made me so furious. I was lodging alongside my brother, we checked in at almost midnight, after getting our key we headed to the restaurant for a late dinner, after placing our order, I went back to my room to make an important phone call that lasted for about 30mins, I was afraid that my food might get cold not knowing the fact that the chef already told the waiter to revoke our order because he was busy with the hotel guests.  As I walked back to the restaurant, I found my brother still waiting for the order, and the waiter walked up towards us to tell us that the chef rejected our order because we were not hotel guests, after explaining to the waiter that we were hotel guests, he",April 2023,,,wrote a review May 2023,,"['1 contribution', '1 helpful vote']",10,[]
COOL,Nice place to be. very cool and nice environment . the security is fine . your staffs are always on top of there job. they are polite and have team spirit. always we over i team work very neat and clean hotel,May 2023,,,wrote a review May 2023,"Ilorin, Nigeria",['1 contribution'],50,[]
Stunning Experience by the Lagoon!,"The Management and team at Anchorage are top professionals. My Organization had a wonderful experience, as there was always a team member on standby to take care of any requests. Hospitality at its finest!",May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
Friends weekend trip,"Great hotel! Staff were friendly and polite, meals especially the sunday Bruch was quite the sight. I enjoyed my meals and the band who played, the rooms were comfortable and clean. Also, the view was so beautiful and my friend agrees we would both visit again",May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
Rad. Blu Review,"It's a unique hotel to stay in. Having the ironing table and the hair dryer makes it unique. All values on the table were pick. Meanwhile, not satisfied with not having water in the toilet. And water splashing out to the toilet lobby makes it irritating",May 2023,,,wrote a review May 2023,"Abeokuta, Nigeria",['1 contribution'],50,[]
"Was there for a business trip,and it was an awesome experience. The team were on top of their game. I hope to visit soon","It was an awesome experience. I had a quiet and peaceful stay, it was a business trip, the room was very comfortable with a very strong WiFi connection which was always reliable, the breakfast served was excellent and the business lounge was also a very good spot for relaxation.",May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
"Wedding guest, it was worth the time and money.  I love the friendliness of staff. They are very accommodaring. Thanks f","Great and awesome place to be, visited for a friend's wedding and it was all amazing,  the team work from the staff was very exceptional and aploudable. Everyone was well taken care of. The meals were also very nice and tasteful",May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Time out with friends,"I loved the ambience of the hotel, staff are nice and helpful but the security could really be more flexible although, I understand them tryin to do their jobs. Meals are really tasty and the variety is top notch! Excellent experience!",May 2023,,,wrote a review May 2023,,['1 contribution'],40,[]
Lagos trip,"The view is great and rooms are comfortable but the breakfast time could be increased for the non morning person like us. However, ambience is great, cleanliness and timeliness. Staff are friendly too",May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
No longer the Radisson we knew,"I use to stay at this hotel regularly  (approx 2016-2019) having changed from ECO Hotel. The hotel was a true 4* Radisson. Apart from the concierge driver service and the cheerful staff, this hotel is no longer the Radisson we use to know. The maintenance is absent, the water out of the tap is yellow and smells of chlorine, the furniture are tattered, the hotel cannot print business documents unless prior notice is given, the food is average, the corridors smell of sewerage and vomit, the hotel has posted disclaimers in many areas (e.g. the restaurant, laundry services )  etc..  the Radisson should really reconsider its branding there. We have been recommended to Art Hotel and the refurbished Eco hotel.",May 2023,,,wrote a review May 2023,"Sandton, South Africa","['26 contributions', '39 helpful votes']",20,[]
Conference meeting,"Location is great and the meeting halls are well equipped. The security are also really helpful, the environment is clean and serene helped our meeting a lot. However, the serving time for our tea break should be improved on but it was good in general",May 2023,,,wrote a review May 2023,,['1 contribution'],40,[]
Good,"Good service delivery plus great customer services all round. Indeed, there are rooms for improvement. Hopefully when next I visit, it will be better. Please look into upgrading your toilet and bathroom.",May 2023,,,wrote a review May 2023,"Onne, Nigeria",['1 contribution'],30,[]
Business meeting,"It was an awesome place to be and experience was really good! However, the water line can be worked on! The meeting rooms are well equipped , meals were okay and the staff on duty were really professional",May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
Blu experience!,"Experience at the blu was amazing! Every bit was memorable from checkin to the rooms, meals, professional staff, the gym, pool and the wonderful view! So beautiful. Breakfast was really amazing bland I do look forward to coming back!",May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
Out yo Lagos,"Service is great, staff are warm and willing to help. Room s are comfortable, environment is clean, meals are good and the gym was refreshing after my session. Overall excellent place and I will return as the location is amazing!",May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
Excellent business and leisure centre,"A perfect holiday cum business destination that makes you want to come again and again. My experience was amazing, pleasant and satisfying. The staff were warm, welcoming and helpful. The food is second to none. The location is top notch. It's an A-list hotel in every way.",May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
Room was so bad,"The tap water was so bad we couldn’t even use it to brush, towel were in worst condition, toilet/bathroom was bringing unbearable smell like a sewage was burst open. It was a horrible experience, we had to call room service and the only thing they did was to spray an air freshener which didn’t even work, tap water was yellow in color we couldn’t even use it to brush we only manage to bath with it because we had no option.",May 2023,,,wrote a review May 2023,,"['1 contribution', '1 helpful vote']",20,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Raddison Anchorage Hotel Lagos Nigeria,The staff is absolutely professional and friendly and the food is really amazing. Staff will go out of their way to make sure clients are happy. The swimming pool and gym facilities are amazing and the lake view also spectacular. Definitely a hotel I am very eager to visit again.,May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
Family time,"Service is great, pool is beautiful, meals are tasty and worth the price, rooms are very comfortable, staff are really helpful too. The environment is clean and serene. I love everything but of my time here!",May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
Days off,"I enjoyed every bit of my stay, rooms were clean and comfortable. Breakfast was good too but the a lar cate meals are a Brit pricy but the taste equates it. Lovely place in general! Staff are really polite and helpful",May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
Seminar event,"Location is great and our event turned out really good, well done to the team for being huge help to us! The rooms are quite comfortable too and the view was amazing. Breakfast we as tasty too but there could be more variety",May 2023,,,wrote a review May 2023,,['1 contribution'],40,[]
Went with friends for a reunion. We stayed for 3days and must say that every bit of our time was splendid. The meals ver,"Was fun and relaxing staying in the hotel, I will always recommend the hotel for the kind of service they render, they are exceptionally good, and always want to make sure tou are happy and satisfied before leaving the hotel.",May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
Stay at Radisson,"Amazing service and the view is so beautiful i decided to extend my stay. Everything was just great, staff were attentive, rooms comfortable, environment clean and serene, meals tasty with good variety. All Round greatness!",May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
Blu experience,"Excellent service. It was my first time was i was really comfortable after sone og the concerns i raised were resolved, this made me realize the attention paid to guest needs. Also, the breakfast was good",May 2023,,,wrote a review May 2023,,['1 contribution'],40,[]
Time at the Blu!,"Great place. Service was amazing, staff were great and the rooms were really comfortable and breakfast was amazing. The internet could be better and the lunch variety could also be improved on but the view was the most beautiful and soothing!",May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
"I enjoyed every bit of my time, we had value for our money spent, the meeting room was very comfortable and we'll equipp","Had an event at the hotel some time last week, the arrangement was very seem less because the staff went all out to ensure that the event was successful and tress free, the Wifi connection was very reliable, the meals were all well prepared and tasteful. That evening was an awesome one.",May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
An exceptional experience,Had a very good time at the hotel. Service was very good. Always had my sheets changed in time and my room was always fresh as new. The level of professionalism of the staff is Amazing. And they value your privacy too.,May 2023,,,wrote a review May 2023,"Accra, Ghana",['1 contribution'],50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Family time,Location is great and i loved the consciousness og the security team. The meeting rooms are comfortable and the meeting room well equipped. Loved my time at the pool also. My kids really enjoyed their time here especially at thr kiddies pool,May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
Sight seeing,"Excellent service! Location is great, meals is good with great variety, staff are really helpful and the rooms are clean and comfortable. I mostly enjoyed my time at the pool, so refreshing! I always look forward to the buffet, sooo good!",May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
New experience,"Service is great. Meals are quite okay but the serving time could be improved on, I felt really comfortable and safe, and everyone has the willingness to help when accustomed. The environment is clean and serene. Excellent quality!",May 2023,,,wrote a review May 2023,,['1 contribution'],50,[]
Weekend away,"I enjoyed the buffet on Sunday and particularly like the idea of the band playing, it was fun. The rooms are comfortable and the decor is modern, breakfast was okay but  I wished I had the option of having it in my room but it was all round great!",May 2023,,,wrote a review May 2023,,['2 contributions'],40,[]
the Blu experience,"Great ambience, service was great and breakfast was good however, there  can make do of more varieties at the buffet. The gym is well equipped even as an enthusiast as myself. No forgetting that the environment is clean and serene.",May 2023,,,wrote a review May 2023,,['2 contributions'],40,[]
