Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Feels like home,"I stayed several days and in several rooms at African Garden Lodge in July and August 2012. The theme of African art is expressed every where in the hotel, from the walkways, to the lobby and the rooms. If you are a lover of art you will find this place interesting. My favorite thing about it is the location and atmosphere - you wouldn't know it is a hotel, except in the evenings when the bars are active. It also has good security and courteous staff. I asked for the manager to see me and he came happily! In a country with dysfunctional public power supply this hotel runs its power generators most of the time, yet the pricing is affordable - starts from about 60 USD for standard room (air-conditioner, fan, hot water, cable, but no refrigerator, bigger rooms have more features",July 2012,,,wrote a review Sep 2012,"Lagos, Nigeria","['2 contributions', '2 helpful votes']",50,[]
All Staff Are Like Extended Family.,"First of all, big thanks to all the STAFF of this beautiful, quite and peaceful hotel. Names like Emma, Emeka, Igwe, Endurance, Uche, Sylvester and countless names. Me, and my family (Wife and  3 little ones, ages 6, 4,and 2) stayed at this hotel for 3 full weeks. With such a hassle life of Lagos, at the end of the day, we always come home (the hotel) to peace and tranquillity. I've been to many hotels, but never seen helpful staff like AGL. They are always there to lend a hand in one way or the other. From directing us to where ever we need to go, to helping us getting things we may need. They made our stay pleasant for the whole 3 weeks. Its amazing how you find such a gem in a very highly secure area of Lagos, which was our primary concern because of our children, but as soon",August 2012,,,wrote a review Sep 2012,"Windsor, Canada","['4 contributions', '2 helpful votes']",40,[]
Great value for money in an ideal location,"My wife and I stayed for 7 nights whilst doing some sight seeing, visiting family and a little business. It's location is more central than the major hotels on Victoria Island which enabled us to to get to most parts of Lagos within an hour or so. Situated in a safe, walled houing estate,it's a small hotel with 3 bars. The 2 outside bars are open to the public - mainly residents of the estate and have the usuall TV screens, music etc. The smaller garden bar at the back of the hotel seems to be for residents and is much quieter so plenty of choice. The hotel arranged for us to be picked up at the  airport which went very smoothly. We also asked them to recommend a driver to chauffer us about for the week and they introduced us to a great guy who we ended up using most of the time",July 2012,,,wrote a review Jul 2012,"Bedford, United Kingdom","['34 contributions', '20 helpful votes']",40,[]
Authentic,"As seen on the website www.africangardenlodge.com this place is the real deal, for that superb African experience AGL is the place to stay. I have stayed in many hotels in Lagos none have the unique style or authenticity of the African Garden Lodge. A must try!",April 2012,,,wrote a review Jul 2012,"Manchester, England, United Kingdom","['1 contribution', '1 helpful vote']",50,[]
Feel at home in Lagos,"I used this hotel as a base while doing some business in Nigeria. Most of the hotels I stayed in during this trip were lamentably bad but this one was different. The staff are very friendly, the food quite good and the rooms spacious and pretty clean. The hotel is small and unobtrusive and feels very safe. It is pretty near the airport and the staff will organise pickups for you if required.I found the rooms rather dark to work in but moved to the Suite which has a separate light room which is fine for working or meeting people.",September 2011,,,wrote a review Jan 2012,"Amsterdam, The Netherlands","['102 contributions', '54 helpful votes']",40,[]
A Safe Haven,"My mother and I spent 10 nights at the African Garden Lodge towards the end of July.  We were in the African Garden Queen room, opposite the bar.  The room was modest in size, clean and well furnished.  The bathroom was a little on the small side and lacked storage space for toiletries, but the large-headed shower worked a treat.  Hangers were scarce but these were soon provided.  Overall the room was pleasant and cool (great air con) but could have done with a fresh lick of paint. Fresh towels and bedding are provided daily - if requested, otherwise the room is untouched.    The food was delicious, and with five venues in which to eat (our room, the dining room, two garden bars and the VIP lounge, meal times took on a sense of adventure. My favourite dishes were nkowobi, (cow’s",July 2011,,,wrote a review Aug 2011,"Derby, United Kingdom","['6 contributions', '2 helpful votes']",40,[]
A rare island of tranquillity and taste in the chaos of Lagos.,"If you need to stay in the Ikeja area of Lagos this a fantastic place to stay.   The staff are exceptionally friendly and helpful, the rooms are clean and decorated tastefully (my favourite room is the African Royal Suite), the food is good and best of all you don't feel like you are staying in an institution. African Garden Lodge is definitely not as fancy as the big business hotels in Lagos - be prepared for the occasional hiccup with running water supply - but it beats them hands down for value for money, atmosphere and service.  There is a lovely small garden bar where residents can also eat dinner. I've eaten in a lot of places in Lagos - and got ill from food even at the smartest hotels, but I stayed in this place for around two months, had just about everything on the",March 2011,,,wrote a review May 2011,"London, United Kingdom","['9 contributions', '7 helpful votes']",50,[]
Forget the faceless international places this is what you really want,"I spent 3.5 weeks there and Mama still rules although she has retired. The hotel is clean and most things work most of the time. Staff are really good and nothing is too much trouble. When I asked where I could go to smoke a Shisa pipe, they went and bought one so that I could smoke it in the hotel bar. Food is really good, with a range of traditional African and European dishes. The fresh catfish is really good and if you dont want the hot pepper you can order it without. They have wonderful BBQ chicken. My request to have pounded yam with bolognaise sauce instead of pepper soup was met with surprise but it arrived as requested.  My stay was such that I have no reservations about suggesting it as a haven in Lagos.",March 2011,,,wrote a review Apr 2011,"Bourton-on-the-Water, United Kingdom","['61 contributions', '37 helpful votes']",50,[]
"This place is a must stay! If you travel to Lagos, there is no other place to go.","In terms of service, I absolutely fell in love with the African Garden Lodge. I traveled with my brother. From the pickup at the airport to our departure (around five days), this was the best customer service during my entire two week stay in Africa (also stayed in Ghana.) Mama and the management staff helped arrange transportation/guides for our stay. They were helpful in recommendations on activities on which to do, and frankly made us feel like we were at home every moment of the trip.  When the owner takes the time out of her busy schedule to meet with you for a drink; this shows a level of dedication which is witnessed few and far between.  Layout: When you enter the African Garden Lodge the first thing that you notice is the attention to detail. In the very busy, urbanized",November 2010,,,wrote a review Dec 2010,"Pittsburgh, Pennsylvania","['15 contributions', '13 helpful votes']",50,[]
Great Place,"So this is a long-delayed review, for I stayed at the AGL back in August 2009. But I have been meaning to write and the time is now. I slept at the AGL on two separate occasions. The first time I had a quite small, unimpressive room on the backside of the property called the Garden Standard Room. The room itself wasn't great but the food was good, the ambience was great, and I liked being in the neighborhood, away from the street chaos. (Plus, it allowed me to exercise in the neighborhood without problems.) The second time I went back, a couple weeks later, I got The African Queen, I think it was called, and I really can't recall a better value anywhere. Great, clean room. TV. Wonderful services, food, etc. And really a wonderful price, especially when compared to the",January 2010,,,wrote a review Dec 2010,"Washington, DC","['7 contributions', '12 helpful votes']",40,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Better than expected,"We were a groupof 6 including grandmother,parents and 3 older children one of whom is a teen. We stayed in the African royalsuite and the African Queens Suite both of which surpassed our expectations forone night. They were both large and comfortable and provided enough space for all six of us.The bath and toilet facilities were good.We were collected from the airport by the hotel shuttleservice -large airconditioned cars ,my only gripe was the music being played in the car. Eminem with all his swearing is not my first second orl ast choice.The driver did oblige and change the music when asked. I appreciate the African art which was on ample display but this might be a liittle scary for younger children (notably my youngest). All in all I would recommend the African Garden Lodge",October 2010,,,wrote a review Nov 2010,"London, United Kingdom","['1 contribution', '1 helpful vote']",40,[]
Peaceful African Garden Hotel,Spent 1 night at African Garden Lodge but looking forward to returning for a weekend. The hotel isolates you from the chaotic city life of Lagos and really makes you feel at peace. If you are a leisure visitor looking for a getaway in the middle of Lagos or on a business trip but can schedule yourself to avoid the hold-up to Ikeja area of Lagos where this hotel is located then I highly recommend. The only thing of discomfort is the odour that sometime emanates of stagnant water around the outdoor areas possibly due to clustered vegetation or drainage. The hotel is very affordable with rooms ranging from $50 - $120 a night. I stayed in a standard room ($60) which was adequate with a tiny but clean toilet. Service was O.K. did not spend long enough to really experience their,October 2010,,,wrote a review Oct 2010,kaduna,"['65 contributions', '43 helpful votes']",40,[]
Super stay,"very comfortable, friendly place I would come back any time again",October 2009,,,wrote a review Sep 2010,,['1 contribution'],50,[]
Peaceful & Beautiful!,"I'm an American & stayed @AGL, which really is a B&B for 2 weeks with my husband in the largest room, the African Royal Suite~it was BEAUTIFUL! The B&B is located in Ikeja in a highly secure (24/7 Security as most upscale  places in Lagos).  I heard Mama, the owner is a graphic design artist & it shows because the Lodge is Beautifully decorated with All African Art.  I wish I had the $$$ to buy some of it~it's like walking into a museum.  I ate at the AGL everyday & the food is outstanding, as well as, its presentation~is peppery, spicey, & hot & authentic Lagotion food! I never saw one mosquito or bug in the Lodge~it was immaculately clean!  I will always stay here at the AFRICAN GARDEN LODGE every time I come to Lagos! You won't be disappointed!",August 2010,,,wrote a review Sep 2010,,['1 contribution'],50,[]
Service with a smile (and lots of useful Naija tips),"I think it is fair to say that I approached my first trip to Lagos (and Nigeria) with trepidation.  I was a female travelling solo with no friends or contacts in Lagos, a city I needed to transit through (to visit a friend in Kano).  Enter African Garden Lodge…  I found them on Trip Advisor as a better alternative to the Sheraton, relatively close to the airport, offering a pick up drop off service, and most importantly with reassuringly wonderful reviews!  Sam and Mike were waiting for me when I arrived and my anxiety about being in Lagos vanished by the time I jumped into the hotel’s new air conditioned vehicle. I stayed at the AGL on two occasions (on my way to Kano and on my way back out of Nigeria).  My first visit was so short I barely had time to see the hotel.  I arrived",July 2010,,,wrote a review Sep 2010,"Canberra, Australia","['3 contributions', '3 helpful votes']",50,[]
BEST FOR THE MONEY,"We stayed only one night here and this review should be read with that in mind. We were on a medical mission to Ondo state ,Nigeria but had to travel via Lagos. I suggested to my group to try this place with rave reviews on the internet out. We did on our last night in nigeria-August 21, 2010. We did  not regret it. It feels like a home rather than a guest house.It is a beautiful setting with palm trees and gardens made to fit the slopping topography.The rooms and conviniences are not as classy but great for the money. ""Mama"" was at hand to make our stay as good as possible .She is a very Intelligent lady who knows what she is doing. This ""mama"" is young looking  and very engaging. The staff ,from the securitymen to the receptionists and  chefs are very polite and  helpful,",August 2010,,,wrote a review Aug 2010,"Charlotte, North Carolina","['3 contributions', '1 helpful vote']",40,[]
"Friendly, safe and great value for money.","My second visit to African Garden Lodge and just as good as the first time. We came the first time because we needed an overnight stay unexpectedly and were recommended by someone we met in Ibadan who always stays here. We have recommended several other business colleagues to stay here and they have been equally happy with it.  The staff are exceptionally friendly and helpful and the prices are pretty reasonable compared to other hotels in Lagos. We ate here most nights and enjoyed it. Security is good, which is always reassuring in a strange city. And after spending 4 hours driving to Lagos Island and back to drop a colleague back I now appreciate just how handy the location is!",July 2010,,,wrote a review Aug 2010,"Northampton, United Kingdom","['203 contributions', '149 helpful votes']",50,[]
"Lovely, friendly staff","I stayed here for the third time on business and would certainly go back,, since i first went i have taken 4 colleagues there and all were surprised how cheap it was for the quality and service.  I had previously stayed at Eko Hotel and the only advantage that has is the pool. The rooms are comfortable and we ate there most days.  There are things that go wrong, as with all hotels, but the staff fix them quickly. It is a lovely hotel but it is the staff that really make it they are very friendly and greet you like an old friend when you get back.   As always in Lagos security is a concern but i always feel safe here and the staff are incredibly honest",July 2010,,,wrote a review Aug 2010,"Northampton, United Kingdom","['104 contributions', '53 helpful votes']",50,[]
Extraordinarily Bad,"Let the photos speak for themselves. This is a seedy little place in a suburb which is arguably convenient only to Nigeria's airport and (Thank Goodness) the Sheraton, where we moved after one night here. Don't be deceived by the website and the favourable comments: the plumbing is bad, the rooms are small (even when described as 'suites'), and an auditor might find a lot of non-existent guests writing reviews.",May 2010,,,wrote a review Jul 2010,"Auckland Central, New Zealand","['168 contributions', '196 helpful votes']",10,[]
Not as good as I hoped for,"I stayed at African Garden Lodge in June 2010 for one week. I chose the place based on the good reviews here in Trip Advisor. After spending some time at the establishment it did cross my mind that perhaps some of the good reviews here were written by someone from the hotel. Who knows...?  I stayed at the Queen's suite. It is not a bad place to be, but not a hidden gem, I thought it was. The Mama's bar gathers some interesting international Nigerians if you like to build your contact network. Sports is widely shown on hotel's TV channels and at the bar which is good, if you are a sports fanatic like I am.  The rooms are quite affordable compared to some of the hotels I reviewed before my trip. But I felt ripped-off by the fact that everything you do there besides sleeping, costs",June 2010,,,wrote a review Jun 2010,"Rome, Italy","['2 contributions', '5 helpful votes']",30,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
A truly amazing experience,"I really enjoyed my brief stay at Mama's place. I was really impressed with Mama's prompt response to my emails before I left Vancouver. Although, I could not get to Lagos as planned on time, the hotel still accommodated me. When my taxi had difficulty locating the place, my telephone call was promptly answered and we were guided to the hotel. Having traveled around the world, I can state categorically that mama's place meets international standards. The quality of the construction and finishing is superb, the cleanliness of the rooms and general environment is commendably high, the courteousness of staff was unusually admirable and the general environment was impressive. It was the first budget hotel in Nigeria that I enjoyed bathing in. The temperature and water pressure of",April 2010,,,wrote a review May 2010,"Vancouver, Canada","['1 contribution', '1 helpful vote']",40,[]
What A Place !!,"I arrived from the US for a friend’s wedding on Feb 4 2010. I stayed for 2 nights in Feb 2010. ""Mama's Place"" is a gem amid the chaos in Lagos. Mama is great fun and wonderful to talk to. The service was good. Security, which is foremost for us in the Diaspora, is very good. I had to go to the gate to escort my cousin in. Mama, keep up the good work and see you soon in June, another wedding!! I suppose AGL is no longer a secret!! Oh well it is a good secret to let out!!",February 2010,,,wrote a review Mar 2010,"Virginia, US",['1 contribution'],50,[]
Cool Hiding place,"Spent few days at this Lodge during my visit to 9ja, honestly its a very nice, neat & welcoming place. Its small but the service is far better than the known & extorting hotels in and around Ikeja. Security is good and rate is reasonable. Definitely recommended and will surely stay there again.",November 2009,,,wrote a review Feb 2010,UK,"['5 contributions', '5 helpful votes']",40,[]
Beautiful Grounds,"We stayed the last week of Dec 09 at the Africian Garden Lodge in Omofade Crescent Omole Phase I. Their is Gated Security 24 hours a day and the hotel is approx 20 minutes from the Lagos International Airport.  The Gardens are Beautiful and well tended.  Our room was comfortable, and cleaned daily. I had issue in that my belongings where moved around and set back in my suitcase... I had put them in a certain order. but not a big thing really. We did have to ask that the dishes be picked up and removed once. Our room, was the King Garden Room and the sink was extremely slow to drain. The shower had good pressure, but never hot water.  We were often in the private bar for water or coffee (esp in the mornings) and one thing that did quite bother us was the catfish pond. It is",December 2009,,,wrote a review Feb 2010,US,['1 contribution'],40,[]
Good and bad.,"I was very excited about my planned stay at the African Garden Lodge (AGL), as I had read other reviews and also found hotels listed online to be generally very expensive in Lagos.  My experience was not quite up to the standards generally expressed in most other reviews, so I think it can provide a nice balance for other prospective guests.  I arrived at the Lagos Int'l Airport at around 8pm a few days before Christmas.  I had arranged in advance (and reconfirmed) with the AGL to meet me at the airport and take me to the ""hotel""...but upon a rather sweaty arrival, there was no one there waiting to pick me up.  This was my first visit to Nigeria, and there I was, in front of the airport, in the dark, with no one waiting for me.  I was scared, honestly.  Fortunately for me, a",December 2009,,,wrote a review Jan 2010,"New York City, New York","['54 contributions', '63 helpful votes']",30,[]
"Fantastic safe, comfortable place to stay",Writing this from the free internet at African Lodge and agree with all the things everyone says. Much cheaper than other much less impressive places according to my friend who's been before. We picked up a recommendation by chance from a friend in Ibadan and were not disappointed!,December 2009,,,wrote a review Dec 2009,"Northampton, United Kingdom","['203 contributions', '149 helpful votes']",50,[]
Beautiful and inviting home from home!,"I must confess that all the praises that have been heaped on this place about hospitality/service, ambience etc is NOT an exaggeration because i stayed there for a week in April this year (2009) in the African Royal suite with my two daughters - 6yrs & 15mths. They absolutely loved the African Garden Lodge and the older one keeps asking when we can go back there again to see Mama and Sam!  It was beautiful and tastefully decorated, the security was fantastic and it was quite a relief knowing you could relax without fretting unnecessarily especially with the kids. The food was very delicious, i was never diasppointed and though pricey, it was not more expensive than what you would pay in a very good  restaurant.  I am so glad Sam got  a lot of mention in the reviews because",April 2009,,,wrote a review Dec 2009,"London, United Kingdom","['2 contributions', '1 helpful vote']",50,[]
"A small Hotel with nice Gardens, Art, Charm and Character","I stayed here for 3 nights in December and in terms of value for money, the African Garden Lodge does rate reasonably in my opinion, for a Lagos Hotel. It is clearly not designed to be like a Southern Sun or Federal Palace, but more as a small boutique hotel with a  signature of Art, Gardens and character. It meets this criteria well and I enjoyed my stay here. Note though, the rooms are small (although with double beds) but perfectly acceptable if you just want  somewhere clean, air conditioned and safe to sleep over. I stayed in the Queen suite ( I think it was called) for one night and a garden room for the other 2 nights. There is reasonable internet access at reception though no wireless in the rooms. Power was consistent, and the generator cut in several times when I was",December 2009,,,wrote a review Dec 2009,Hereford UK,"['127 contributions', '109 helpful votes']",40,[]
The Most Awesome Place I Have Ever Stayed At I Miss It Greatly,"The people are just wonderful and touched my heart.  Sam is wonderful and goes above and beyond.  The rooms are so unique and clean, Mama is the greatest we had breakfast together and I am so blessed that got to know her. I hope to see her again. The staff is awesome and highly recommended.  The USA hotels could learn alot from this awesome well ran lodge.  Anyone traveling dont hesitate stay at the African Garden Lodge- forget the rest.   I miss it greatly.  Cherie Alderson",October 2009,,,wrote a review Nov 2009,Muskogee Oklahoma  USA,['1 contribution'],50,[]
"An Oasis In lagos for business or pleasure ... gr8 accomodation, food and staff!","We had the pleasure of staying here, unfortunately for only one night in the African Royal Suite. The Hotel is in IKEJA only 20 mins from Lagos International Airport in quiet residential surroundings. The Hotel itself whilst small is well furnished and has well appointed accomodation and gardens. The  African Royal Suite is extemely spacious with a large king size bed, two cable TV's (one in a separate lounge), full batroom and airconditioning. The Hotel has a back up generator so power is not a problem. We dined at the al fresco restaurant and the food was varied & delicious. Thanks Mama we had a GR8 time and will be back. Martyn and Mary Jane H.",August 2009,,,wrote a review Sep 2009,Honduras,"['11 contributions', '10 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
"Great service , worth the money.","I read about African Garden Lodge on the Tripadvisor  web page  and decided to check- in for over night stay in Lagos with my two teenagers.  It is Mama's home, it felt like home. The food is delicious, the service is great. My boys enjoyed the place. The staff were very helpful,polite and friendly. Thank you very much Sam and Co. I appreciate your help. I thank you Mama for this place.  Mabel,W",July 2009,,,wrote a review Aug 2009,USA,"['1 contribution', '1 helpful vote']",50,[]
"Cosy, quiet and good value for money!","Tucked away inside Ikeja, is this unique hotel. Not the largest but cosy, nice and quiet, exotic setting that will go down well for those wanting the African look. The good experiences started with the airport pick up. The gentleman Sam, one of the staff took it upon himself to ensure we felt comfortable.  We had to call on the use of their vehicle very often for going out and being picked up through our 3 day staff and they were very prompt with a very polite driver.   The furniture was nice and comfortable from the bed to the chairs as hinted at by our children. You walked along a path with luscious evergreen leaves to the restaurant and bar and enjoyed a good meal. They prefer being informed in advance before your coming down to eat.   There is a free internet access",July 2009,,,wrote a review Aug 2009,"Leiden, The Netherlands","['262 contributions', '50 helpful votes']",40,[]
AWESOME!,My husband and I stayed at the African Garden and it was truely awesome! It is so beautiful and romantic. The price is great and the decor is lovely. We had a wonderful stay and I can not wait to come back there again when I make it back to Nigeria. I am so glad my husband chose this place!,March 2009,,,wrote a review Jun 2009,usa,"['3 contributions', '2 helpful votes']",50,[]
Underpriced with much quality!,"My husband and I stayed at the African Garden Lodge in March for two weeks. I must confess this is one nice hotel for the price. While other hotels were ranging from $180-$300. We found this hotel with rates under $80. I pray that they keep up with the maintenance of this hotel because I will surely stay here again.  The hotel is gated and has 24 hour security. The security staff were very courteous. The front desk staff were great. Sam and Kola were very helpful. Sam was always kind and available to assist whenever we needed anything. Kola was very friendly with a smile that could brighten anybody's day. When I first walked into my room, I said ""wow this is really nice!!"" The resturant served good food. It's expensive, but tastes good. My favorite was the battered fish and",March 2009,,,wrote a review May 2009,US,"['1 contribution', '2 helpful votes']",50,[]
A great hideaway. Simply fabulous,"I just returned from a trip to Lagos and stayed at the African Garden Logde for about a week in May.  By the time I was leaving, I felt like I was leaving my home. This place is a true oasis, private, secure, very serene and truly African.  Great food, Great people. Great rates.  The staff were friendly, helpful and courteous.  The rooms were clean with nice african decor and beautiful gardens/surroundings. I hope to return soon and will definitely be staying at Mama's place.",May 2009,,,wrote a review May 2009,Enfield,"['1 contribution', '2 helpful votes']",50,[]
A Home from home in the midst of the chaos that is Lagos,"To be honest, I was reluctant to share this little secret, for fear that if it becomes too popular I wouldn't get a room next time I'm in Lagos, but it deserves better from me after the great time I had there. At the end of a sweltering day in the heat and insane traffic that is the Lagos ""go-slow"", where do you most want to be? Let me save you the guesswork: Mama's Place, The African Garden.  A great shower (that works), a quick change (in a spotless, air-conditioned room) and then an icy cold Gulda or two with some not-too-heavy-but-delicious peppered prawns in the Garden Bar (Not on the menu? No probs. Just talk to Mama. Nothing's ever too much trouble).  If a hotel is a place to stay, this isn't a hotel. It's a place to be! A place to entertain! An African home from home...",February 2009,,,wrote a review May 2009,London,"['1 contribution', '4 helpful votes']",50,[]
A perfect piece of paradise!,"My husband, 13mth old daughter and I stayed at the African Garden Lodge from 28th March to 14th April. We decided to choose this hotel because of the positive reviews that it had here on Trip Advisor and I am glad to say that we weren't disappointed. We stayed in the African King which cost us aprox. N9000 (GBP36) per night. The room was very clean and spacious and didn't feel overcrowded even when we put up our daughter's travel cot. The bathroom was huge and we had hot water on demand as well as really great water pressure for the shower.There are some wonderful African paintings on the wall and the bed linen and blinds also picked up on the African theme. We also had some beautiful plants in the room. We benefited from cable tv our bedroom , so we were able to keep up with",April 2009,,,wrote a review Apr 2009,London,"['15 contributions', '4 helpful votes']",50,[]
Nature Absolutely Respected,"My first time in mamas place .i was invited  by a good friend who moved me out of the previous make belive good looking hotel i checked into when i got  to nigeria .i could not believe my eyes when i arrived at african lodge and real nature and not a make believe place . The services were  fantastic ,in a jiffy you will get served without delay all staff are well trained and competent .this place is realy for mature and nature respected  people . In african lodge i felt more homely than any other hotel i have ever satayed in nigeria.",March 2009,,,wrote a review Mar 2009,united kingdom,"['1 contribution', '3 helpful votes']",50,[]
