Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Friends mothers burial,"It was a lovely stay for me as always. Friendly cordial staff. I am always looking forward diving into their bed it really relaxing. Clean rooms,  Breakfast is always rich with a lot of healthy choices. what’s not to like. I am definitely coming back again soon.  Nike",February 2022,,,wrote a review Mar 2022,"Abuja, Nigeria","['137 contributions', '42 helpful votes']",40,[]
Nice hotel but don’t forget your stuff in the room!,"I spent 2 days at the hotel, friendly staff, good breakfast and environment but forgot my airpod in the room just in front of the tv after packing. Called next day and only to be told the room cleaner didn’t find anything! I was 100% sure where I left it because I left the hotel to the house and on getting to the house, I called the hotel number all day (on Sunday) it wasn’t connecting and next day airpod gone.",October 2021,,,wrote a review Nov 2021,"Lagos, Nigeria","['6 contributions', '2 helpful votes']",30,[]
AWESOME EXPERIENCE,The reception was spectacular. The little interracrion I had with a few staff made me conclude that they have a well trained staff members who truly love and enjoy what they do.   Amazing food as well. ..oh yea! I had chicken wings and fries. I must say I enjoyed every bite.  I happened to also meet the Geeneral Manager - one Mr Patik ( not aure of the spelling) He is a very warm peraon.  We spoke briefly about covod and its impact on hospitality. Quite optimistic and excited about the return of life to the hospitality sector.  He spoke quite freely and down to earth.  I will always go back there when next there is a need to.,October 2021,,,wrote a review Oct 2021,,['1 contribution'],50,[]
Brasserie Sunday Brunch: Pasta Station worth it. Not much else for $32USD EACH,"Posted 12noon start time isnt possible per the Head Chef.  Well, they were supposed to start at 12:30p and somethings were ready at 12:44pm.   The pasta station is what led me to choose this brunch offering. They have Alfredo and Red marina sauce. No pesto. Actually, no basil available at all.   The chef said ask for what you want and they'll deliver. Well, basil never showed and I was befuddled no one considered the bar would have basil and floored that the kitchen didn't have it all.   The buffet includes:  Salad bar with coleslaw.  Some salad fixings  Pitted olives  Some dressings but no blue cheese, ranch, balsamic neither Italian. They have french, oil, mayo based Thousand Island and soy sauce that wasn't labeled so I thought it was balsamic.   Dessert: grab it upon arrival",September 2021,,,wrote a review Sep 2021,,"['26 contributions', '9 helpful votes']",20,[]
A Fall from Grace,"Very disappointing to see this hotel go from international standard 2 years ago to below average now.    I absolutely loved the hotel during my last stay 2 years ago so I was surprised to see it run down so quickly.   Upon arriving, there was a stench in hotel lobby, lack of maintenance all around was apparent, checkin was smooth and fast. Room was not as impressive, mattress and pillows were old and worn out, the bed did not feel sturdy. Bathroom was the worst as there was no wash cloth, I inquired and they said there was none in the entire hotel due to some supply problems. Towels were worn out.  The food was still good though and room service was prompt. Staff was nice and professional.  I did not enjoy my room and didn’t feel I was getting value for my money. I cut my stay",June 2021,,,wrote a review Jun 2021,"Dallas, Texas","['45 contributions', '48 helpful votes']",20,[]
Friends wedding,"Home Sweet home!!! As always it’s always a great place to be at. Clean room lovely friendly, polite staff. As always a place to stay when in lagos👍🏼👍🏼. Let’s not forget good food too!! The ambience of this hotel is like none.",May 2021,,,wrote a review May 2021,,['2 contributions'],50,[]
Very Disappointing,"where do i even begin?? i spent over 3k us dollars to not have a working tub.....despite expressing the concern to one of the managers. once the tub issue got addressed THE CLEANING PERSON NEVER CLEANED THE THE TUB ""despite"" me asking him too. i let it go. the cloth used to clean the restroom was sour because it smelled IMMEDIATELY AFTER IT WAS CLEANED MORW THAN ONCE. both nightstands never got wiped nor the TV stand area MY ENTIRE STAY. no wait, my first day there was a great cleaning guy who liked his job AND CLEANED WELL. security people were very kind sufficient polite professional and did their jobs very very well my entire duration. Ruth and one other lady showed EXCELLENT customer service skills. the food taste decent. some times come with no silverware. open food,",September 2020,,,wrote a review Oct 2020,"Marina del Rey, California","['46 contributions', '37 helpful votes']",20,[]
"Great staff, good rooms, awesome breakfast","We spent two nights at this hotel on our visit to Lagos. We were given a Bonvoy upgrade to the top floor, which gave us a huge, comfortable, well-appointed room. The only challenge is that the hot water is pumped up from lower floors, according to what we were told. So it takes quite some time to get to the top. We thought something was wrong, but it was explained to us an we adjusted. No big deal.  The breakfast was included and amazing. There was so much variety, so plentiful and tasty. The coffee machines were annoying, but were eventually conquered. The staff were the best - Emmanuel and others at the front desk, breakfast crew and Managers. The Manager and front desk staff were so kind to us when we arrived late for checkout after getting stuck in legendary Lagos traffic.",December 2019,,,wrote a review Feb 2020,"Manquin, Virginia","['283 contributions', '117 helpful votes']",40,[]
Fun,"The hotel okay , the staff a bit slow in responding to request. The restaurant, fantastic food and the staff very pleasant. The evenings quite nice with the live band....The grilled fish is so nice. .",January 2020,,,wrote a review Jan 2020,"Abuja, Nigeria","['52 contributions', '35 helpful votes']",40,[]
GREAT PLACE !!!!!!,"The ambiance was really soothing. Great environment, with superb security arrangement in place.  I was not surprised,being a member of the Sheraton hotel chain.The meals were tasty, and I thoroughly enjoyed the Nigerian dish which was served.",November 2019,,,wrote a review Jan 2020,"Lagos, Nigeria","['32 contributions', '51 helpful votes']",40,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
3 days stays,It was a nice stay. As usual nice and friendly staff. Clean rooms. Thanks to Ruth who took really good care of us as always. Had a lovely massage and the Lady Ebere was really good. I enjoyed it. Hope to visit again soon and spend more time.,January 2020,,,wrote a review Jan 2020,"Abuja, Nigeria","['137 contributions', '42 helpful votes']",40,[]
A good experience,"I've visited most of the hotels in Kagos, Victoria Island, and Fourpoints is arguably in the top two from my experience. Good location, clean, friendly staff, good breakfast, good conferencing facilities. If you're visiting Lagos VI area, it's a good hotel.",January 2020,,,wrote a review Jan 2020,"Cape Town, South Africa","['26 contributions', '1 helpful vote']",40,[]
Very bad hotel,"One of the worst experience you can ever experience, the food quality, rooms , all services are terrible , it is not value for many at all , the bills not accurate you have to review it carefully, the lundry takes arround 4 days :-(  Really horrible experience",January 2020,,,wrote a review Jan 2020,,"['2 contributions', '1 helpful vote']",10,[]
Worst level of service and poor environment,"The stuff are not helpful and services are very poor. There are no windows in rooms so the smell is very bad. It is not possible to get help from first time, you need to keep asking until someone may help. The invoice usually have some charges that not belong to you so need to keep your eyes open and confirm everything. The rates are too high regarding the level of service provided. no smoking rooms and level of cleanness is poor",December 2019,,,wrote a review Dec 2019,"Cairo, Egypt","['6 contributions', '1 helpful vote']",20,[]
Unexpectedly Outstanding Hotel,"Usually I write a review if I am highly satisfied, or highly disappointed...  This was my first visit to Lagos, and I booked a Five-nights stay in this property with no high expectations... however, I was highly impressed with the great quality of service I received... starting from Airport pickup, security check, check in process, property ambiance as well as, the room cleanliness.  Staff was very welcoming, very helpful and hospitable, and everyone is always making sure to greet you and ask how is/was your day with a very warm and friendly smile.  Breakfast buffet is full of varieties, which will make you have a great start of your day.   Gym is very well equipped with TechnoGym machines, which definitely satisfies everyone in the Gym.  One night before I check out, there was",December 2019,,,wrote a review Dec 2019,"Dubai, United Arab Emirates","['79 contributions', '19 helpful votes']",50,[]
Very average for a four point,"I would be honest here to say that the stay was below average. Don’t expect four point cleanliness and class. It’s is surely safe and secure, which is an essential part of the stay. The electricity keeps going off and on, which is also standard for Lagos to have. Good pool and good fitness center. The traffic situation is worst on the lane hence at times makes it difficult to travel to and from the hotel.",December 2019,,,wrote a review Dec 2019,"Singapore, Singapore","['100 contributions', '48 helpful votes']",30,[]
Very disappointing,"Sheraton should take away their license at this location .This hotel is a Complete mess, The service is terrible  bathrooms are so nasty old,outdated mildew/mold growing, not cleaned properly old brown towels. Stains on the walls in the room. Worst of all is the kitchen service the food is a 3/10 all the servers are completely lost they have no clue what they’re doing. One of the waitresses had terrible body odor.I would never stay at the 4 Points Sheraton ever again",November 2019,,,wrote a review Nov 2019,,"['2 contributions', '2 helpful votes']",10,[]
Terrible room service policy,"For security reasons I do not leave my card details in some hotels in Lagos and that’s fine hotels would just accept cash during room service but in the case of this hotel you’ll have to go downstairs to make your order, wait for it and take it to your room yourself.  Almost it’s at a very busy intersection so driving out of the building is a nightmare and the security don’t do anything to help u get outside.  Walkway smells damp too.  Only plus is that it’s at the heart of Victoria island.",November 2019,,,wrote a review Nov 2019,,['11 contributions'],20,[]
Very good Management and service,"The Hotel is very good, clean, has an Ocean view (from one side). Rooms are good. Breakfast is very nice. Thanks for the reception Management of the Hotel (Miss. Tummise) who was very helpful and supportive. Thanks for the full reception staff. Service globally is good and there is a nice mall just behind the Hotel.",November 2019,,,wrote a review Nov 2019,"Nairobi Region, Kenya","['9 contributions', '13 helpful votes']",40,[]
Disappointing completely - rethinking to change,Extremely disappointed 1. Day 1 water in the room 2. Room change not executed 3. Breakfast menu is not filled up most time - see photos below 4. Hardly options for Veg food 5. Tomato soup extremely cold in spite of complain 6. Guest services you call is always on waiting 7. Elevator is most time not available,October 2019,,,wrote a review Oct 2019,"Mumbai, India","['17 contributions', '7 helpful votes']",10,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Still waiting for the sauna in the spa to be fixed!,"For too long the sauna in the spa has been faulty. It needs a permanent fix. The problem with the spa has spanned over a year and yet management are yet to give a solution. Also, the pool remains freezing, it’s been like this since it opened, not ideal for family pool time.",October 2019,,,wrote a review Oct 2019,"Lagos, Nigeria","['64 contributions', '51 helpful votes']",30,[]
Does the job,"The hotel is nothing to write home about but provides the main things that are needed. The Gym, Terrace, and Breakfast are among the best things. The rooms are relatively basic, offering the elements of a four Star room, but do not stand out. Staff is very friendly.",October 2019,,,wrote a review Oct 2019,"Cairo, Egypt","['46 contributions', '60 helpful votes']",40,[]
Awful,"Because of the humidity, rooms smell terrible. No carpets on the room floor. Food is not good. Staff is helpful but service is limited. Mini bar is empty. Mostly local people are staying at the hotel. I don’t think I will stay again in this hotel.",September 2019,,,wrote a review Sep 2019,"Istanbul, Türkiye","['66 contributions', '25 helpful votes']",20,[]
Excellent,"Perfect stay, the staff were all excellent, very friendly and always helped us and accommodated us. The facilities were great and very comfortable. The breakfast buffet was really good, choice of Nigerian food and European too, and delicious! Finally the rooftop bar is perfect to relax. Good security too, we felt safe throughout our whole stay there.",August 2019,,,wrote a review Sep 2019,"Birmingham, United Kingdom",['4 contributions'],50,[]
Never again,"We chose Sheraton in Lagos, because we thought its name guarantees us quality. Instead we were met with mould in every of the three rooms we tried, worn-down furniture and a constant smell of a hotel in a desperate need of a total make over. It was so humid in the room, that the door to the bathroom could not even close properly and while sleeping it felt like all the bedsheets are soaked in a little bit of water. The mould was visible on the walls and the ceiling, and, of course, in the bathroom. Not to mention other little details like missing light, broken hair dryer, chipped furniture. And all of this for an outrageous price. Definitely never again, in Lagos or elsewhere.",August 2019,,,wrote a review Aug 2019,,['1 contribution'],10,[]
Below average,"Stayed with 4 colleagues really not up to standard. Room has mold on ceiling, curtains were falling down and had holes. Sink plug did not work and hot water was extremely erratic. Breakfast was one of the worst I have ever experienced.",July 2019,,,wrote a review Jul 2019,,['1 contribution'],20,[]
Unexpect the Expected,The hot water does not work which is unexpected of a Sheraton class hotel. Ran the tap for a good 10 minutes and only tepid water flowed out. The welcome service at Brazzerie dies not exist. Its more like reporting at the Prisons & Corrections office for a prisoner visit.,July 2019,,,wrote a review Jul 2019,,"['55 contributions', '26 helpful votes']",30,[]
"Decent option, room feels a bit ""tired"".","Four Points is a pretty safe option to stay in Lagos, security is tight. It`s in the Victoria island area, quite a distance away from LOS International. The rooms are spacious, but certain stains on the floor make the room feel a little dated. Friendly personnel, though.",July 2019,,,wrote a review Jul 2019,"Guayaquil, Guayas, Ecuador","['409 contributions', '316 helpful votes']",40,[]
"Chaotic, shambolic and best-avoided","I spent one night here and couldn't wait to get out.  Dialing the front desk is a waste of time and I've never had a noisier room. Some kind of loud music event was happening in the pool area that sounded as if it was happening right inside my room, which went well into midnight and beyond. This place has no business bearing the Sheraton branding. Never again.",July 2019,,,wrote a review Jul 2019,"Plumstead, South Africa","['38 contributions', '24 helpful votes']",10,[]
Excellent Business Hotel,I spent 2 nights here and was totally impressed by the service and staff at the facility.  The rooms are well appointed and everything functional. WiFi is excellent as we could do all our internet related work without glitches.  We had meals at the Brazzerie and the buffet was nice and the guy at the omelette stand for breakfast does his job so well. The office room bar in the evening was also a delight with the staff willing to go the extra mile to make sure you are satisfied.  Overall I think this hotel is up to standard and so on point. I'd definitely recommend this hotel to anyone coming to Victoria Island and environs for business or pleasure,June 2019,,,wrote a review Jun 2019,"Benin City, Nigeria","['54 contributions', '47 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
This is not a Sheraton,Reception team are kind and helpful but dirt and  mold starts from the elevator. Finger prints everywhere. Dirty carpet in the corridor. Smell of damp in the room. Every corner of the bathroom is dirty and brown mold is expanding. Floor is sticky and there are no slippers.  The food at the grill and resto are ok.  In general very overpriced and misrepresented.  I will never stay there again. Not even for free.,May 2019,,,wrote a review May 2019,,"['144 contributions', '92 helpful votes']",20,[]
Four Points was on Point... World Class Hotel,"Spent 3 nights and totally enjoyed my stay here. This hotel meets world class standards with modern amenities, customer service was excellent, check-in was smooth, Rooms were clean, spacious and comfortable, soft pillows for those who like such. I especially liked the up-to-date air-conditioning system. The bathroom was modern and spacious too. The breakfast buffet was just ok.   The roof top bar was very fun on Friday night with a live band playing. I also love the appreciation for African art all around the hotel. There is also a spa and barbershop in the hotel which was convenient.    I was wondering why my excellent stay does not match up to some of the negative reviews but talking to some of friends, i think the issue is mostly of expectations, yes it is world class but it",May 2019,,,wrote a review May 2019,"Dallas, Texas","['45 contributions', '48 helpful votes']",50,[]
Great hotel,"Nice facility.  Very friendly staff.   Excellent food.  Outdoor roof patio nice.  Workout room is excellent.  Clean, nice rooms with comfortable beds and pillows.   Only negative was a cold shower one day.  I would stay here again if I came back to Lagos.",May 2019,,,wrote a review May 2019,"Rochester, Minnesota","['187 contributions', '66 helpful votes']",40,[]
"Clean, top notch","After traveling all over Nigeria I came back to this hotel.    A little explanation— I’d been out in Nigeria for a week, in villages like Ibadan and Iothers where there was no electricity and no water and no air conditioning.  No shower for 5 days.   This hotel in Lagos has clean large American style business rooms—tip: get an executive studio as they are the only rooms with balconies.   Has a very nice spa and decent gym.  Very reasonable prices at spa. 2.5 hour treatment $100us  Customer service terrific. Very friendly.    Hugely recommend.  Very safe. Good security.",April 2019,,,wrote a review Apr 2019,"Las Vegas, Nevada","['146 contributions', '118 helpful votes']",50,[]
Very Poor Hotel,"I don't think this should remain a Sheraton Hotel. I've never seen such a poor Sheraton Hotel. 2 or 3-star hotel room. Old Carpets, old bathroom, old furniture. Not clean. Terrible experience. The only good thing at this hotel is the food.",April 2019,,,wrote a review Apr 2019,"Cairo, Egypt",['10 contributions'],20,[]
Poor room service,Arrived v tired and hungry after a long flight with not much to eat. Ordered dinner 1st thing when i got to room. 45-60 min later guy on line asks me what I ordered. I knew then nobody had actioned my request. I was too tired to listen to excuses and have to wait another 30 min so just went to sleep. Some sensitivity to your guest requests would be nice.,March 2019,,,wrote a review Mar 2019,"Johannesburg, South Africa","['54 contributions', '15 helpful votes']",20,[]
Put off by sales and marketing,"I wanted to amend my booking made earlier. First of all you are lucky if the pick your calls, once they answered a so called sales supervisor Ijeoma, was so rude in informing me that I couldn’t cancel through the hotel but through my travel agent and since I knew if I spoke to a manager I would be able to get better advise as I have amended bookings before through understanding with hotel managers. Anyway she rudely told me that the manager was off for the day (mind you this is at 1500hrs) and when I tried to find out more she hang up, I called again the phone rang and I was put on voicemail. I didn’t bother again and am frankly disappointed at the services of four points Lagos it does not embody the standards of the international brand that am a frequent guest to, and it’s",March 2019,,,wrote a review Mar 2019,kenya,['1 contribution'],10,[]
three points not four,good location close to VI most eateries and business are not far if no traffic. spacious rooms with comfortable beds. bathrooms can use some upgrades. Carpets in corridors have smell due to humidity of Lagos. Breakfast buffet has min variety specially for vegetarians. Gym is dated with creaking old machines. car park is small and crowded lobby even smaller.,March 2019,,,wrote a review Mar 2019,"Dubai, United Arab Emirates","['20 contributions', '16 helpful votes']",30,[]
Nice hotel,Nice clean hotel. Good mattress and very clean room. We were only here for a quick overnight stay but the breakfast buffet was Good and they actually made the wake up call! Gods choice at an average price,February 2019,,,wrote a review Mar 2019,"American Fork, Utah","['190 contributions', '66 helpful votes']",40,[]
Top stay,"My first visit to Lagos and I was pleasantly surprised at how at home it felt. Four Points quickly became one of my favorite hotels to stay at whenever I’m in Lagos. It’s clean and well kept and the stuff are soo friendly, I have to say I was impressed with the hotel itself and the stuff.",February 2019,,,wrote a review Feb 2019,"Mmopane, Botswana",['3 contributions'],40,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Lacking attention to detail,The property overall was okay. There are many things that could make this hotel much better. I was booked here for Valentine's Day. The bed slept okay and I enjoyed the spa services. Our room was situated on the side of the hotel with what I would consider the best view. It overlooked the 2nd floor restaurant/lounge. The food at The Office was pretty basic but tasted fine. One should not be concerned about cleanliness when checking into a reputable hotel. The spa towels and robes were very dingy. I don't know about anyone else but drying off with a towel that doesn't appear very clean is not fun. There was also a towel left on the floor inside the spa shower for me to step out on that was visibly black and had been used/walked on several times prior to my arrival. I brought this,February 2019,,,wrote a review Feb 2019,,"['57 contributions', '9 helpful votes']",30,[]
Nice Lounge,Had a nice time in this private lounge. Had good snacks with lovely cappuccino. Will always go there. The waiters are courteous and nice. The ambience is lovely and very clean bathroom is just few steps away from the lounge,February 2019,,,wrote a review Feb 2019,"Warri, Nigeria","['9 contributions', '1 helpful vote']",50,[]
DONT STAY! No water for 2 nights! Worst hotel experience in the world!,"One star is a stretch but sadly no option to go lower. In all my travels around the world, I have never experienced such a horrid hotel stay. If you’ve ever been to Nigeria then you know the elation of having a nice long shower after a day out in the sun and humidity. We checked in on Thursday for our wedding weekend, after the wedding on Friday (long exhausting day) we returned to the hotel at 2am only to find out the hotel had no water. They claimed it was a hotel maintenance shutdown and no rooms had any water. Who schedules a water shut down during a weekend???  What option did we have but to go to bed without even the chance to wash our faces.  We were assured it’d be back on by 5:30 am. So between the hours of midnight to 5:30am you couldn’t flush the toilets and forget",January 2019,,,wrote a review Jan 2019,,['1 contribution'],10,[]
5 days Stay.,"My stay this time around had its challenges. In my five days stay  I changed my room two times. One due to poor drainage, second time due to bad air conditioning. The third room was good. Had to give it to the front desk staff who made it happen and where still polite and ready to help. Apart from that challenge every other thing went well. Hope for a better stay next time.",May 2018,,,wrote a review Jan 2019,"Abuja, Nigeria","['137 contributions', '42 helpful votes']",30,[]
Money went spent,"The hotel and the service are excellent. Well trained, friendly staff, with high level of professionalism. Parking can be a hassle; there were many nights we struggled to park and had to park outside. I'm unsure if they do not like to give wine glasses, but we asked for wine glasses 3 nights in a row without getting them. We eventually had to stopped by the bar and then they brought the glasses to the room. Overall, no regrets. Money well spent!",December 2018,,,wrote a review Jan 2019,"Clark, New Jersey","['6 contributions', '4 helpful votes']",40,[]
"Friendly staff, ok hotel","Stayed three nights for business.   Pros: • Friendly and helpful staff • Office bar food was basic, but good • Breakfast buffet was good with a lot of variety  Cons: • Rooms were dated, and seemed damp and musty •Shower water was brown and hot water was hit and miss • Gym a decent size, but aerobic equipment was old and no AC",January 2019,,,wrote a review Jan 2019,"Seattle, Washington","['77 contributions', '94 helpful votes']",30,[]
BIg Nigerian Smiles and Service As If You Are Family,"Our large group of four Americans just left Nigeria after an eight day visit.  There are so many wonderful experiences in the city of Lagos and our retreat was the hotel.  We began our stay with a visit to the Brazzerie dinner buffet on the first floor.  Lucky for us the theme of the evening was traditional African foods. There were soooo many choices, from fruit, to custom pasta with seafood, vegetarian and other choices.  The fresh cucumbers were delightful beside the butter gentle SPICY Egusi  and Smashed Yam.  YUM!  Almost every evening after that we chose to eat outside at the Rooftop Bar (The Office).  They have wonderful cocktails and international and local beers.  In addition they have a wonderful outdoor kitchen with both international and local favorites.  We really",December 2018,,,wrote a review Dec 2018,"Chicago, Illinois","['3333 contributions', '323 helpful votes']",50,[]
Poor service at night,"Don't bother using room service after 7pm. It seems the quality of their service drops drastically in the evenings and the front desk is AWOL. If you're hungry, either go out or go to the restaurant directly.",November 2018,,,wrote a review Nov 2018,,['1 contribution'],10,[]
"Specialty premium Hotel and restaurant by Shariton. Located in V.I, lagos.",This is one of the most beautiful environment I have to in Lagos. Its exquisite lookout and ambience is killing. The various cuisines restaurant adds to it all. I hosted an event for Proctor and Gamble their sometime last year and I decided to go check out whats new... go find out yourself,October 2018,,,wrote a review Oct 2018,"Lekki, Nigeria","['65 contributions', '16 helpful votes']",40,[]
Nice hotel for business,"I’ve spent 5 nights at the hotel and food, drinks and breakfast had big portions and good quality. The rooms are big and the internet is really fast   The position is not the best as it’s in the middle of the traffic jam of VI.  The rest is ok",October 2018,,,wrote a review Oct 2018,"Salvador, BA","['29 contributions', '1 helpful vote']",40,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Great Service,"Stayed at this hotel for a night on transit. Like my previous stays, the hotel is great, secure, staff are friendly, rooms are clean and well maintained. However, only downsides this time were: -On arrival I needed a trolley for my cases which were relatively heavy. Spent atleast 5 mins with the security staff at the door looking at me and offered no help. I had to ask and they walked in to call for a porter. -The front desk were unable to make changes to my reservation after I made severally unanswered calls before Arrival. On arrival, i was asked to cancel the reservation and book a new one on the SPG app. -Finally, avoid the even numbered rooms on the second floor as they are right next to the outdoor bar.",September 2018,,,wrote a review Oct 2018,"London, United Kingdom","['125 contributions', '73 helpful votes']",40,[]
Large bedroom but ageing bathroom,Room was very large but air coin was pretty noisy when it kicked albeit effective in keeping room cool  Bathroom needed regrouting by a professional as it was looking well past its best  Buffett for breakfast and dinner makes it easy place to dine with good choice for both breakfast and dinner  Gym was new and well equipped with running and weight machines plus free weights and was bright and well lit,September 2018,,,wrote a review Sep 2018,"Polperro, United Kingdom","['104 contributions', '72 helpful votes']",40,[]
