Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
"Friendly, comfortable and just the job :-)","I am a regular business traveller to Lagos and till this last visit have always stayed in one of the 'big international' hotels on Victoria Island. This is my first stay in a smaller hotel on Ikoyi. In summary I will be returning. The hotel is nicely tucked out the way and feels secure behind high walls and solid metal gates that are locked of an evening and covered by 24/7 security. The gardens are something else and full of life, greenery and colour. It really does add to the boutique look and feel of the place. Rooms are of a really good size with working A/C and pretty good internet access. I stayed in a deluxe room with a fridge and kitchenette type area. There were TV's in both the lounge and bedroom. The bathroom again was perfectly OK and fully functional. The bar is",December 2016,,,wrote a review Jan 2017,"Southampton, United Kingdom","['81 contributions', '63 helpful votes']",40,[]
Nice Boutique Hotel,"I have stayed now several times at this hotel. It's a true boutique hotel, a very nice entry with lots of green, the rooms are large 1-bedroom apartments. The rooms do sometimes smell a bit damp, like no one has stayed in the rooms for some time and the doors and windows have been locked with the AC's off.  The rooms are overall fairly clean, however I have seen bedsheets with holes in it. Complimentary water is given, but you need to ask for it. The TV channels in the room are rather limited, they could get a broader DSTV subscription. The internet seems to have improved recently, it was a lot worse before which makes it rather hard to work from the room if you're internet business dependent. Quality of the food is very good, they make good effort to be perceived as a proper",October 2016,,,wrote a review Oct 2016,"Dubai, United Arab Emirates","['7 contributions', '2 helpful votes']",30,[]
Home from Home,Lovely big rooms with tv and air conditioning with en suite bathrooms Lounge area with sofa and TV Working space with desk and pugpoints Wifi in rooms and common areas  Situated in the heart of suburb of Ikoyi  in lovely garden settings Great swimming pool area and well maintained Management presence at all times and nothing is too much trouble Friendly staff Good food and good service,September 2016,,,wrote a review Oct 2016,"Cape Maclear, Malawi","['55 contributions', '6 helpful votes']",50,[]
Comfortable stay,"A very homely hotel, ideal for a long business stay. Staff are friendly and certainly try to make your stay as pleasant as possible. Good value for money in Lagos, considering the cost of accommodation in Ikoyi.",November 2015,,,wrote a review Feb 2016,"Pretoria, South Africa","['14 contributions', '2 helpful votes']",30,[]
Horrible place,"I can't wait for daylight to checkout. The rooms smell damp , the sherts n towels smell. The internet never worked since the moment I checked in till now. Could not get the hotel to check it as staff could not tell the truth that they do not have internet service. Could not use the gym cos the front desk said it will be noisy. I think this should be an inn. It a hotel.",February 2016,,,wrote a review Feb 2016,"Sault Ste. Marie, Canada","['40 contributions', '17 helpful votes']",10,[]
Friendly reseption make you feel welcome in Nigeria,After a days hard work La Cour is a very good place to stay. Relax in the pool. The food is of a high standard. I have eaten some of there local menu as well. Room was well equipped with airconditioner.,December 2015,,,wrote a review Dec 2015,"Pretoria, South Africa","['59 contributions', '5 helpful votes']",50,[]
"Week-long First Visit, found on Trip Advisor.","I had a great experience - nice suite (living/work; bathroom; bedroom), reasonable price, great food, great service, everybody helpful.  The hotel is also very secure, and the Management is there daily, checking up on things.  Nothing bad to say.",November 2015,,,wrote a review Nov 2015,"Houston, Texas","['10 contributions', '14 helpful votes']",50,[]
Great Stay,Always stay there on tavels to Nigeria great place and great food. Ikoyi is in a nice part of Lagos and the perfect place after a busy day or week.  Friendly staff and helpful and the pool area is great and with a indoor gym for a quick workout if needed. I do recommend La Cour,June 2015,,,wrote a review Nov 2015,"Cape Town, South Africa","['42 contributions', '5 helpful votes']",40,[]
lacour is a tribute to Lagos and Nigeria and the right place to love that country and its people,"Now (June 2014 - Oct-2015) I have been 6 times at lacour in sum 9 weeks. I love that place; Ikoyi is a very nice part of Lagos and the hotel is quite perfect for people who want to get a first touch to that country and try to do the first steps to get feeling of life at Africa. In opposite to that big hotels here you get contact to very nice staff, Nigerians who are perfect prepared for their work at that hotel but they have not lost their nativeness. If you are open to learn something of life here you will be welcome and liked by the staff.  For business work the rooms are good situated there is enough space for doing the daily work. Around the house there many well cultivated nice flowers and trees... the view outside the window give you a feeling living at tropical region.",October 2015,,,wrote a review Oct 2015,Germany,"['28 contributions', '4 helpful votes']",50,[]
Lovely place,"Place is awesome, i went last week to meet one of my friend, lovely food, nice ambiance, but place was very far from my hotel so i struggled allot in traffic.  You should consider this place as an alternate option.",July 2015,,,wrote a review Jul 2015,"New Delhi, India","['17 contributions', '6 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Another fantastic weekend away at Oasis La Cour,"A friend and I stayed over a weekend to get away from the hustle and bustle of the city. Once again we were looked after and treated like royalty. The room was like an apartment with 2 bedrooms en suite, clean and well serviced. Breakfast was a treat and other meals ordered from the menu very tasty and filling. Can’t fault the staff, very well trained and knowledgeable and friendly. Front desk a pleasure. Felt safe and secure with friendly guards at the gates. Great prices and rates. We spent much time at the pool area, what a paradise with great gardens; don’t see this often in Lagos. Well done team La Cour, see you again A friend and I stayed over a weekend to get away from the hussle and busst",June 2015,,,wrote a review Jul 2015,South Africa,"['68 contributions', '19 helpful votes']",50,[]
Good for long stay in Lagos,"Stayed here for 3 weeks while on a business trip to Lagos.   While the hotel doesn't have the ""luxuries"" of other ""bigger"" hotels it really is perfect for longer stays and cheaper.   Staff are very polite, friendly and accommodating. Rooms have a little lounge area (very uncomfortable couches and furniture though) a bathroom with shower and a separate bedroom.   5 or 6 TV channels are in both lounge and bedroom and there is also a little desk and a bar fridge in the rooms - allowing you to bring in some treats from the nearby shop and not always have to rely on the hotels food.   Food is really good and whilst any menu would get boring to anyone after 3 weeks at one place, I've actually found that I've been able to work around it and enjoy every meal!",May 2015,,,wrote a review May 2015,"Johannesburg, South Africa","['249 contributions', '70 helpful votes']",30,[]
It's okay....but....,"The hotel itself is okay. Rooms are clean but feel a bit dark and cavernous.   Security is good and the welcome is warm. The hotel food is excellent.   I can't comment on the value for money front as it was a business trip paid for by others. The staff are nice, but it would help if they showed you to your room.   I don't like hotels in Africa that don't give you mosquito nets. I don't want my room sprayed. I prefer the security of a net. Television reception isn't great in the rooms and the wifi is a bit patchy. But then it's a lot better than in most other places in Lagos!",January 2015,,,wrote a review Feb 2015,"Sao Paulo, SP","['88 contributions', '46 helpful votes']",30,[]
Coffee morning at La Cour Cooper,This was our first visit as a group for coffee at La Cour.  The entrance is well hidden but once inside there are lovely gardens and greenery.  Reception staff (it's also a hotel) were friendly on arrival.  Coffee was in the restaurant which looked very nice and has prompted us to return for a lunch date.  Service for coffee order was a little slow but once delivered it was a great cup of coffee!  I did;t try the biscuits but some people felt there were a little stale!  Not to be put off we will try lunch and a review will follow that!,February 2015,,,wrote a review Feb 2015,"The Hague, The Netherlands","['19 contributions', '13 helpful votes']",40,[]
Average,Reception staff don't show you to your room and you have to figure it out by yourself. Rooms are very nice though and well set.  The restaurant staff were generally friendly and full of smiles.  The banquet staff kept coming into our meeting room for various reasons & this interrupted the natural flow of the meeting.,November 2014,,,wrote a review Nov 2014,"Lagos, Nigeria","['22 contributions', '14 helpful votes']",30,[]
Not for $325 a night but can do,"I stayed here for 4 nights, it was definitely not worth the price.   The good:  1. The hotel is in a nice secure area so I had a great sense of security in notorious Lagos where I was visiting for the first time; 2. The pictures give a true reflection of hotel; 3. The place was clean; 4. The restaurant staff were professional and friendly; 5. The manager who's German and has spent some time in South Africa was available at all times - I had a brief conversation with him; 6. They had a good selection of cheeses which came with breakfast; 7. They had South African wines, the house red was a Drostyhof which was good; 8. The freshly made rolls were good and the bread fresh;  The not so good:  1. Some of the items on the menu were poorly prepared - the calamari starter, the beef",October 2014,,,wrote a review Oct 2014,"Pietermaritzburg, KwaZulu-Natal, South Africa","['5 contributions', '1 helpful vote']",30,[]
Most Charming Little Hotel,"I frequent this very charming Hotel on a regular basis, at least 2 to 3 times a week. I have only great comments on each and every visit. The wait staff, very well trained and the food fresh, delicious, plentiful and well-priced. Most fantastic Pizza. The bar staff very accommodating. Beautiful gardens created by the GM You can see the place is managed hands on and are ready to cater to your every need and request. I recommend this little oasis to everybody I come in contact with. Well done La Cour , keep up the good work and see you again and again",August 2014,,,wrote a review Sep 2014,South Africa,"['68 contributions', '19 helpful votes']",50,[]
Definitely an Oasis in Lagos,"I am a member of a multi national group of ladies living in Lagos (many of us for over 20 years), who use La Cour Hotel on Cooper Road, Ikoyi as a venue to play Bridge twice a week.  Members of our group regularly lunch at the hotel prior to playing Bridge and we also regularly use the hotel restaurant for our group lunches.    The food is always excellent and well priced.    The staff at the hotel are friendly and efficient, often greeting each of us by name after only one or two meetings.    Such attention to personal detail is rare and should be highly commended.        This expert service and high quality is solely down to the Manager of the hotel, a friendly, jovial gentleman for whom every request is no problem.    His bright and cheerful manner are an excellent attribute",September 2014,,,wrote a review Sep 2014,"Lagos, Nigeria","['25 contributions', '14 helpful votes']",50,[]
An oasis in Ikoyi,"I've not stayed in La Cour, but have eaten there a few times now. It's in a quiet part of Ikoyi, with mature trees in a courtyard, making it ok to eat both outside in the shade, and inside. I would highly recommend their salads. and service is reasonably prompt.",July 2014,,,wrote a review Sep 2014,"London, United Kingdom","['98 contributions', '70 helpful votes']",40,[]
Ikoyi Island - La Cour,"I've stayed at La Cour often, eaten meals there regularly. Wonderful restaurant, great prices. German, sea food, beef, all great. Pizza is not only best in the city but best value too. Service, especially the manager - best in Lagos. Expansive wine selection. Special requests from kitchen are no problem. Rooms comfortable and great value. Discreet location, quiet, and management works hard to keep it that way. Will always choose La Cour over the larger, more expensive, and much less accomodating hotels (Eko, Rad Blu, Sheraton).",May 2014,,,wrote a review Sep 2014,"Clearwater, Florida","['19 contributions', '12 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Excellent Food,"The restaurant at La Cour In Cooper road is excellent. They have a nice bar area and the dinning room are side by side. It is in a quiet discreet part of Ikoyi with with lush trees making it a nice place to sit, relax and spend an evening starting with a drink and following through with a meal.  The food is excellent, the menu not very large  no items need a special comment as everything is good.  I gather the chef is from a  former french colony so the breads and the desserts are heavenly. The fare is continental. Service is good, and for Nigerian standards reasonably priced.  I have not stayed at the hotel so cannot comment on the rooms but from the standards maintained at the restaurant I am sure will be good. Definitely a place worth visiting.",May 2014,,,wrote a review Jun 2014,"Chennai (Madras), India","['69 contributions', '32 helpful votes']",40,[]
"La Cour hotel - Cooper rd. Ikoyi, Lagos","I stay in Lagos approximately 2 weeks every month and, after trying out a variety of hotels, had the good fortune of being introduced to the La Cour Hotel in Cooper rd, Ikoyi. The address is discreet with a lush tropical garden environment, a rarity in Lagos. Service is good for Lagos standards, the result of a tightly managed establishment. The room layouts are very practical for longer stays. The hotel always obliges by providing a large table in the suite to make it possible to use the space as a study.  Everything works it is clean and has a homely atmosphere.",September 2013,,,wrote a review Oct 2013,Cape Town,"['1 contribution', '1 helpful vote']",40,[]
Business trip Lagos,My first business trip to Lagos was including a stay in this Hotel. Nice people good service and the restaurant is oke if you compare it with other locations in Afrika. The rooms are clean and there is a lot of space. European stars are 3.,July 2013,,,wrote a review Aug 2013,"Bennekom, The Netherlands","['98 contributions', '37 helpful votes']",40,[]
good value for money; quiet location; good restaurant and service,"I spend one week per month in Lagos for business since 3 years now. After bigger, more famous and expensive hotels I happily landed in this boutique hotel. LaCour is reasonably priced, discreet and relaxed; it offers central but quiet location, friendly and relaxed atmosphere, good service. Restaurant is much better and cheaper than in most big hotels, with a wide variety of international dishes. The hotel manager Horst and his staff are always trying their best to make you feel at home. I definitely recommend it",July 2013,,,wrote a review Aug 2013,"Cremolino, Italy","['10 contributions', '7 helpful votes']",40,[]
Good value,Traveled to Nigerie lately for business in the NIger state close to Mokwa. Stayed over at the La Cour Hotel in Lagos for 1 night before travelling furter the next day. Good value for money .Spacious rooms .Safe envioroment.,July 2013,,,wrote a review Jul 2013,"Cape Town Central, South Africa","['11 contributions', '13 helpful votes']",40,[]
My Home from Home in Lagos,"I lived in Lagos for close to nine years, staying in various hotels for the first 4. My last 18 months of hotel stay was at LaCour Glover Road, as Cooper was not yet built. I was very happy at LaCour as the service was excellent and the rooms kept clean and functional, in addition to which all rooms were suites so one was not living in a bedroom. The gardens were exquisite.  Once my wife moved to Lagos we moved into an apartment but LaCour remained our `home from home`and we frequently went to the Cooper Road premises for food and good company. Horst the GM and Chief Omissore, the owner are wonderful hosts and have become great friends. They run and excellent group of hotels and it is one of the few places in Lagos where the gates close and one can feel truly safe and serene",May 2013,,,wrote a review Jun 2013,"Toronto, Canada","['10 contributions', '5 helpful votes']",50,[]
Our Lagos home and office,"I have been using La Cour Boutique (Cooper rd) pretty regularly. I love the atmosphere there, relaxed and efficient and the restaurant has never disappoinred me. Whenever I have organised events, things have gone smoothly. A few things in the rooms could be upgraded, but the space and the overall design are just excellent. Will be there again in 2 weeks.",May 2013,,,wrote a review Jun 2013,"San Rafael de Escazu, Costa Rica","['88 contributions', '49 helpful votes']",50,[]
"Serene, Exciting Discovery","I had breakfast there and asked to be show around cos I love what they did with space. In the commercial area of Lagos it is a rarity to discover very serene, quiet places with lush green. All the rooms are suites and for the price starting at $300 per night it is affordable by Lagos standards! Breakfast was excellent as well, staff very friendly. Particularly look out for Naomi at the concierge and Blessing in the restaurant. They'll sort you out!",May 2013,,,wrote a review May 2013,Lagos,"['21 contributions', '14 helpful votes']",40,[]
Excellent infomal booutique hotel,"Great stay last week at this hotel. V professional and helpful staff from the owner and manager through to the chambermaids and bar staff.  (The owner ont only lent me his Ipad charger but offered to get one from town for me if i need one).  Relaxed comfortable stay with professional, curteous and efficient staff  Manager runs a tight ship and is present and around to ensure that all is going smoothly.  Nice stay - relaxed comfortable and really easy.  I would definietely recommend this hotel to visitors to Lagos",February 2013,,,wrote a review Mar 2013,UK,"['99 contributions', '63 helpful votes']",50,[]
"Well run, friendly and personal","I have stayed in La Cour on several occasions in the past and am also a regular visitor to the bar and restaurant. La Cour is something of a haven in Lagos and provides a friendly and welcoming atmosphere in a city which is not renowned for those qualities. What stands out is the exceptionally hands on approach of the manager, Horst, who is always there to greet guests and to make sure that everything is running smoothly and efficiently. No doubt due to Horst's management, the staff are also well above average for the city and provide an efficient and friendly service. The rooms I have stayed in (at this and the sister hotel nearby) are better described as apartments, with spacious living areas in addition to the bedrooms. The restaurant is also worth visiting, even if you are",February 2013,,,wrote a review Feb 2013,"London, United Kingdom","['6 contributions', '8 helpful votes']",50,[]
Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Probably the best value for money hotel in Lagos,"Many expats who live in Lagos consider this the best value for money hotel in Lagos. As a result it is used for regular meetings, drinks and dinners by various diplomats as well as business people. I have been staying at regular intervals since last March and have been very happy here. It is a very well run, friendly and secure hotel with free internet and good food and drink including Captain Morgan's Rum !  My experience in the past since the 1970's in visits to Lagos was not a happy one from a cost and comfort point of view, from 5 star to what I would label one star hotels. The La Cour, Cooper Road has therefore been a very pleasant experience.",November 2012,,,wrote a review Nov 2012,"Lagos, Nigeria","['4 contributions', '3 helpful votes']",40,[]
My Home in Nigeria,"I have spent approximately 90 nights at the La Cour Cooper in last year. It truly is my home away from home.  Excellent service starts the moment you check in. A member of the management staff takes you to  your suite and makes sure all is well. Most of the rooms have a sitting are and one or two bedrooms. All are large and airy and the cleaning staff is fast and efficient. (Sometimes the room is made up when I return from breakfast.)  Horst, the general manager is always on site and does not shut himself behind a closed door. He is always in the lounge or the restaurant, and his goal is customer satisfaction. (There was a water problem one time for a couple of hours. Later that day, he gave me a bottle of wine for my inconvenience.) Each room has free WiFi and it is very",October 2012,,,wrote a review Nov 2012,"Mound, Minnesota","['17 contributions', '7 helpful votes']",50,[]
A Place Like Home,"I am on a long term business trip in Lagos. Since I'm staying at this hotel I'm enjoying my stay much more. The main reason why the hotel is so comfortable is the organization. It's organized in all areas. The rooms are clean and in a great condition. The Restaurant serves very good international food. And the life is safe and quiet . The Area Ikoyi is a perfect place to stay in Lagos.  In a European country La Cour would be one of the top hotels, but here in Lagos, the hotel is outstanding in accommodation.  Because it delivers everything that you can expect from a Hotel.  It's the little things making the difference between a very good and an excellent hotel. For example it has a special water filtration system. The result is that you don't have any fear of the water quality,",February 2012,,,wrote a review Oct 2012,"Lagos, Nigeria","['1 contribution', '2 helpful votes']",50,[]
Boutique Hotel with a friend-and-family charme,"I am a long stay tenant in La Cour Cooper (in previous years also La Cour Glover, which was also very good). I return twice a month and I always enjoy the personal treatment. Although there are five star international hotels in Lagos that I could use as well, La Cour offers a private and almost family-related atmosphere, something everybody who's regularly in Lagos, will enjoy after having survived everyday's Lagos business and traffic environment. Lagos is an exciting place but sometimes the excitement can make you tired. La Cour and their team, especially the very committed and professional General Manager Horst provide guests with a family-style run hotel in which the client is the centre. You feel a bit like getting home after a long and usually challenging (in many ways)",July 2012,,,wrote a review Jul 2012,"Ahlen, Germany","['2 contributions', '4 helpful votes']",40,[]
My first experience on arrival in Nigeria.,"I would recommend any business traveller whom is arriving for the first time in ""the Lagos Jungle"" to stay at La Cour hotel where you will feel welcome and where the General Manager Horst has gromed an excellent team of people to look after you. It is a refreshing experience. After being in Nigeria for now 3 years I can still vouch for the very good service provided. Congratulations to the team. Well done. Andre-Regis Claeys.",August 2011,,,wrote a review Jul 2012,"Lagos, Nigeria","['1 contribution', '1 helpful vote']",40,[]
A very comfortable and value for money boutique hotel,"This was my second stay at La Cour (a boutique-type hotel) and standards have remained high from a year ago. Horst, the manager and his team have something to be proud of in a city where it is difficult to offer facilities that assure guests a comfortable stay.   The rooms in an apartment format with separate bedroom and lounge are exceptionally large and comfortable with 2 flat screen TV's. The free ASDL cable internet is fast and dependable.  The staff are pleasant & efficient. The meals that I had in the restaurant were of a good standard & well served. All in all, a very pleasant stay at a value for money rate in a city where hotel accommodation is notoriously expensive. If you don't require the usual 5 star look (and cost) of the International hotels I definitely recommend",June 2012,,,wrote a review Jul 2012,"Cape Town Central, South Africa","['6 contributions', '6 helpful votes']",40,[]
Peaceful secure and well run boutique hotel conveniently situated,"La Cour is such a gem.  We moved to Lagos on an expat contract, the company set us up here.  It was a wonderful call as the rooms cannot be called rooms but rather suites.  They are spacious and nicely set out. They are well equiped with kettle and a small bar fridge.   The staff were  very welcoming and nothing was too much trouble.  It was a pleasure to return to the hotel every day as it has a friendly atmosphere.  It is a haven of order cleanliness and good service.  The airconditioning was very effective and the bathrooms modern and clean.  I would highly recommend the hotel.  I found the travel from Ikoyi onto Victoria Island  relatively easy and really enjoyed the garden atmosphere of the hotel.",June 2012,,,wrote a review Jun 2012,"Lagos, Lagos, Ni","['39 contributions', '11 helpful votes']",50,[]
Great boutique-type hotel on Lagos Island - nice alternative!,"La Cour is a relative new boutique-type hotel situated on the central Lagos Island and only about 6 kilometres from the heart Lagos. This hotel has surprised me!  The rooms are in an apartment format with separate bedroom and lounge that are really large and comfortable. There is small desk with surprisingly fast (free) cable ADSL internet, a fridge, coffee station, lounge suite, with two flat screens TVs and dual air conditions in both the bedroom and lounge. Limited but functional DSTV channels, including two international English news channels  The queen bed was comfortable and my only small problem was to have waited for 5 minutes every morning before the warm water arrived in the shower! The bathroom's craftmanship was very sloppy, i.e. shower leaking a bit onto the tiled",April 2012,,,wrote a review Apr 2012,"Pretoria, South Africa","['234 contributions', '94 helpful votes']",40,[]
